,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Novel Currents's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Bright River,"Moore, Liz*",,,B07QLJ7P7K,492        pp,4.04,"108,534","Jan 07, 2020","Jan 07, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2020","May 03, 2020","Apr 29, 2020",,Kindle Edition,view,/book/show/51046755-long-bright-river
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Have Arrived at Your Destination,"Towles, Amor*",1542004349,9781542004343,B07VBCYTGR,54        pp,3.48,"22,654","Sep 17, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2020","Apr 29, 2020","Apr 29, 2020",,Kindle Edition,view,/book/show/49665863-you-have-arrived-at-your-destination
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summer Frost,"Crouch, Blake*",1542043638,,B07VHMRYPR,75        pp,4.10,"23,640","Sep 17, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2020","Apr 29, 2020","Apr 29, 2020",,Kindle Edition,view,/book/show/49676965-summer-frost
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Randomize,"Weir, Andy*",,,B07VDJBKNJ,28        pp,3.53,"26,914","Sep 17, 2019","Sep 17, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 29, 2020","Apr 29, 2020","Apr 29, 2020",,Kindle Edition,view,/book/show/49661162-randomize
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Conversation,"Tremblay, Paul*",1542005310,9781542005319,B07VDJBGRY,56        pp,3.76,"17,372","Sep 17, 2019","Sep 17, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 28, 2020","Apr 29, 2020","Apr 28, 2020",,Kindle Edition,view,/book/show/49674113-the-last-conversation
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ark,"Roth, Veronica*",154209206X,,B07VBCYYJX,45        pp,3.60,"22,152","Sep 17, 2019","Sep 17, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 27, 2020","Apr 28, 2020","Apr 27, 2020",,Kindle Edition,view,/book/show/49680556-ark
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Emergency Skin,"Jemisin, N.K.*",,,B07VFMFPP4,38        pp,4.04,"28,321","Sep 17, 2019","Sep 17, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 27, 2020","Apr 27, 2020","Apr 27, 2020",,Kindle Edition,view,/book/show/49669410-emergency-skin
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ideal Team Player: How to Recognize and Cultivate The Three Essential Virtues,"Lencioni, Patrick*",,,B01B6AEJJ0,226        pp,4.08,"12,555","Apr 18, 2016","Apr 25, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 27, 2020","Apr 28, 2020","Apr 27, 2020",,Kindle Edition,view,/book/show/28930640-the-ideal-team-player
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Institute,"King, Stephen*",,,B07N943MFX,557        pp,4.20,"270,879","Sep 10, 2019","Sep 10, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 24, 2020","Apr 27, 2020","Apr 24, 2020",,Kindle Edition,view,/book/show/43799634-the-institute
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Lovely Wife,"Downing, Samantha*",,,,384        pp,3.84,"142,589","Mar 26, 2019","Mar 26, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 20, 2020","Apr 23, 2020","Apr 20, 2020",,Kindle Edition,view,/book/show/41059905-my-lovely-wife
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Need,"Phillips, Helen*",1982113162,9781982113162,1982113162,272        pp,3.16,"15,185","Jul 09, 2019","Jul 09, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 20, 2020",,Hardcover,view,/book/show/42201850-the-need
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Night Boat to Tangier,"Barry, Kevin",,,B07LDTLNLJ,258        pp,3.62,"18,899","Jun 20, 2019","Sep 17, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Apr 19, 2020Apr 19, 2020","Apr 19, 2020Apr 19, 2020","Apr 19, 2020",,Kindle Edition,view,/book/show/43832939-night-boat-to-tangier
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gideon the Ninth        (The Locked Tomb, #1)","Muir, Tamsyn*",,,,479        pp,4.22,"134,009","Sep 10, 2019","Sep 10, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 16, 2020","Apr 19, 2020","Apr 16, 2020",,Kindle Edition,view,/book/show/42288661-gideon-the-ninth
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light from Other Stars,"Swyler, Erika*",,,,320        pp,3.82,"3,546","May 07, 2019","May 07, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2020","Apr 16, 2020","Apr 11, 2020",,Kindle Edition,view,/book/show/43683119-light-from-other-stars
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Testaments        (The Handmaid's Tale, #2)","Atwood, Margaret*",,,,432        pp,4.19,"352,099","Sep 10, 2019","Sep 10, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 06, 2020","Apr 11, 2020","Apr 06, 2020",,Kindle Edition,view,/book/show/42975414-the-testaments
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Upright Women Wanted,"Gailey, Sarah*",,,B07R8PCFN2,171        pp,3.62,"20,742","Feb 04, 2020","Feb 04, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 31, 2020","Apr 02, 2020","Mar 31, 2020",,Kindle Edition,view,/book/show/45429274-upright-women-wanted
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chestnut Man,"Sveistrup, Søren",,,,528        pp,4.21,"69,966",2019,"Sep 03, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 25, 2020","Mar 31, 2020","Mar 25, 2020",,Kindle Edition,view,/book/show/42269754-the-chestnut-man
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Get in Trouble: Stories,"Link, Kelly",,,B00MSS0WQY,353        pp,3.68,"12,100","Feb 03, 2015","Feb 03, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 23, 2020","Mar 25, 2020","Mar 23, 2020",,Kindle Edition,view,/book/show/39712595-get-in-trouble
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cold Storage,"Koepp, David",,,B07L2Z1DDS,304        pp,3.70,"12,066","Sep 03, 2019","Sep 03, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 17, 2020","Mar 23, 2020","Mar 17, 2020",,Kindle Edition,view,/book/show/52331718-cold-storage
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nickel Boys,"Whitehead, Colson*",,,,213        pp,4.26,"245,131","Jul 16, 2019","Jul 16, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2020","Mar 10, 2020","Mar 08, 2020",,Kindle Edition,view,/book/show/42270835-the-nickel-boys
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We the Animals,"Torres, Justin*",,,B005ENZ6KM,156        pp,3.71,"21,583","Sep 02, 2011","Aug 30, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 08, 2020","Mar 08, 2020","Mar 08, 2020",,Kindle Edition,view,/book/show/12359041-we-the-animals
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River,"Heller, Peter",,,,274        pp,3.85,"40,056","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 02, 2020","Mar 08, 2020","Mar 02, 2020",,Kindle Edition,view,/book/show/40665796-the-river
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Fight For Our Lives,"Jones, Saeed*",,,B07P5HSQ11,208        pp,4.28,"21,790","Oct 08, 2019","Oct 08, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 29, 2020","Mar 02, 2020","Mar 02, 2020",,Kindle Edition,view,/book/show/44172623-how-we-fight-for-our-lives
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Good Morning, Midnight","Brooks-Dalton, Lily*",,,B017G7JXPM,272        pp,3.90,"20,767","Aug 09, 2016","Aug 09, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Left me wimpering. Lovely story where a whole lot doesn't seem to be happening. But then you reach the end and you realize... you realize.Left me wimpering. Lovely story where a whole lot doesn't seem to be happening. But then you reach the end and you realize... you realize....more,Notes are private!,0,0,1,"Feb 24, 2020","Feb 29, 2020","Feb 24, 2020",,Kindle Edition,view (with text),/book/show/28157660-good-morning-midnight
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fleishman Is in Trouble,"Brodesser-Akner, Taffy",0525510885,,B07H71LX88,380        pp,3.64,"81,622","Jun 18, 2019","Jun 18, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 23, 2020","Feb 24, 2020","Feb 23, 2020",,Kindle Edition,view,/book/show/42103980-fleishman-is-in-trouble
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magic for Liars,"Gailey, Sarah*",,,B07GV95CWZ,336        pp,3.62,"32,180","Jun 04, 2019","Jun 04, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2020","Feb 22, 2020","Feb 17, 2020",,Kindle Edition,view,/book/show/34594037-magic-for-liars
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chain,"McKinty, Adrian",,,,368        pp,3.80,"118,351","Feb 09, 2019","Jul 09, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 10, 2020","Feb 17, 2020","Feb 10, 2020",,Kindle Edition,view,/book/show/42854191-the-chain
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Confessions of Frannie Langton,"Collins, Sara*",,,B07CL2R52T,375        pp,3.57,"17,081","Apr 04, 2019","May 21, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 10, 2020","Feb 10, 2020","Feb 10, 2020",,Kindle Edition,view,/book/show/41447399-the-confessions-of-frannie-langton
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recursion,"Crouch, Blake*",1524759805,,B07HDSHP7N,336        pp,4.16,"234,612","Jun 11, 2019","Jun 11, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 05, 2020","Feb 10, 2020","Feb 05, 2020",,Kindle Edition,view,/book/show/41941223-recursion
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Water Cure,"Mackintosh, Sophie",,,B07C6XC716,243        pp,3.25,"25,533","May 24, 2018","Jan 08, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 29, 2020","Feb 05, 2020","Jan 29, 2020",,Kindle Edition,view,/book/show/39948493-the-water-cure
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dreamers,"Walker, Karen Thompson*",0812994175,,B07CKFXDDN,323        pp,3.63,"40,805","Jan 15, 2019","Jan 15, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 22, 2020","Jan 26, 2020","Jan 22, 2020",,Kindle Edition,view,/book/show/40131477-the-dreamers
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Edward,"Napolitano, Ann*",1984854798,,B07QNGTXNV,352        pp,4.08,"179,454","Jan 06, 2020","Jan 06, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 19, 2020","Jan 22, 2020","Jan 19, 2020",,Kindle Edition,view,/book/show/49379738-dear-edward
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Memory Called Empire        (Teixcalaan, #1)","Martine, Arkady*",,,B07C7BCB88,472        pp,4.12,"57,054","Mar 26, 2019","Mar 26, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 12, 2020","Jan 19, 2020","Jan 12, 2020",,Kindle Edition,view,/book/show/39873472-a-memory-called-empire
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Night,"Bartz, Andrea*",0525574735,9780525574736,B07DN13P9W,317        pp,3.39,"8,700","Feb 26, 2019","Feb 26, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2020","Jan 12, 2020","Jan 05, 2020",,Kindle Edition,view,/book/show/40519546-the-lost-night
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Children of Ruin        (Children of Time, #2)","Tchaikovsky, Adrian*",,,B07MJLYWP7,unknown,4.06,"41,707","May 14, 2019","May 16, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Jan 03, 2020","Jan 03, 2020",,Audible Audio,view,/book/show/40376072-children-of-ruin
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",,,B0180T0IUY,352        pp,4.13,"500,033","Jul 26, 2016","Jul 26, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 02, 2020","Jan 05, 2020","Jan 02, 2020",,Kindle Edition,view,/book/show/45697427-dark-matter
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Luminous Dead,"Starling, Caitlin*",,,,432        pp,3.67,"15,359","Apr 02, 2019","Apr 02, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 11, 2019","Feb 02, 2020","Dec 11, 2019",,Kindle Edition,view,/book/show/36117102-the-luminous-dead
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rosewater Insurrection        (The Wormwood Trilogy #2),"Thompson, Tade",0316449067,9780316449069,B07F67PVJ7,418        pp,3.99,"4,086","Mar 12, 2019","Mar 12, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2019","Dec 03, 2019","Nov 25, 2019",,Kindle Edition,view,/book/show/41819600-the-rosewater-insurrection
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Foundryside        (The Founders Trilogy, #1)","Bennett, Robert Jackson*",1524760374,,B077RG422Z,501        pp,4.19,"41,374","Aug 21, 2018","Aug 21, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 10, 2019","Nov 25, 2019","Nov 10, 2019",,Kindle Edition,view,/book/show/37173847-foundryside
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Priory of the Orange Tree        (The Roots of Chaos, #1)","Shannon, Samantha*",,,B07DDGX4KY,849        pp,4.20,"201,915","Feb 26, 2019","Feb 26, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 19, 2019","Nov 10, 2019","Oct 19, 2019",,Kindle Edition,view,/book/show/40333989-the-priory-of-the-orange-tree
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Redshirts,"Scalzi, John*",,,B0079XPUOW,318        pp,3.86,"107,096","Jun 05, 2012","Jun 05, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 12, 2019","Oct 15, 2019","Oct 12, 2019",,Kindle Edition,view,/book/show/17225428-redshirts
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hike,"Magary, Drew*",0399563865,,B01839Q436,287        pp,3.96,"21,341","Aug 02, 2016","Aug 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 10, 2019","Oct 12, 2019","Oct 10, 2019",,Kindle Edition,view,/book/show/28824322-the-hike
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch Elm,"French, Tana*",,,,528        pp,3.57,"99,157","Oct 09, 2018","Oct 09, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 29, 2019","Oct 08, 2019","Sep 29, 2019",,Kindle Edition,view,/book/show/39788660-the-witch-elm
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doubt (movie tie-in edition): A Parable,"Shanley, John Patrick",,,B003Z9JMNO,73        pp,4.10,"20,367","Apr 26, 2005","Dec 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 25, 2019","Sep 25, 2019","Sep 25, 2019",,Kindle Edition,view,/book/show/19092881-doubt-movie-tie-in-edition
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Stairs        (The Divine Cities, #1)","Bennett, Robert Jackson*",,,B00J1ISJFA,466        pp,4.09,"34,546","Sep 09, 2014","Sep 09, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2019","Sep 30, 2019","Sep 23, 2019",,Kindle Edition,view,/book/show/21825528-city-of-stairs
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Science Fiction and Fantasy of the Year Vol 6,"Strahan, Jonathan*",,,B07H455DT9,610        pp,3.89,438,"Jan 01, 2012","Mar 01, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 06, 2019","Sep 12, 2019","Sep 06, 2019",,Kindle Edition,view,/book/show/41741199-the-best-science-fiction-and-fantasy-of-the-year-vol-6
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exhalation,"Chiang, Ted",,,,368        pp,4.28,"91,594","May 07, 2019","May 07, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 29, 2019","Jun 03, 2021","Aug 29, 2019",,Kindle Edition,view,/book/show/50917309-exhalation
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lock In        (Lock In, #1)","Scalzi, John*",,,B00IHCBE1C,337        pp,3.91,"66,754","Aug 26, 2014","Aug 26, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 21, 2019","Aug 29, 2019","Aug 21, 2019",,Kindle Edition,view,/book/show/18490567-lock-in
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wanderers,"Wendig, Chuck*",,,,800        pp,3.98,"26,182","Jul 02, 2019","Jul 02, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 24, 2019","Aug 12, 2019","Jul 24, 2019",,Kindle Edition,view,/book/show/42445130-wanderers
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Head Full of Ghosts,"Tremblay, Paul*",0062363239,9780062363237,0062363239,287        pp,3.79,"84,750","Jun 02, 2015","Jun 02, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 21, 2019","Jul 21, 2019",,Hardcover,view,/book/show/23019294-a-head-full-of-ghosts
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gun, With Occasional Music","Lethem, Jonathan",0156028972,9780156028974,0156028972,271        pp,3.76,"11,123",Mar 1994,"Sep 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 16, 2019","Jul 16, 2019",,Paperback,view,/book/show/16718.Gun_With_Occasional_Music
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fall; or, Dodge in Hell","Stephenson, Neal*",0062458736,9780062458735,,896        pp,3.58,"18,523","Jun 04, 2019","Jun 04, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This one lost me when the leaves started falling from the trees and snow began to fall. Life’s too short and this was turning into one very self-indulThis one lost me when the leaves started falling from the trees and snow began to fall. Life’s too short and this was turning into one very self-indulgent word splat. ...more,Notes are private!,0,0,1,"Jul 06, 2019",not set,"Jul 06, 2019",,ebook,view (with text),/book/show/35429993-fall-or-dodge-in-hell
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are All Completely Beside Ourselves,"Fowler, Karen Joy*",0399162097,9780399162091,0399162097,310        pp,3.71,"121,281","May 30, 2013","May 30, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 29, 2019","Jun 28, 2019",,Hardcover,view,/book/show/16176440-we-are-all-completely-beside-ourselves
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Giant's House,"McCracken, Elizabeth",,,B00B3GMGVG,322        pp,3.66,"7,591","Jun 01, 1996","Feb 13, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not a child abuse story. Not a romance, at least not in the traditional sense. This is a story about two characters’ slow recalibration of normal so tNot a child abuse story. Not a romance, at least not in the traditional sense. This is a story about two characters’ slow recalibration of normal so that their lives can begin to make sense. All made much more difficult in an era when prejudice and sexism are worn on the sleeve and not shamefully so. Is this a good and well-written book? Yes it is, but I felt kept at arm’s length. This is often the case when the main character isn’t likable in the usual sense. It’s a challenge getting to know her, and the tone of her matter of fact observations, fraught with meaning as they often were, kept me at a distance, looking down at characters I had trouble peering within or for whom I had difficulty feeling any profound emotional affect....more",Notes are private!,0,0,1,"Jun 16, 2019","Jun 19, 2019","Jun 16, 2019",,Kindle Edition,view (with text),/book/show/19405948-the-giant-s-house
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Severance,"Ma, Ling*",0374261598,9780374261597,0374261598,291        pp,3.92,"99,022","Aug 14, 2018","Aug 14, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Much more than a novel about civilization teetering toward oblivion, Ma creates a unique, nuanced, conflicted protagonist who comes to the events at tMuch more than a novel about civilization teetering toward oblivion, Ma creates a unique, nuanced, conflicted protagonist who comes to the events at the end of the novel most begrudgingly. Utterly beautiful writing. Perfectly placed sentences. I’ve rarely felt so enthralled or unnerved, both often in the same breath. Severance straddles the line between horror and satire credibly, and Ma creates a sense of realism amidst extremely evocative circumstances without any sense of overreach. Highly recommended. ...more",Notes are private!,0,0,1,not set,"Jun 15, 2019","Jun 15, 2019",,Hardcover,view (with text),/book/show/36348525-severance
