,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Melissa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Postcards,"Proulx, Annie",1841155012,9781841155012,1841155012,352        pp,3.76,"5,763",unknown,"Jan 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 03, 2017",,Paperback,view,/book/show/28000.Postcards
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remarkable Creatures,"Chevalier, Tracy*",0007178379,9780007178377,0007178379,352        pp,3.88,"51,266",2009,"Aug 24, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 03, 2017","Jul 12, 2017","Jul 03, 2017",,Hardcover,view,/book/show/6457081-remarkable-creatures
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behold the Dreamers,"Mbue, Imbolo*",0525509712,9780525509714,0525509712,400        pp,3.95,"80,406","Mar 15, 2016","Jun 26, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 11, 2018","Jul 18, 2018","Jun 26, 2017",,Paperback,view,/book/show/35259724-behold-the-dreamers
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Turner House,"Flournoy, Angela*",0544303164,9780544303164,0544303164,341        pp,3.64,"17,476","Apr 14, 2015","Apr 14, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 17, 2017","Jun 21, 2017","Jun 17, 2017",,Hardcover,view,/book/show/22749750-the-turner-house
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl in Disguise,"Macallister, Greer*",1492635227,9781492635222,1492635227,308        pp,3.73,"4,672","Mar 21, 2017","Mar 21, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 13, 2017",,Hardcover,view,/book/show/29946121-girl-in-disguise
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,News of the World,"Jiles, Paulette*",0062409204,9780062409201,0062409204,209        pp,4.08,"105,404","Oct 04, 2016","Oct 04, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 02, 2017","Jun 05, 2017","Jun 02, 2017",,Hardcover,view,/book/show/25817493-news-of-the-world
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil in the White City,"Larson, Erik*",0739303406,9780739303405,0739303406,15        pp,4.00,"682,641","Feb 11, 2003","Feb 11, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2017",,Audio Cassette,view,/book/show/21996.The_Devil_in_the_White_City
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Médicis Daughter: A Novel of Marguerite de Valois,"Perinot, Sophie*",1250072093,9781250072092,1250072093,384        pp,3.80,"1,276","Dec 01, 2015","Dec 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 30, 2017",,Hardcover,view,/book/show/23848325-m-dicis-daughter
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A House Without Windows,"Hashimi, Nadia*",0062449680,9780062449689,0062449680,415        pp,3.99,"13,070","Aug 16, 2016","Aug 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2017",,Hardcover,view,/book/show/27213250-a-house-without-windows
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Those Who Save Us,"Blum, Jenna*",0156031663,9780156031660,0156031663,479        pp,4.11,"101,193","Apr 05, 2004","May 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2017",,Paperback,view,/book/show/49465.Those_Who_Save_Us
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rules of Civility,"Towles, Amor*",,,,335        pp,4.08,"232,175","Jul 26, 2011","Jul 26, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 22, 2017",,Hardcover,view,/book/show/10054335-rules-of-civility
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cherry Harvest,"Sanna, Lucy*",0062343629,9780062343628,0062343629,326        pp,3.40,"2,346","Jun 02, 2015","Jun 02, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would like to give this book 3.5 stars. It was very readable and I was quite invested in Kate as a character. The writing was a tad melodramatic forI would like to give this book 3.5 stars. It was very readable and I was quite invested in Kate as a character. The writing was a tad melodramatic for my tastes and I found the ending to be sensationally abrupt. Nevertheless, it was an interesting story and kept me turning the pages....more",Notes are private!,0,0,1,"Mar 20, 2017","Mar 22, 2017","Mar 20, 2017",,Hardcover,view (with text),/book/show/23215461-the-cherry-harvest
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,H is for Hawk,"Macdonald, Helen",0224097008,9780224097000,0224097008,300        pp,3.74,"73,960",2014,2014,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2017","Mar 14, 2017","Mar 13, 2017",,Hardcover,view,/book/show/18803640-h-is-for-hawk
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Photo,"Hogan, Mary*",006238693X,9780062386939,006238693X,432        pp,3.96,"3,671","Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2017",,Paperback,view,/book/show/27064374-the-woman-in-the-photo
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moonglow,"Chabon, Michael",0062225553,9780062225559,0062225553,430        pp,3.80,"33,497","Nov 22, 2016","Nov 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2017",,Hardcover,view,/book/show/26795307-moonglow
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eileen,"Moshfegh, Ottessa",1594206627,9781594206627,1594206627,260        pp,3.58,"96,268","Aug 18, 2015","Aug 18, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2017",,Hardcover,view,/book/show/23453099-eileen
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beautiful Ruins,"Walter, Jess",0061928127,9780061928123,0061928127,337        pp,3.68,"177,404","Jun 12, 2012","Jun 12, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2017","Jan 23, 2017","Jan 05, 2017",,Hardcover,view,/book/show/11447921-beautiful-ruins
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Mercy,"Stevenson, Bryan",,,0812994523,336        pp,4.63,"231,581","Oct 21, 2014","Oct 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2016",,Paperback,view,/book/show/20342617-just-mercy
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sellout,"Beatty, Paul",0374260508,9780374260507,0374260508,289        pp,3.75,"68,721","Mar 03, 2015",2015,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2016",,Hardcover,view,/book/show/22237161-the-sellout
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",,,,477        pp,4.32,"371,140","May 14, 2013","May 14, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Feb 13, 2017Feb 13, 2017","Jun 02, 2017not set","Nov 27, 2016",,Hardcover,view,/book/show/15796700-americanah
545,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fine Balance,"Mistry, Rohinton",140003065X,9781400030651,140003065X,603        pp,4.37,"149,475",1995,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 18, 2016",,Paperback,view,/book/show/5211.A_Fine_Balance
546,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Twentieth Wife        (Taj Mahal Trilogy, #1)","Sundaresan, Indu*",,,,380        pp,4.06,"15,839","Jan 29, 2002","Feb 18, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 06, 2016",Apr 2017,"Nov 06, 2016",,Paperback,view,/book/show/27298.The_Twentieth_Wife
547,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Railroad,"Whitehead, Colson*",0385542364,9780385542364,0385542364,320        pp,4.06,"401,209","Aug 02, 2016","Aug 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I kept waiting for this book to really grab me but it never quite did. Whitehead's prose is incredible. I also think it was a brilliant concept to turI kept waiting for this book to really grab me but it never quite did. Whitehead's prose is incredible. I also think it was a brilliant concept to turn the metaphor of the Underground Railroad into a postmodern, steampunkish actual railroad. Something about the way characters and events were presented, however, left me feeling like things were happening slightly below the surface and Cora's story never felt very real for me. Perhaps this was an intentional device to make the tone of the book mirror the railroads. For me, though, it just left me feeling a bit disconnected and sleepy throughout the whole read. Still, this is a unique take on such an important subject and I'm glad I read it!...more",Notes are private!,0,0,1,not set,not set,"Oct 22, 2016",,Hardcover,view (with text),/book/show/30555488-the-underground-railroad
548,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl on the Train,"Hawkins, Paula*",1594633665,9781594633669,1594633665,336        pp,3.96,"2,942,977","Jan 13, 2015","Jan 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 24, 2016",,Hardcover,view,/book/show/22557272-the-girl-on-the-train
549,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fire This Time: A New Generation Speaks About Race,"Ward, Jesmyn*",1501126342,9781501126345,1501126342,226        pp,4.36,"9,096","Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2016",,Hardcover,view,/book/show/28505023-the-fire-this-time
550,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World We Found,"Umrigar, Thrity",0061938343,9780061938344,0061938343,320        pp,3.83,"6,881","Jan 03, 2012","Jan 03, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 21, 2016",,Hardcover,view,/book/show/7107515-the-world-we-found
551,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An American Childhood,"Dillard, Annie",0060915188,9780060915186,0060915188,255        pp,3.91,"10,090","Sep 01, 1987","Jan 01, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2016",,Paperback,view,/book/show/12528.An_American_Childhood
552,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Shall Be Near to You,"McCabe, Erin Lindsay*",,,,305        pp,3.81,"7,078","Jan 28, 2014","Jan 28, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Aug 2016,"Aug 15, 2016","Aug 01, 2016",,Kindle Edition,view,/book/show/20026466-i-shall-be-near-to-you
553,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homegoing,"Gyasi, Yaa*",,,,305        pp,4.47,"341,257","Jun 07, 2016","Jun 07, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 26, 2018","Mar 09, 2018","Jul 08, 2016",,Hardcover,view,/book/show/27071490-homegoing
554,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atonement,"McEwan, Ian*",038572179X,9780385721790,B00A2M6OLU,351        pp,3.94,"519,710","Sep 20, 2001",Mar 2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is incredible! The prose is so precise. The story is so captivating. The unique form of a surprise story-within-a-story is so thought-provokThis book is incredible! The prose is so precise. The story is so captivating. The unique form of a surprise story-within-a-story is so thought-provoking. I feel like I don't quite have the words to explain how I feel about this book but I know its impact will stay with me for a long time. When you read as much as I do, that's saying something!...more",Notes are private!,0,0,1,"Jul 07, 2016","Jul 17, 2016","Jul 07, 2016",,Paperback,view (with text),/book/show/6867.Atonement
555,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Life After Life        (Todd Family, #1)","Atkinson, Kate",0316176486,9780316176484,0316176486,529        pp,3.78,"227,433","Mar 14, 2013","Apr 02, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 30, 2017","May 20, 2017","Jun 20, 2016",,Hardcover,view,/book/show/15790842-life-after-life
556,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Pillars of the Earth        (Kingsbridge, #1)","Follett, Ken*",,,,976        pp,4.34,"763,767",Oct 1989,"Feb 04, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2016",,Paperback,view,/book/show/5043.The_Pillars_of_the_Earth
557,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Me Before You        (Me Before You, #1)","Moyes, Jojo*",0670026603,9780670026609,0670026603,369        pp,4.26,"1,629,018","Dec 31, 2012","Dec 31, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Whilst reading this book, I couldn't help but hear the Radiohead song ""No Surprises"" playing in my head. I suppose Will Traynor wasn't looking for anyWhilst reading this book, I couldn't help but hear the Radiohead song ""No Surprises"" playing in my head. I suppose Will Traynor wasn't looking for any surprises in his final six months but he certainly found one in Louisa Clark. The only trouble is that I didn't fully believe that Lou had fallen in love with Will. I think it would be more appropriate to say that she fell in love with having a purpose, living a life of substance where what she did each day actually mattered. I do feel that Will truly loved her and this is why he cared so much about how she lived once he was gone. ...more",Notes are private!,0,0,1,"Jun 17, 2016","Jun 20, 2016","Jun 17, 2016",,Hardcover,view (with text),/book/show/15507958-me-before-you
558,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiffany Girl,"Gist, Deeanne*",147673853X,9781476738536,147673853X,512        pp,4.06,"2,592","Jan 01, 2015","May 05, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'd like to give this book 3.5 stars. Flossie was an enjoyable character and her story certainly kept me reading. I enjoyed learning about the craft oI'd like to give this book 3.5 stars. Flossie was an enjoyable character and her story certainly kept me reading. I enjoyed learning about the craft of glass working and life in a boarding house during the 1890s. The competition between Flossie's goals as a New Woman and her attraction to Reeve really drove the first half of the book. Unfortunately, the tension in the story really waned for me once she left her position at Tiffany's. The love story that carried the final part of the book was too simplistic and predictable for my tastes. A final note, I really enjoyed the illustrations at the beginning of most chapters but found that this was another enjoyable aspect that was not as prominent in the second half of the novel....more",Notes are private!,0,0,1,not set,not set,"Jun 16, 2016",,Hardcover,view (with text),/book/show/22609378-tiffany-girl
559,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Kate Warne Saved President Lincoln: The Story Behind the Nation's First Woman Detective,"Steenwyk, Elizabeth Van",0807541176,9780807541173,0807541176,32        pp,3.86,185,"Mar 01, 2016","Mar 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"As a teacher, reading specialist, and mother, I've read MANY picture books. I usually don't bother to  them here but this one was exceptional! TAs a teacher, reading specialist, and mother, I've read MANY picture books. I usually don't bother to  them here but this one was exceptional! This is the best children's biography I've read in a long time! The story of Kate Warne is riveting and the illustrations are beautiful! My daughter and I enjoyed sharing this book and learning together....more",Notes are private!,0,0,1,not set,not set,"Jun 16, 2016",,Hardcover,view (with text),/book/show/26722949-how-kate-warne-saved-president-lincoln
560,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Solitaire,"Eskridge, Kelley*",0060086602,9780060086602,0060086602,368        pp,3.97,"1,188","Sep 01, 2002","Jan 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2016",,Paperback,view,/book/show/214618.Solitaire
561,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grass Is Singing,"Lessing, Doris",0002257556,9780002257558,0002257556,208        pp,3.83,"13,698",1950,"Mar 06, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2016",,Hardcover,view,/book/show/130115.The_Grass_Is_Singing
562,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage of Opposites,"Hoffman, Alice*",1451693591,9781451693591,1451693591,371        pp,3.92,"59,804","Aug 04, 2015","Aug 04, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 02, 2021","Jul 12, 2021","May 30, 2016",,Hardcover,view,/book/show/23492741-the-marriage-of-opposites
563,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nightingale,"Hannah, Kristin*",0312577222,9780312577223,0312577222,440        pp,4.62,"1,358,410","Oct 08, 2015","Feb 03, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved everything about this book! It is a beautifully written testimony of how a seed of resistance lives in all of us. Each character acts in varioI loved everything about this book! It is a beautifully written testimony of how a seed of resistance lives in all of us. Each character acts in various ways to ultimately demonstrate how love and hope triumph over war and evil. Hannah fully explored how war attempts to ravage an entire society of women, children, the elderly but how even these unarmed people can refuse to be victims. Very inspiring!...more",Notes are private!,0,0,1,"Aug 16, 2016",Sep 2016,"May 29, 2016",,Hardcover,view (with text),/book/show/21853621-the-nightingale
564,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birdsong,"Faulks, Sebastian",0679776818,9780679776819,0679776818,483        pp,4.10,"78,705","Sep 27, 1993","Jun 02, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 29, 2016",,Paperback,view,/book/show/6259.Birdsong
565,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity","Boo, Katherine",1400067553,9781400067558,1400067553,278        pp,3.98,"109,801","Apr 08, 2012","Feb 07, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 07, 2018","Aug 14, 2018","May 10, 2016",,Hardcover,view,/book/show/11869272-behind-the-beautiful-forevers
566,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyone Brave Is Forgiven,"Cleave, Chris*",1501124374,9781501124372,1501124374,418        pp,3.76,"43,846","Feb 02, 2016","May 03, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 27, 2016",,Hardcover,view,/book/show/25814512-everyone-brave-is-forgiven
567,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Moloka'i        (Moloka'i, #1)","Brennert, Alan*",0312304358,9780312304355,0312304358,405        pp,4.19,"130,514","Oct 21, 2003","Oct 04, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel is a sweeping saga. I learned a lot from reading this book but just found it a bit too dramatic. Certain episodes were predictable and clicThis novel is a sweeping saga. I learned a lot from reading this book but just found it a bit too dramatic. Certain episodes were predictable and cliche. In addition, I found some of the language a tad anachronistic. I did enjoy Rachel's character and found her resilience inspiring!...more",Notes are private!,0,0,1,"Apr 15, 2016","May 24, 2016","Apr 15, 2016",,Paperback,view (with text),/book/show/3273.Moloka_i
568,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Fielding,"Harbach, Chad*",0316126691,9780316126694,0316126691,512        pp,3.99,"112,999","Sep 07, 2011","Sep 07, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2016",,Hardcover,view,/book/show/10996342-the-art-of-fielding
569,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boston Girl,"Diamant, Anita*",1439199353,9781439199350,1439199353,320        pp,3.83,"85,680","Dec 09, 2014","Dec 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love the narration of this story. Addie has such a strong, clear voice that unifies the many eras of this book.",Notes are private!,0,0,1,"Jun 25, 2016","Jul 05, 2016","Apr 12, 2016",,Hardcover,view (with text),/book/show/22450859-the-boston-girl
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kindred,"Butler, Octavia E.",0807083690,9780807083697,0807083690,288        pp,4.30,"217,854",Jun 1979,"Feb 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2016",,Paperback,view,/book/show/60931.Kindred
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circling the Sun,"McLain, Paula*",0345534182,9780345534187,0345534182,366        pp,3.94,"78,950","Jul 28, 2015","Jul 28, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 08, 2017","Oct 21, 2017","Apr 09, 2016",,Hardcover,view,/book/show/23995231-circling-the-sun
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Other Wes Moore: One Name, Two Fates","Moore, Wes",0385528191,9780385528191,0385528191,233        pp,3.87,"51,716","Apr 27, 2010","Apr 27, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although I understand some of the common critiques of this book, I'm still giving it 5 stars. The subject is just too important. We should all be grapAlthough I understand some of the common critiques of this book, I'm still giving it 5 stars. The subject is just too important. We should all be grappling with the difficult notions presented in this book and Moore does a fabulous job of giving us two stories to humanize the discussion. This is the stuff of America! ...more",Notes are private!,0,0,1,"Mar 20, 2016","Apr 16, 2016","Mar 20, 2016",,Hardcover,view (with text),/book/show/7099273-the-other-wes-moore
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling Me Home,"Kibler, Julie*",1250014522,9781250014528,1250014522,325        pp,4.25,"43,551","Aug 20, 2012","Feb 12, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 14, 2016",,Hardcover,view,/book/show/15793184-calling-me-home
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road,"McCarthy, Cormac",0307265439,9780307265432,0307265439,241        pp,3.99,"904,462","Sep 26, 2006","Oct 02, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2016",,Hardcover,view,/book/show/6288.The_Road
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",0385353308,9780385353304,0385353308,333        pp,4.07,"517,997","Aug 26, 2014","Sep 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This book is amazing!! It is basically about what it means to be human. I devoured it!,Notes are private!,0,0,1,"Jun 22, 2017","Jul 03, 2017","Mar 14, 2016",,Hardcover,view (with text),/book/show/20170404-station-eleven
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paris Wife,"McLain, Paula*",0345521307,9780345521309,0345521307,314        pp,3.82,"296,299","Feb 27, 2011","Feb 27, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 11, 2016","Apr 04, 2016","Mar 11, 2016",,Hardcover,view,/book/show/8683812-the-paris-wife
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mother Tongue: English and How It Got That Way,"Bryson, Bill",0380715430,9780380715435,0380715430,270        pp,3.91,"41,736",1990,"Sep 28, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 03, 2018","Nov 28, 2018","Feb 28, 2016",,Paperback,view,/book/show/29.The_Mother_Tongue
