,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Dan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"To Sleep in a Sea of Stars        (Fractalverse, #1)","Paolini, Christopher*",1250762847,9781250762849,1250762847,880        pp,3.79,"58,333","Sep 15, 2020","Sep 15, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2021,"Mar 05, 2021","Dec 26, 2020",,Hardcover,view,/book/show/48829708-to-sleep-in-a-sea-of-stars
598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Planets: A Cosmic Pastoral [Poems],"Ackerman, Diane*",068808088X,9780688080884,068808088X,159        pp,4.15,34,"Oct 01, 1976","Oct 01, 1976",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2020",,Paperback,view,/book/show/225202.The_Planets
599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mediocre: The Dangerous Legacy of White Male America,"Oluo, Ijeoma",1580059511,9781580059510,1580059511,278        pp,4.41,"16,022","Dec 01, 2020","Dec 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2020",,Hardcover,view,/book/show/53056522-mediocre
600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Can't Even: How Millennials Became the Burnout Generation,"Petersen, Anne Helen",0358315077,9780358315070,0358315077,304        pp,3.94,"8,195","Sep 20, 2020","Sep 22, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 05, 2021","Feb 07, 2021","Dec 25, 2020",,Hardcover,view,/book/show/48930297-can-t-even
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Propaganda Works,"Stanley, Jason F.",0691164428,9780691164427,0691164428,376        pp,3.55,575,"May 25, 2015","May 26, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 24, 2020",,Hardcover,view,/book/show/23528852-how-propaganda-works
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beak of the Finch: A Story of Evolution in Our Time,"Weiner, Jonathan",067973337X,9780679733379,067973337X,332        pp,4.17,"9,364","May 03, 1994","May 30, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2020",,Paperback,view,/book/show/125286.The_Beak_of_the_Finch
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light For The World To See: A Thousand Words on Race and Hope,"Alexander, Kwame",0358539412,9780358539414,0358539412,96        pp,4.31,"2,093","Nov 17, 2020","Nov 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2020",,Hardcover,view,/book/show/54655842-light-for-the-world-to-see
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nature of Middle-Earth,"Tolkien, J.R.R.",0358454603,9780358454601,0358454603,440        pp,3.97,"1,031","Sep 02, 2021","Sep 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2020",,Hardcover,view,/book/show/55957774-the-nature-of-middle-earth
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Word Is Passed: A Reckoning with the History of Slavery Across America,"Smith, Clint*",0316492930,9780316492935,0316492930,336        pp,4.72,"33,090","Jun 01, 2021","Jun 01, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jun 12, 2021","Jun 17, 2021","Dec 22, 2020",,Hardcover,view,/book/show/55643287-how-the-word-is-passed
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Four Hundred Souls: A Community History of African America, 1619-2019","Kendi, Ibram X.*",0593134044,9780593134047,0593134044,504        pp,4.57,"9,971","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2020",,Hardcover,view,/book/show/54998251-four-hundred-souls
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life","Saunders, George",,,B0871LKPJ3,403        pp,4.54,"18,705","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2020",,Kindle Edition,view,/book/show/53487237-a-swim-in-a-pond-in-the-rain
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Echo Wife,"Gailey, Sarah*",125017466X,9781250174666,125017466X,256        pp,3.61,"32,834","Feb 16, 2021","Feb 16, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 17, 2021","Apr 24, 2021","Dec 22, 2020",,Hardcover,view,/book/show/52379735-the-echo-wife
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghostways: Two Journeys in Unquiet Places,"Macfarlane, Robert*",1324015829,9781324015826,1324015829,144        pp,3.79,411,"Nov 24, 2020","Nov 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 22, 2020",,Paperback,view,/book/show/50489381-ghostways
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Primitive,"Oliver, Mary",,,,88        pp,4.39,"5,976",1983,"Apr 30, 1983",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2020","Dec 25, 2020","Dec 20, 2020",,Paperback,view,/book/show/53449304-american-primitive
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Fascism Works: The Politics of Us and Them,"Stanley, Jason F.",0525511830,9780525511830,0525511830,240        pp,4.17,"8,035","Sep 04, 2018","Sep 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2020","Dec 25, 2020","Dec 20, 2020",,Hardcover,view,/book/show/38255329-how-fascism-works
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Promised Land,"Obama, Barack*",,,B08GJZFBYV,768        pp,4.34,"227,476","Nov 17, 2020","Nov 17, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 19, 2020","Dec 20, 2020",,Kindle Edition,view,/book/show/55361205-a-promised-land
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Public Opinion,"Lippmann, Walter",0684833271,9780684833279,0684833271,288        pp,3.97,"1,335",1922,"Jun 12, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2020",,Paperback,view,/book/show/920442.Public_Opinion
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Our Time Is Now: Power, Purpose, and the Fight for a Fair America","Abrams, Stacey",,,,272        pp,4.43,"7,899","Jun 09, 2020","Jun 09, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2020",,Hardcover,view,/book/show/50353732-our-time-is-now
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recollections of My Nonexistence: A Memoir,"Solnit, Rebecca",0593083334,9780593083338,0593083334,256        pp,4.21,"7,072","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2020",,Hardcover,view,/book/show/49985046-recollections-of-my-nonexistence
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Is Wildness Over?,"Wapner, Paul",1509532129,9781509532124,1509532129,160        pp,4.27,22,unknown,"May 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2020",,Paperback,view,/book/show/50201372-is-wildness-over
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Us: An American Conversation,"Rankine, Claudia",1644450216,9781644450215,1644450216,352        pp,4.35,"4,012","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2020",,Hardcover,view,/book/show/50403499-just-us
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disability Visibility: First-Person Stories from the Twenty-first Century,"Wong, Alice",1984899422,9781984899422,1984899422,309        pp,4.47,"13,911","Jun 30, 2020","Jun 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2020",,Paperback,view,/book/show/51456746-disability-visibility
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Life of Addie LaRue,"Schwab, V.E.*",0765387565,9780765387561,,448        pp,4.19,"1,066,851","Oct 06, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/50623864-the-invisible-life-of-addie-larue
620,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Brief History of Thought: A Philosophical Guide to Living,"Ferry, Luc",0062074245,9780062074249,0062074245,304        pp,3.98,"3,836",1996,"Dec 27, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Paperback,view,/book/show/12082644-a-brief-history-of-thought
621,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Watchman,"Erdrich, Louise",0062671200,9780062671202,,464        pp,4.11,"74,870","Mar 03, 2020","Mar 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,ebook,view,/book/show/43721059-the-night-watchman
622,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homeland Elegies,"Akhtar, Ayad*",0316496421,9780316496421,0316496421,368        pp,4.14,"23,272","Sep 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/50358133-homeland-elegies
623,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,548","Jun 02, 2020","Jun 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/51791252-the-vanishing-half
624,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Valley Road: Inside the Mind of an American Family,"Kolker, Robert*",038554376X,9780385543767,038554376X,377        pp,4.16,"122,410","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/50088631-hidden-valley-road
625,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shakespeare in a Divided America: What His Plays Tell Us about Our Past and Future,"Shapiro, James",0525522298,9780525522294,0525522298,286        pp,4.10,"2,911","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/49512631-shakespeare-in-a-divided-america
626,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Library,"Haig, Matt*",,,,288        pp,4.00,"1,767,096","Aug 13, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 26, 2021","Mar 28, 2021","Dec 06, 2020",,Hardcover,view,/book/show/52578297-the-midnight-library
627,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nonbinary: Memoirs of Gender and Identity,"Rajunov, Micah",0231546106,9780231546102,,286        pp,4.29,886,"Mar 01, 2019","Apr 09, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 02, 2020","Dec 02, 2020",,ebook,view,/book/show/42779012-nonbinary
628,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Burning the Books: A History of the Deliberate Destruction of Knowledge,"Ovenden, Richard",0674241207,9780674241206,0674241207,308        pp,3.72,"1,441","Sep 03, 2020","Nov 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2020",,Hardcover,view,/book/show/51342996-burning-the-books
629,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Influenza: The Story of the Deadliest Pandemic in History,"Barry, John M.",0143036491,9780143036494,0143036491,546        pp,3.98,"40,330","Feb 09, 2004","Oct 04, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is one of the best nonfiction books I have ever read. The research, the gripping stories, and the sheer size of the topic make this book hard to This is one of the best nonfiction books I have ever read. The research, the gripping stories, and the sheer size of the topic make this book hard to put down. ...more",Notes are private!,0,3,1,"Oct 10, 2020","Oct 29, 2020","Oct 30, 2020",,Paperback,view (with text),/book/show/29036.The_Great_Influenza
630,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Hold Up the Sky,"Liu, Cixin*",1250306086,9781250306081,1250306086,336        pp,3.82,"4,235","Oct 01, 2020","Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 26, 2020",,Hardcover,view,/book/show/49247266-to-hold-up-the-sky
631,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Madhouse Effect: How Climate Change Denial Is Threatening Our Planet, Destroying Our Politics, and Driving Us Crazy","Mann, Michael E.*",0231177860,9780231177863,0231177860,208        pp,4.18,581,"Sep 27, 2016","Sep 27, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2020",,Hardcover,view,/book/show/29639283-the-madhouse-effect
632,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Derangement: Climate Change and the Unthinkable,"Ghosh, Amitav",022632303X,9780226323039,022632303X,196        pp,4.06,"4,892","Jul 12, 2016","Sep 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2020",,Hardcover,view,/book/show/29362082-the-great-derangement
633,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Learning to Die: Wisdom in the Age of Climate Crisis,"Bringhurst, Robert",088977563X,9780889775633,088977563X,104        pp,3.90,197,"Oct 06, 2018","Oct 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2020",,Paperback,view,/book/show/37704286-learning-to-die
634,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whale and the Supercomputer: On the Northern Front of Climate Change,"Wohlforth, Charles",0865477140,9780865477148,0865477140,336        pp,4.02,127,"Apr 21, 2004","May 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2020",,Paperback,view,/book/show/163516.The_Whale_and_the_Supercomputer
