,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cher 'N Books's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
4338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love and Ruin,"McLain, Paula*",1101967390,9781101967393,1101967390,432        pp,3.86,"25,322","May 01, 2018","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2018",,Paperback,view,/book/show/42586576-love-and-ruin
4339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Stop Time,"Haig, Matt*",0525522875,9780525522874,0525522875,325        pp,3.84,"171,910","Jul 06, 2017","Feb 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 stars - It was great. I loved it. But there is never a way into the before. All you can do with the past is carry it around, feeling its weight slow4 stars - It was great. I loved it. But there is never a way into the before. All you can do with the past is carry it around, feeling its weight slowly increase, praying it never crushes you completely.I have read several books by Matt Haig now, fiction and nonfiction, and thoroughly enjoyed each one. The concept for this book is fascinating - a subset of people that age extremely slowly after puberty leading to them living for close to a millenial, but having to move and start over repeatedly to avoid attention. Funny how everything can change, yet stay the same. These ‘albatrosses’ kept their slow aging a secret in the 1500’s because people’s superstitions could cause them to be killed for witchcraft. In modern day, they must kept it a secret as biotech firms would do nefarious things to find a way to profit from a miracle anti-aging drug. The illustrations throughout were a nice edition - I wish more adult books had them. It’s a nostalgic touch that added to the reading experience without being so frequent as to be obtrusive.The author also includes very thoughtful insights with the progression of the world over the last 500 years and the effects it has on the human psyche. Readers that enjoy this aspect of the novel should really read his nonfiction book, Notes on a Nervous Planet.‘Anxiety’, Kierkegaard wrote, in the middle of the nineteenth century, ‘is the dizziness of freedom.’This is a problem with living in the twenty-first century. Many of us have every material thing we need, so the job of marketing is now to tie the economy to our emotions, to make us feel like we need more by making us want things we never needed before. We are made to feel poor on thirty thousand pounds a year. To feel poorly traveled if we have been to only ten other countries. To feel too old if we have a wrinkle. To feel ugly if we aren’t photoshopped and filtered.-------------------------------------------Favorite Quote: The main lesson of history is: humans don’t learn from history.First Sentences: I often think of what Hendrich said to me, over a century ago, in his New York apartment. ‘The first rule is that you don’t fall in love,’ he said....more",Notes are private!,0,10,1,"May 13, 2019","May 27, 2019","Apr 24, 2018",,Hardcover,view (with text),/book/show/35411685-how-to-stop-time
4340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shadow of What Was Lost        (The Licanius Trilogy, #1)","Islington, James*",099258020X,9780992580209,099258020X,602        pp,4.14,"53,926","Aug 03, 2014","Aug 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2018",,Paperback,view,/book/show/22878967-the-shadow-of-what-was-lost
4341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"March Violets        (Bernie Gunther, #1)","Kerr, Philip",0142004146,9780142004142,0142004146,245        pp,3.80,"17,010","Mar 23, 1989","Jul 27, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2018",,Paperback,view,/book/show/236819.March_Violets
4342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Immortalists,"Benjamin, Chloe*",,,,352        pp,3.71,"205,526","Jan 09, 2018","Jan 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 stars - It was good.If you knew the date of your death, how would you live your life?A fascinating concept that would be great to discuss in an enga3 stars - It was good.If you knew the date of your death, how would you live your life?A fascinating concept that would be great to discuss in an engaging book club - if you could learn the day that you will die, would you want to know? It’s an easy yes for me, but asking around with family and friends showed that folks are surprisingly all over the map in that regard.The author did not go down the road I expected with exploring that synopsis, and therefore the book did not meet my lofty expectations. Yet, it was still worthwhile and one I would recommend. If you start to lose interest in the first sibling’s part (Simon), keep reading. To me, his story was far weaker than the others.-------------------------------------------Favorite Quote: The cost of loneliness is high, she knows, but the cost of loss is higher.First Sentences: Varya is thirteen. New to her are three more inches of height and the dark patch of fur between her legs....more",Notes are private!,0,10,1,"Nov 16, 2018","Dec 11, 2018","Apr 24, 2018",,Kindle Edition,view (with text),/book/show/35156426-the-immortalists
4343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spinning Magnet: The Electromagnetic Force That Created the Modern World--and Could Destroy It,"Mitchell, Alanna",,,B071VHV6G1,10        pp,3.77,320,"Jan 10, 2018","Jan 30, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2018",,Audiobook,view,/book/show/35754738-the-spinning-magnet
4344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unforgotten,"Powell, Laura*",150118122X,9781501181221,150118122X,304        pp,3.54,"1,077","Oct 01, 2015","Feb 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2018",,Hardcover,view,/book/show/35297092-the-unforgotten
4345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Be Gone in the Dark,"McNamara, Michelle",,,B0792LVP7T,357        pp,4.12,"237,833","Feb 27, 2018","Feb 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 11, 2018",,Kindle Edition,view,/book/show/38343858-i-ll-be-gone-in-the-dark
4346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gargantua and His Son Pantagruel,"Rabelias, Francois",,,B01HUC7CTW,676        pp,3.00,2,unknown,"Mar 21, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2018",,Kindle Edition,view,/book/show/33312130-gargantua-and-his-son-pantagruel
4347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brazen: Rebel Ladies Who Rocked the World,"Bagieu, Pénélope",1626728690,9781626728691,1626728690,296        pp,4.51,"8,551","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2018",,Paperback,view,/book/show/34506937-brazen
4348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Circe,"Miller, Madeline*",,,,400        pp,4.24,"1,052,568","Apr 10, 2018","Apr 10, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5 stars - Utterly amazing.What was I truly? In the end, I could not bear to know.I was not 100% certain of whom Circe was before reading this, but now5 stars - Utterly amazing.What was I truly? In the end, I could not bear to know.I was not 100% certain of whom Circe was before reading this, but now I will never forget her.This is the second novel that I have read by Madeline Miller, and both were 5 star reads that went straight to my elusive ""Favorites"" list . This one even surpassed the first, The Song of Achilles, so we’re officially in fangirl territory over here.Greek mythology, ancient history, adventure plus the right dash of romance made for an epic and memorable read. I love the way the author weaves words, telling such a powerful story so simply.-------------------------------------------Favorite Quote, (which was incredibly hard to pick): But in a solitary life, there are rare moments when another soul dips near yours, as stars once a year brush the earth. Such a constellation was he to me. First Sentence: When I was born, the name for what I was did not exist....more",Notes are private!,0,17,2,"Dec 18, 2019Nov 05, 2018","Dec 24, 2019Nov 22, 2018","Apr 10, 2018",,Kindle Edition,view (with text),/book/show/35959409-circe
4349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Beginning        (McKinnon Legends, #1 )","James, Ranay*",,,B009Q78PQO,340        pp,3.92,598,"Oct 12, 2012","Oct 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2018",,Kindle Edition,view,/book/show/16194701-the-beginning
4350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fire Sermon        (The Fire Sermon, #1)","Haig, Francesca*",1476767181,9781476767185,1476767181,384        pp,3.60,"7,383","Aug 14, 2014","Mar 10, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2018",,Hardcover,view,/book/show/18109771-the-fire-sermon
4351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pretty Girls,"Slaughter, Karin*",0062430874,9780062430878,0062430874,432        pp,4.05,"410,059","Jul 02, 2015","Sep 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,Paperback,view,/book/show/25574782-pretty-girls
4352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monsoon Mansion: A Memoir,"Barnes, Cinelle*",1542046130,9781542046138,1542046130,235        pp,3.96,"5,038","Apr 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,Hardcover,view,/book/show/33832032-monsoon-mansion
4353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Was Anastasia,"Lawhon, Ariel*",0385541708,,B01MUB7FOY,240        pp,3.73,"24,908","Mar 27, 2018","Mar 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,Kindle Edition,view,/book/show/34089069-i-was-anastasia
4354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spellmonger        (The Spellmonger #1),"Mancour, Terry",,,B004Q9TD7W,477        pp,3.99,"9,020","Mar 01, 2011","Mar 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,Kindle Edition,view,/book/show/11394624-spellmonger
4355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wolf        (Under the Northern Sky, #1)","Carew, Leo*",031652137X,9780316521376,031652137X,465        pp,3.88,"3,559","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,Paperback,view,/book/show/35838138-the-wolf
4356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"March Violets        (Bernie Gunther, #1)","Kerr, Philip",0241976014,9780241976012,0241976014,272        pp,3.80,"17,010","Mar 23, 1989","Oct 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,Paperback,view,/book/show/27209374-march-violets
4357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Queens of Innis Lear        (Innis Lear, #1)","Gratton, Tessa*",0765392488,9780765392480,,676        pp,3.55,"3,589","Mar 27, 2018","Mar 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2018",,ebook,view,/book/show/29982722-the-queens-of-innis-lear
4358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flat Broke with Two Goats,"McGaha, Jennifer",1492655384,9781492655381,1492655384,368        pp,3.26,"16,861","Jan 23, 2018","Jan 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2018",,Paperback,view,/book/show/34931315-flat-broke-with-two-goats
4359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Goodbye, Vitamin","Khong, Rachel*",1250109167,9781471159480,1471159485,208        pp,3.73,"25,354","Jun 01, 2017","Jul 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2018",,Paperback,view,/book/show/27746288-goodbye-vitamin
4360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Overstory,"Powers, Richard",039363552X,9780393635522,039363552X,502        pp,4.12,"159,499","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2018",,Hardcover,view,/book/show/35187203-the-overstory
4361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Dear Hamilton: A Novel of Eliza Schuyler Hamilton,"Dray, Stephanie*",0062466178,9780062466174,,672        pp,4.30,"46,631","Apr 03, 2018","Apr 03, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2018",,ebook,view,/book/show/35068592-my-dear-hamilton
4362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Study in Scarlet        (Sherlock Holmes, #1)","Doyle, Arthur Conan",0140439080,9780140439083,0140439080,144        pp,4.14,"444,481",1887,"Oct 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2018",,Paperback,view,/book/show/22056752-a-study-in-scarlet
4363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fear,"Taylor, C.L.*",0008118108,9780008118105,0008118108,416        pp,4.00,"8,473",2018,"Mar 22, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3 stars - It was good. Would make for a good summer beach read. Keeps you turning the pages and is not overly violent. -------------------------------3 stars - It was good. Would make for a good summer beach read. Keeps you turning the pages and is not overly violent. -------------------------------------------Favorite Quote: The only cure for unhappiness is to stop caring. First Sentence: I hate surprises....more,Notes are private!,0,5,1,"Apr 26, 2018","Apr 27, 2018","Apr 03, 2018",,ebook,view (with text),/book/show/36526551-the-fear
4364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ruin        (Cormac Reilly, #1)","McTiernan, Dervla*",0143133128,9780143133124,0143133128,380        pp,3.95,"42,514","Mar 01, 2018","Jul 03, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 03, 2018","Apr 08, 2018","Apr 03, 2018",,Paperback,view,/book/show/36588482-the-ruin
4365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Find You In The Dark,"Ripley, Nathan*",1501179071,,B074ZR3NWN,368        pp,3.39,"2,643","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2018",,Kindle Edition,view,/book/show/39076039-find-you-in-the-dark
4366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fight Club,"Palahniuk, Chuck*",,,B000U0O9FM,221        pp,4.19,"591,652","Aug 17, 1996","Oct 17, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 03, 2018",,Kindle Edition,view,/book/show/4906716-fight-club
4367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In a Lonely Place,"Hughes, Dorothy B.",1558614559,9781558614550,1558614559,250        pp,4.12,"6,941",1947,"Nov 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Paperback,view,/book/show/591354.In_a_Lonely_Place
4368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bride Wore Black,"Woolrich, Cornell",,,,191        pp,3.89,"2,501",1940,"Mar 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Kindle Edition,view,/book/show/25241822-the-bride-wore-black
4369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Devil in a Blue Dress        (Easy Rawlins, #1)","Mosley, Walter",,,,288        pp,3.87,"27,007","Jun 17, 1990","Jun 11, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Kindle Edition,view,/book/show/8569227-devil-in-a-blue-dress
4370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Winter of Frankie Machine,"Winslow, Don*",,,B004GKMV6G,322        pp,4.18,"11,017","Sep 26, 2006","Dec 23, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Kindle Edition,view,/book/show/12283633-the-winter-of-frankie-machine
4371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Altered Carbon        (Takeshi Kovacs, #1)","Morgan, Richard K.",1473223679,9781473223677,1473223679,471        pp,4.04,"106,357","Feb 28, 2002","Feb 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Paperback,view,/book/show/38337005-altered-carbon
4372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Die a Little,"Abbott, Megan*",1847399851,9781847399854,1847393462,241        pp,3.66,"2,758","Feb 08, 2005",2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Mass Market Paperback,view,/book/show/8130464-die-a-little
4373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Market,"Moore, Jonathan*",0544671899,9780544671898,0544671899,288        pp,3.59,"1,404","Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2018",,Hardcover,view,/book/show/33413893-the-night-market
4374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wicked Cometh,"Carlin, Laura",1473661374,9781473661370,1473661374,337        pp,3.43,"2,190","Feb 01, 2018","Feb 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Hardcover,view,/book/show/34812995-the-wicked-cometh
4375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The World of Lore: Monstrous Creatures        (The World of Lore, #1)","Mahnke, Aaron*",1524797960,9781524797966,1524797960,299        pp,3.94,"6,146","Oct 10, 2017","Oct 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Hardcover,view,/book/show/35650206-the-world-of-lore
4376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sometimes I Lie,"Feeney, Alice*",1250144841,9781250144843,1250144841,262        pp,3.78,"222,370","Mar 23, 2017","Mar 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Hardcover,view,/book/show/34275231-sometimes-i-lie
4377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Not That I Could Tell,"Strawser, Jessica*",1250107881,9781250107886,1250107881,320        pp,3.52,"19,556","Mar 27, 2018","Mar 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 31, 2018",,Hardcover,view,/book/show/34964878-not-that-i-could-tell
4378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Companions,"Purcell, Laura*",,,,384        pp,3.88,"33,858","Oct 05, 2017","Apr 05, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 stars - It was great. I loved it.While not gory, this one pushed right to my limits for creepiness but I loved it anyway. The horror was not over th4 stars - It was great. I loved it.While not gory, this one pushed right to my limits for creepiness but I loved it anyway. The horror was not over the top, but the subtleness of it made it more believable and therefore significantly more frightening. -------------------------------------------Favorite Quote: He was too young. Too fresh and full of hope to realise there would be times in his life he would want to erase - whole years of unbearable moments.First Sentence: The new doctor took her by surprise....more",Notes are private!,0,16,1,"Oct 27, 2019","Nov 07, 2019","Mar 31, 2018",,Paperback,view (with text),/book/show/39653180-the-silent-companions
4379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desert Flowers,"Pen, Paul*",1542096057,9781542096058,B01N17Z8UT,322        pp,3.99,"3,803","Jun 01, 2017","Aug 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2018",,Kindle Edition,view,/book/show/34323502-desert-flowers
4380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"White Silence        (Elizabeth Cage, #1)","Taylor, Jodi*",,,B0734V381N,325        pp,4.11,"4,240","Sep 21, 2017","Sep 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2018",,Kindle Edition,view,/book/show/35516086-white-silence
4381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Secret History of Witches,"Morgan, Louisa*",1478977027,9781478977025,,18        pp,3.83,"21,263","Sep 05, 2017","Sep 05, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2018",,Audiobook,view,/book/show/33785695-a-secret-history-of-witches
4382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dangerous Creatures        (Dangerous Creatures, #1)","Garcia, Kami*",,9780141354118,,368        pp,3.83,"10,515","May 20, 2014","May 20, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2018",,ebook,view,/book/show/18478946-dangerous-creatures
4383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dangerous Dream        (Dangerous Creatures, #0.5)","Garcia, Kami*",,,,46        pp,3.88,"4,866","Dec 17, 2013","Dec 17, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 25, 2018",,ebook,view,/book/show/18478956-dangerous-dream
4384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespassing,"Reeds, Brandi",1503949079,9781503949072,1503949079,384        pp,4.08,"14,167","Apr 01, 2018","Sep 25, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Paperback,view,/book/show/36156746-trespassing
4385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hell's Princess: The Mystery of Belle Gunness, Butcher of Men","Schechter, Harold",1503944913,9781503944916,B06XFS39KS,334        pp,3.46,"14,257","Apr 01, 2018","Apr 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Kindle Edition,view,/book/show/35134342-hell-s-princess
4386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spellslinger        (Spellslinger, #1)","de Castell, Sebastien*",1785761315,9781785761317,1785761315,416        pp,4.02,"17,476","May 04, 2017","May 04, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Hardcover,view,/book/show/25181955-spellslinger
4387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"No Less Days        (No Less Days, #1)","Stevens, Amanda G.*",1683225511,9781683225515,1683225511,320        pp,3.88,669,"May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Paperback,view,/book/show/36459591-no-less-days
4388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tiger and the Wolf        (Echoes of the Fall, #1)","Tchaikovsky, Adrian*",0230770061,9780230770065,0230770061,590        pp,3.96,"4,608","Feb 11, 2016","Apr 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Hardcover,view,/book/show/26863058-the-tiger-and-the-wolf
4389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neverland's Library,"Bellini, Roger*",,9780992003500,,300        pp,3.74,181,"Apr 01, 2014",May 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Paperback,view,/book/show/18040285-neverland-s-library
4390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alternate Side,"Quindlen, Anna",0812996070,,B076YZ274Y,306        pp,3.35,"14,780","Mar 20, 2018","Mar 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 24, 2018",,Kindle Edition,view,/book/show/36525343-alternate-side
4391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A. Lincoln,"White Jr., Ronald C.",1400064996,9781400064991,1400064996,816        pp,4.30,"19,548","Jan 13, 2009","Jan 13, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2018",,Hardcover,view,/book/show/4059448-a-lincoln
