,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Yuliya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
43,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Changer : méthode,"Louis, Édouard",,9782021483048,2021483045,352        pp,4.32,"7,639","Sep 16, 2021","Sep 16, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jun 06, 2023","Jun 06, 2023",,Paperback,view,/book/show/58866741-changer
44,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Сім чоловіків Евелін Г’юґо,"Reid, Taylor Jenkins*",6175230248,9786175230244,6175230248,544        pp,4.42,"3,001,834","Jun 13, 2017",May 2023,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Мені сподобалось усе від першої до останньої сторінки. Я знала, що чекати, тому, на жаль, інтриг не було, бо багато про цю книжку чула, але все одно чМені сподобалось усе від першої до останньої сторінки. Я знала, що чекати, тому, на жаль, інтриг не було, бо багато про цю книжку чула, але все одно читала, не відриваючись до другої ночі, і проплакала кілька останніх сторінок. ...more",Notes are private!,0,7,1,not set,Aug 2023,"Jun 06, 2023",,Hardcover,view (with text),/book/show/146419641
45,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Далекосхідна одіссея Івана Світа,"Хоменко, Ольга",,9786177313709,,584        pp,5.00,1,"Dec 01, 2021","Dec 01, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,"Jun 06, 2023","Jun 06, 2023",,Hardcover,view,/book/show/65008258
46,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Бунт проти імперії: українські шістдесятники,"Mokryk, Radomyr",6175852494,9786175852491,6175852494,416        pp,4.88,236,unknown,"Mar 20, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Jun 06, 2023","Jun 06, 2023",,Hardcover,view,/book/show/123844914
47,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Free: A Child and a Country at the End of History,"Ypi, Lea",0393867730,9780393867732,0393867730,288        pp,4.28,"12,044","Oct 28, 2021","Jan 18, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 20, 2023","May 20, 2023",,Hardcover,view,/book/show/58085227-free
48,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mondegreen: Songs about Death and Love,"Rafeenko, Volodymyr",067427170X,9780674271708,067427170X,204        pp,4.19,325,"Apr 28, 2019","Apr 19, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"May 19, 2023","May 19, 2023",,Paperback,view,/book/show/58885915-mondegreen
49,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second Place,"Cusk, Rachel",0374279225,9780374279226,0374279225,186        pp,3.69,"22,125",2021,"May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,"May 19, 2023","May 19, 2023",,Hardcover,view,/book/show/54785558-second-place
50,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Truly Madly Guilty,"Moriarty, Liane*",,,B015MR0UJG,517        pp,3.59,"294,064","Jul 26, 2016","Jul 26, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Історія про кілька сімей, яких пов’язало нещастя, про яке всі намагаються забути, але пам’ять цікава штука і виштовхує на поверхню навіть дуже “забутіІсторія про кілька сімей, яких пов’язало нещастя, про яке всі намагаються забути, але пам’ять цікава штука і виштовхує на поверхню навіть дуже “забуті” сховки. Моріарті наче спеціально пише для відпустки, її книжки читати улітку просто ідеально. Крім того, вона пише наче спеціально для кіно. Якщо ви бачили “Big Little Lies” і вам це сподобалося, то “Truly Madly Guilty” теж для вас....more",Notes are private!,0,0,1,not set,not set,"Mar 20, 2023",,Kindle Edition,view (with text),/book/show/27831371-truly-madly-guilty
51,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Renaissance,"Burke, Peter",0333669274,9780333669273,0333669274,88        pp,3.51,194,1987,"Apr 11, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 05, 2023","Mar 05, 2023",,Paperback,view,/book/show/13414422-the-renaissance
52,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scientific Revolution,"Shapin, Steven",0226750213,9780226750217,0226750213,232        pp,3.62,585,1996,"Jan 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Mar 05, 2023","Mar 05, 2023",,Paperback,view,/book/show/445121.The_Scientific_Revolution
53,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Leviathan and the Air-Pump: Hobbes, Boyle, and the Experimental Life","Shapin, Steven",0691024324,9780691024325,0691024324,440        pp,4.02,491,"Dec 12, 1985","Oct 01, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Paperback,view,/book/show/16614.Leviathan_and_the_Air_Pump
54,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Півник,"Живка, Зоряна",,9789664480441,,36        pp,4.82,22,unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Feb 11, 2023","Feb 11, 2023",,Hardcover,view,/book/show/62325422
55,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Котик, Півник, Шафка","Михед, Олександр",,9789664480717,,72        pp,4.71,373,unknown,2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,"Feb 11, 2023","Feb 11, 2023",,Hardcover,view,/book/show/63312635
56,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Архіви КГБ. Невигадані історії,"Андрющенко, Едуард",9669827086,9789669827081,,400        pp,4.33,356,unknown,2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2023",,Hardcover,view,/book/show/63203966
57,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Швеція. Модель для збірки: вілла, ""вольво"", песик","Юрчук, Юлія",,,,unknown,4.44,193,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,not set,"Dec 21, 2022",,,view,/book/show/74646905
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mémoire de fille,"Ernaux, Annie*",2072549450,9782072549458,B01DEA11YG,160        pp,3.89,"13,224","Apr 01, 2016","Apr 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 05, 2022","Nov 05, 2022",,Kindle Edition,view,/book/show/29750989-m-moire-de-fille
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Don’t Know What War Is,"Skalietska, Yeva",1454949694,9781454949695,1454949694,128        pp,3.91,"3,241","Oct 25, 2022","Oct 25, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Nov 05, 2022not set","Nov 05, 2022",,Hardcover,view,/book/show/61180937-you-don-t-know-what-war-is
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bränn alla mina brev,"Schulman, Alex",9188745147,9789188745149,9188745147,274        pp,3.98,"11,770",2018,"Nov 12, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Oct 17, 2022","Oct 17, 2022",,Hardcover,view,/book/show/42446498-br-nn-alla-mina-brev
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Malma station,"Schulman, Alex",,9789100191436,,248        pp,3.62,"4,397","Aug 26, 2022","Aug 26, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Одна з найкращих книжок, які читала в цьому році. Ще після прочитання не могла перестати думати, наскільки ми залежимо від минулого і наскільки мало мОдна з найкращих книжок, які читала в цьому році. Ще після прочитання не могла перестати думати, наскільки ми залежимо від минулого і наскільки мало ми насправді знаємо про ті події і тих людей, які визначають наше життя. Шульман має неймовірну здатність закручувати сюжети. Хочеться побільше таких історій....more",Notes are private!,0,1,1,not set,Oct 2022,"Oct 01, 2022",,Hardcover,view (with text),/book/show/62091098-malma-station
