,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rebecca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
58,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Late in the Day: Stories of Women and Men,"Keegan, Claire",0802160859,9780802160850,,128        pp,4.03,"10,959","Feb 22, 2022","Nov 14, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A masterful study in intimacy and anomie. The stories are distinguished by their subtle details. This book is a new favorite, one I plan to reread andA masterful study in intimacy and anomie. The stories are distinguished by their subtle details. This book is a new favorite, one I plan to reread and annotate to understand it more deeply....more",Notes are private!,0,5,1,"Dec 29, 2023","Dec 30, 2023","Dec 21, 2023",,Hardcover,view (with text),/book/show/126262032-so-late-in-the-day
59,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Things Like These,"Keegan, Claire",0802158749,9780802158741,0802158749,128        pp,4.19,"153,279","Nov 05, 2021","Nov 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2023",,Hardcover,view,/book/show/58662236-small-things-like-these
60,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Van Gogh: The Life,"Naifeh, Steven",,,B004KPM1TO,976        pp,4.17,"26,833",2011,"Oct 18, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2023",,Kindle Edition,view,/book/show/40819475-van-gogh
61,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Familiar,"Bardugo, Leigh*",125088425X,9781250884251,125088425X,400        pp,4.33,972,"Apr 09, 2024","Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/133286777-the-familiar
62,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bullet Swallower,"James, Elizabeth Gonzalez*",1668009323,9781668009321,1668009323,272        pp,3.81,"5,056","Jan 23, 2024","Jan 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 18, 2023",,Hardcover,view,/book/show/123847255-the-bullet-swallower
63,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Until the End of Time: Mind, Matter, and Our Search for Meaning in an Evolving Universe","Greene, Brian",1524731676,9781524731670,1524731676,428        pp,4.03,"5,070","Feb 18, 2020","Feb 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Hardcover,view,/book/show/46114262-until-the-end-of-time
64,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cobalt Red: How the Blood of the Congo Powers Our Lives,"Kara, Siddharth",1250284309,9781250284303,1250284309,288        pp,4.38,"6,488","Jan 31, 2023","Jan 31, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Hardcover,view,/book/show/60784614-cobalt-red
65,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Painting: The Quest for a Caravaggio Masterpiece,"Harr, Jonathan*",0375759867,9780375759864,0375759867,320        pp,3.85,"33,199","Oct 25, 2005","Nov 07, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 17, 2023","Dec 21, 2023","Dec 17, 2023",,Paperback,view,/book/show/27398.The_Lost_Painting
66,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mountain in the Sea,"Nayler, Ray*",0374605955,9780374605957,0374605955,456        pp,3.95,"17,231","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Hardcover,view,/book/show/59808603-the-mountain-in-the-sea
67,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Emigrants,"Sebald, W.G.",0099448882,9780099448884,B007YTG5D6,237        pp,4.17,"10,104",1992,"May 29, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had to read this book for my MFA, and I just couldn't stand it. I think it was the prose or lack of plot. (Writing this years later, I only rememberI had to read this book for my MFA, and I just couldn't stand it. I think it was the prose or lack of plot. (Writing this years later, I only remember my frustration and contempt and not the contents of the novel.)...more",Notes are private!,0,0,1,not set,not set,"Dec 17, 2023",,Paperback,view (with text),/book/show/76507.The_Emigrants
68,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Refuse to Be Done: How to Write and Rewrite a Novel in Three Drafts,"Bell, Matt*",1641293411,9781641293419,1641293411,168        pp,4.47,"1,410","Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Paperback,view,/book/show/58640362-refuse-to-be-done
69,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Eels: Our Enduring Fascination with the Most Mysterious Creature in the Natural World,"Svensson, Patrik",0062968815,9780062968814,0062968815,256        pp,3.92,"17,859","Jul 30, 2019","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 17, 2023","Dec 17, 2023","Dec 17, 2023",,Hardcover,view,/book/show/51938590-the-book-of-eels
70,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Biography of X,"Lacey, Catherine*",037460617X,9780374606176,037460617X,416        pp,3.87,"7,394","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 17, 2023",,Hardcover,view,/book/show/60784729-biography-of-x
71,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Memoriam,"Winn, Alice",0593534565,9780593534564,0593534565,382        pp,4.55,"21,307","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2023",,Hardcover,view,/book/show/59948520-in-memoriam
72,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wandering Stars,"Orange, Tommy*",0593318250,9780593318256,0593318250,336        pp,4.01,"4,843","Feb 27, 2024","Feb 27, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 stars *for me* but I don't feel like that's worth hurting the book's rating. Let me explain:I didn't love this one, but I think it's a mismatch for 3 stars *for me* but I don't feel like that's worth hurting the book's rating. Let me explain:I didn't love this one, but I think it's a mismatch for me as a reader, and I can imagine other people enjoying it.On the positive side, it's a quick read on a poignant topic. That's really hard to do, especially when the history you're working with is so heavy. Orange did a superb job in striking a balance with narration, especially over such a sweeping breadth of time.Yet sometimes I found the prose a bit too vague when I wanted specificity. It's very possible that readers like myself who haven't read There There won't connect with the stories in this book as strongly as those who have. Wandering Stars seems more like a continuation of that novel than I originally imagined. I say stories, because to me this reads more like a collection of connected short stories than a novel. Some people love that. I am not one of those people. Still, I hope this book finds its audience. Maybe you will like the things I didn't.DISCLAIMER: I received a digital ARC from Knopf via Netgalley in exchange for my honest ....more",Notes are private!,0,1,1,"Dec 15, 2023","Jan 03, 2024","Dec 15, 2023",,Hardcover,view (with text),/book/show/174147294-wandering-stars
73,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Your Brain on Art: How the Arts Transform Us,"Magsamen, Susan",0593449231,9780593449233,0593449231,304        pp,3.90,"1,730","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2023",,Hardcover,view,/book/show/61358662-your-brain-on-art
74,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fire Exit,"Talty, Morgan*",1959030558,9781959030553,1959030558,256        pp,4.46,46,"Jun 04, 2024","Jun 04, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2023",,Hardcover,view,/book/show/197789783-fire-exit
75,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Garden,"Beams, Clare",,,,304        pp,3.94,87,"Apr 09, 2024","Apr 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 13, 2023",not set,"Dec 13, 2023",,Kindle Edition,view,/book/show/57695599-the-garden
76,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yellowface,"Kuang, R.F.*",,,,336        pp,3.80,"427,792","May 25, 2023","May 16, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book should be required reading for anyone who wants to get into the publishing industry. Yellowface manages to be page-turning, humourous, lightThis book should be required reading for anyone who wants to get into the publishing industry. Yellowface manages to be page-turning, humourous, light, and important all at the same time. It lampoons real problems in publishing in a way that feels cathartic.I recommend the audiobook, too. Helen Laser's narration is a slam dunk!...more",Notes are private!,0,4,1,"Dec 13, 2023","Dec 15, 2023","Dec 13, 2023",,Hardcover,view (with text),/book/show/62047984-yellowface
77,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desert Solitaire,"Abbey, Edward",0345326490,9780345326492,0345326490,337        pp,4.19,"49,712",1968,"Jan 01, 1971",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2023",,Mass Market Paperback,view,/book/show/214614.Desert_Solitaire
78,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invisible Life of Addie LaRue,"Schwab, V.E.*",0765387565,9780765387561,,448        pp,4.19,"1,066,422","Oct 06, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Hardcover,view,/book/show/50623864-the-invisible-life-of-addie-larue
79,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haunting Paris,"Chaudhry, Mamta*",0525565388,9780525565383,0525565388,288        pp,3.85,905,"Jun 18, 2019","May 19, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 12, 2023",,Paperback,view,/book/show/50165152-haunting-paris
80,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pests: How Humans Create Animal Villains,"Brookshire, Bethany",0063097257,9780063097254,0063097257,384        pp,4.03,"1,341","Dec 06, 2022","Dec 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/60619437-pests
81,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Symphony of Secrets,"Slocumb, Brendan",0593315448,9780593315446,0593315448,448        pp,4.28,"11,433","Apr 18, 2023","Apr 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2023",,Hardcover,view,/book/show/61111253-symphony-of-secrets
82,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Know a Person: The Art of Seeing Others Deeply and Being Deeply Seen,"Brooks, David",059323006X,9780593230084,B0BV65SS5X,304        pp,4.19,"8,887","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/112974860-how-to-know-a-person
83,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Comfort of Crows: A Backyard Year,"Renkl, Margaret*",1954118465,9781954118461,1954118465,270        pp,4.40,"2,440","Oct 24, 2023","Oct 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Hardcover,view,/book/show/123087784-the-comfort-of-crows
84,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Memory: The Tragic Decline and Improbable Resurrection of the American Buffalo,"Duncan, Dayton",0593537351,9780593537350,B0BTL8C5VD,464        pp,4.42,243,"Oct 10, 2023","Oct 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 08, 2023",,Kindle Edition,view,/book/show/112974902-blood-memory
85,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hell Bent        (Alex Stern, #2)","Bardugo, Leigh*",1250313104,9781250313102,1250313104,481        pp,4.15,"115,032","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2023",,Hardcover,view,/book/show/60652997-hell-bent
86,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clytemnestra,"Casati, Costanza*",1728268230,9781728268231,1728268230,448        pp,4.26,"21,779","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/61361681-clytemnestra
87,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Papyrus: The Invention of Books in the Ancient World,"Vallejo, Irene",0593318897,9780593318898,0593318897,464        pp,4.27,"16,420","Sep 18, 2019","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 05, 2023",,Hardcover,view,/book/show/60149545-papyrus
88,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Essence and Alchemy: A Natural History of Perfume,"Aftel, Mandy",1586857029,9781586857028,1586857029,256        pp,4.13,751,2001,"Jan 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Paperback,view,/book/show/13847.Essence_and_Alchemy
89,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright Earth: Art and the Invention of Color,"Ball, Philip",0226036286,9780226036281,0226036286,382        pp,4.06,"1,189",1999,"Apr 15, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Paperback,view,/book/show/43121.Bright_Earth
90,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harlem Shuffle        (Ray Carney, #1)","Whitehead, Colson*",0385545134,9780385545136,0385545134,318        pp,3.74,"69,502","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/54626223-harlem-shuffle
91,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Circle,"Shipstead, Maggie*",,,,608        pp,4.11,"67,575","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/54976986-great-circle
92,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lessons in Chemistry,"Garmus, Bonnie*",,,,390        pp,4.30,"1,229,628","Mar 31, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/58065033-lessons-in-chemistry
93,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rediscovery of America: Native Peoples and the Unmaking of U.S. History,"Blackhawk, Ned",0300244053,9780300244052,0300244053,596        pp,4.24,766,"Apr 25, 2023","Apr 25, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/61871743-the-rediscovery-of-america
94,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sisterhood: The Secret History of Women at the CIA,"Mundy, Liza*",0593238176,9780593238189,B0BSL12WJ7,400        pp,4.25,"1,738","Oct 17, 2023","Oct 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2023",,Hardcover,view,/book/show/81360005-the-sisterhood
