,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sarah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Broom of the System,"Wallace, David Foster",0142002429,9780142002421,0142002429,467        pp,3.84,"22,694","Jan 06, 1987","May 25, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2017,"Nov 25, 2015",,Paperback,view,/book/show/6750.The_Broom_of_the_System
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let It Snow: Three Holiday Romances,"Green, John*",0142412147,9780142412145,0142412147,352        pp,3.68,"149,876","Oct 02, 2008","Oct 02, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2015",not set,"Nov 25, 2015",,Paperback,view,/book/show/3213286-let-it-snow
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Abundance of Katherines,"Green, John*",0525476881,9780525476887,0525476881,229        pp,3.52,"528,849","Sep 21, 2006","Sep 21, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Hardcover,view,/book/show/49750.An_Abundance_of_Katherines
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",014241493X,9780142414934,B003F76HBG,305        pp,3.71,"1,357,550","Oct 16, 2008","Sep 22, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Paperback,view,/book/show/6442769-paper-towns
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"5,138,813","Jan 10, 2012","Jan 10, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Hardcover,view,/book/show/11870085-the-fault-in-our-stars
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's Kind of a Funny Story,"Vizzini, Ned",078685197X,9780786851973,078685197X,444        pp,4.08,"251,310","Mar 21, 2006","May 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Paperback,view,/book/show/248704.It_s_Kind_of_a_Funny_Story
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Racing in the Rain,"Stein, Garth*",1554681723,9781554681723,1554681723,336        pp,4.23,"520,346","May 13, 2008","May 13, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Hardcover,view,/book/show/3153910-the-art-of-racing-in-the-rain
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interpreter of Maladies,"Lahiri, Jhumpa",0618101365,9780618101368,0618101365,198        pp,4.17,"193,375","Apr 20, 1999","Jan 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Hardcover,view,/book/show/5439.Interpreter_of_Maladies
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Persuasion Nation,"Saunders, George",159448242X,9781594482427,159448242X,228        pp,4.09,"9,897","Apr 20, 2006","Mar 06, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Paperback,view,/book/show/28746.In_Persuasion_Nation
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Jest,"Wallace, David Foster",,,,"1,088        pp",4.26,"91,909","Feb 01, 1996",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 25, 2015",,Paperback,view,/book/show/6759.Infinite_Jest
