,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kim's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,She’s Come Undone,"Lamb, Wally*",0671021001,9780671021009,B000MZ077O,465        pp,3.91,"346,398","Aug 24, 1992","Jun 28, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 20, 2014","Apr 05, 2014","Mar 20, 2014",,Mass Market Paperback,view,/book/show/5203.She_s_Come_Undone
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nearly Gone        (Nearly Gone, #1)","Cosimano, Elle*",0803739265,9780803739260,0803739265,386        pp,3.99,"6,810","Mar 25, 2014","Mar 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2014",,Hardcover,view,/book/show/13409664-nearly-gone
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strange and Beautiful Sorrows of Ava Lavender,"Walton, Leslye*",0763665665,9780763665661,0763665665,301        pp,4.04,"41,486","Mar 27, 2014","Mar 27, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 12, 2014",,Hardcover,view,/book/show/18166936-the-strange-and-beautiful-sorrows-of-ava-lavender
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The 57 Lives of Alex Wayfare        (Alex Wayfare, #1)","Buehrlen, M.G.*",162681872X,,,324        pp,3.93,"1,376","Mar 03, 2014","Apr 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2014",,Paperback,view,/book/show/17878473-the-57-lives-of-alex-wayfare
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Chocolat        (Chocolat, #1)","Harris, Joanne*",014100018X,9780141000183,014100018X,306        pp,3.96,"125,687","Mar 04, 1999","Nov 01, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 02, 2014","Apr 12, 2014","Mar 02, 2014",,Paperback,view,/book/show/47401.Chocolat
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My True Love Gave to Me: Twelve Holiday Stories,"Perkins, Stephanie*",1250059305,9781250059307,1250059305,321        pp,3.66,"41,113","Oct 09, 2014","Oct 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2014",,Hardcover,view,/book/show/20309175-my-true-love-gave-to-me
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Landline,"Rowell, Rainbow*",1250049377,9781250049377,1250049377,320        pp,3.54,"167,049","Jul 08, 2014","Jul 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2014",,Hardcover,view,/book/show/18081809-landline
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Attachments,"Rowell, Rainbow*",,,,323        pp,3.87,"199,435","Apr 14, 2011","Apr 14, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2014",,Hardcover,view,/book/show/8909152-attachments
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Boneshaker        (The Clockwork Century, #1)","Priest, Cherie*",0765318415,9780765318411,0765318415,416        pp,3.52,"33,569","Jun 01, 2009","Sep 29, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2014",,Paperback,view,/book/show/1137215.Boneshaker
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor and Park,"Rowell, Rainbow*",1250031214,9781250031211,,336        pp,3.94,"1,171,292","Apr 12, 2012","Feb 26, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I hate this book. I hate it with..with…HATE. It’s visceral, I mean literally VISCERAL, like affecting me internally. My arms are humming and my legs aI hate this book. I hate it with..with…HATE. It’s visceral, I mean literally VISCERAL, like affecting me internally. My arms are humming and my legs are pounding and my throat has closed and my fingers shake and such hate from the bowels of depth or depth of bowels or whatever you think is right because I can’t think I’m so filled with….Want. Need. Loss. Despair.This is a love story. It’s a story of two young people falling in love. “Romeo and Juliet are just two rich kids who’ve always gotten every little thing they want. And now, they think they want each other.”“They’re in love..” Mr. Stessman said, clutching his heart.“They don’t even know each other,” she said.“It was love at first sight.”“It was ‘Oh my God, he’s so cute’ at first sight. If Shakespeare wanted you to believe they were in love, he wouldn’t tell you in almost the very first scene that Romeo was hung up on Rosaline… It’s Shakespeare making fun of love.” She said.“They why has it survived?”….”Tell us, why has Romeo and Julie survived four hundred years?”Park hated talking in class. Eleanor frowned at him, then looked away. He felt himself blush.“Because…” he said quietly, looking at his desk, “Because people want to remember what it’s like to be young? And in love?”See? Rainbow Rowell is making fun of us. We should all be storming her door with torches and yard rakes. It’s not like books haven’t done this to me before, but maybe just maybe I’m wiser now.. maybe I’ve gained some distance from that ‘When he touched Eleanor’s hand, he recognized her. He knew. Eleanor: Disintegrated. ….. If you’ve ever wondered what that feels like, it’s a lot like melting—but more violent.”Or maybe not.Because this isn’t  REAL. It doesn’t LAST. You can’t NEED a person like that forever. It FADES, it withers and dies and if it doesn’t outwardly die, it limps along begrudgingly muttering bits of snarkyness under its halitosis laden breath. And that is why I hate it so much, it stirred up all that stale oxytocin that is mixing with my gastric juices and flung it around right back into circulation... visceral and made me feel weak, made me cry. Made me wish for that.  But, it only happens in books. I have to keep reminding myself of that. The good never lasts. And it’s never the big dramatic orchestra laden climax that does it. It’s just life. And the memories are there and they sting and a glimmer of hope of having that again rises up until you put down the book and know that there really isn’t an Eleanor or a Park and it’s the end of Say Anything all over again when Lloyd and Diane are on the plane and they look at each and you know… you just  know  that they’re not going to last. Maybe you cry for that old self. Or maybe you let the bitterness eat at you. All’s Fair.....more",Notes are private!,0,34,1,Mar 2014,"Mar 02, 2014","Mar 01, 2014",,ebook,view (with text),/book/show/15795357-eleanor-and-park
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suffer the Children,"DiLouie, Craig*",1476739633,9781476739632,1476739633,343        pp,3.95,"6,533","May 20, 2014","May 20, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2014",,Paperback,view,/book/show/18211208-suffer-the-children
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are Water,"Lamb, Wally*",0061941026,9780061941023,0061941026,561        pp,3.82,"52,790","Oct 22, 2013","Oct 22, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is my first Wally Lamb. I kind of feel bad giving it 3 stars but I kind of can't justify 4. I'm not a fan of first person narrative. I suppose itThis is my first Wally Lamb. I kind of feel bad giving it 3 stars but I kind of can't justify 4. I'm not a fan of first person narrative. I suppose it's because I'm really not sure who the character is talking to. Is it us? Are they just reminiscing and we are the intruders? I spent the first part of this book thinking ""Is Annie just hanging around her Soho apartment telling all these things to herself? What is the point? Then I started to doubt myself as a reader. How many books have I read that are like this and why hadn't I questioned this before? Is this how books are written? Why am I so focused on this? Whenever they come back to the present after some long retelling, it seems like it's only been like five minutes their time. Is this just zoning out? Do I do this?Yeah. Lots of confusion.Then I started to actually care about the characters, and boy, can Wally do character development. whoa. How long is this book anyway? So, yeah... I started to like them, Orion mostly, because he's the kind of guy that you want but when you get you sort of resent because he wants to be the protector and the teacher and who is he to think that you need to be taught? It's one of those stupid girl burdens... it looks good on paper but once we have it we treat it like shit. I also liked the back story, the 1950s/60s flashbacks. I wish we had more of Josephus Jones... because he does feel like the thread through all of this and his paintings seem to show a story that really needs telling. It's a shame that he wasn't more developed. So, I really don't have much more to say about this. It was good. I've got a Wally Lamb under my belt. I enjoyed the story even though I didn't know where it was going for the first three parts. Yep.Oh wait.. I thought of something else. Another reason for the detachment. I never had adult relationships with parents so this really is fiction for me. I always tend to remove myself from that because it is so foreign. So, there's that. ...more",Notes are private!,0,5,1,"Feb 25, 2014","Mar 16, 2014","Feb 25, 2014",,Hardcover,view (with text),/book/show/17349023-we-are-water
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dr. Sleep        (The Shining, #2)","King, Stephen*",9024559154,9789024559152,9024559154,568        pp,4.13,"261,728","Sep 24, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2014",,Paperback,view,/book/show/16092173-dr-sleep
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carthage,"Oates, Joyce Carol",000748576X,,B00DJHKGUK,400        pp,3.40,"5,099","Jan 21, 2014","Jan 21, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2014",,Kindle Edition,view,/book/show/18750474-carthage
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dr. Jekyll and Mr. Hyde and Other Stories,"Stevenson, Robert Louis",0140431179,9780140431179,0140431179,304        pp,3.96,"41,084","Jan 05, 1886",1979,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 08, 2014",Mar 2014,"Feb 08, 2014",,Paperback,view,/book/show/392745.Dr_Jekyll_and_Mr_Hyde_and_Other_Stories
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poisonwood Bible,"Kingsolver, Barbara",0060786507,9780060786502,0060786507,546        pp,4.10,"743,680","Sep 24, 1998","May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2014",,Hardcover,view,/book/show/7244.The_Poisonwood_Bible
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Red Garden,"Hoffman, Alice*",0307393879,9780307393876,0307393879,270        pp,3.74,"23,712","Jan 01, 2011","Jan 25, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2014",,Hardcover,view,/book/show/8389671-the-red-garden
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,More Than This,"Ness, Patrick",0763662585,9780763662585,0763662585,472        pp,3.95,"65,932","Sep 01, 2013","Sep 10, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2014",,Hardcover,view,/book/show/17262303-more-than-this
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confessions of a Sociopath: A Life Spent Hiding in Plain Sight,"Thomas, M.E.",0307956644,9780307956644,0307956644,320        pp,3.22,"16,747","May 14, 2013","May 14, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2014",,Hardcover,view,/book/show/15841837-confessions-of-a-sociopath
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Teen Spirit,"Block, Francesca Lia*",0062239163,9780062239167,0062239163,240        pp,3.45,896,"Feb 04, 2014","Feb 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2014",,Kindle Edition,view,/book/show/18052984-teen-spirit
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Museum of Extraordinary Things,"Hoffman, Alice*",1451693567,9781451693560,1451693567,368        pp,3.77,"54,449",2014,Feb 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2014",,Hardcover,view,/book/show/18144053-the-museum-of-extraordinary-things
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Something Happened,"Heller, Joseph",,,,530        pp,3.54,"8,120",1974,1975,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 18, 2014",,Paperback,view,/book/show/17412242-something-happened
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trickster's Hat: A Mischievous Apprenticeship in Creativity,"Bantock, Nick",0399165029,9780399165023,0399165029,194        pp,3.95,323,"Jan 07, 2014","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2014",,Hardcover,view,/book/show/18079549-the-trickster-s-hat
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Truth That's in Me,"Berry, Julie*",0670786152,9780670786152,0670786152,274        pp,3.91,"14,904","Aug 31, 2013","Sep 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2014",,Hardcover,view,/book/show/17297487-all-the-truth-that-s-in-me
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Impossible Knife of Memory,"Anderson, Laurie Halse*",0670012092,9780670012091,0670012092,391        pp,3.91,"28,910","Jan 02, 2014","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2014",,Hardcover,view,/book/show/18079527-the-impossible-knife-of-memory
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fangirl,"Rowell, Rainbow*",,,,483        pp,3.95,"745,419","Sep 10, 2013","Sep 10, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Yeah. Okay. This sort of bummed me out. And, I guess, that's like life, right? A bummer? It's like Plath says “If you expect nothing from anybody, youYeah. Okay. This sort of bummed me out. And, I guess, that's like life, right? A bummer? It's like Plath says “If you expect nothing from anybody, you’re never disappointed.” and that turned our alright, right?Yeah.. bummed. I loved.. hated, but loved.. Eleanor & Park. I'm bathing in luke warm water here. No jealousy, no despair, no... anything.. really. I gave this four stars just because of the run over love of E&P. There are good characters, there is an interesting story. Kind of, I'm not really into fan-fiction and 'shipping' and all that. And the whole Harry Potter rip off thing kind of irked me. I did really like Cath. I liked her fear and her disorders and I thought that she was well written. I could relate to that. The escape into books? Check. The fear of everything? Check. The rest of it? Meh. not, not Meh. Eh... that's a step up. I hate hype. DUH. But, it needs to be said, again. That's what's to be expected, right? ...more",Notes are private!,0,3,1,"Jun 25, 2014","Oct 26, 2014","Dec 21, 2013",,Kindle Edition,view (with text),/book/show/16068905-fangirl
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As I Lay Dying,"Faulkner, William",,,,288        pp,3.72,"168,347","Jan 01, 1930","Jan 30, 1991",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2013",,Paperback,view,/book/show/77013.As_I_Lay_Dying
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Stories of Truman Capote,"Capote, Truman",140009691X,9781400096916,140009691X,320        pp,4.19,"6,106",1993,"Sep 13, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2013",,Paperback,view,/book/show/2281.The_Complete_Stories_of_Truman_Capote
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vivian Maier: Out of the Shadows,"Maier, Vivian",0978545095,9780978545093,0978545095,288        pp,4.46,806,"Oct 16, 2012","Oct 16, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2013",,Hardcover,view,/book/show/15815110-vivian-maier
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vivian Maier: Self-Portraits,"Maier, Vivian",1576876624,9781576876626,1576876624,120        pp,4.52,267,"Aug 27, 2013","Oct 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2013",,Hardcover,view,/book/show/17316572-vivian-maier
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doll Bones,"Black, Holly*",1416963987,9781416963981,1416963987,256        pp,3.68,"28,590","May 07, 2013","May 07, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2013",,Hardcover,view,/book/show/15944406-doll-bones
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor & Park,"Rowell, Rainbow*",1250012570,9781250012579,1250012570,328        pp,3.94,"1,171,292","Apr 12, 2012","Feb 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 13, 2013",,Hardcover,view,/book/show/15745753-eleanor-park
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"MaddAddam        (MaddAddam, #3)","Atwood, Margaret*",0385528787,9780385528788,0385528787,394        pp,4.02,"76,536","Aug 29, 2013","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 13, 2013",,Hardcover,view,/book/show/17262203-maddaddam
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,August: Osage County,"Letts, Tracy",1559363304,9781559363303,1559363304,138        pp,4.14,"18,357","Feb 01, 2008","Feb 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 18, 2014","Jan 25, 2014","Dec 13, 2013",,Paperback,view,/book/show/2437710.August
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raven        (Delirium, #2.5)","Oliver, Lauren*",0062267779,9780062267771,,55        pp,3.88,"14,124","Mar 05, 2013","Mar 05, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Dec 13, 2013","Dec 13, 2013",,ebook,view,/book/show/16089223-raven
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"617,930","Jun 18, 2013","Jun 18, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m trying to remember the first time my parents let me down. I’m sure that there was some Barbie accessory that I wanted, the Dream House most definiI’m trying to remember the first time my parents let me down. I’m sure that there was some Barbie accessory that I wanted, the Dream House most definitely. But, damn, I was spoiled!!! What a freaking brat… how could anyone stand me? Now, what about the times I let them down? The time I swallowed a penny and sat at the end of their bed staring at them until one of them woke up? The time I ‘lost’ my little sister? (She only walked to the store, like 4 blocks away, when she was 3) The time our dog Dusty had to go away because his ‘real’ parents missed him. Noope. None of those. I didn’t question their actions at all. They were my parents after all.Now you might get the impression that I’ve got the 1970s Cleaver edition of parents. Far freakin’ from it. We were blue collar, alcoholic dad working 3 jobs, chain smoking mom working 2, deep in debt like I wouldn’t be surprised if that nice man with the briefcase was actually someone wanting to take our house away. I, of course, being so self-consumed, did not see it. Ask me when I first realized when my parents were human and I’m there, in the moment, vivid Technicolor. It was like a tellanovella, complete with infidelity and the big ‘C’ and the absolute WORST trip to the county fair when my father told me he was moving out. Yep, bubble sufficiently burst. Yes, Kim, TMI. T.M.I. Get on with it. Tell us why we should read this damn book. Okay, but first, I have to kind of argue that this is a ‘novel’. I mean really, it’s like under 200 pages… So, I asked Siri ‘What is a novel?’ and after giving me pictures of some anorexic, stiletto wearing, pre pubescents, (NOVEL, Siri, not MODEL) this is what dicitionary.com gave me: a fictitious prose narrative of considerable length and complexity, portraying characters and usually presenting a sequential organization of action and scenes. Um… Okay, what is considerable length (you don’t want to know what Siri replied to that). Then I got the philosophical “After all, would we really care if Michelangelo's statue of David was a foot shorter or if Rodin's Thinker was a foot taller? They would still be great works of art, no?” crap. Whatever. For the record, I see this as a novella, a fable, let’s get all fancyshmancy and use the word ‘allegory’ So, if you got this far, then now you’ll hear what I actually think of this book. I have to set the scene, I have to let you know my baseline. This book was beautiful. Someone in book club said ‘tenderly written’; the word ‘fantastical’ was also tossed around. Some said it was scary and my reply was ‘have you read gaiman?’ Because this is what I see when I hear his name. I think of monsters, and book nerdy children, and all that complexity crap written above. I remember Door, I remember Death, I even remember Tristran (even though I wasn’t too fond of that book and thought he was Tristan throughout).  In the interview at the end of the book, one of the book clubbers mentioned that when asked about how much of this book was invention and how much was autobiographical his response was: “Imagine a mosaic picture of a house in the country: lots of red and blue and yellow and black and brown and white and a dozen different shades of green tiles which make a beautiful picture if you stand back far enough.All the little red squares are true--true things, true places, true feelings. But the red squares aren't the picture. All the rest of it is lies and stories, often within the same sentence.”This made me fall in love. I wouldn’t have understood this when I was little, but now, as a mother who had most definitely let down their kids and shown just how human she can be, this is the best I can do at trying to explain what it’s like. What is ‘what’, I don’t know. But, this is it.  He says “It's a book about family, it's a book about being 7 in a world of people who are bigger than you, and more dangerous, and stepping into territory that you don't entirely understand.""How many fears did we have as children (and adults)? Irrational, cockamamie, unreasonable fears? I know I had a lot, I was a timid child, timid teen, I’m sure there were many monsters that I feared that I have swallowed and hidden in the blackest corner of my soul and I bet they will emerge with dementia and/or death. I’ve always felt that I am just pretending at this adult thing. I’ve learned, semi-recently, that I am not the only one and that floored me. I thought everyone else had it together. Well, everyone who didn’t OD or end up on a slew of SSRIs and benzos. “Grown-ups don't look like grown-ups on the inside either. Outside, they're big and thoughtless and they always know what they're doing. Inside, they look just like they always have. Like they did when they were your age. Truth is, there aren't any grown-ups. Not one, in the whole wide world.”Again, thank you, Neil. You rock. I don’t think that this book would really appeal to people who don’t understand that touch of magic that Gaiman can bring out in us. He takes our vulnerability and cradles it gingerly, shows us the scary and then gives us the ocean at the end of the lane and all is well, as long as you can remember the red tiles....more",Notes are private!,0,16,1,"Jul 23, 2016","Jul 29, 2016","Dec 10, 2013",,Hardcover,view (with text),/book/show/15783514-the-ocean-at-the-end-of-the-lane
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Wrote This Crap for You,"Savio, Edward*",,,B009QA35KM,40        pp,3.39,158,"Oct 12, 2012","Oct 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2013",,Kindle Edition,view,/book/show/16174875-i-wrote-this-crap-for-you
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Wrote This For You        (I Wrote This For You #4),pleasefindthis*,1926760689,9781926760681,1926760689,194        pp,4.09,"20,345","Dec 14, 2011","Dec 20, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2013",,Paperback,view,/book/show/13105527-i-wrote-this-for-you
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night of Cake & Puppets        (Daughter of Smoke & Bone, #1.5)","Taylor, Laini*",0316369853,9780316369855,,100        pp,4.29,"21,028","Nov 26, 2013","Nov 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2013",,ebook,view,/book/show/18360128-night-of-cake-puppets
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Monster Calls,"Ness, Patrick",1406311529,9781406311525,1406311529,226        pp,4.35,"265,589","May 05, 2011","Sep 27, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 01, 2013",,Hardcover,view,/book/show/8621462-a-monster-calls
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Counting by 7s,"Sloan, Holly Goldberg*",0803738552,9780803738553,0803738552,380        pp,4.14,"80,599","Aug 29, 2013","Aug 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2013",,Hardcover,view,/book/show/15937108-counting-by-7s
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Allegiant        (Divergent, #3)","Roth, Veronica*",0007524277,9780007524273,0007524277,531        pp,3.60,"1,052,784","Oct 22, 2013","Oct 22, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 10, 2013","Nov 30, 2013","Nov 10, 2013",,Hardcover,view,/book/show/18710190-allegiant
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swish: My Quest to Become the Gayest Person Ever,"Derfner, Joel*",0767924304,9780767924306,0767924304,255        pp,3.78,844,"May 13, 2008","May 13, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Nov 03, 2013",,Hardcover,view,/book/show/3205065-swish
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crush,"Siken, Richard",0300107897,9780300107890,0300107897,62        pp,4.34,"36,234","Apr 11, 2005","Apr 11, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 15, 2013",,Paperback,view,/book/show/96259.Crush
