,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Perri's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Great Halifax Explosion: A World War I Story of Treachery, Tragedy, and Extraordinary Heroism","Bacon, John U.",0062666533,9780062666536,0062666533,418        pp,4.16,"3,386","Nov 07, 2017","Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2023",,Hardcover,view,/book/show/34217580-the-great-halifax-explosion
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Message from Ukraine,"Zelensky, Volodymyr",1529153549,9781529153545,1529153549,134        pp,4.65,"1,302",Nov 2022,"Nov 24, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I despise the tragic events of the Russian invasion, but thank God for the right man at the right place and the right time. This is a compilation of  I despise the tragic events of the Russian invasion, but thank God for the right man at the right place and the right time. This is a compilation of speeches Zelensky has given which provide insight into Ukraine and its people. He's a gifted orator and his messages have united his country and inspired the world. I only wish his speech on the anniversary of the invasion was included. Slava Ukraini...more",Notes are private!,0,1,1,"Apr 30, 2023","May 18, 2023","Apr 30, 2023",,Hardcover,view (with text),/book/show/62818027-a-message-from-ukraine
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spare,Prince Harry,0593593804,9780593593806,0593593804,410        pp,3.86,"353,981","Jan 10, 2023","Jan 10, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jumped on the band wagon to see what all the fuss was about. It wasn't as terrible as I thought it would be haha. The first section was an interestingJumped on the band wagon to see what all the fuss was about. It wasn't as terrible as I thought it would be haha. The first section was an interesting peek into growing up royal. I wish his memory was better, but I guess he put a wall up after his mom's death. The second section describing his life in the military went into boring detail, but maybe reflects accurately life in the battlefield interspersed with moments of action. Finally he meets Meg. I was impressed by their bond and his drive to protect his family. He's understandably furious with the paparazzi, and I can't conceive of how brutal that life would be. Interestingly, I finished the book on the day they were being chased by cars in New York. Harry says he's been in therapy for a while and I'd say he still has a lot of work he needs to do on himself. He burned a lot of bridges connected to his family, and I wonder if that will be a source of regret one day. Anyway, interesting bookMemoir...more",Notes are private!,0,0,1,"Apr 30, 2023","May 21, 2023","Apr 30, 2023",,Hardcover,view (with text),/book/show/62296528-spare
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hollow Hills        (Arthurian Saga, #2)","Stewart, Mary",0060548266,9780060548261,0060548266,475        pp,4.25,"22,193",1973,"May 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If possible, I liked this one even more than Crystal Cave. Merlin is grown and now guiding the young Arthur toward his destiny. Will go on to the nextIf possible, I liked this one even more than Crystal Cave. Merlin is grown and now guiding the young Arthur toward his destiny. Will go on to the next with a bit of reluctance, since I know how it ends. But Stewart has added a complexity and a divergence to the story that compels me on!Audio is the way to go on this one.Myth Fiction...more",Notes are private!,0,0,1,"Apr 30, 2023","May 18, 2023","Apr 30, 2023",,Paperback,view (with text),/book/show/116343.The_Hollow_Hills
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Holly        (Holly Gibney, #3)","King, Stephen*",,,,464        pp,4.14,"90,983","Sep 05, 2023","Sep 05, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Holly Gibbler was a favorite character of mine in the Outsiders, so very pleased the King heard my request and wrote a book based on her-haha. I very Holly Gibbler was a favorite character of mine in the Outsiders, so very pleased the King heard my request and wrote a book based on her-haha. I very much loved the beginning of The Outsiders, but deducted a star based on the off-the-rails ending. Sloppy endings are a frequest problem for King, but happily not so with this book. Also, a shout out to his editor who, King says, made cuts to the story which he found painful. As one of King's constant readers I approve. The inserted politics were a minor distraction for me. I think the book would have been fine without them, but with his stature, he can tick off fans with no appreciable damage. I did enjoy the covid history. What a weird time that was for us all....more",Notes are private!,0,2,1,"Feb 20, 2024","Feb 25, 2024","Apr 28, 2023",,Hardcover,view (with text),/book/show/81401804-holly
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Soulmate,"Hepworth, Sally*",1250229707,9781250229700,1250229707,327        pp,3.81,"119,830","Oct 25, 2022","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 19, 2023",,Hardcover,view,/book/show/60784540-the-soulmate
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them","Egan, Timothy*",0735225265,9780735225268,0735225265,432        pp,4.40,"23,878","Apr 04, 2023","Apr 04, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow, I had no idea the powerful and pervasive hold of the Ku Klux Klan in the 1920s. Further I have lived in Indiana for over 40 years and knew next tWow, I had no idea the powerful and pervasive hold of the Ku Klux Klan in the 1920s. Further I have lived in Indiana for over 40 years and knew next to nothing about this history, where most of the story takes place. It’s so important to be aware of our history, so we so we don’t repeat it, sure. If we can figure out how and why it happened, maybe we can learn from our mistakes. But also, it’s hopeful to know how we can survive challenges to our republic, just as we have survived the Civil War and the depression, for example. Highly recommend the book, especially if you have Hoosier connections ...more",Notes are private!,0,1,1,"Feb 27, 2024","Mar 09, 2024","Apr 19, 2023",,Hardcover,view (with text),/book/show/61423989-a-fever-in-the-heartland
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Can Trust Me,"Heard, Wendy*",0593599314,9780593599310,0593599314,304        pp,3.76,"8,138","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2023",,Hardcover,view,/book/show/62802782-you-can-trust-me
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Do Over,"Rose, Juliet*",1737797003,9781737797005,,unknown,4.29,31,unknown,May 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2023",,Paperback,view,/book/show/61053705-do-over
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Exorcist's House,"Roberts, Nick*",,,,287        pp,4.02,"9,327","Mar 06, 2022","May 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2023",,Kindle Edition,view,/book/show/60718943-the-exorcist-s-house
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After You'd Gone,"O'Farrell, Maggie*",0142000329,9780142000328,0142000329,384        pp,4.03,"17,317","Jan 01, 2000","Feb 26, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh Maggie, how I love the way you write! O'Farrell does her usual masterful job of time weaving and character jumping, sometimes on the same page. A bOh Maggie, how I love the way you write! O'Farrell does her usual masterful job of time weaving and character jumping, sometimes on the same page. A bit disorienting at first, but well worth the trouble of keen reading for the buildup of tension and emerging drama. Hard to believe this was her debut novel!Contemporary F...more",Notes are private!,0,5,1,"Apr 16, 2023","Apr 17, 2023","Apr 16, 2023",,Paperback,view (with text),/book/show/675323.After_You_d_Gone
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killing Me,"Gagnon, Michelle*",0593540743,9780593540749,0593540743,336        pp,3.90,"4,674","May 16, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2023",,Hardcover,view,/book/show/60196796-killing-me
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Polar Vortex: A Novel,"Mather, Matthew",1987942094,9781987942095,B07M59TYDL,368        pp,4.12,"4,458","Jan 13, 2019","Jan 21, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2023",,Kindle Edition,view,/book/show/43308795-polar-vortex
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bad Actors        (Slough House, #8)","Herron, Mick",1641293373,9781641293372,1641293373,344        pp,4.37,"11,874","May 10, 2022","May 10, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WeeeeO! I wasn't sure when I started reading if this would be up to par- a slowish start with a lot of backfilling. But it slowly built up speed and tWeeeeO! I wasn't sure when I started reading if this would be up to par- a slowish start with a lot of backfilling. But it slowly built up speed and the last third was nonstop ride-would love to see it on the big screen. Bring on the next with RIVER'S return!ThrillerEdit: I read the last of the novellas available, Standing By the Wall, while waiting on the next book.. It was a delight with a short visit by River, glimpses of mysterious Molly, unflappable Lamb very much flapping and ho,Ho, Roddy HO . Great teaser for the next....more",Notes are private!,0,11,1,"Apr 12, 2023","Apr 30, 2023","Apr 12, 2023",,Hardcover,view (with text),/book/show/57927145-bad-actors
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"959,925",Jan 1963,2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2023",,Paperback,view,/book/show/6514.The_Bell_Jar
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Women: A Doctor's Journey of Hope and Healing,"Mukwege, Denis",1250769191,9781250769190,1250769191,320        pp,4.72,"1,157","Nov 02, 2021","Nov 16, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Big trigger alert for this one-stomach clenching to read, but so important not to turn a blind eye to the violence against women around the world. MukBig trigger alert for this one-stomach clenching to read, but so important not to turn a blind eye to the violence against women around the world. Mukwede's courage in addressing atrocities even at risk to his own and family's lives is inspiring. As he points out, these issues affect everyone, including the men who have been indoctrinated and twisted to commit depraved acts without conscience. And though Mukwege explores women's experiences around the world, ""This is the story of the Congo, one of the richest counties in the world that has been laid low by 150 years of foreign occupation, dictatorship and ruthless exploitation"". The richness comes from the world's richest deposits of copper, uranium, lithium. diamonds and gold. Personally I thought about how my life is enriched by modern technology without much thought to the origin I was encouraged to examine my country's role in ignoring genocide and covertly interfering with foreign governments.I commend Muskwege for managing to find hope and healing on his journey, but it's clear to me we have so much further to travel.The Power of Women is a powerful bookNF...more",Notes are private!,0,0,1,"Apr 05, 2023","Apr 16, 2023","Apr 05, 2023",,Hardcover,view (with text),/book/show/56268963-the-power-of-women
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Shot in the Moonlight: How a Freed Slave and a Confederate Soldier Fought for Justice in the Jim Crow South,"Montgomery, Ben*",0316535540,9780316535540,0316535540,304        pp,4.07,514,"Jan 26, 2021","Jan 26, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Montgomery's delivery on the subject had me skimming over excess and tangential issues not related to the narrative. I wonder if he was hampered by thMontgomery's delivery on the subject had me skimming over excess and tangential issues not related to the narrative. I wonder if he was hampered by the lack of recorded information necessary for a NF. Anyway, I was glad I read it, but it could have used better editing. Three and a half rounded upHistorical NF...more",Notes are private!,0,6,1,"Mar 20, 2023","Apr 08, 2023","Mar 20, 2023",,Hardcover,view (with text),/book/show/53369486-a-shot-in-the-moonlight
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absent in the Spring,"Westmacott, Mary",0006499473,9780006499473,0006499473,190        pp,4.16,"14,462",Aug 1944,Apr 1997,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2023",,Paperback,view,/book/show/140345.Absent_in_the_Spring
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legends & Lattes        (Legends & Lattes, #1)","Baldree, Travis*",,,B0B3755RV9,296        pp,4.14,"184,525","Feb 22, 2022","Jun 07, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cozy/fantasy/queer romance featuring a bevy of colorful characters: orcs, elves, dwarfs ... what's not to like? Sometimes you just need a charming, feCozy/fantasy/queer romance featuring a bevy of colorful characters: orcs, elves, dwarfs ... what's not to like? Sometimes you just need a charming, feel good story, and this book delivers. Plus, I do love a good cup of coffee....more",Notes are private!,0,2,1,"Mar 17, 2023","Mar 21, 2023","Mar 17, 2023",,Kindle Edition,view (with text),/book/show/61242426-legends-lattes
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About Grace,"Doerr, Anthony*",0143036165,9780143036166,0143036165,402        pp,3.45,"21,974","Sep 21, 2004","Sep 27, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I get the mixed s on this one. Overly long, wandering, depressive themes. But the writing made the book for me. The examination of what makes a I get the mixed s on this one. Overly long, wandering, depressive themes. But the writing made the book for me. The examination of what makes a life and how the choices we make reverberate for ourselves and others. “Sometimes I can't believe I've been allowed to live this long, to see these things.... Isn't all of it so damn outrageously beautiful? “It’s not the five star rating of Cloud Cuckoo Land but it did make me think.Lit Fic...more",Notes are private!,0,1,1,"Mar 17, 2023","Mar 22, 2023","Mar 17, 2023",,Paperback,view (with text),/book/show/553995.About_Grace
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wishful Drinking,"Fisher, Carrie",1439102252,9781439102251,1439102252,163        pp,3.82,"85,931","Dec 02, 2008","Dec 02, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 15, 2023",,Hardcover,view,/book/show/4961048-wishful-drinking
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Slough House        (Slough House, #7)","Herron, Mick",1641292369,9781641292368,1641292369,312        pp,4.41,"13,492","Feb 04, 2021","Feb 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Annnnd Herron's back in my good graces after annoying me with those ill spaced novellas. Seems like we're catching up to modern UK with references to Annnnd Herron's back in my good graces after annoying me with those ill spaced novellas. Seems like we're catching up to modern UK with references to recent politics, so that's fun. Loved the spotlight on all the regulars with some closure on old ones. This is a thinking person's story, and if read to quickly, I might have missed some cool references. That ending though, oof I don't like such blatant cliff hangers. Deducting half a star for that. Four and half slough starsSpy/ Thriller...more",Notes are private!,0,4,1,"Mar 11, 2023","Mar 17, 2023","Mar 11, 2023",,Hardcover,view (with text),/book/show/54005204-slough-house
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Spells,"Macfarlane, Robert*",1487007795,9781487007799,1487007795,240        pp,4.50,"4,412","Oct 01, 2020","Oct 27, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book. I loved its small but hefty weight in my hands. I loved the writing and, yes, read it aloud sometimes for the joy of the words. I lI loved this book. I loved its small but hefty weight in my hands. I loved the writing and, yes, read it aloud sometimes for the joy of the words. I loved the watercolor immersive illustrations. I loved the tactile, sparkly cover. I loved the slender gold ribbon book mark. I loved this book.Poetry...more",Notes are private!,0,10,1,"Mar 06, 2023","Mar 25, 2023","Mar 06, 2023",,Hardcover,view (with text),/book/show/49358272-the-lost-spells
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Catch        (Slough House, #6.5)","Herron, Mick",1641292342,9781641292344,1641292342,128        pp,3.99,"3,618","Jan 28, 2020","Jan 28, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The last of three part series novella insert. Just doesn't match my Slough House stan of the series. Plus I'm not a big short story fan. But onto the The last of three part series novella insert. Just doesn't match my Slough House stan of the series. Plus I'm not a big short story fan. But onto the next installment so it's all good.Thriller Novella...more,Notes are private!,0,4,1,"Mar 06, 2023","Mar 11, 2023","Mar 06, 2023",,Paperback,view (with text),/book/show/48550232-the-catch
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come with Me,"Malfi, Ronald*",178909738X,9781789097382,B08LT3F8BK,407        pp,3.95,"11,587","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 01, 2023",,Kindle Edition,view,/book/show/56029579-come-with-me
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman Is No Man,"Rum, Etaf*",0062699768,9780062699763,0062699768,339        pp,4.26,"149,515","Mar 05, 2019","Mar 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was our book club selection and it made a great spring board for discussion. From the author's note in the end, I applaud her courage in speakingThis was our book club selection and it made a great spring board for discussion. From the author's note in the end, I applaud her courage in speaking up for oppressed and abused Muslim women. The self hate and shame has too long silenced their voices. While the book and the writing lack polish, the message needs to be heard. Fiction...more",Notes are private!,0,1,1,"Feb 22, 2023","Mar 20, 2023","Feb 22, 2023",,Hardcover,view (with text),/book/show/34313931-a-woman-is-no-man
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Container Victory Garden: A Beginner’s Guide to Growing Your Own Groceries,"Stuckey, Maggie*",0785255761,9780785255765,0785255761,272        pp,4.20,71,Feb 2023,"Feb 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2023",,Paperback,view,/book/show/61349362-the-container-victory-garden
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nature of Oaks: The Rich Ecology of Our Most Essential Native Trees,"Tallamy, Douglas W.",1643260448,9781643260440,1643260448,197        pp,4.36,"2,099",2021,"Mar 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 15, 2023",,Hardcover,view,/book/show/54110488-the-nature-of-oaks
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Horse,"Brooks, Geraldine*",0399562966,9780399562969,0399562966,401        pp,4.28,"128,763","Jun 14, 2022","Jun 14, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My favorite book of the month, what a ride in time and place! The best part for me was the clear voices of the wildly wide variety of characters. I’m My favorite book of the month, what a ride in time and place! The best part for me was the clear voices of the wildly wide variety of characters. I’m thinking of listening to it just to hear what a cast of voices or a talented narrator could do with it. But, even just reading, you can hear them and it feels so authentic. So much to love about the story, I was fully immersed and applaud Brooks for her sensitive portrayal of difficult issues. I gave her People of the Books five star and I liked this one even more. So Five and half stars?...more",Notes are private!,0,1,1,"Nov 10, 2023","Nov 29, 2023","Feb 12, 2023",,Hardcover,view (with text),/book/show/59109077-horse
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,As Good as Gone,"Watson, Larry*",1616205717,9781616205713,1616205717,341        pp,3.69,"2,029","Jun 21, 2016","Jun 21, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this soon after Montana 1948 which I loved. As Good as Gone shows the same quality of wring and I liked the memorable and believable charactersI read this soon after Montana 1948 which I loved. As Good as Gone shows the same quality of wring and I liked the memorable and believable characters. But even with the engaging story, it just wasn't as satisfying.Historical Fic...more",Notes are private!,0,3,1,"Feb 12, 2023","Feb 22, 2023","Feb 12, 2023",,Hardcover,view (with text),/book/show/25810613-as-good-as-gone
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Project Hail Mary,"Weir, Andy*",0593135202,9780593135204,0593135202,476        pp,4.51,"565,405","May 04, 2021","May 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Last year, I stopped reading this book because it seemed too science heavy to interest me. I've heard that Weir wanted to up his space reality chops bLast year, I stopped reading this book because it seemed too science heavy to interest me. I've heard that Weir wanted to up his space reality chops based on negative feedback about The Martian? Anwyay, I'm glad I was urged to try again. I mostly skimmed the the technologcial/ mechanical jargon and was ROCKED by the delight of the relationship. The humor was an added bonus. Sci Fi...more",Notes are private!,0,14,1,"Feb 05, 2023","Feb 11, 2023","Feb 05, 2023",,Hardcover,view (with text),/book/show/54493401-project-hail-mary
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Him Go,"Watson, Larry*",1571311025,9781571311023,1571311025,269        pp,3.94,"3,143","Jan 01, 2013","Sep 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2023",,Hardcover,view,/book/show/17318621-let-him-go
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scattered Minds: The Origins and Healing of Attention Deficit Disorder,"Maté, Gabor",1785042211,9781785042218,1785042211,368        pp,4.34,"10,753",1999,"Jan 03, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A dense book, and I had many reactions. I was never entirely convinced by Mate's assertion that ADD is not inherited. He says not to blame the family,A dense book, and I had many reactions. I was never entirely convinced by Mate's assertion that ADD is not inherited. He says not to blame the family, but it sure seemed like there were a lot of eyes on parents in his stories. Not that I wanted a scientific/ research book, but so many examples of subjectiley based case studies. On the other hand I felt connections to much in his book and I'm not ADD. It seems more about the origin of pain in the human condition and how to deal with and heal from it. My favorite chapter was about the importance of family connection and how to strengthen that bond. Again, the parenting tips seem valuable for any child, not just kids identified with ADD. I liked it enough to give it four stars whatever the author's intentions.NF Self-Help...more",Notes are private!,0,1,1,"Feb 05, 2023","Mar 17, 2023","Feb 05, 2023",,Paperback,view (with text),/book/show/39899253-scattered-minds
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Clytemnestra,"Casati, Costanza*",1728268230,9781728268231,1728268230,448        pp,4.26,"21,781","May 02, 2023","May 02, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 05, 2023",,Hardcover,view,/book/show/61361681-clytemnestra
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Redemption,"Lawson, Mike*",0802159532,9780802159533,0802159532,304        pp,4.10,711,"Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2023",,Hardcover,view,/book/show/59577173-redemption
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thief River Falls,"Freeman, Brian*",1542093368,9781542093361,1542093368,318        pp,3.97,"37,042","Feb 01, 2020","Feb 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 31, 2023",,Hardcover,view,/book/show/44281316-thief-river-falls
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dolphin Junction: Stories,"Herron, Mick",1641293039,,B08Y8CR2H5,313        pp,4.02,"2,173","Nov 11, 2021","Nov 16, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Following my mad Mick Herron crush, this is the next book in the series. The highlight was for me, (of course) the Lamb story. So, I wasn't a fan of tFollowing my mad Mick Herron crush, this is the next book in the series. The highlight was for me, (of course) the Lamb story. So, I wasn't a fan of the jumbled nature of the others and some were on the icky side. I'm not a big short story fan, so that factors into my rating.Thriller, Short Stories...more",Notes are private!,0,3,1,"Jan 26, 2023","Feb 05, 2023","Jan 26, 2023",,Kindle Edition,view (with text),/book/show/58686839-dolphin-junction
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,City of Thieves,"Benioff, David",0670018708,9780670018703,0670018708,258        pp,4.29,"149,811","May 15, 2008","May 15, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow, everyone was right about how great this book is. ALL the emotions while reading. Revulsion, humor, pity, joy... may or may not have returned my lWow, everyone was right about how great this book is. ALL the emotions while reading. Revulsion, humor, pity, joy... may or may not have returned my library copy marred with a few tear drops. I wouldn't recommend to anyone with a tender heart, but for any of the other outliers like me who haven't read yet?... Five stars“The arithmetic was brutal, but brutal arithmetic always worked in Russia's favor""Fiction...more",Notes are private!,0,4,1,"Jun 27, 2023","Jul 03, 2023","Jan 23, 2023",,Hardcover,view (with text),/book/show/1971304.City_of_Thieves
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door,"Szabó, Magda",1843431939,9781843431930,1843431939,262        pp,4.10,"27,086",1987,"Aug 23, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Emerence is a character unlike any I've read about. Simple but complicated, tender hearted yet cruel. Her 20 year relationship with the narrator is coEmerence is a character unlike any I've read about. Simple but complicated, tender hearted yet cruel. Her 20 year relationship with the narrator is complicated at well. This is a story whihc can be read on different levels. The translation was terrifically well done.Literary Fiction...more",Notes are private!,0,2,1,"Jan 23, 2023",Feb 2023,"Jan 23, 2023",,Paperback,view (with text),/book/show/497499.The_Door
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miracle in the Andes,"Parrado, Nando",,,,304        pp,4.34,"22,228",2006,"May 15, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 23, 2023",,Paperback,view,/book/show/454236.Miracle_in_the_Andes
