,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ashley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
430,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Two Towers        (The Lord of the Rings, #2)","Tolkien, J.R.R.",,,,448        pp,4.48,"968,672","Nov 11, 1954","Feb 15, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I feel like I'm Frodo, the bearer of an impossible task of my own: to finish reading The Lord of the Rings.(I'm only half-kidding.)What a beautiful boI feel like I'm Frodo, the bearer of an impossible task of my own: to finish reading The Lord of the Rings.(I'm only half-kidding.)What a beautiful book! So much of it was filler between the first and the last, and yet it was so lovely and enthralling and important.The first half of The Two Towers revolves around the animosity between Rohan and Isengard, setting up Théoden as a major player in the politics of this world. Unfortunately, the one good character I've always disliked from the films was King Théoden; I've always found him weak—not physically, but rather, when it comes to decision-making, to listening to the right counsel, to showing strength and hope to his men in moments of darkness. A lot of the time in the film, Aragorn acts as a foil to him, reminding him to show his strength, advising him what to do, showing confidence and security in leadership. Théoden has always been annoying to me. But in the book, I was pleasantly surprised to find he is so much better!! (Just as Boromir was also improved in the first book). There are still many hints from Tolkien that Théoden is not as strong of a leader as some of the other characters might be, and some of the lines in the film were taken directly from the book—but courage comes more naturally to him here; he does not balk; he shows benevolent, sincere kindness to the hobbits; he is an all-around Good Guy TM, and I like him a lot! He is a good representative of Tolkien's depiction of the race of men in this world, just as Boromir was: fallible, yet commendable and full of a different kind of strength, a strength that gives you faith in men and their purpose in the fight against evil. For instance, the moment that Théoden stood his ground against the wiles of Saruman was so heartening, and it's a shame it wasn't included in the film.(Side note: book-Faramir was also much improved compared to movie-Faramir... New favourite character just dropped.)These characters fighting around Rohan and Isengard have friendship and community, camaraderie, strong leaders in Gandalf and Aragorn, a sense of hope, and reassurance that they will all help and guide each other to the end. They are still in the beautiful lands of Middle Earth, the inhabited regions that come with histories of victorious battles and honour and light in the dark. Almost immediately before we leave them, Merry and Pippin catch up with Aragorn, Gimli, and Legolas over some ale, a hearty meal of salted pork, and all the luxuries of a Shire pub.And then, once the book makes its switch to Frodo and Sam trekking towards Mordor, you feel the stark contrast between the two parallel plots. The lens shifts.We go to Frodo and Sam. They are completely alone. They are tired. They are hungry. There is no one to offer them trusted counsel. They have no choice but to place their faith in Gollum, a deceitful creature who acts as a constant reminder of the end that awaits anyone who keeps the Ring for themselves. They have no rest in the barren lands they walk across. With every step, they get closer the very place anyone with sense would run away from. And while they may have a strong sense of purpose, it is a heavy one, and almost impossible to accomplish, and without the likelihood of a safe return. And all the while they feel the presence of the Eye, and carry with them an object so evil as to wrought physical changes in its bearer and slowly corrupt his mind. All I can say is that this contrast is so expertly written as to be completely and utterly breathtaking. The story clearly shows the difference between adventure and desperation. I felt mired down by Frodo's burden as soon as he took centre-stage again. Throughout these pages, you can sense that World War I serves as the real-life backdrop—that Frodo's plight mimics trench warfare and the emotional battle of the disillusioned soldier.Frodo made me cry several times. Observe, at the gates of Mordor:'Master said so. Master says: Bring us to the Gate. So good Sméagol does so. Master said so, wise master.''I did,' said Frodo. His face was grim and set, but resolute. He was filthy, haggard, and pinched with weariness, but he cowered no longer, and his eyes were clear. 'I said so, because I purpose to enter Mordor, and I know no other way... I do not ask anyone to go with me... If there is only one way then I must take it. What comes after must come.'He has gone from a reluctant task-bearer in Book One, to one that is determined, calm, and accepting of his fate, whatever it may be.I just love Frodo and I will fight anyone who complains about him.Sam also made me cry several times. Observe, shortly after Frodo's statement:Sam said nothing. The look on Frodo's face was enough for him; he knew that words of his were useless. And after all, he never had any real hope in the affair from the beginning; but being a cheerful hobbit he had not needed hope, as long as despair could be postponed. Now they were come to the bitter end. But he had stuck to his master all the way; that was what he had chiefly come for, and he would still stick to him. His master would not go to Mordor alone. Sam would go with him.It's peculiar that none of the hobbits are taken seriously by the Enemy, especially when you read passages such as these ones. Their conviction and their courage rival those belonging to much physically stronger beings. And this is one of the recurring themes in Tolkien's books, one that fills me with such warmth and serenity: even the smallest person can make the most significant change. Power does not equate strength. Ironically, power can sometimes be a weakness, as we see in Sauron, so inflated with his sense of superiority that he pays the hobbits no mind, choosing instead to focus on the flashier threats to his plans. Meanwhile, as the grand, dramatic battles rage on under his eye, our beloved hobbits—having no special abilities, having not even the ability to navigate to Mordor on their own—move ever-closer to destroying him, one tiny, patient, weary step at a time.I love Tolkien for this.The Fellowship's time spent in Lórien in the first book is also alluded to several times in The Two Towers, most often by Gimli. And Tolkien was so right to keep revisiting it! It was without a doubt the most beautiful and memorable part of the first book. Sometimes even I think of it wistfully during my day for no apparent reason, as if I too had visited that colony in the woods and been changed by it.The recurring theme of mercy also plays a significant part in this story, hearkening back to Bilbo's merciful sparing of Gollum in the goblin caves of The Hobbit. Take, for example, this passage after the defeat of Isengard's army at Helm's Deep:No Orcs remained alive; their bodies were uncounted. But a great many of the hillmen had given themselves up; and they were afraid, and cried for mercy. The Men of the Mark took their weapons from them, and set them to work. 'Help now to repair the evil in which you have joined,' said Erkenbrand; 'and afterwards you shall take an oath never again to pass the Fords of Isen in arms, nor to march with the enemies of Men; and then you shall go free back to your land. For you have been deluded by Saruman. Many of you have got death as the reward for your trust in him; but had you conquered, little better would your wages have been.'The men of Dunland were amazed; for Saruman had told them that the men of Rohan were cruel and burned their captives alive.We then go on to see Gandalf spare Saruman, and Frodo spare Gollum (in this act, coming as close to a messiah-figure as I have ever seen him). All the characters on the side of goodness are merciful, and this is exactly what separates them from their evil counterparts.(Except for Sam, who often grumbles about throttling Gollum in his sleep. And who can blame him!!)The world of Middle Earth, in the end, is saved by mercy. By small acts of kindness.And yet, I admit, I am feeling a bit of ""Middle Earth fatigue."" But fear not! It is not enough to deter me and I am still enthralled by the beauty of this story. I will end this. The third book is my Mount Doom, and I will reach it by the skin of my teeth if by no other way.==== Edit ====I've made so many updates to this  already, as I keep thinking: ""And another thing! And another!""But just to touch upon an earlier observation again: Faramir is AMAZING in this book. I finally have a major bone to pick with Peter Jackson, for his terrible portrayal of Faramir in the film. Faramir never holds Frodo as a prisoner! He never takes the hobbits off their path and towards Minas Tirith! He never considers taking the Ring to Gondor, or claiming it! HE TUCKS FRODO INTO BED! He never harms Gollum (and makes it clear to him, besides, that Frodo is blameless and is the sole reason that Gollum's life is spared). Faramir's conversation with Frodo is some of the most beautiful writing I've ever read. His character is pure and noble and trustworthy. The reader never really doubts him, not as the viewer watching him on the screen is led to. Book-Faramir is neck-and-neck with Aragorn for being the most good and kind man in Middle Earth. He is certainly one of my favourite characters now.I just love Tolkien for what he so clearly says through each of his characters. None of them are commendable for their physical strength, but for their inner strength. Their kindness and gentleness. Just as I remember Lórien most clearly from Book One, I think my main takeaway from Book Two will be the chapter where Faramir shows his worth as he speaks to Frodo and Sam in the caves. Just so beautiful! So heartwarming! Yet another moment where tears were brought to my eyes.==== A few final things ====- Shelob the Spider is 1000x more horrifying and vile in the book than the movie could ever hope to portray. Made me feel physically ill- Frodo never abandons Sam and tells him to go home (although to be fair, there is still time for this to happen at a different point, maybe in the third book. Will report back)- Sam's love for Frodo is so pure and beautiful, there are some passages that are just downright heartbreaking...more",Notes are private!,0,2,1,"Oct 10, 2023","Jan 18, 2024","Mar 01, 2023",,Kindle Edition,view (with text),/book/show/6428447-the-two-towers
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fellowship of the Ring        (The Lord of the Rings, #1)","Tolkien, J.R.R.",0547928211,9780547928210,0547928211,407        pp,4.39,"2,808,214","Jul 29, 1954","Sep 18, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Parting thoughts:- J.R.R. Tolkien writes nature like nobody's business. Truly serene. - I never wanted this to end.- Perfect book to read at the end oParting thoughts:- J.R.R. Tolkien writes nature like nobody's business. Truly serene. - I never wanted this to end.- Perfect book to read at the end of summer / start of autumn.- Actually wanted to live inside this book. - So full of hope and all things good. - Teared up several times. (view spoiler)[(i.e. When Gandalf told Frodo we can only decide what to do with the time that is given us, whenever anyone defended Frodo or refused to leave him alone, whenever Sam did anything ever, when Glorfindel rescued them, when the Company came upon the grave of Balin, when Gandalf was tired trying to run from the Balrog and eventually died defending everyone from it, when Aragorn felt true peace and serenity in Lothlórien, when Galadriel made peace with Gimli and his people, when Galadriel passed the test, when Galadriel gave them each a parting gift, Boromir crying over his weakness and his attempt to attack and insult Frodo... These are just the moments that come immediately to mind. You can imagine how emotional of a read this was.) (hide spoiler)]- Everything in Lórien was SO well-written, just stunning. My favourite chapters. - Gimli surprisingly emerged as my favourite character (or one of them, at least). He was so much more than comedy relief. - Galadriel another favourite.- Boromir so full of honour, and love for his people.- Aragorn = King Arthur (*heart eyes*)- The hint of Middle Earth's ancient history that was alluded to in songs and conversations was eerie. Gave the feeling of barely scratching the surface. Of history continuing, of being connected to the past.- The scope truly feels so much grander, the stakes so much higher than in The Hobbit. - I don't know how else to describe it except to say that this book is beautiful.- Made me appreciate how faithful Peter Jackson's adaptation is to the book (as if I needed any reason to appreciate Peter Jackson's adaptation).- And there is actually no part of this story that J.K. Rowling did not steal for her Harry Potter series....more",Notes are private!,2,13,1,"May 31, 2023","Oct 05, 2023","Mar 01, 2023",,Paperback,view (with text),/book/show/13356706-the-fellowship-of-the-ring
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year of Miracles: Recipes About Love + Grief + Growing Things,"Risbridger, Ella",1526622637,9781526622631,1526622637,288        pp,4.36,460,"Jul 26, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 28, 2023",,Hardcover,view,/book/show/58532157-the-year-of-miracles
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Surrender: 40 Songs, One Story",Bono,0525521046,9780525521044,0525521046,564        pp,4.20,"17,594","Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Hardcover,view,/book/show/61065813-surrender
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rehearsal,"Catton, Eleanor",0316074322,9780316074322,0316074322,337        pp,3.44,"5,858","Apr 01, 2008","Aug 24, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Paperback,view,/book/show/10188823-the-rehearsal
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Man and the Natural World: Changing Attitudes in England 1500-1800,"Thomas, Keith",0195111222,9780195111224,0195111222,332        pp,4.14,214,"Mar 31, 1983","Oct 24, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Paperback,view,/book/show/420634.Man_and_the_Natural_World
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the World Works,"Chomsky, Noam",0241961157,9780241961155,B007JZL6Z2,315        pp,4.14,"4,508","Sep 01, 2011","May 03, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 23, 2023",,Kindle Edition,view,/book/show/19069632-how-the-world-works
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rouge,"Awad, Mona*",,,B0BTZW48Q6,383        pp,3.59,"19,191","Sep 12, 2023","Sep 12, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 21, 2023",,Kindle Edition,view,/book/show/157184735-rouge
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beyond the Wand: The Magic and Mayhem of Growing Up a Wizard,"Felton, Tom",1538741369,9781538741368,1538741369,288        pp,4.30,"108,746","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2023",,Hardcover,view,/book/show/61062194-beyond-the-wand
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Kitchen Garden: Sowing, Growing and Cooking for the Garden Enthusiast","Mora, Lucy",1760762903,9781760762902,1760762903,208        pp,4.13,15,unknown,"Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Hardcover,view,/book/show/62322623-the-kitchen-garden
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sun Walks Down,"McFarlane, Fiona",0374606234,9780374606237,0374606234,352        pp,3.75,"2,877","Oct 05, 2022","Feb 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2023",,Hardcover,view,/book/show/60784798-the-sun-walks-down
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Before the Coffee Gets Cold        (Before the Coffee Gets Cold, #1)","Kawaguchi, Toshikazu",1529029589,9781529029581,1529029589,272        pp,3.70,"406,474","Dec 06, 2015","Sep 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2023",,Paperback,view,/book/show/44421460-before-the-coffee-gets-cold
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Changing Planes: Stories,"Le Guin, Ursula K.",,,B00IWTRB4E,274        pp,3.85,"6,316",2003,"Mar 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2023",,Kindle Edition,view,/book/show/58020555-changing-planes
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gentrification Is Inevitable and Other Lies,"Kern, Leslie*",1839767545,9781839767548,1839767545,256        pp,3.87,325,"Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2023",,Hardcover,view,/book/show/61116840-gentrification-is-inevitable-and-other-lies
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Telling,"Le Guin, Ursula K.",0441011233,9780441011230,0441011233,231        pp,3.97,"7,963","Sep 11, 2000","Aug 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 12, 2023",,Mass Market Paperback,view,/book/show/59921.The_Telling
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Green Knight,"Murdoch, Iris",0701160306,9780701160302,B002BCMT22,unknown,3.86,"1,566",1993,"Jan 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Paperback,view,/book/show/1420073.The_Green_Knight
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna of All the Russias: A Life of Anna Akhmatova,"Feinstein, Elaine*",0297643096,9780297643098,0297643096,322        pp,3.88,248,2005,2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Hardcover,view,/book/show/852711.Anna_of_All_the_Russias
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stranger Music: Selected Poems and Songs,"Cohen, Leonard",077102231X,9780771022319,077102231X,415        pp,4.38,"2,765",1993,"Nov 06, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Hardcover,view,/book/show/382617.Stranger_Music
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heat Wave,"Lively, Penelope",0141196823,9780141196824,0141196823,184        pp,3.86,"1,820","Sep 16, 1996","Dec 20, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Paperback,view,/book/show/12258271-heat-wave
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Particularly Cats,"Lessing, Doris",0671244140,9780671244149,0671244140,128        pp,3.65,"1,007",1967,"Jan 01, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Paperback,view,/book/show/553733.Particularly_Cats
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Quiet on the Western Front: A Novel,"Remarque, Erich Maria",,,0449213943,304        pp,4.07,"459,961",1928,"Mar 12, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Mass Market Paperback,view,/book/show/75011274-all-quiet-on-the-western-front
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World of Jeeves,"Wodehouse, P.G.",,,,unknown,4.47,"3,266",1967,1967,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2023",,Hardcover,view,/book/show/56981107-the-world-of-jeeves
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Indelicacy,"Cain, Amina",1911547585,9781911547587,1911547585,160        pp,3.59,"5,875","Feb 11, 2020","May 21, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 24, 2023","Dec 27, 2023","Feb 06, 2023",,Paperback,view,/book/show/52115847-indelicacy
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Country Girls: Three Novels and an Epilogue,"O'Brien, Edna",0374537356,9780374537357,0374537356,560        pp,3.89,"3,503",1986,"Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Paperback,view,/book/show/33931080-the-country-girls
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Once and Future King        (The Once and Future King, #1-4)","White, T.H.",0441627404,9780441627400,0441627404,639        pp,4.07,"108,144",1958,"Jun 15, 1987",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Mass Market Paperback,view,/book/show/43545.The_Once_and_Future_King
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Spoons Came from Woolworths,"Comyns, Barbara",0860683532,9780860683537,0860683532,223        pp,3.90,"3,196",1950,"Apr 21, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Paperback,view,/book/show/1818286.Our_Spoons_Came_from_Woolworths
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisters by a River,"Comyns, Barbara",1844088375,9781844088379,1844088375,194        pp,3.81,636,1947,"Jul 04, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2023",,Paperback,view,/book/show/18283942-sisters-by-a-river
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silmarillion,"Tolkien, J.R.R.",,,,448        pp,4.01,"292,791","Sep 15, 1977",1999,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2023",,Paperback,view,/book/show/24763330-the-silmarillion
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Poverty, by America","Desmond, Matthew*",0593239911,9780593239919,0593239911,284        pp,4.28,"33,977","Mar 21, 2023","Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 03, 2023",,Hardcover,view,/book/show/61358638-poverty-by-america
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The System: Who Rigged It, How We Fix It","Reich, Robert B.",0525659048,9780525659044,0525659048,224        pp,4.27,"2,893","Mar 24, 2020","Mar 24, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2023",,Hardcover,view,/book/show/52118381-the-system
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Apothecary,"Penner, Sarah *",0778311015,9780778311010,0778311015,301        pp,3.75,"369,343","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 02, 2023",,Hardcover,view,/book/show/53288434-the-lost-apothecary
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight Chicken: & Other Recipes Worth Living For,"Risbridger, Ella",1408867761,9781408867761,1408867761,288        pp,4.34,"2,043","Jan 10, 2019","Jan 10, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2023",,Hardcover,view,/book/show/37805223-midnight-chicken
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Less Than Angels,"Pym, Barbara",0330315072,9780330315074,0330315072,256        pp,3.93,"2,991",1955,"Jan 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 25, 2023",,Paperback,view,/book/show/824771.Less_Than_Angels
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Praise Of Idleness,"Russell, Bertrand",1138301426,9781138301429,1138301426,0        pp,4.01,"5,784",1935,"Jan 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 22, 2023",,Unknown Binding,view,/book/show/40937155-in-praise-of-idleness
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In.,"McPhail, Will",0358345545,9780358345541,0358345545,267        pp,4.37,"4,981","May 13, 2021","Jun 08, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The timing of reading this book could not have been more perfect. It comes hot on the heels of having an out-of-body experience during a work meeting.The timing of reading this book could not have been more perfect. It comes hot on the heels of having an out-of-body experience during a work meeting. You play along with something long enough, you get used to it and stop noticing how artificial and performative it can be. Until you notice it again, and then it’s like being hit with a hammer on the head. In is about exactly that feeling, and it’s perfectly executed. (The section where Nick attends a virtual work meeting was hauntingly accurate and laugh-out-loud hilarious. Likewise, the section where Nick congratulates himself on his artistic persona while taking the subway was all-too-relatable.) I think I'll find myself flipping through these pages again every so often, just to remind myself to search for and foster the golden authentic moments in this life. ...more",Notes are private!,0,2,1,"Mar 04, 2023","Mar 05, 2023","Jan 21, 2023",,Hardcover,view (with text),/book/show/53968432-in
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kushiel's Dart        (Phèdre's Trilogy, #1)","Carey, Jacqueline*",0330493744,9780330493741,0330493744,"1,040        pp",4.02,"80,093","Jun 23, 2001","Sep 05, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2023",,Paperback,view,/book/show/153008.Kushiel_s_Dart
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Screwtape Letters,"Lewis, C.S.",,,,209        pp,4.26,"447,237",Feb 1942,"Feb 06, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2023",,Paperback,view,/book/show/480236.The_Screwtape_Letters
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Step Aside, Pops        (Hark! A Vagrant, #2)","Beaton, Kate",1770462082,9781770462083,1770462082,168        pp,4.04,"11,441","Sep 03, 2015","Sep 15, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 17, 2023",,Hardcover,view,/book/show/23848561-step-aside-pops
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ducks: Two Years in the Oil Sands,"Beaton, Kate",1770462899,9781770462892,1770462899,430        pp,4.42,"26,363","Sep 13, 2022","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Aug 14, 2023","Aug 18, 2023","Jan 17, 2023",,Hardcover,view,/book/show/59069071-ducks
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Edible Woman,"Atwood, Margaret*",,9780860681298,,368        pp,3.69,"36,832","Dec 31, 1969","Jun 28, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Once I went to the zoo and there was a cage with a frenzied armadillo in it going around in figure-eights, just around and around in the same path. I""Once I went to the zoo and there was a cage with a frenzied armadillo in it going around in figure-eights, just around and around in the same path. I can still remember the funny metallic sound its feet made on the bottom of the cage. They say all animals get that way when they're caged, it's a form of psychosis, and even if you set the animals free after they go like that, they'll just run around in the same pattern.""Margaret Atwood targets consumerism and consumption in this, the first of her novels, published in 1969. I wish I had read The Edible Woman in my very early twenties, when I was constantly (pretentiously, no doubt) thinking about things like existentialism and freedom. I think this book would have validated a lot of my feelings and it might have become one of my favourites. Having said that, this is another one of those books that non-office workers might find tedious, as nothing really happens other than Marian's listless travelling to and from her desk and her absurd observations in between. Luckily (unluckily?) for me, I am an office worker, so I was riveted. There is also something so special about the experience of taking the subway in Toronto while reading a Margaret Atwood book that takes place in Toronto. Of course, this book was a very meaningful and witty psychological examination, but for me it was, above all, a time-capsule of this city in the late-60's. Loved it....more",Notes are private!,0,6,1,"Jan 15, 2023","Feb 15, 2023","Jan 15, 2023",,Paperback,view (with text),/book/show/60380369-the-edible-woman
