,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Susie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
115,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,"Sincero, Jen*",0762447699,9780762447695,0762447699,254        pp,3.95,"250,841","Apr 23, 2013","Apr 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2018",,Paperback,view,/book/show/15843166-you-are-a-badass
116,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power,"Alderman, Naomi*",0670919985,9780670919987,0670919985,341        pp,3.76,"230,108","Oct 27, 2016","Oct 27, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 04, 2018","Nov 09, 2018","Jul 24, 2018",,Hardcover,view,/book/show/29751398-the-power
117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Blue Sword        (Damar, #1)","McKinley, Robin",0441068804,9780441068807,0441068804,248        pp,4.21,"60,854","Oct 01, 1982",Mar 1987,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2018",,Mass Market Paperback,view,/book/show/407813.The_Blue_Sword
118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Devil's Highway: A True Story,"Urrea, Luis Alberto*",0316010804,9780316010801,0316010804,239        pp,4.11,"16,082","Apr 02, 2004",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 26, 2018",,Paperback,view,/book/show/91359.The_Devil_s_Highway
119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Neverwhere        (London Below, #1)","Gaiman, Neil*",0060557818,9780060557812,0060557818,370        pp,4.17,"529,956","Sep 16, 1996","Sep 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2018",,Paperback,view,/book/show/14497.Neverwhere
120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Endure: Mind, Body, and the Curiously Elastic Limits of Human Performance","Hutchinson, Alex*",,,B0716GZX33,333        pp,4.14,"14,909","Feb 06, 2018","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed the first half more than the second and I’m not sure if that was because I had enough information or wasn’t as interested in the informationI enjoyed the first half more than the second and I’m not sure if that was because I had enough information or wasn’t as interested in the information. Overall though, a good dive into various acts of endurance and I greatly enjoyed the stories told amongst the science. Really more of 3.5-3.7 stars. ...more",Notes are private!,0,0,1,Jan 2023,"Jan 20, 2023","Feb 07, 2018",,Kindle Edition,view (with text),/book/show/41014339-endure
121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once a Runner,"Parker Jr., John L.",0915297019,9780915297016,0915297019,248        pp,4.07,"14,959",1978,"May 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It has been a long time since I’ve read a book that simply spoke to me. I took some time to write the  because I anted to think about the book aIt has been a long time since I’ve read a book that simply spoke to me. I took some time to write the  because I anted to think about the book a bit more. And in talking about the books with other people I realized that it just simply struck a personal cord with me. Quenton Cassidy’s focus, love and explanation of running resonated with me even though I am not a competitive runner (nor was I ever) of that caliber. But his love and focus of the sport, and Parker’s words to describe these feelings was just spot on. This was a book that I could not put down despite it not being a thriller or mystery where you want to know what happens next. I, of course, wanted to know what would happen in that final race, but my inability to put it down was based on how badly I wanted to find myself nodding along with a description of running, of racing, of competition and many other things. It was like someone took all the thoughts I’ve had about running (or even frisbee) and put a voice to them that worked. The book is clearly from the perspective of someone who has logged countless miles in a multitude of situations and found something about yourself each time even if you didn’t necessarily know it at the time. What I liked or what drew me in the most was the separation between Cassidy’s views which were often comical or focused but from the perspective of the runner while it was happening. You had Cassidy offer, what I thought were, charming tidbits about running: “This isn’t so bad, Cassidy thought, I’m just dying is all.” “This gentlemen...is 27:42, also known as 13:12, I believe.” “‘An interval workout,’ Cassidy once explained to a sportswriter, ‘is the distance runner’s equivalent of the once popular Iron Madien.’” And then you had Parker write something more akin to reflections of the sport: “The race itself was bearable, for that they had trained. The waiting, however, was hell on square wheels.” “...Cassidy locked into a steady pace, allowing his mind to slip into the pleasant half-conscious neutral state that all runner’s develop; he was soon lost in the cool gray isolation of fog.” “The runner deals nearly daily in the absolutes of physical limitation...[f]leeing from an armed killer...a layman soon will find the frightening limits...[t]he runner knows such boundaries like he knows the sidewalks of his own neighborhood.” “The other runner would response and soon they would be flying around the worn path, racing different phantoms front the past.” “They were poised there on the edge of some howling vortex they had run ten thousand miles to get to. Now they had to run one more.”Now, I will freely admit that sometimes Parker gets a little intense with describing things and it could be taken as too much and trying too hard. But what I think I get from it instead is not a writer trying to write about running but a runner tying to write about running. And, believe me, at times when you are out there fighting for something that seems to matter only to you, the way Parker describes the fight and battle with yourself and maybe others seems as dramatic as the words he uses. I think the overuse of language in the book is because it can be hard to explain what it feels like to stand on a track knowing all the work and sacrifice you made for this one moment that, in a matter of minutes literally, will be lost by so many. Sometimes that race it the most important moment for you and to try and convey that to someone who hasn’t stood there in any sense or in any sport is hard. I think Parker tried to aim towards the community that would “get it” and lost some of those along the way.I for one though really enjoyed the book and recommend it for all but especially my running friends. ...more",Notes are private!,0,0,1,"Jan 04, 2018","Jan 15, 2018","Jan 04, 2018",,Paperback,view (with text),/book/show/98250.Once_a_Runner
122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Evolution of Beauty: How Darwin's Forgotten Theory of Mate Choice Shapes the Animal World—And Us,"Prum, Richard O.",0385537212,9780385537216,0385537212,448        pp,4.06,"2,571","May 09, 2017","May 09, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2017",,Hardcover,view,/book/show/31624963-the-evolution-of-beauty
123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exit West,"Hamid, Mohsin",0735212171,9780735212176,0735212171,231        pp,3.75,"138,447","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2017",,Hardcover,view,/book/show/30688435-exit-west
124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moonstone,"Collins, Wilkie",0375757856,9780375757853,0375757856,528        pp,3.91,"93,120","Aug 01, 1868","Sep 11, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2017",,Paperback,view,/book/show/6138.The_Moonstone
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Zookeeper's Wife,"Ackerman, Diane*",0393354253,9780393354256,0393354253,368        pp,3.49,"87,886","Sep 07, 2007","Feb 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2017",,Paperback,view,/book/show/32722510-the-zookeeper-s-wife
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Have No Mouth & I Must Scream,"Ellison, Harlan",0441363954,9780441363957,0441363954,134        pp,3.90,"31,581",Apr 1967,"Jan 01, 1967",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2017",,Mass Market Paperback,view,/book/show/415459.I_Have_No_Mouth_I_Must_Scream
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Drowned World,"Ballard, J.G.",0871403625,9780871403629,0871403625,198        pp,3.48,"18,402","Jun 30, 1962","May 20, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2017",,Paperback,view,/book/show/16234584-the-drowned-world
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We,"Zamyatin, Yevgeny",0140185852,9780140185850,0140185852,226        pp,3.89,"97,213",1924,1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 03, 2017",,Paperback,view,/book/show/76171.We
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Evan Hansen,"Levenson, Steven",1559365609,9781559365604,1559365609,144        pp,4.31,"5,689","May 30, 2017","May 30, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Like probably 90% of people I started listening to Dear Evan Hansen after the Grammy's. It a fantastic musical and so I wanted to read the show in itsLike probably 90% of people I started listening to Dear Evan Hansen after the Grammy's. It a fantastic musical and so I wanted to read the show in its entirety to know what I'm missing. The book is very quick and I would listen along to get as much of a feel for the real thing. I recommend both highly. ...more,Notes are private!,0,1,1,"Aug 20, 2017","Aug 20, 2017","Aug 21, 2017",,Paperback,view (with text),/book/show/34381137-dear-evan-hansen
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unthinkable: Who Survives When Disaster Strikes - and Why,"Ripley, Amanda*",0307352897,9780307352897,0307352897,266        pp,4.18,"7,879","Jun 10, 2008","Jun 10, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 13, 2017",,Hardcover,view,/book/show/2706211-the-unthinkable
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dragon Teeth,"Crichton, Michael",0008173060,9780008173067,0008173060,295        pp,3.84,"40,965","May 22, 2017","Jun 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was only my second full listening of an audible book and I decided to give it a try because I'm doing a lot of long runs. I picked this book justThis was only my second full listening of an audible book and I decided to give it a try because I'm doing a lot of long runs. I picked this book just by chance because I love dinosaurs and have enjoyed Michael Crighton's creations (although I've only ever saw them and haven't read any of his before). I would give this book a 3.5-3.7 rating. It was a good paced book with interesting fictional characters (a main character who was a little two dimensional but grew on me) interacting with real life people. I enjoy that Bill Johnson's story intersects with Marsh and Cope, two people who's place in paleontology is as interesting as it is bizarre. Plus you get some Earp brothers. I enjoyed the paleontology side of the story as these huge discoveries were being made but only a few truly cared. It even Johnson truly understood why he cared even, perhaps, in the end. The book also paints that picture of the west that I find so fascinating and one that I wish I could see if only for a moment.As an audible book I think I also found it to be somewhat better paced than if I was reading. If reading I wonder if I may have felt it would draw on in some parts but, for me, I just kept running regardless and it was better than focusing on that. ...more",Notes are private!,0,0,1,"Jul 06, 2017","Jul 28, 2017","Jul 30, 2017",,Hardcover,view (with text),/book/show/31287693-dragon-teeth
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Underground Airlines,"Winters, Ben H.*",0316261254,9780316261258,0316261254,336        pp,3.82,"25,323","Jul 05, 2016","Jul 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2017",,Paperback,view,/book/show/32940838-underground-airlines
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Behave: The Biology of Humans at Our Best and Worst,"Sapolsky, Robert M.",1594205078,9781594205071,1594205078,790        pp,4.41,"23,221","May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 09, 2017",,Hardcover,view,/book/show/31170723-behave
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Footnotes: How Running Makes Us Human,"Cregan-Reid, Vybarr",,,B019CGY0G2,353        pp,3.69,511,"Jun 09, 2016","May 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2017",,Kindle Edition,view,/book/show/30115730-footnotes
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pinkerton's First Lady: Kate Warne - United States First Female Detective,"Derrig, Det. John",0991653815,9780991653812,0991653815,156        pp,3.50,6,"May 25, 2014","May 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 02, 2017",,Paperback,view,/book/show/24964283-pinkerton-s-first-lady
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Harm's Way: The Sinking of the USS Indianapolis and the Extraordinary Story of Its Survivors,"Stanton, Doug",0805073663,9780805073669,0805073663,368        pp,4.31,"22,194","Jan 01, 2001","May 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2017",,Paperback,view,/book/show/42435.In_Harm_s_Way
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Captive Paradise: A History of Hawaii,"Haley, James L.",0312600658,9780312600655,0312600658,405        pp,3.74,989,"Nov 04, 2014","Nov 04, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Don’t let the two plus years fool you, I did enjoy this book. I picked it up while in Hawaii and found it really interesting to read while amongst theDon’t let the two plus years fool you, I did enjoy this book. I picked it up while in Hawaii and found it really interesting to read while amongst the lands that Haley spoke about. It’s a very involved read and, at times, I did lose some of the narrative but only because of the complex history and names not the writing. Once back I simply put it down but, once I picked it up again, I was able to get right back into it. For anyone who has been or wants to go, I think the book offers a wide view of what Hawaii was and how it came to be what it is now. ...more",Notes are private!,0,0,1,"Apr 10, 2017","Nov 25, 2018","Jun 10, 2017",,Hardcover,view (with text),/book/show/19286616-captive-paradise
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World","Johnson, Steven*",1594489254,9781594489259,1594489254,299        pp,3.89,"52,665","Oct 19, 2006","Oct 19, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would probably got almost four stars but the last two chapters took me down to three. The story of the spread of cholera in London and how terrifyinI would probably got almost four stars but the last two chapters took me down to three. The story of the spread of cholera in London and how terrifying it had to be as well as Dr. Snow's own race to trace the outbreak was like reading a thriller. I knew the outcome but didn't know when it would come. Johnson brings London to life and all it's grittiest and grossest details with it. Many times I could picture and almost smell what a place it had been. The story is weaved very well with the lives of the victims, the living and the disease. ...more",Notes are private!,0,0,1,"Jun 10, 2017","Jun 17, 2017","Jun 10, 2017",,Hardcover,view (with text),/book/show/36086.The_Ghost_Map
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bowerman and the Men of Oregon: The Story of Oregon's Legendary Coach and Nike's Co-founder,"Moore, Kenny",1594861900,9781594861901,1594861900,480        pp,4.22,"2,509","Jul 25, 2006","Jul 25, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2017",,Hardcover,view,/book/show/164230.Bowerman_and_the_Men_of_Oregon
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kings of the Road: How Frank Shorter, Bill Rodgers, and Alberto Salazar Made Running Go Boom","Stracher, Cameron*",054777396X,9780547773964,054777396X,240        pp,3.90,432,"Jan 01, 2013","Apr 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2017",,Hardcover,view,/book/show/15814453-kings-of-the-road
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mile Markers: The 26.2 Most Important Reasons Why Women Run,"Armstrong, Kristin",1609611063,9781609611064,1609611063,288        pp,3.89,"1,550","Mar 01, 2011","Mar 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 08, 2017",,Hardcover,view,/book/show/10322662-mile-markers
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Likeness        (Dublin Murder Squad, #2)","French, Tana*",0670018864,9780670018864,0670018864,466        pp,4.06,"162,888","Jul 17, 2008","Jul 17, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2017",,Hardcover,view,/book/show/1914973.The_Likeness
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Woods        (Dublin Murder Squad, #1)","French, Tana*",0670038601,9780670038602,0670038601,429        pp,3.79,"399,694","May 17, 2007","May 17, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2017",,Hardcover,view,/book/show/237209.In_the_Woods
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Let You Go,"Mackintosh, Clare*",0751554154,9780751554151,0751554154,371        pp,4.05,"133,807","Nov 06, 2014","Nov 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2017",,Paperback,view,/book/show/23125266-i-let-you-go
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sleeping Giants        (Themis Files, #1)","Neuvel, Sylvain*",1101886692,9781101886694,1101886692,320        pp,3.82,"90,609","Apr 26, 2016","Apr 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2017",,Hardcover,view,/book/show/25733990-sleeping-giants
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Good as Gone,"Gentry, Amy*",0544920953,9780544920958,0544920953,273        pp,3.46,"37,777","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2017",,Hardcover,view,/book/show/29975458-good-as-gone
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Watchmaker of Filigree Street        (The Watchmaker of Filigree Street, #1)","Pulley, Natasha",1620408333,9781620408339,1620408333,318        pp,3.74,"34,456","Jul 02, 2015","Jul 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Hardcover,view,/book/show/22929563-the-watchmaker-of-filigree-street
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Einstein’s Dreams,"Lightman, Alan*",140007780X,9781400077809,B071RC7J84,140        pp,4.06,"39,996",1993,"Nov 09, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Paperback,view,/book/show/14376.Einstein_s_Dreams
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Library at Mount Char,"Hawkins, Scott*",0553418629,9780553418620,0553418629,390        pp,4.09,"56,245","Jun 16, 2015","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** It’s been a while since I’ve just plowed through a book. I think I picked up this book after reading a list of good fantasy or horro**spoiler alert** It’s been a while since I’ve just plowed through a book. I think I picked up this book after reading a list of good fantasy or horror books. I forget what it was that drew me in, but I’m glad it did.The book goes by fast which I think has a lot to do with Hawkins’s writing style. It is accessible and, even with vast characters, easy to follow. He sort of drops you in the middle of the story or world he’s created, but answers the questions either through the story itself or just far enough along that you aren’t lost.I found his dialogue funny too. I am not sure if everyone would share in that sentiment with me, but I think his humor was pretty spot on and a good balance with the gore and horror aspects to the story. Everything in this story is so normal seeming to many despite how not normal it all is and that comes across. Hawkins created an oddly believable storyline that is straight-up odd, but did so with such easy I didn’t question it.There were some aspects that I found perhaps a bit trite I suppose. The fact that somehow Carolyn felt something for Steve or some of the sex aspect between characters but most of that didn’t not get so much in the way, as it were, that it took away from my overall enjoyment of the book.All in all, a unique story that I really enjoyed and would recommend....more",Notes are private!,0,0,1,"Nov 09, 2018","Nov 12, 2018","Jun 03, 2017",,Paperback,view (with text),/book/show/26892110-the-library-at-mount-char
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shock of the Fall,"Filer, Nathan",0007491433,9780007491438,0007491433,310        pp,3.76,"47,610",2013,"May 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Hardcover,view,/book/show/16120760-the-shock-of-the-fall
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirteenth Tale,"Setterfield, Diane*",0743298020,9780743298025,0743298020,406        pp,3.98,"313,072","Sep 12, 2006","Sep 12, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Hardcover,view,/book/show/40440.The_Thirteenth_Tale
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",1101904224,9781101904220,1101904224,352        pp,4.13,"499,779","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Hardcover,view,/book/show/27833670-dark-matter
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Circus,"Morgenstern, Erin*",,9780385534635,0385534639,506        pp,4.02,"974,819","Sep 13, 2011","Sep 13, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Hardcover,view,/book/show/9361589-the-night-circus
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lottery and Other Stories,"Jackson, Shirley",0374529531,9780374529536,0374529531,302        pp,4.03,"77,564",1949,"Mar 16, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 03, 2017",,Paperback,view,/book/show/89723.The_Lottery_and_Other_Stories
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Darkest Corners,"Thomas, Kara",0553521462,9780553521467,0553521462,336        pp,3.80,"10,746","Apr 19, 2016","Apr 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 10, 2017",,Hardcover,view,/book/show/25639296-the-darkest-corners
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,King Con,"Cannell, Stephen J.",0380728176,9780380728176,0380728176,448        pp,3.96,"1,475",1997,"Jun 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 27, 2017",,Mass Market Paperback,view,/book/show/32719.King_Con
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bury This,"Portes, Andrea",1593765355,9781593765354,1593765355,268        pp,3.02,944,"Jan 01, 2013","Dec 31, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2016",,Paperback,view,/book/show/18079943-bury-this
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Light Gets In,"Hyland, M.J.",1841956112,9781841956114,1841956112,336        pp,3.42,"3,942","Jul 01, 2003","Jun 02, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Paperback,view,/book/show/251052.How_the_Light_Gets_In
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The North Water,"McGuire, Ian*",1627795944,9781627795944,1627795944,255        pp,3.98,"31,533","Feb 11, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2016",,Hardcover,view,/book/show/25666046-the-north-water
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Demon in the City of Light: A True Story of Murder and Mesmerism in Belle Epoque Paris,"Levingston, Steven*",0385536038,9780385536035,0385536038,337        pp,3.46,991,"Jan 01, 2014","Feb 25, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2016",,Hardcover,view,/book/show/17978490-little-demon-in-the-city-of-light
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Postmortem        (Kay Scarpetta, #1)","Cornwell, Patricia*",0743477154,9780743477154,0743477154,342        pp,4.03,"243,549","Jan 09, 1990","Dec 30, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2016",,Mass Market Paperback,view,/book/show/6534.Postmortem
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Winter People,"McMahon, Jennifer*",0385538499,9780385538497,0385538499,317        pp,3.82,"75,744","Feb 11, 2014","Feb 11, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 01, 2016",,Hardcover,view,/book/show/18007535-the-winter-people
