,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
974,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gallery of Unfinished Girls,"Karcz, Lauren*",,,B01JYX44JG,352        pp,3.60,784,"Jul 25, 2017","Jul 25, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"on the blog!!I'm going to be honest and say I picked this up almost exclusively because of the bi main character. And I am so, so glad I did. This booon the blog!!I'm going to be honest and say I picked this up almost exclusively because of the bi main character. And I am so, so glad I did. This book is freaking amazing and REALLY underrated. Gallery of Unfinished Girls is an intensely beautiful magical realism story: not at all what I expected, but somehow everything I needed. Karcz manages to pull together themes about growing up, moving on, and being an artist into the same book. And it works perfectly. The message of the book develops over time and the writing builds. Don't expect a romance here; this is more of a coming-of-age story. Honestly, the lack of romance was probably my least favorite part. I know that sounds ridiculous and out-of-character for me, but it's true. I wished for more of a love story to bring the book together. Yes, the lack of actual romance is realistic, given the situation: no, I still don't particularly like it. But honestly, I have no other complaints. The characters of this beautiful little book are going to stay with me for a long time. Mercedes' arc is subtly built and has a stunning conclusion. Karcz doesn't neglect her side characters, though. Angela, Vic, and Lillia were all layered and multifaceted. Everything about this book was great, really. There's an emphasis on friendship and family in a very mature sense. There's this emotional quality to the writing that made me feel. I don't know how to quantify emotion or tell you why I felt that way, but I got Mercedes. We're not similar, yet I connected to her in such a real way. She felt like a real person. I cannot be stopped in the beginning of everything. I cannot hide forever.The writing style in general is just gorgeous, especially considering Lauren Karcz is a debut author. I did have one nitpick here; she could have used more contractions, especially when they helped sentences flow better. A few stray sentences came across as fairly abrupt or out of place due to this issue. VERDICT: All in all, Gallery of Unfinished Girls was a great look at art with magical realism and interesting characters. I can't wait for this to be published and for everyone to love it like I did. Can’t recommend enough!!...more",Notes are private!,0,73,1,"Jan 15, 2017","Jan 16, 2017","Jan 15, 2017",,Kindle Edition,view (with text),/book/show/28147258-the-gallery-of-unfinished-girls
975,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Crown of Wishes        (The Star-Touched Queen, #2)","Chokshi, Roshani*",1250085497,9781250085498,1250085497,369        pp,4.11,"8,697","Mar 28, 2017","Mar 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2017",,Hardcover,view,/book/show/29939047-a-crown-of-wishes
976,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where Are You Going, Where Have You Been?","Oates, Joyce Carol",0865380775,9780865380776,0865380775,522        pp,4.17,"6,376",Oct 1966,"Jan 01, 1993",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"No stars. This is literally my least favorite thing I've read in my entire life. It gave me 300000 nightmares. I might consider that a good thing, excNo stars. This is literally my least favorite thing I've read in my entire life. It gave me 300000 nightmares. I might consider that a good thing, except the story is just an allegory about virginal purity. The brilliant symbolism here? Her house is a vagina. Her house. Is a vagina. HE is a metaphor for a dick. Do you know how fucked up this story is? Also, terrifying me about the possibility of rape? Not something that deserves any stars whatsoever. God, I feel gross even talking about this. Never ever recommended. ...more",Notes are private!,0,13,1,Mar 2016,Mar 2016,"Jan 13, 2017",,Hardcover,view (with text),/book/show/397334.Where_Are_You_Going_Where_Have_You_Been_
977,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Two Princesses of Bamarre        (The Two Princesses of Bamarre, #1)","Levine, Gail Carson*",0060575808,9780060575809,0060575808,304        pp,4.06,"72,271","Mar 20, 2001","Feb 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What is it about Gail Carson Levine's writing that is so enjoyable? I don't know. She has that special something in terms of fantasy writing. The Two What is it about Gail Carson Levine's writing that is so enjoyable? I don't know. She has that special something in terms of fantasy writing. The Two Princesses of Bamarre focuses on two sisters, the good girl and the brave girl. But when her heroic sister gets sick, Addie, the good girl, must save her. Levine seems to have a talent for subtly subverting fairy tales. She takes typical fairy tales and makes them better. The heroine here begins as a shrinking violet, but ends as a self-realized character. She's not unrealistically brave or smart, and she's not some character you can put on a pedestal. No, she's just clever enough to be admirable. She's universally relatable, not too smart or too brave or too clever but still admirable and heroic. She's got a character arc and growth of her own. This is definitely a feminist tale; focusing on sisters and their bond, rather than any romance. There's a bit of romance in there. Rhys and Addie develop a close bond that could lead to romance. But it's not the focus of the story; in fact, it's barely an element in the middle section. Addie is dedicated to saving her sister. This is a personal journey, not a romantic journey.The ending is both brilliant and heartbreaking. You have to respect Levine for writing that ending into a middle grade book. I still don't know how I feel about that end. Definitely a recommendation....more",Notes are private!,0,4,1,Jan 2009,Jan 2009,"Jan 13, 2017",,Paperback,view (with text),/book/show/183656.The_Two_Princesses_of_Bamarre
978,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ninth House        (Alex Stern, #1)","Bardugo, Leigh*",1250313074,9781250313072,1250313074,461        pp,4.03,"305,710","Oct 08, 2019","Oct 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I would die for you Leigh,Notes are private!,0,132,0,not set,not set,"Jan 11, 2017",,Hardcover,view (with text),/book/show/43263680-ninth-house
979,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queer There and Everywhere: 22 People Who Changed the World,"Prager, Sarah*",0062474340,9780062474346,,272        pp,4.13,"3,130","May 23, 2017","May 23, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book had some very interesting bits but ultimately had some flaws. The narrative style was a bit juvenile. I know that's a totally weird complainThis book had some very interesting bits but ultimately had some flaws. The narrative style was a bit juvenile. I know that's a totally weird complaint to have, because usually I love non-pretentious history books. But this was almost too casual. And the jokes were usually not funny. In general, I'd recommend this more to preteens. The decision to write about Joan of Arc as a queer person frankly kind of annoys me. She wore men's clothing because it was freeing for her at a time when women wore dresses. When I picked up the book and saw the entry, I was ready to read about her having feelings for a woman or stating that she felt like a man internally or something. But no, her dressing in men's clothing to fight was all the evidence. Usually, I'm all up for interpreting every single person in history as lgbtq, and I'd love to read some kind of alternate history about her. But there's just no evidence in her entry. It really takes down the credibility of the book. Altogether, interesting but not life-changing, as I already knew almost all of these people were lgbt (with one notable exception) and knew the lesser-known heroes. Maybe that's just me.div17: diverse nonfiction...more",Notes are private!,0,38,1,"Jan 10, 2017","Jan 10, 2017","Jan 10, 2017",,ebook,view (with text),/book/show/31706527-queer-there-and-everywhere
980,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"UnBound        (Unwind, #4.5)","Shusterman, Neal*",1481457233,9781481457231,1481457233,305        pp,4.22,"4,978","Dec 12, 2015","Dec 15, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The world is full of bad ideas that turn into wonderful things.Some of these stories were so unnecessary, but I LOVED them anyway. There was some The world is full of bad ideas that turn into wonderful things.Some of these stories were so unnecessary, but I LOVED them anyway. There was some good worldbuilding and character snapshots. So many good things to say! In general, the first few stories didn't do it for me, but the later stories really did. This series is so incredible and I'm glad I picked this up. Can't believe I'm still emotional about books I started reading in sixth grade.Unschooled - ★★☆☆☆Eh, backstory for my least favorite villain of this series. Very short but not memorable. Unfinished Symphony - ★★★☆☆I kind of like this one, but I didn't love the characterization of Risa. I'm not complaining about her being flawed: I just can't imagine her being the popular one in comparison to our narrator, Brooklyn. Nevertheless, I liked Brooklyn's character and the backstory. Undevoured - ★★★☆☆Backstory for Roland, who is a fairly interesting villain. And the writing style was awesome. Unclean - ★★★★★Oh man!!! This story doesn't say anything more about the world, or indeed the main characters of the series itself, but it introduces a character and gives her a good character arc in about forty pages, plus having a completely awesome ending. Unstrung - ★★★★★Wil deserved better. And Lev Calder continues to break my heart. Also, Una's last line makes me want to cry and throw things. Unnatural Selection - ★★★★☆The worldbuilding of this short story was incredible. Be warned, though: this one is fucked up. What is happening in Neal Shusterman's brain? A star off for my continued discomfort with the concept of the Burmese Dah Zey. Uncomfirmed - ★★★★★The five stars are for Hayden and Grace. And for Connor and Risa's brief cameo as that one really annoyingly cute couple. Untithed - ★★★★Miracolina lived!! Me considering giving this five stars despite it adding nothing to character or plot: do it for herRewinds - ★★★★★The ending made me straight-up sob. The worldbuilding around the rewinds is still so great and I love how Neal Shusterman humanize a them. Also Cam's character development! And Una's character development! Unknown Quantity - ★★★★☆Another story with Argent and Divan, who are evil and yet utterly delightful. This one tied up a lot of loose ends, but mainly the last line was just perfect. At least two of the stats are for the last line. Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,23,1,"Jan 10, 2017","Jan 10, 2017","Jan 10, 2017",,Hardcover,view (with text),/book/show/25551332-unbound
981,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Noteworthy,"Redgate, Riley*",1419723731,9781419723735,1419723731,384        pp,4.04,"2,922","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a ton of fun. Bits of it read like any typical YA contemporary, but there's a spark here, and I can't wait to see what Riley Redgate comeThis book is a ton of fun. Bits of it read like any typical YA contemporary, but there's a spark here, and I can't wait to see what Riley Redgate comes up with next. Okay, some pros first. This book is hilarious. Seriously, I could not stop laughing. Jordan's narrative voice is relatable and fun, and her character is very well built. She also gets an extremely good arc and develops well. There are a lot of delightful side characters in this book, who I genuinely enjoyed learning about. They all have distinct, well-done personalities, which was a definite bonus. There's no popular mean girl, thank god. Riley Redgate sticks to interesting, flawed main characters. However, and this is partially a flaw of the blurb, it's implied that the protagonist goes through gender confusion, and that issue is really not touched on. She mentions the possibility of being trans twice but only once does she consider it seriously. I kind of wish the author had explored this a bit more. The author did explore, to some degree, the different ways guys treat other guys, and her own desire to be one of the guys. That I loved. It was just a case of incorrect expectations. That being said, this book did portray bisexuality pretty well. Jordan got to actually say the word! Multiple times! It's kind of sad how rare that is. Jordan ended up with the guy, not the girl, but this wasn't presented as rejecting her nonstraight identity so no complaints! The seventy pages of the book didn't really do much aside from throw in a romance, which wasn't great. I really wish Redgate could have focused on a few of the side characters or Jordan's character arc a bit more. div17: bisexual mc...more",Notes are private!,0,6,1,"Jan 09, 2017","Jan 12, 2017","Jan 09, 2017",,Hardcover,view (with text),/book/show/31447601-noteworthy
982,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"They Both Die at the End        (They Both Die at the End Series, 1)","Silvera, Adam*",0062457799,9780062457790,0062457799,389        pp,3.77,"740,740","Sep 05, 2017","Sep 05, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Maybe it's better to have gotten it right and been happy for one day instead of living a lifetime of wrongs.”This is a masterpiece of speculative“Maybe it's better to have gotten it right and been happy for one day instead of living a lifetime of wrongs.”This is a masterpiece of speculative fiction. Speculative fiction, to me, is meant for emotions, and meant for exploration and discovery. This book is a story of a last chance and a last day for two very different people, but it's a story that's best observed personally - this story asks you to reinvent yourself every single day.The strength of this book is that somehow, everything here feels so natural and personal. The amount of side point of views here is perhaps the best part of this book - it's hard to ignore how personal this story is when you feel as if you could be dropped into the book at any time. I can't go on being the kid who keeps his head low because all that did was rob and being out there with you- maybe I could have met some of you sooner.Emotionally, this story is fantastic. The characters are lovely and well-developed. And as an added bonus, the diversity is fantastic - Mateo is Puerto Rican and queer, while Rufus is Cuban-American and bisexual. Let’s talk characters, because hey, this is a character-driven book primarily. ➽ Mateo Torrez: My nerdy, character-development-full son. Mateo is a homebody and a bit of a nervous wreck trying to have one final day. ➽ Rufus Emeterio: The fact that he put down “Professional Time Waster” as his job in his deathday profile is all you need to know, honestly. In contrast to Mateo, Rufus has accepted his fate. Oh, and he's also hilarious. What's odd about this is the romance plotline is this book comes sort of out of nowhere, but I loved it anyway? Mateo and Rufus do not have a meet-cute. They do not have sexual tension for the first eight hours before they kiss. And you know what? I think the lack of slow burn is perfect. It works very well as a desperate, last-ditch relationship, between two characters who aren't in love yet. But they could be. Basically, this book was worth the hype and Adam Silvera can go fuck himself for writing it. This buddyread with my oncoming depression was an absolute success. Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,294,1,"Dec 09, 2017","Dec 09, 2017","Jan 09, 2017",,Hardcover,view (with text),/book/show/33385229-they-both-die-at-the-end
983,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Darker Shade of Magic        (Shades of Magic, #1)","Schwab, V.E.*",0765376458,9780765376459,0765376458,400        pp,4.06,"361,692","Feb 24, 2015","Feb 24, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“I apologize for anything I might have done. I was not myself.”“I apologize for shooting you in the leg,” said Lila. “I was myself entirely.”“I apologize for anything I might have done. I was not myself.”“I apologize for shooting you in the leg,” said Lila. “I was myself entirely.”Actual Rating: 4 1/2 Stars, but honestly every time I round this down I end up putting it back up a day later. So you may notice this book is kind of polarizing within the adult sff community; a little bit And for me personally it is.... such a fave. I keep returning to this world and these characters and I doubt I’ll ever stop.For the approximately five people who don’t know, A Darker Shade of Magic is about a world with four parallel worlds, all very different but sharing the same London. There’s Grey London, aka our world. Red London, a land of magic and peace. White London, a land of turmoil and war and an overuse of magic. And Black London, the land where magic went wrong and burnt out. Only a few people can travel between worlds, and when one of the only two left, Kell, discovers a magic stone that could destroy his world, he and non-magical Lila go on a journey to put it back. Let's get the problems out of the way - the plotting is a mixed bag. Pro: fast-paced and never boring. This book is a 400-page wild ride. Con: literally no driving force behind the plot. The characters don't even have a quest until around page 200, and it makes the entire book feel just a bit messy. This is a problem Victoria Schwab tends to have a lot [she’s my favorite author so I’m allowed to say this], where her characters just meander around in search of an end goal. This.... kills her series conclusions. Like, it’s killed both of the series enders I’ve read by her for me personally, and this is coming from the bitch who has five starred every single other book I’ve read by her. But it doesn’t really hurt the plot that much here, so it’s fine, and we’ll just address that more in the ACOL . “What are you?” she asked. “A monster,” said Kell hoarsely. “You'd better let me go.”The girl gave a small, mocking laugh. “Monsters don't faint in the presence of ladies.” “Ladies don't dress like men and pick pockets,” retorted Kell. Her smile only sharpened. “What are you really?” “Tied to your bed,"" said Kell matter-of-factly.“And?” His brow furrowed. “And in trouble.”The main thing I always come back to about this book is that it is deeply, deeply magical. It was nigh-impossible for me to not be engaged in this story. The writing style is SO GOOD, lyrical and gorgeous and with a really nice flow to it; one of my good blogger friends discussed her sentence structure, and it is so fantastic. The worldbuilding is creative and intriguing and perhaps best of all, makes a surprising amount of sense for such a wild concept. Also, I would die for these characters. Oddly, they didn't totally grow on me until like... 2/3 of the way into the book? While I could recognize from the beginning that the leads were well-developed and interesting, it took me a while to feel as if I had a concrete concept of who they are. And then we got to the ending and I was screaming in agony at the thought of these characters dying, and I was like ""oh shit"" and realized how much I love Kell and Lila and Rhy and how much I care about their relationships. V.E. Schwab does a lot of showing, not telling, which makes the character development a bit more subtle; these characters are based off their motivations perhaps even more than their actual traits. And both of these things mean you’re less invested in the beginning and then.... more invested in the end. Slow start, flawless payoff.I actually want to talk a little more specifically about these characters because when I think back on this series, they are always what come to mind. Kell is a grumpy child who we love anyway. Lila is a fucking badass genderfluid thief with a soft side and I love her. Rhy is a bisexual prince [literally] who spends half his time dragging people. Even Holland, the sort-of-villain, is a super dynamic and intriguing character. Oh, and then the relationships: Kell and Lila, y’all. Kell and Lila are my ride-or-die book couple and I love their dynamic and I love how they’re constantly dragging each other and just. fuck. I love them. I also really really like Kell and Rhy’s relationship, which is so ridiculously loving and caring? They are perhaps two of the most different people ever and they love each other so much it's beautiful. I also kind of love that 98% of the dynamics in this book kind of read like everyone has dated everyone else and it’s now Really Awkward [this is both Kell & Holland and also Rhy & Holland and it later becomes the canon dynamic of Rhy & Alucard, and it's hilarious]. If anyone wants to come for me about this, I point to That Time Victoria Schwab Said That Every Character In This Series Should Be Read As Queer. No, that is not the only reason why I like this series, and yes, they’re all bi icons and you can’t take that away from me. Anyway. Super highly recommended for fans of creative, engaging fantasy. Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,326,1,"Jan 06, 2017","Jan 09, 2017","Jan 06, 2017",,Hardcover,view (with text),/book/show/22055262-a-darker-shade-of-magic
984,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Every Soul a Star,"Mass, Wendy*",0316002569,9780316002561,0316002569,322        pp,4.10,"24,524","Oct 01, 2008","Oct 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Jan 2009,"Jan 05, 2017",,Hardcover,view,/book/show/3223761-every-soul-a-star
985,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mango-Shaped Space,"Mass, Wendy*",0316058254,9780316058254,0316058254,221        pp,4.21,"34,424","Oct 19, 2005","Oct 19, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's been eight years since I've read this this, and the message of this book still might be one of the most moral repugnant I've ever seen. What's saIt's been eight years since I've read this this, and the message of this book still might be one of the most moral repugnant I've ever seen. What's saddest is that A Mango Shaped Space could be a great book, were it not for the terrible moral of the story.So. A Mango Shaped Space is about a girl who begins a journey to learn who she is and accept her own synesthesia. Along the way, she makes friends at conventions for people with synesthesia. She even learns that acupuncture feels really good for people with synesthesia (which is really cool and something I didn't know). This is where everything about this book goes wrong. Along the way, she starts to abandon her family. Her new friends turn out to be false. (view spoiler)[And then she forgets to close the door because she was distracted by learning about her synesthesia, causing her cat to die. (hide spoiler)] All of these things are portrayed as direct results of her synesthesia. It's even weirder when you consider that she starts talking to her family less because they didn't accept her synesthesia, even though it was their choice to not accept her synesthesia, not hers. The message that comes out, intentionally or not, indicates that learning who you are is a bad thing. The narrative punishes the main character for 1) being different, 2) liking the things that make her different, and 3) wanting to know who she is. That's a really messed-up narrative. That was the message I took from this book is sixth grade or so. And that wasn't a good message for me to internalize, or for any kid to internalize. The author also does not have synesthesia herself, and there are several other s on this page talking about how that negatively affected the book. Wendy Maas overexaggerates the issues that come along with synesthesia, making it seem like a blessing that makes the protagonist better than everyone else. Not only does this book have a fucked-up narrative around our differences, A Mango-Shaped Space doesn't even portray that difference correctly. So. I can't recommend this book, no matter how much I enjoy the writing style or the characters. I just can't. This is a really messed-up narrative and I can't believe anyone has the nerve to sell this to kids....more",Notes are private!,1,35,1,Jan 2011,Jan 2011,"Jan 05, 2017",,Paperback,view (with text),/book/show/171020.A_Mango_Shaped_Space
986,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Kingdom of Bamarre,"Levine, Gail Carson*",0062074660,9780062074669,0062074660,400        pp,3.96,"2,670","May 02, 2017","May 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What is it about Gail Carson Levine's writing that is so enjoyable? I don't know. But I always love her novels, despite the fact that there's not muchWhat is it about Gail Carson Levine's writing that is so enjoyable? I don't know. But I always love her novels, despite the fact that there's not much particularly special about this one. I can't help but compare this to masterpieces like Fairest, Ella Enchanted, andThe Two Princesses of Bamarre. I have to admit, I'm not sure it holds up. It's good, but there's nothing setting it apart. Of course, I should be fair: some of that disappointment comes from my nostalgia. The Lost Kingdom of Bamarre focuses on a princess who becomes a warrior after discovering she's part of her family's hated race. There's a hint of romance and a hint of badassery and a hint of Carson's lovely writing. As is typical for Levine, though, this isn't just any princess story. There's a real focus on family, both chosen and born to. Levine develops both complex sibling relationships and complex parental relationships. These complexities are unfortunately still a rare find in fantasy. I recommend this to everyone who enjoyed Ella Enchanted as a kid, because Levine has certainly not dropped her game....more",Notes are private!,0,27,1,"Jan 05, 2017","Jan 14, 2017","Jan 05, 2017",,Hardcover,view (with text),/book/show/31371458-the-lost-kingdom-of-bamarre
987,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Call of the Wild,"London, Jack",,,0439227143,172        pp,3.90,"430,316",1903,"Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Call of the Wild is the story of a dog with a wolf inside. Jack London's ability to develop animal characters is frankly amazing. This story is alThe Call of the Wild is the story of a dog with a wolf inside. Jack London's ability to develop animal characters is frankly amazing. This story is also deeply metaphorical. It's the story of a dog becoming a wolf. The contrast between original Buck and final Buck is frankly amazing. What's most interesting is that we get to see exactly how Buck got there. London's setting description is emotive and gorgeous. I read his writing in a time where for some inexplicable reason, I was in love with Alaska's wilderness. The setting depiction here is both beautiful and brutal. Through it all, London's prose remains grounded yet subtly beautiful. I can't recommend this journey enough. Unfortunately, this story does have some slight issues; mainly, it's way too depressing for my taste. The ending builds into the metaphor, but it's really, really sad. It feels as if the book was jolting around in terms of mood. ...more",Notes are private!,0,7,1,Jan 2009,Jan 2009,"Jan 04, 2017",,Mass Market Paperback,view (with text),/book/show/1852.The_Call_of_the_Wild
988,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Fang,"London, Jack",1416914145,9781416914143,1416914145,368        pp,4.02,"189,949",May 1906,"Feb 07, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"White Fang is the story of a wolf. But not just any wolf– White Fang is a developed character all on his own. He even goes through his very own characWhite Fang is the story of a wolf. But not just any wolf– White Fang is a developed character all on his own. He even goes through his very own character arc. Jack London's setting description is emotive and gorgeous. I read his writing in a time where for some inexplicable reason, I was in love with Alaska's wilderness. The setting depiction here is both beautiful and brutal. It's also amazing to see London's developed, complex side characters. From villains who get their comeuppance, like Beauty Smith, to those who grow to love White Fang, like Judge Scott. Along the journey, we see so many relationships built up. Through it all, London's prose remains grounded yet subtly beautiful. I can't recommend this journey enough....more",Notes are private!,1,9,1,Jan 2009,Jan 2009,"Jan 04, 2017",,Paperback,view (with text),/book/show/236547.White_Fang
989,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dangerous Boys,"Haas, Abigail",,,B00EMC5JJ4,336        pp,3.67,"4,356","Aug 14, 2014","Aug 14, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"From the moment you're born, people start folding you into neat pieces and tucking you inside a box of their own design. No, it starts even before From the moment you're born, people start folding you into neat pieces and tucking you inside a box of their own design. No, it starts even before then, the moment the sonogram shows a faded blur. Blue for a boy, tractors and race-cars, big and strong and brave. Pink for a little princess, pretty and sweet. They dress you up in their own expectations, before you even have a chance to understand the constrictions of your fate. That box becomes so cozy and warm, you never really notice that you're bent double, fighting for room to breathe.Abigail Haas is a genius. This is the author of maybe my all-time favorite teen contemporary book and now TWO of my favorite thrillers?? How does she transverse genres like this and still write such good books??This is going to be a very hard book to  without spoiling anything. Strangely enough, though, being spoiled about who lives or dies wouldn't have ruined this experience. Half the intrigue of this book is trying to figure out how the end went down. And that ending did not disappoint. The book begins with a fairly simple concept: Chloe wants to escape her small town, but her mother develops severe depression, so she can't leave for college. She begins dating good guy Ethan as she tries to make the best of her situation. And then in comes bad boy Oliver. Please don't sigh and stop reading this now. Because Chloe finds that Oliver brings out her inner side. And that inner side isn't so much a good girl; her inner side might be even darker than Oliver expects.Fair warning: this book is messed up. I honestly don't want to know what's going on inside Abigail Haas' head. This book speaks to the dark sides of human nature. The manipulative sides willing to do what it takes. And it's so fucking well done.There are s of this book saying(view spoiler)[ Ethan deserved better and they didn't understand why Chloe cheated on him. (hide spoiler)] I usually don't say this, but I think that complaint is totally missing the point. This book isn't about Ethan, and it isn't about Oliver. It definitely isn't about which one you prefer. This is about Chloe. Neither love interest is meant to be the right choice. (view spoiler)[Come on, guys - Ethan is controlling and infantilizes Chloe, while Oliver is a sociopath and a borderline sexual harasser. (hide spoiler)] Abigail Haas is both using and sidestepping many popular romance tropes.So now that we've established this book isn't about the love triangle, let's figure out what it is about. This book is about the good people we pretend to be and the bad people we really are. This is a character study of an incredibly terrible person. Chloe is evil, yet there wasn't a moment I didn't relate to her. It's almost uncomfortable to relate to such a despicable character, and therein lies the brilliance of this novel.Haas' writing is insanely addictive. She keeps dramatic tension in every moment, growing a sense of dread as to what exactly is going to go wrong. Her writing is so readable that by page 100, I could barely remember starting. It felt like I'd been reading for five minutes. It's very rare that authors can be addictive.Blog | Goodreads | Twitter | Youtube...more",Notes are private!,0,20,1,"Jan 02, 2017","Jan 03, 2017","Jan 02, 2017",,Kindle Edition,view (with text),/book/show/19732381-dangerous-boys
990,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rose & the Dagger        (The Wrath and the Dawn, #2)","Ahdieh, Renee*",0399171622,9780399171628,0399171622,416        pp,4.05,"93,816","Apr 26, 2016","Apr 26, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wait to feel when there is nothing left. Wait to feel after you've won.3.5 stars. I completely expected to hate this duology, and now it's making it tWait to feel when there is nothing left. Wait to feel after you've won.3.5 stars. I completely expected to hate this duology, and now it's making it to my fantasy favorites shelf. While this isn't quite as incredible a sequel, it's a worthy ending. The Wrath and the Dawn was almost entirely a romance. Usually an emphasis on romance to this degree would bug me a lot, but Adhieh writes romantic banter very well. Khalid and Shazi are still such a good couple and I loved their banter. The Rose and the Dagger is more of an actual fantasy book, which usually would make me love it more. However, the plot seems thrown in and lackluster. The first book was so lacking in plot that the sudden plot didn't... make sense. I felt disconnected from the action. There are one or two nice twists, but in general, the plot is predictable and clearly only there to create romantic drama. Another issue is that the action takes quite a while to get going. The middle of The Rose and the Dagger is straight-up boring at times. It lacks in plot, romance, AND character-development, which is unforgivable. There are also far too many plot conveniences. Even the twists never seem truly terrifying, because we know everything will work out happy in the end. It doesn't seem like Shazi and Khalid really needed to fight for their happy ending. You may be surprised, after all this plot ranting, that I still enjoyed the book. I'm a little surprised too. Maybe it's the writing style; Ahdieh writes such gorgeous descriptions. This is one of the few books I've read where I can visualize the scenes and settings so well. And I truly found these books so engaging. There's something about the way Ahdieh writes; I feel so engaged in this world, even when I find the plot overly convenient. And while this series isn't winning any romance awards from me, I still enjoyed Shazi and Khalid as a couple. Recommended to anyone who likes romantic fantasy, or loved The Lunar Chronicles.div17: arab mc...more",Notes are private!,0,6,1,Jan 2017,"Jan 05, 2017","Jan 02, 2017",,Hardcover,view (with text),/book/show/23308084-the-rose-the-dagger
