,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Frank's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memories of My Melancholy Whores,"García Márquez, Gabriel",140004460X,9781400044603,140004460X,128        pp,3.59,"87,208","Oct 19, 2004","Oct 25, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Reading this hard on the foot of Yasunari Kawabata's House of the Sleeping Beauties: two Nobel Laureates, 45-years apart, with the same overall theme.Reading this hard on the foot of Yasunari Kawabata's House of the Sleeping Beauties: two Nobel Laureates, 45-years apart, with the same overall theme. I first read Memories... when it was new, so a re-read is in order. I'm posting the same  for both books, as it is a ""compare and contrast"" sort of thing:I’m ing these books together because they are two interpretations with the same basic plot at their cores: an older man goes to a brothel to sleep with a virgin. But oddly enough, despite the common setting, “sleep” in both books is not a euphemism for sex: the girls in Kawabata’s novella are drugged, their clients are forbidden to violate them, though most would be physically unable to do; Márquez’s unnamed narrator finds a fourteen-year-old virgin asleep from exhaustion and doesn’t have the heart (or level of desire) to wake her.Naturally this gives both men plenty of time to muse on the nature of sex and aging, memory and its vagaries, although with very different aesthetics. House of the Sleeping Beauties has the rigidity and cool complexity of a Zen rock garden; Melancholy Whores is lush and thick as a dripping tropical forest of its unnamed location on the Caribbean coast of South America. Beauties has the harsh sensuality of denial and deprivation—it seems to be always winter—and somewhat in keeping with one’s perception of post-War Japan, before the economic explosion of the ‘60s; Whores exhibits the sensuality of ennui and entropy, the colonial splendour gone seedy, gradually losing the battle against encroaching nature: A metaphor perhaps for its narrator.I enjoyed the Márquez book much more—perhaps because of the innate cultural bias. I first read it when it was new. When I heard about the plot of House of the Sleeping Beauties, I immediately recognised it and was intrigued. And indeed, Memories of My Melancholy Whores begins with a quote from Kawabata’s work which I didn’t appreciate on my first reading. I’m glad to have found House of the Sleeping Beauties if only for the chance to revisit My Melancholy Whores....more",Notes are private!,0,1,1,"Aug 09, 2012","Aug 11, 2012","Jun 21, 2009",,Hardcover,view (with text),/book/show/576745.Memories_of_My_Melancholy_Whores
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in the Time of Cholera,"García Márquez, Gabriel",140003468X,9781400034680,140003468X,348        pp,3.94,"504,650",Nov 1985,"Oct 05, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I first read this in 1989, in the back of a van crossing the prairies of Kansas and Colorado, but reread it when I saw a poster for the film version oI first read this in 1989, in the back of a van crossing the prairies of Kansas and Colorado, but reread it when I saw a poster for the film version on the corner of Fifth Avenue and Thirteenth Street. I marched myself over to the Strand bookstore, saw the paperback copies with the film tie-in displayed prominently near the check-out counter, but thought I'd check the stacks, and sure enough, there was a first edition hard-backed copy. What is it about? Hmm. First Corinthians 13:4, I guess: ""Love is patient, love is kind. It does not envy, it does not boast, it is not proud."" It is a story of a man who waits fifty-plus years to reclaim the love of his life. Patience, yes; that's what it's about....more",Notes are private!,0,1,1,not set,"Nov 04, 2007","Jun 21, 2009",,Paperback,view (with text),/book/show/9712.Love_in_the_Time_of_Cholera
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Years of Solitude,"García Márquez, Gabriel",,,,417        pp,4.11,"971,230",1967,"Jun 24, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Mass Market Paperback,view,/book/show/320.One_Hundred_Years_of_Solitude
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nora: A Biography of Nora Joyce,"Maddox, Brenda",074939014X,9780749390143,074939014X,592        pp,4.03,379,"Jan 01, 1988","Feb 03, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/1362211.Nora
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exiles,"Joyce, James",1591020751,9781591020752,1591020751,154        pp,3.45,"1,923",1914,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/11007.Exiles
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,James Joyce,"Ellmann, Richard",0195033817,9780195033816,0195033817,887        pp,4.35,"2,762",1959,"Oct 20, 1983",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/164434.James_Joyce
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ulysses Annotated,"Joyce, James",0520067452,9780520067455,0520067452,698        pp,4.21,"3,058",1974,"Jun 26, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The only way to plumb the depths of Ulysses.,Notes are private!,0,0,1,not set,May 2000,"Jun 21, 2009",,Paperback,view (with text),/book/show/10543.Ulysses_Annotated
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ulysses,"Joyce, James",,,,925        pp,3.75,"127,966","Feb 02, 1922",1990,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"From the 'heart of the Hibernian Metropolis', the greatest novel of the Twentieth Century.I started it so many times, after each attempt, reading a feFrom the 'heart of the Hibernian Metropolis', the greatest novel of the Twentieth Century.I started it so many times, after each attempt, reading a few more pages. It was only with the help of Don Gifford and Robert J. Seidman's annotations that I was able to complete it. I remember riding the bus in Louisville, Kentucky, with both books open in my lap, one on top of the other. I also remember realising that I am older than Leopold Bloom....more",Notes are private!,0,0,1,not set,May 2000,"Jun 21, 2009",,Paperback,view (with text),/book/show/338798.Ulysses
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dubliners,"Joyce, James",0192839993,9780192839992,0192839993,207        pp,3.84,"156,201","Jun 15, 1914","Mar 15, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/11012.Dubliners
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yiddish Policemen's Union,"Chabon, Michael",0007149824,9780007149827,0007149824,414        pp,3.71,"76,742","May 01, 2007","May 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Aug 15, 2007","Jun 21, 2009",,Hardcover,view,/book/show/16703.The_Yiddish_Policemen_s_Union
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,691","Sep 19, 2000","Jan 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fatelessness,"Kertész, Imre",1400078636,9781400078639,1400078636,262        pp,4.07,"11,814",1975,"Dec 07, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A novel of the Buchenwald concentration camp. Kertész also wrote the screenplay for a film version, which according to Wikipedia is ""more autobiographA novel of the Buchenwald concentration camp. Kertész also wrote the screenplay for a film version, which according to Wikipedia is ""more autobiographical"". Excellent; this, among all his works, is probably what garnered Kertész's Nobel Prize....more",Notes are private!,0,0,1,not set,"May 22, 2009","Jun 21, 2009",,Paperback,view (with text),/book/show/318335.Fatelessness
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room at the Top,"Braine, John",0416006116,9780416006117,0416006116,256        pp,3.69,"2,418",1957,"Aug 03, 1989",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jul 12, 2009","Jun 21, 2009",,Paperback,view,/book/show/1775733.Room_at_the_Top
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire of the Sun,"Ballard, J.G.",,9780743265232,0743265238,351        pp,3.98,"20,649","Sep 13, 1984","Jan 01, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really liked it: a ""boy's own adventure"" as told by a fourteen-year old metaphysician. I'm not sure (from reading about J.G. Ballard) how well this boReally liked it: a ""boy's own adventure"" as told by a fourteen-year old metaphysician. I'm not sure (from reading about J.G. Ballard) how well this book represents his work, but I'll certainly give some time to his other work....more",Notes are private!,0,0,1,not set,"Jul 18, 2009","Jun 21, 2009",,Paperback,view (with text),/book/show/56674.Empire_of_the_Sun
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Annie Dunne        (Dunne Family #2),"Barry, Sebastian",0571216447,9780571216444,0571216447,240        pp,3.91,"1,902","Jan 01, 2002","May 19, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It took me a long while to get into this book, and get ""into"" the character of Annie Dunne. She's not very likeable, and musings—lyrical though they aIt took me a long while to get into this book, and get ""into"" the character of Annie Dunne. She's not very likeable, and musings—lyrical though they are—do not seem genuine, do not seem to fit the character or the personal history the author created for her. I did come to like the book more as the 'drama' of events—quiet and personal as they were—unfolded.When I was about a quarter way into it I wrote: I must say the prose is lovely, but seems to me somehow ""disingenuous"". My own mother grew up on a farm of land in rural Ireland in the 1940s-'50s, and while she has the gread ability to turn a phrase, I can't imagine her (or anyone who isn't an author crafting their work) having the kind of mental musing Mr. Barry attributes to Annie Dunne. There also seems a bitterness in this (and from what I've read about his other works in those as well) about the 'displacement' of Anglo- or Protestant Irish after independence. A bitterness that one doesn't see in William Trevor's work (for example), which covers some of the same ground; and Trevor, in his own experience, is much closer to the historical events. It would make for an interesting comparison for some grad thesis or disertation. Not only on strictly literary grounds, but socio-politcal: what happens in a post-colonial society when the oppressing minority becomes the oppressed minority?But as I said, the story grew on me, if slowly. Annie's concerns are genuine and realistic, though many of her fears are unfounded or inflated. In the end, Annie Dunne is a silly woman, though we can be sympathetic for her plight in spite of the fact that she's brought so much of it on herself.I'd like to read more of Barry's work though, particularly A Long, Long Way....more",Notes are private!,0,1,1,not set,"Jun 29, 2009","Jun 21, 2009",,Paperback,view (with text),/book/show/137450.Annie_Dunne
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Smilla's Sense of Snow,"Høeg, Peter",0385315147,9780385315142,0385315147,480        pp,3.74,"49,188",1992,"Oct 01, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting and complex book, with multiple topics. On the surface, there's a ""detective story"", involving the death of a young boy and the mysteriAn interesting and complex book, with multiple topics. On the surface, there's a ""detective story"", involving the death of a young boy and the mysterious organisation behind it; what starts out as something of an amature procedural evolves into almost ""action/adventure"". Then there's a thread about the nature of nature and the role of science in defining it; who knew ice could be so interesting? The part that interested me most was the musing on colonial and post-colonial relationships, in this case between the Danes and the Greenlanders.Another ""interesting"" thing was the translation, by Tiina Nunnally, of Washington State University. There are apparently some major diferences between the British edition and the American. I was bothered that the narrator gave all units of measure in US-friendly units. It was somewhat jarring; with all the Kalaalisut words, with the constant shifting of references to places (Qaannaaq/Thule, Nuut/Godthåb), I would have been able to handle meters and celsius....more",Notes are private!,0,0,1,not set,"Jul 03, 2009","Jun 21, 2009",,Paperback,view (with text),/book/show/124509.Smilla_s_Sense_of_Snow
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Satanic Verses,"Rushdie, Salman",0312270828,9780312270827,0312270828,561        pp,3.71,"65,685","Sep 26, 1988",1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I ""swapped"" this book with my daughter for Anne Enright's Booker Prize-winning novel The Gathering. She bought it in Heathrow, on a layover between thI ""swapped"" this book with my daughter for Anne Enright's Booker Prize-winning novel The Gathering. She bought it in Heathrow, on a layover between the States and Bucharest, and I brought it back from Romania, starting it over the Atlantic: grazie Alitalia. Maybe that's why the opening chapter hooked me. I think it also instilled within me an intense interst in things Indian, both Moslem and Hindi (and more). With India, there is always more....more",Notes are private!,0,0,1,not set,"Apr 15, 2008","Jun 21, 2009",,Paperback,view (with text),/book/show/12781.The_Satanic_Verses
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight’s Children,"Rushdie, Salman",0099578514,9780099578512,0099578514,647        pp,3.98,"123,767","Mar 12, 1981","May 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I now understand why this won the Booker Prize in 1981 and was cited again as ""Best of the Booker"" on the 40th anniversary of the Prize's inception. II now understand why this won the Booker Prize in 1981 and was cited again as ""Best of the Booker"" on the 40th anniversary of the Prize's inception. It's simply terrific. It may go on the shelf of my all-time favourite reads....more",Notes are private!,0,1,1,not set,"Mar 28, 2009","Jun 21, 2009",,Paperback,view (with text),/book/show/14836.Midnight_s_Children
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"298,003",Apr 1997,1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In my brief time here, I've noticed that almost anything I could say about any given book as probably been said already, most likely better. So beforeIn my brief time here, I've noticed that almost anything I could say about any given book as probably been said already, most likely better. So before starting this , I thought I'd check out the first page of the other s; the first of six-hundred and sixteen, in this case. What most surprised me is the extremes: it seems people either loved this book or hated it. Put me in the 'lovers' group, despite agreeing with most of the critiques. It is overly poetic; the (apparently random) capitalisation can be annoying; the characters could have been fleshed-out more; the temporal cuts are disjointed. But over all, I think it transcends those things. I think it's a very beautiful book....more",Notes are private!,0,0,1,not set,"May 31, 2009","Jun 21, 2009",,Paperback,view (with text),/book/show/9777.The_God_of_Small_Things
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love and Summer,"Trevor, William",0670021237,9780670021239,0670021237,224        pp,3.58,"4,134",2009,"Sep 17, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Love and Summer finds William Trevor on familiar ground: it's summer in rural Ireland of the 1950s, a small Munster town that serves the needs of the Love and Summer finds William Trevor on familiar ground: it's summer in rural Ireland of the 1950s, a small Munster town that serves the needs of the surrounding farms of land, when the deprivations of the Emergency are fading to memory and one can still get change for a ten-shilling note at the Cash and Carry. Ellie Dillahan is a young farm wife, a foundling placed by the nuns who raised her as housekeeper for a widowed smallholder; a man she marries out of a sense of compassion and gratitude, duty and mutual dependence.""Nothing happend in Rathmoye, its people said, but most of them went on living there. It was the young who left—for Dublin or Cork or Limerick, for England, sometimes for America. A lot came back. That nothing happened was an exaggeration...""What happens to Ellie is that she meets a man; a lonely, quiet man who excites in her the possibilities that life might offer. This is a quiet book, filled with characters who have had their individual heartaches and frustrations but in general expect little and are not disappointed. Mr. Trevor captures the rhythms and pitch of a lost Ireland, obliterated by television and Celtic Tigers and subsidies from Brussels. The story is elegiac, but not sentimental; an elegy for lost loves, for late summers of memory, for lives atuned to the seasonal repetitions of farm and pasture.A marvelous book.An emendation, 31 May 2010. Like most of the other ers, both here and in print, I stated the the novel takes place in the 1950s. However there is in one of the final paragraphs the following line: ""In Hurley Lane Bernadette O'Keefe turned off a romantic drama...the bright little screen, and night-caps, made a party of the room..."" I suppose that ""bright little screen"" could have been the dial of the raidogram (wireless), but it seems more likely to be a television set. If that is the case, that it's a television set, RTÉ (Ireland's national broadcasting system) didn't begin television transmission until 31 December 1961. According to Wikipædia, ""By the end of the 1950s 60% of the population [of Ireland:] could receive BBC 1 and the UK's Channel 3 franchise from spillover from Northern Ireland, Wales and the west of England"". However, as we assume this story is set in Trevor's native Co. Cork (although unstated in the novel), Cork would have been outside that range geographically, that is among the 40% of the island immune from ""spillover"". A small point, perhaps; by 21st-Century measures, Ireland of the 1950s of '60s would not (on a whole) have seemed that much different. Just an observation.Another emendation (with another reading), 28 October 2011. It takes place in Tipperary; the ""local"" paper is from Nenagh....more",Notes are private!,0,5,3,"Oct 27, 2011not setnot set","Oct 28, 2011not setnot set","Jun 21, 2009",,Hardcover,view (with text),/book/show/6450817-love-and-summer
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Writer's Ireland: Landscape in Literature,"Trevor, William",0140077049,9780140077049,0140077049,192        pp,3.89,18,"Mar 17, 1984","Apr 01, 1986",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/1022112.A_Writer_s_Ireland
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The News from Ireland and Other Stories,"Trevor, William",0370306953,9780370306957,0370306953,284        pp,3.81,98,"Jan 01, 1986",1986,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Trevor the traveller gives a peripatetic tour of Irish literature and place, with incidental commentary on the effect of the latter upon the former. LTrevor the traveller gives a peripatetic tour of Irish literature and place, with incidental commentary on the effect of the latter upon the former. Loved it....more",Notes are private!,0,0,1,not set,Jan 1999,"Jun 21, 2009",,Hardcover,view (with text),/book/show/1022126.The_News_from_Ireland_and_Other_Stories
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Excursions in the Real World,"Trevor, William",0140240292,9780140240290,0140240292,224        pp,3.76,68,1993,"Jan 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/493310.Excursions_in_the_Real_World
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nights at the Alexandra,"Trevor, William",0060158484,9780060158484,0060158484,80        pp,4.07,305,1987,"Nov 28, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"William Trevor has written two books of non-fiction: a memoir and what might be called a literary geography entitled A Writer's Ireland, which in a veWilliam Trevor has written two books of non-fiction: a memoir and what might be called a literary geography entitled A Writer's Ireland, which in a very conversational style traipses around that nation, visiting sites associated with Ireland's long literary tradition. Trevor takes us from Queen Medb's bedroom where pillowtalk inspires the Táin Bó Cúailnge to Flann O'Brien's Dublin of the early 1960s, using his humor and insight to show the landscape behind lit.But there is also ""William Trevor's Ireland"", with its own inner and outer geography. The place is the young republic, rural small towns and large villages; the time is mid-20th Century, from the '40s through the early '60s; the class can vary, but not infrequently there is that minority within a minority: the poor Protestant family. Whether bank clerk or smallholder, draper or timber-dealer, Trevor looks at this small withering substrata of Irish society. Not part of the once-great Anglo-Irish Ascendancy who lorded over the Big Houses and great estates (as well as most political and judicial power prior to the Treaty), and somehow not fully a part of rising idependent nation with its Catholic majority. These are in fact, Trevor's own people: his father was a bank clerk, moved from town-to-town all during Trevor's youth. There is no doubt something in this personal history which so richly informs and moulds his Irish fiction.And so it is with Nights at the Alexandra, where a middle-aged man is recalling his fifteen-year-old self, a boy who was selected to do messages for the exotic new folks in the neighbourhood of just one of those large villages in the hinterlands. It is the ""Emergency"", as neutral-Ireland called World War II; as non-combatants, they were nonetheless victims of the collapse in world trade, without petrol or tobacco or outlets for their agricultural products. An older German gentleman and his young British wife have bought one of the local estates, fleeing both their countries, neither of which would be hospitable to one of the spouses.""The Alexandra"" is a picture house Herr Messinger builds in the town, as a present to his wife. Having befriended them, young Harry is taken on first to man the box-office and later to run the place, much to the consternation of his opinionated and overbearing family. This is a story of first-love, of memory without regret, of a particularly Irish sense of ""it is what it is""—a sense of resignation without any recrimination. A very loving and lovely little book. ...more",Notes are private!,0,1,2,"Jul 08, 2012not set","Jul 08, 2012not set","Jun 21, 2009",,Hardcover,view (with text),/book/show/1856181.Nights_at_the_Alexandra
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Boys,"Trevor, William",014002428X,9780140024289,014002428X,192        pp,3.79,361,"Jan 28, 1964","Jan 01, 1966",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/1181507.The_Old_Boys
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ireland,"Trevor, William",0140242635,9780140242638,0140242635,272        pp,4.18,117,1998,"Jan 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/493306.Ireland
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My House in Umbria,"Trevor, William",0142003654,9780142003657,0142003654,149        pp,3.49,509,1991,"Mar 15, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/906270.My_House_in_Umbria
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hill Bachelors,"Trevor, William",0141002174,9780141002170,0141002174,256        pp,4.04,583,"Oct 05, 2000","Oct 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"More than one er has called William Trevor the greatest writer of short fiction in the English-speaking world and I heartily agree. His simple, More than one er has called William Trevor the greatest writer of short fiction in the English-speaking world and I heartily agree. His simple, soft, un-dramatic prose belies a depth of feeling and intensity that few others can match. Trevor's world is confined to the two islands he has called home, the Britain of his choosing and the Ireland of his birth. The twelve stories here are set in country towns and London suburbs, Munster farms and Ulster villages. It is populated with aged widows and child actors, rare book collectors and lorry drivers, jilted women and brides-to-be; for the most part, simple people dealing with simple problems.There is also, however, in some few of the stories, and element of the macabre, again familiar territory for Trevor (most famously noted in his novel Felicia's Journey). In the open story, ""Three People"", it is gradually revealed that someone has died; an alibi is provided by a total stranger of limited mental capacity, who twenty-years later is still visiting the house were the tragedy occurred. In ""Against the Odds"" a jilted spinster exacts her revenge by conning random men into giving her large sums of money. Less sinister but no less creepy is ""Le Visiteur"", where a young wife, horribly humiliated by her boorish older husband uses a handsome bachelor as a tool against her spouse.Trevor also has a unique perspective on the religious differences which have plagued Ireland in general and the North in particular, for most of the last century. Having himself been reared as a Protestant in the Republic, he has a great sympathy for both communities: in ""Of the Cloth"", a young Catholic curate commiserates with an older CofI rector whose parish has been decimated by the rolling years. ""The Virgin's Gift"" describes a medieval monk's progression from family farm to monastery to hermitage and back again. Many of Trevor's characters, so richly and yet simply drawn, are outsiders. Perhaps this too reflects his own experiences growing up in a minority community in his own country.The eponymous final story of the collection is the most heartrending. Simply put, the youngest son of a medium-sized family inherits the farm of an uncaring father, at first merely because he alone of the siblings has no other demands and can take care of their mother in the place she's lived for decades. But finally Paulie—like the monk Michael in the earlier story—chooses to follow a calling, the calling of the land. Like the monk, he is destined for a life of poverty and celibacy, and though he knows the fate that his choice has determined, he accepts it as his choice.When her own death came, he other children would return, again all at the same time. The coffin would be carried down the steep stairs, out into the van in the yard, and the funeral would go through the streets of Drunbeg, and the next day there’d be the Mass. They’d go away then, leaving Paulie in the farmhouse…Guilt was misplaced, goodness hardly came into it. Her widowing and the mood of a capricious time were not of consequence, no more than a flicker in the scheme of things that had always been there. Enduring, unchanging, the hills had waited for him, claiming one of their own....more",Notes are private!,0,1,2,"Jan 14, 2011not set","Jan 18, 2011not set","Jun 21, 2009",,Paperback,view (with text),/book/show/599553.The_Hill_Bachelors
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Two Lives: Reading Turgenev and My House in Umbria,"Trevor, William",0140172637,9780140172638,0140172637,375        pp,4.03,956,1991,"Jan 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I first read these two novellas about twenty-years ago and took the greatest pleasure from renewing my acquaintance with the first, ""Reading Turgenev""I first read these two novellas about twenty-years ago and took the greatest pleasure from renewing my acquaintance with the first, ""Reading Turgenev"". The setting is not unlike Trevor's most recent novel, Love and Summer: small-town rural Ireland in the mid-century. Of the characters too there are certain similarities. Mary Louise is not unlike Ellie Dillahan; the cousin Robert shares similarities with Florian Kilderry, as do their respective husbands also. It is almost as if Trevor wished to re-examine the theme, vis.: a young woman married to an older man finds love with a different man, one of her own age. But the younger men in both are unavailable, though for different reasons. Robert—always frail—dies; Florian, also slight of build and sensitive, is forced into a not unwelcomed exile.And indeed despite the many similarities, there are significant differences: The main characters of ""Reading Turgenev"" are all Protestants—not of the Ascendency however, but that class of smallholders and merchants, branch bank managers and jobbers, who were gradually subsumed by the dominant, majority Roman Catholic culture that surrounded them. Much like William Trevor's own family. In Love and Summer by contrast, the only nod to sectarian differences comes in the person of the old man who used to work at the library of the ""Big House"" for the long-departed landed gentry.More significantly is the way the two young women react....more",Notes are private!,0,0,1,"Mar 15, 2012","Mar 25, 2012","Jun 21, 2009",,Paperback,view (with text),/book/show/1052619.Two_Lives
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Summer,"Trevor, William",0140287825,9780140287820,0140287825,214        pp,3.69,"1,118",1998,"Oct 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jun 21, 2009",,Paperback,view,/book/show/599550.Death_in_Summer
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Bit on the Side:  Stories,"Trevor, William",0143035916,9780143035916,0143035916,256        pp,3.82,"1,117","Sep 23, 2004","Sep 27, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I refrained from buying this collection of short stories when it was first published in 2004 because I had read all the stories individually when theyI refrained from buying this collection of short stories when it was first published in 2004 because I had read all the stories individually when they were first published in the New Yorker and Harper’s. But with the publication late last year of a compilation of his last four collections, I decided to reread them all. A Bit on the Side rounds out After Rain (1996), The Hill Bachelors (2000) and Cheating at Canasta (2007); I was very happy to find a nice, British-published hardcover first edition at the Strand....more",Notes are private!,0,0,1,"Oct 29, 2011",Nov 2011,"Jun 21, 2009",,Paperback,view (with text),/book/show/204832.A_Bit_on_the_Side
