,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Clifford's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
821,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Problem of Knowledge,"Ayer, A.J.",0140135472,9780140135473,0140135472,224        pp,3.61,122,1956,"Feb 28, 1957",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read a portion of this book in college and decided it was time I read the whole thing. It's an important work in the field of epistemology, but not I read a portion of this book in college and decided it was time I read the whole thing. It's an important work in the field of epistemology, but not particularly readable. Still, Ayer was a major 20th Century philosopher and I've always been drawn to his work. Not this book, so much, but still it gave me a lot to think about....more",Notes are private!,0,1,1,"Jul 08, 2014","Dec 29, 2014","Jul 08, 2014",,Paperback,view (with text),/book/show/796535.Problem_of_Knowledge
822,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Metaphor,"Donoghue, Denis",0674430662,9780674430662,0674430662,240        pp,4.07,15,"Apr 22, 2014","Apr 22, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 08, 2014","Aug 11, 2014","Jul 08, 2014",,Hardcover,view,/book/show/18770221-metaphor
823,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Before Life: Children's Memories of Previous Lives,"Tucker, Jim B.",031237674X,9780312376741,031237674X,272        pp,3.85,"1,167",2005,"Apr 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fascinating. The book doesn't claim to PROVE reincarnation, but it does offer evidence that it says is hard to refute. Although I love the idea of reiFascinating. The book doesn't claim to PROVE reincarnation, but it does offer evidence that it says is hard to refute. Although I love the idea of reincarnation, it does conflict with my other, non-religious beliefs. Still, a very interesting book with great case studies. The writing isn't particularly vivid, but that makes it seem all the more credible.Full  at Perpetual Folly: Review of Life Before Life...more",Notes are private!,0,6,1,"Jul 05, 2014","Jul 07, 2014","Jul 05, 2014",,Paperback,view (with text),/book/show/3063200-life-before-life
824,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Until You Make the Shore,"Conaway, Cameron*",1908836679,9781908836670,1908836679,76        pp,3.98,49,"Feb 28, 2014","Feb 28, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've included this book on both my poetry and drama shelves because of the way Conaway has structured this collection. It's made of fine poems, to be I've included this book on both my poetry and drama shelves because of the way Conaway has structured this collection. It's made of fine poems, to be sure, but it's also a dialogue between Conaway the instructor and the imagined voices of four students, all female inmates in a juvenile detention center. I'd love to see this fine drama/poetry staged one day.The individual poems are moving and dark, as the lives and attitudes, but fondness for language, of the characters is revealed....more",Notes are private!,0,3,1,not set,Jul 2014,"Jul 03, 2014",,Paperback,view (with text),/book/show/20908148-until-you-make-the-shore
825,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,"Kleon, Austin*",0761169253,9780761169253,0761169253,160        pp,3.96,"291,188","Feb 28, 2012","Feb 28, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You can live without this book, BUT it's a nice evening's entertainment AND it does offer some helpful insights for creative types. A few things mightYou can live without this book, BUT it's a nice evening's entertainment AND it does offer some helpful insights for creative types. A few things might not work for you (I'm content to work on my computer, for example, and not ""with my hands"" as Kleon advises), but many of the suggestions will. ...more",Notes are private!,0,0,1,not set,not set,"Jun 30, 2014",,Paperback,view (with text),/book/show/13099738-steal-like-an-artist
826,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salvage the Bones,"Ward, Jesmyn*",1608195228,9781608195220,1608195228,261        pp,3.96,"64,717",Aug 2011,2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** The plot is actually pretty slight--a motherless family with a variety of challenges (girl with boy problems, boy raising fighting p**spoiler alert** The plot is actually pretty slight--a motherless family with a variety of challenges (girl with boy problems, boy raising fighting pit bull with puppies, boy trying to win a scholarship to basketball camp, etc.) hunkers down in advance of the arrival of Hurricane Katrina, which then arrives. The hurricane scene is brilliant--I would have happily read more of that.There are also echoes--made quite evident because the girl is reading mythology--of Medea's story. But it isn't really clear to me what the point of that might be. Is the girl planning to kill her child in revenge for the boy's betrayal? ...more",Notes are private!,0,3,1,"Jun 06, 2014","Jun 17, 2014","Jun 06, 2014",,Hardcover,view (with text),/book/show/10846336-salvage-the-bones
827,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,692","Sep 19, 2000","Jan 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I listened to the unabridged audio version of The Amazing Adventures of Kavalier and Clay—mostly in the car but sometimes at the gym. I haven’t been gI listened to the unabridged audio version of The Amazing Adventures of Kavalier and Clay—mostly in the car but sometimes at the gym. I haven’t been going to the gym much lately, so it took a really long time to get through the book, which is 500 pages but feels longer. I liked it very much. I knew before I started it that it was about comic book creators, but I didn’t realize what its underlying themes were. The largest of those themes is escape—Joseph Kavalier’s escape from the Nazis, his escape from the gloom of the war and his family’s death, his escape from Antarctica, and Sammy’s escape from the lie he lives. And of course there is the comic book character they create: The Escapist, a figure inspired by Joe’s training as a magician and escape artist in his native Prague.See my full : Review of The Amazing Adventures of Kavalier & Clay...more",Notes are private!,0,1,1,"May 30, 2014","Aug 11, 2014","May 30, 2014",,Paperback,view (with text),/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
828,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Three Marriages: Reimagining Work, Self and Relationship","Whyte, David*",159448435X,9781594484353,159448435X,384        pp,3.91,"1,277","Jan 01, 2009","Jan 05, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"There are some good bits here, but It could have been an essay of 2500 words. 3000 tops.",Notes are private!,0,0,1,"May 28, 2014","Jun 04, 2014","May 28, 2014",,Paperback,view (with text),/book/show/7229026-the-three-marriages
829,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Walked Away,"Casey, Maud",1620403110,9781620403112,1620403110,240        pp,3.33,273,"Mar 04, 2014","Mar 04, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A moving, lyrical novelSee my full  at Perpetual Folly A moving, lyrical novelSee my full  at Perpetual Folly ...more",Notes are private!,0,0,1,"May 25, 2014","Jul 04, 2014","May 25, 2014",,Hardcover,view (with text),/book/show/17978169-the-man-who-walked-away
830,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dept. of Speculation,"Offill, Jenny*",0385350813,9780385350815,0385350813,179        pp,3.76,"54,481","Jan 28, 2014","Jan 28, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The voice and form were interesting, the subject matter . . . not so much. A marriage flounders on the rocks of infidelity. If it's not about more thaThe voice and form were interesting, the subject matter . . . not so much. A marriage flounders on the rocks of infidelity. If it's not about more than that, it's hard to hold my interest....more",Notes are private!,0,3,1,"May 23, 2014","May 24, 2014","May 23, 2014",,Hardcover,view (with text),/book/show/17402288-dept-of-speculation
831,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beyond Outrage (Expanded Edition): What has gone wrong with our economy and our democracy, and how to fix it","Reich, Robert B.",0345804376,9780345804372,0345804376,176        pp,4.06,"2,109","Jan 01, 2012","Sep 04, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Robert Reich gets it exactly right, including a prescription for what we can all do to start fixing the problem.",Notes are private!,0,2,1,not set,"May 19, 2014","May 20, 2014",,Paperback,view (with text),/book/show/15797363-beyond-outrage-expanded-edition
832,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sight Reading,"Kalotay, Daphne*",,,B009NG3B4O,355        pp,3.33,"1,051",2013,"May 21, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2014",,Kindle Edition,view,/book/show/19037108-sight-reading
833,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Actors Anonymous: A Novel,"Franco, James",1477850368,,B00CLIK6NK,307        pp,2.57,"1,988","Aug 01, 2013","Oct 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2014",,Kindle Edition,view,/book/show/18685196-actors-anonymous
834,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,China Past and Present,"Buck, Pearl S.",,,,177        pp,3.92,12,"Jan 01, 1972",1972,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is interesting for two reasons. It is primarily a reflection by Pearl Buck on her long years in China and developments in the country after This book is interesting for two reasons. It is primarily a reflection by Pearl Buck on her long years in China and developments in the country after she was forced to flee. It also contains her descriptions and interpretations of photographs of Chinese scenes by well-known photographers. Near the end of the book she laments that she will never be able to return to China to see the country she loves. The book even includes a copy of a letter from the Chinese embassy denying her request to visit, citing her criticism of the Communist government. Recommended for fans of Buck and those interested in mid-20th Century Chinese history....more",Notes are private!,0,2,1,"Jan 04, 2018","Jan 30, 2018","May 15, 2014",,Hardcover,view (with text),/book/show/18499704-china-past-and-present
835,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A People's History of the United States: 1492 to Present,"Zinn, Howard",,,B00338QF46,772        pp,4.08,"243,640",1980,"Jan 26, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2014",,Kindle Edition,view,/book/show/8173642-a-people-s-history-of-the-united-states
836,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Command Authority        (Jack Ryan, #9)","Clancy, Tom",1101636491,9781101636497,,609        pp,4.17,"6,829","Dec 03, 2013","Dec 03, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2014",,eBook,view,/book/show/18881414-command-authority
837,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light of the World        (Dave Robicheaux #20),"Burke, James Lee",,,,561        pp,4.06,"7,011","Jul 23, 2013","Jul 23, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 15, 2014",,Kindle Edition,view,/book/show/18858076-light-of-the-world
