,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Shan's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Book of Life        (All Souls, #3)","Harkness, Deborah*",0670025593,9780670025596,0670025593,561        pp,4.20,"190,829","Jul 01, 2014","Jul 15, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/16054217-the-book-of-life
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Station Eleven,"Mandel, Emily St. John*",0385353308,9780385353304,0385353308,333        pp,4.07,"517,992","Aug 26, 2014","Sep 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/20170404-station-eleven
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inferno        (Robert Langdon, #4)","Brown, Dan*",0385538170,9780385538176,0385537859,463        pp,3.89,"550,469","May 14, 2013","May 14, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/17212231-inferno
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fangirl,"Rowell, Rainbow*",,,,483        pp,3.95,"745,489","Sep 10, 2013","Sep 10, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Kindle Edition,view,/book/show/16068905-fangirl
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wonder        (Wonder, #1)","Palacio, R.J.",,,,318        pp,4.37,"1,086,099","Feb 14, 2012","Jan 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Paperback,view,/book/show/23302416-wonder
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dead Mountain: The Untold True Story of the Dyatlov Pass Incident,"Eichar, Donnie*",1452112746,9781452112749,1452112746,288        pp,3.99,"22,198","Oct 22, 2013","Oct 22, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/17557470-dead-mountain
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Cursed Child: Parts One and Two        (Harry Potter, #8)","Rowling, J.K.",,,0751565350,343        pp,3.49,"1,019,955","Jul 31, 2016","Jul 31, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/29056083-harry-potter-and-the-cursed-child
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fantastic Beasts and Where to Find Them: The Original Screenplay,"Rowling, J.K.",,,B01ETJABQK,304        pp,4.17,"158,391","Nov 18, 2016","Nov 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Kindle Edition,view,/book/show/30065028-fantastic-beasts-and-where-to-find-them
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Pixar Touch: The Making of a Company,"Price, David A.",0307265757,9780307265753,0307265757,304        pp,3.95,"9,191","Jan 01, 2008","May 13, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/2632830-the-pixar-touch
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ready Player One        (Ready Player One, #1)","Cline, Ernest*",030788743X,9780307887436,030788743X,374        pp,4.23,"1,167,671","Aug 16, 2011","Aug 16, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/9969571-ready-player-one
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Moon,"Calhoun, Kenneth*",0804137145,9780804137140,0804137145,277        pp,3.16,"3,027","Jan 01, 2014","Mar 04, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/18050142-black-moon
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl on the Train,"Hawkins, Paula*",1594633665,9781594633669,1594633665,336        pp,3.96,"2,942,924","Jan 13, 2015","Jan 13, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/22557272-the-girl-on-the-train
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sharp Objects,"Flynn, Gillian*",,,,254        pp,4.02,"1,041,061","Sep 26, 2006","Jul 31, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Paperback,view,/book/show/18045891-sharp-objects
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Places,"Flynn, Gillian*",0307341569,9780307341563,0307341569,424        pp,3.95,"751,341",2009,"May 05, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 01, 2017",,Hardcover,view,/book/show/5886881-dark-places
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Never Told You,"Ng, Celeste*",159420571X,9781594205712,159420571X,297        pp,3.85,"549,990","Jun 26, 2014","Jun 26, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 05, 2016",,Hardcover,view,/book/show/18693763-everything-i-never-told-you
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magician's Land        (The Magicians, #3)","Grossman, Lev*",,,B00G3L19CI,402        pp,4.14,"76,756","Aug 05, 2014","Aug 05, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Kindle Edition,view,/book/show/19103097-the-magician-s-land
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Discovery of Witches        (All Souls, #1)","Harkness, Deborah*",0670022411,9780670022410,,579        pp,4.02,"491,097","Feb 08, 2011",Feb 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/8667848-a-discovery-of-witches
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stardust,"Gaiman, Neil*",0061142026,9780061142024,0061142026,248        pp,4.10,"453,951",Feb 1999,"Aug 29, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/16793.Stardust
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Graveyard Book,"Gaiman, Neil*",0060530928,9780060530921,0060530928,312        pp,4.16,"538,752","Sep 30, 2008","Sep 30, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/2213661.The_Graveyard_Book
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bell Jar,"Plath, Sylvia",,,,294        pp,4.05,"960,165",Jan 1963,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/6514.The_Bell_Jar
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Magician King        (The Magicians, #2)","Grossman, Lev*",043402080X,9780434020805,043402080X,548        pp,3.92,"99,098","Aug 09, 2011","Aug 09, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/10079321-the-magician-king
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Circus,"Morgenstern, Erin*",,9780385534635,0385534639,506        pp,4.02,"975,010","Sep 13, 2011","Sep 13, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/9361589-the-night-circus
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Divergent        (Divergent, #1)","Roth, Veronica*",0062024035,9780062024039,0062024035,487        pp,4.14,"3,974,415","Apr 25, 2011","Jan 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/13335037-divergent
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"American Gods        (American Gods, #1)","Gaiman, Neil*",,,,635        pp,4.11,"925,212","Jun 19, 2001","Mar 04, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/4407.American_Gods
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Object of Beauty,"Martin, Steve*",0446573647,9780446573641,0446573647,292        pp,3.78,"102,188","Nov 23, 2010","Nov 23, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/7907803-an-object-of-beauty
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Goldfinch,"Tartt, Donna",0316055433,9780316055437,0316055433,771        pp,3.94,"925,220","Sep 23, 2013","Oct 22, 2013",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/17333223-the-goldfinch
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Golem and the Jinni        (The Golem and the Jinni, #1)","Wecker, Helene*",0062110837,9780062110831,0062110837,486        pp,4.13,"123,844","Apr 13, 2013","Apr 23, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/15819028-the-golem-and-the-jinni
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This is How,"Hyland, M.J.",1847673821,9781847673824,1847673821,320        pp,3.54,"1,356",unknown,"Jul 02, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/6415018-this-is-how
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brooklyn,"Tóibín, Colm",1439138311,9781439138311,1439138311,262        pp,3.70,"113,341","Apr 29, 2009","May 05, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/4954833-brooklyn
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of Love,"Krauss, Nicole",0393328627,9780393328622,0393328627,255        pp,3.92,"135,689","May 17, 2005","May 17, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Paperback,view,/book/show/3867.The_History_of_Love
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",0062255657,9780062255655,0062255657,181        pp,4.02,"618,039","Jun 18, 2013","Jun 18, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Hardcover,view,/book/show/15783514-the-ocean-at-the-end-of-the-lane
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",0553418351,9780553418354,0553418351,560        pp,4.13,"3,091,124","Dec 06, 2012","Aug 26, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 16, 2014",,Mass Market Paperback,view,/book/show/21480930-gone-girl
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis and Other Stories,"Kafka, Franz",1593080298,9781593080297,1593080298,224        pp,4.04,"55,560",1915,"Jul 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 30, 2012",,Paperback,view,/book/show/7723.The_Metamorphosis_and_Other_Stories
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,057,778",Oct 1915,"Mar 01, 1972",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 30, 2012",,Paperback,view,/book/show/485894.The_Metamorphosis
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How the Light Gets In,"Hyland, M.J.",1841956112,9781841956114,1841956112,336        pp,3.42,"3,943","Jul 01, 2003","Jun 02, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 06, 2012",,Paperback,view,/book/show/251052.How_the_Light_Gets_In
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carry Me Down,"Hyland, M.J.",1841958786,9781841958781,1841958786,352        pp,3.30,"3,164","Jan 01, 2006","Jan 23, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 06, 2012",,Paperback,view,/book/show/251050.Carry_Me_Down
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woman Hollering Creek and Other Stories,"Cisneros, Sandra",0679738568,9780679738565,0679738568,192        pp,4.05,"10,650","Apr 03, 1991","Mar 03, 1992",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 06, 2012",,Paperback,view,/book/show/30861.Woman_Hollering_Creek_and_Other_Stories
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hairs/Pelitos,"Cisneros, Sandra",0679890076,9780679890072,0679890076,32        pp,4.06,479,1994,"Nov 25, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 06, 2012",,Paperback,view,/book/show/32955.Hairs_Pelitos
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apollo's Angels: A History of Ballet,"Homans, Jennifer",1400060605,9781400060603,1400060605,643        pp,3.99,"1,908","Nov 02, 2010","Nov 02, 2010",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2012","Nov 16, 2014","Jan 06, 2012",,Hardcover,view,/book/show/8268599-apollo-s-angels
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Messenger        (The Giver, #3)","Lowry, Lois*",0385732538,9780385732536,0385732538,169        pp,3.92,"136,644","Apr 26, 2004","Aug 22, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/12930.Messenger
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gathering Blue        (The Giver, #2)","Lowry, Lois*",0385732562,9780385732567,0385732562,240        pp,3.82,"192,090",Sep 2000,"Sep 25, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/12936.Gathering_Blue
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blindness,"Saramago, José",,,0156007754,326        pp,4.17,"289,770",1995,"Oct 04, 1999",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/2526.Blindness
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vernon God Little,"Pierre, D.B.C.",,,0571215165,279        pp,3.61,"32,393",2003,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/11711.Vernon_God_Little
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Reach the Clouds: My High Wire Walk Between the Twin Towers,"Petit, Philippe",0865476519,9780865476516,0865476519,256        pp,4.08,"1,210",2003,"Sep 04, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/751527.To_Reach_the_Clouds
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Belongs Here More Than You,"July, Miranda*",0743299396,9780743299398,0743299396,205        pp,3.80,"40,251","May 15, 2007","May 15, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/113429.No_One_Belongs_Here_More_Than_You
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dancer,"McCann, Colum*",0312423187,9780312423186,0312423187,336        pp,3.93,"5,119","Jan 06, 2003","Feb 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/110896.Dancer
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zoli,"McCann, Colum*",1400063728,9781400063727,1400063728,333        pp,3.69,"3,971",2006,"Jan 09, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/110894.Zoli
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Dance with Dragons        (A Song of Ice and Fire, #5)","Martin, George R.R.",,,,"1,125        pp",4.34,"652,486","Jul 12, 2011","Jul 12, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Kindle Edition,view,/book/show/10664113-a-dance-with-dragons
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Storm of Swords        (A Song of Ice and Fire, #3)","Martin, George R.R.",055357342X,9780553573428,055357342X,"1,177        pp",4.54,"783,262","Aug 08, 2000","Mar 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/62291.A_Storm_of_Swords
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Feast for Crows        (A Song of Ice and Fire, #4)","Martin, George R.R.",055358202X,9780553582024,B005JV4KFG,"1,060        pp",4.16,"731,011","Oct 17, 2005",2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/13497.A_Feast_for_Crows
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Clash of Kings        (A Song of Ice and Fire, #2)","Martin, George R.R.",0553381695,9780553381696,0553381695,"1,009        pp",4.42,"935,146","Nov 16, 1998","May 28, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/10572.A_Clash_of_Kings
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fantastic Beasts and Where to Find Them,"Rowling, J.K.",0439321603,9780439321600,0439321603,128        pp,3.96,"400,444","Mar 01, 2001","Jun 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/41899.Fantastic_Beasts_and_Where_to_Find_Them
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Order of the Phoenix        (Harry Potter, #5)","Rowling, J.K.",,,,912        pp,4.50,"3,383,371","Jun 21, 2003",Sep 2004,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quidditch Through the Ages,"Rowling, J.K.",0439321611,9780439321617,0439321611,105        pp,3.81,"178,641","Mar 12, 2001","Jun 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/111450.Quidditch_Through_the_Ages
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tales of Beedle the Bard,"Rowling, J.K.",0747599874,9780747599876,0747599874,105        pp,4.04,"488,393","Jan 01, 2008","Jan 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/3950967-the-tales-of-beedle-the-bard
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Chamber of Secrets        (Harry Potter, #2)","Rowling, J.K.",,,B00ES27LCQ,352        pp,4.43,"3,928,369","Jul 02, 1998","Jun 02, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Prisoner of Azkaban        (Harry Potter, #3)","Rowling, J.K.",043965548X,9780439655484,043965548X,435        pp,4.58,"4,185,119","Jul 08, 1999","May 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Mass Market Paperback,view,/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Deathly Hallows        (Harry Potter, #7)","Rowling, J.K.",,,,759        pp,4.62,"3,708,039","Jul 21, 2007","Jul 21, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/136251.Harry_Potter_and_the_Deathly_Hallows
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,652        pp,4.58,"3,274,680","Jul 16, 2005","Sep 16, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Goblet of Fire        (Harry Potter, #4)","Rowling, J.K.",,,,734        pp,4.57,"3,695,080","Jul 08, 2000","Sep 28, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Paperback,view,/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Devil & Sherlock Holmes: Tales of Murder, Madness & Obsession","Grann, David*",0385517920,9780385517928,0385517920,338        pp,3.79,"7,755","Mar 02, 2010",2010,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2012",,Hardcover,view,/book/show/7150397-the-devil-sherlock-holmes
