,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Carlos's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some Prefer Nettles,"Tanizaki, Jun'ichirō",0679752692,9780679752691,0679752692,202        pp,3.61,"4,418",1928,"Sep 26, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 30, 2019",,Paperback,view,/book/show/194642.Some_Prefer_Nettles
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Porte,"Szabó, Magda",2878582004,9782878582000,2878582004,300        pp,4.10,"27,089",1987,"Feb 25, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 29, 2019","Jan 31, 2019","Jan 29, 2019",,Paperback,view,/book/show/2534041.La_Porte
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Amazing Adventures of Kavalier & Clay,"Chabon, Michael",0312282990,9780312282998,B007C4D1G2,639        pp,4.18,"202,688","Sep 19, 2000","Jan 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 23, 2019","Jan 29, 2019","Jan 23, 2019",,Paperback,view,/book/show/3985.The_Amazing_Adventures_of_Kavalier_Clay
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le cœur converti,"Hertmans, Stefan",2072728843,9782072728846,2072728843,368        pp,3.88,"4,825","Oct 03, 2016","Aug 23, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jan 17, 2019","Jan 22, 2019","Jan 17, 2019",,Paperback,view,/book/show/41027636-le-c-ur-converti
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sérotonine,"Houellebecq, Michel",,,B07LGMFL3B,352        pp,3.58,"27,215","Jan 04, 2019","Jan 04, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 12, 2019","Jan 16, 2019","Jan 12, 2019",,Kindle Edition,view,/book/show/43277668-s-rotonine
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kudos,"Cusk, Rachel",1473524334,9781473524330,,236        pp,3.90,"13,216","Jun 05, 2018","May 03, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 08, 2019","Jan 11, 2019","Jan 08, 2019",,ebook,view,/book/show/35961705-kudos
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transit,"Cusk, Rachel",0374278628,9780374278625,0374278628,260        pp,3.97,"19,242","Sep 29, 2016","Jan 17, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 04, 2019","Jan 08, 2019","Jan 04, 2019",,Hardcover,view,/book/show/29939363-transit
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Outline,"Cusk, Rachel",0571233627,9780571233625,0571233627,249        pp,3.68,"52,265","Sep 14, 2014","Jan 01, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2019,"Jan 04, 2019","Jan 01, 2019",,Hardcover,view,/book/show/21400742-outline
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una casa junto al Tragadero,"Quirós, Mariano",8490664676,9788490664674,8490664676,232        pp,3.71,153,Nov 2017,"Nov 14, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 30, 2018","Dec 31, 2018","Dec 30, 2018",,Paperback,view,/book/show/36619813-una-casa-junto-al-tragadero
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niebla,"de Unamuno, Miguel",8423919153,9788423919154,8423919153,259        pp,4.05,"19,008",1914,"Jan 01, 1707",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 26, 2018","Dec 30, 2018","Dec 26, 2018",,Paperback,view,/book/show/63137.Niebla
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Linda 67: Historia de un crimen,"del Paso, Fernando",9681101634,9789681101633,9681101634,375        pp,4.00,229,Nov 1996,"Jan 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 18, 2018","Dec 23, 2018","Dec 18, 2018",,Paperback,view,/book/show/2507957.Linda_67
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amphitryon,"Padilla, Ignacio",,,,unknown,3.62,426,2000,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 15, 2018","Dec 17, 2018","Dec 15, 2018",,,view,/book/show/33596792-amphitryon
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paisaje de otoño,"Padura Fuentes, Leonardo",,9788483837252,,264        pp,4.02,"1,003",1998,"Jun 25, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 13, 2018","Dec 15, 2018","Dec 13, 2018",,Edición Kindle,view,/book/show/31393870-paisaje-de-oto-o
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Máscaras,"Padura Fuentes, Leonardo",8483837242,,B00DDYJPCE,212        pp,3.79,"1,792",1997,"Jun 25, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 12, 2018","Dec 12, 2018","Dec 12, 2018",,Kindle Edition,view,/book/show/23788360-m-scaras
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vientos de cuaresma,"Padura Fuentes, Leonardo",8483101629,9788483101629,8483101629,232        pp,3.88,"1,305",1991,"Mar 01, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 03, 2018","Dec 08, 2018","Dec 03, 2018",,Paperback,view,/book/show/832752.Vientos_de_cuaresma
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Pasado perfecto        (Mario Conde, #1)","Padura Fuentes, Leonardo",8483837226,,B00DDYJPFQ,236        pp,3.66,"2,511",1991,"Jun 25, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 28, 2018","Dec 02, 2018","Nov 28, 2018",,Kindle Edition,view,/book/show/20564942-pasado-perfecto
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le Malheur du bas,"Bayard, Inès",2226437797,9782226437792,2226437797,268        pp,3.85,"1,851","Aug 22, 2018","Aug 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 26, 2018","Nov 27, 2018","Nov 26, 2018",,Paperback,view,/book/show/41950450-le-malheur-du-bas
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Je m'en vais,"Echenoz, Jean",2707316865,9782707316868,2707316865,253        pp,3.40,"1,305","Sep 07, 1999","Sep 07, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Nov 25, 2018not set","Nov 26, 2018not set","Nov 25, 2018",,Paperback,view,/book/show/979002.Je_m_en_vais
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un an,"Echenoz, Jean",2707315877,9782707315878,2707315877,111        pp,3.49,438,"Feb 25, 1997","Feb 25, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 20, 2018","Nov 21, 2018","Nov 20, 2018",,Paperback,view,/book/show/599448.Un_an
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Papeterie Tsubaki,"Ogawa, Ito",2809713561,9782809713565,2809713561,375        pp,4.19,"5,132","Apr 21, 2016","Aug 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 17, 2018","Nov 20, 2018","Nov 17, 2018",,Paperback,view,/book/show/40671013-la-papeterie-tsubaki
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maîtres et esclaves,"Greveillac, Paul",,,B07DQKXCPH,464        pp,3.90,103,"Aug 23, 2018","Aug 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 11, 2018","Nov 15, 2018","Nov 11, 2018",,Kindle Edition,view,/book/show/41188953-ma-tres-et-esclaves
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Continuer,"Mauvignier, Laurent",2707329851,9782707329851,B01I5F6T9W,240        pp,3.92,521,"Sep 01, 2016","Sep 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 30, 2018","Oct 30, 2018","Oct 30, 2018",,Kindle Edition,view,/book/show/31806218-continuer
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La Grande Idée,"Beraber, Anton",2072791901,9782072791901,2072791901,576        pp,3.46,24,"Aug 23, 2018","Aug 23, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 12, 2018","Oct 25, 2018","Oct 12, 2018",,Paperback,view,/book/show/40890252-la-grande-id-e
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Les Livres de Jakób,"Tokarczuk, Olga",,,B07FF37V3F,944        pp,4.03,"7,915","Oct 23, 2014","Sep 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Oct 08, 2018",,Kindle Edition,view,/book/show/41957807-les-livres-de-jak-b
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Selected Stories of Anton Chekhov,"Chekhov, Anton",0553381008,9780553381009,0553381008,496        pp,4.38,"30,848",1903,"Oct 31, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2018,"Oct 12, 2018","Oct 01, 2018",,Paperback,view,/book/show/5693.Selected_Stories_of_Anton_Chekhov
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Asymmetry,"Halliday, Lisa",150116676X,9781501166761,150116676X,277        pp,3.43,"28,430","Feb 06, 2018","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 23, 2018","Sep 29, 2018","Sep 23, 2018",,Hardcover,view,/book/show/35297339-asymmetry
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Gentleman in Moscow,"Towles, Amor*",,,,462        pp,4.33,"543,334","Sep 06, 2016","Sep 06, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 14, 2018","Sep 22, 2018","Sep 14, 2018",,Hardcover,view,/book/show/29430012-a-gentleman-in-moscow
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Visit from the Goon Squad,"Egan, Jennifer*",0307592839,9780307592835,0307592839,274        pp,3.69,"226,772","Jun 08, 2010","Jun 08, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2018","Sep 08, 2018","Sep 04, 2018",,Hardcover,view,/book/show/7331435-a-visit-from-the-goon-squad
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart's Invisible Furies,"Boyne, John*",,,,582        pp,4.51,"162,337","Feb 09, 2017","Aug 22, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 26, 2018","Aug 31, 2018","Aug 26, 2018",,Hardcover,view,/book/show/33253215-the-heart-s-invisible-furies
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"El juego del ángel        (El cementerio de los libros olvidados, #2)","Ruiz Zafón, Carlos",840809419X,9788408094197,840809419X,667        pp,4.00,"162,260","Apr 17, 2008",Apr 2010,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2018","Aug 25, 2018","Aug 22, 2018",,Paperback,view,/book/show/8018115-el-juego-del-ngel
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"La sombra del viento        (El cementerio de los libros olvidados, #1)","Ruiz Zafón, Carlos",,,B005KDDUVS,533        pp,4.30,"635,442",May 2001,"Sep 21, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 19, 2018","Aug 21, 2018","Aug 19, 2018",,Kindle Edition,view,/book/show/18872806-la-sombra-del-viento
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,El obsceno pájaro de la noche,"Donoso, José",9562390330,9789562390330,9562390330,597        pp,4.18,"3,106",1970,"Apr 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Una de las grandes novelas de la narrativa del siglo XX; pilar que sostiene el gran milagro literario de América Latina, que se conoce como el BOOM poUna de las grandes novelas de la narrativa del siglo XX; pilar que sostiene el gran milagro literario de América Latina, que se conoce como el BOOM porque fue una explosión de genialidad creativa sin precedentes en nuestro continente. José Donoso brilla intensamente en esta historia que se sitúa más allá de la locura, inventando un estilo que lleva la grandeza en el ímpetu y la rítmica de un lenguaje de intensidad sorprendente. Un verdadero tour de force cuya fuerza nace justamente de cada linea que alimenta la siguiente, creando una cadena interminable que se sostiene con el peso de cada palabra, eslabón indispensable cuya relación con el todo es fundamental. Una obra maestra, narrada magistralmente por un mudo omnipresente, cuyo alcance sobrepasa las paredes de esa vieja y derruida casona donde ancianas transmutan entre sí, fantasmas que deambulan los pasillos interminables de la noche, dónde el obsceno pájaro reina implacable.___________...more",Notes are private!,0,7,1,"Aug 12, 2018","Aug 17, 2018","Aug 12, 2018",,Paperback,view (with text),/book/show/1666730.El_obsceno_p_jaro_de_la_noche
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Los amores difíciles        (Biblioteca Calvino),"Calvino, Italo",8415723261,9788415723264,B00A3S74L2,147        pp,3.92,"10,717",1958,"Nov 08, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 10, 2018","Aug 11, 2018","Aug 10, 2018",,Kindle Edition,view,/book/show/20898918-los-amores-dif-ciles
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"So Long, See You Tomorrow","Maxwell, William",0679767207,9780679767206,0679767207,135        pp,3.91,"12,281",1980,"Jan 03, 1996",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2018",,Paperback,view,/book/show/844989.So_Long_See_You_Tomorrow
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'Échelle de Jacob,"Ulitskaya, Lyudmila",2072682525,9782072682520,B07B29BPSQ,770        pp,4.25,"2,089",Oct 2015,"Mar 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Mar 2019,"Mar 09, 2019","Aug 04, 2018",,Kindle Edition,view,/book/show/38903859-l-chelle-de-jacob
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Essex Serpent,"Perry, Sarah",0062666371,9780062666376,0062666371,422        pp,3.53,"63,005","May 27, 2016","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 01, 2018",,Hardcover,view,/book/show/32075861-the-essex-serpent
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vers la beauté,"Foenkinos, David",2072784875,9782072784873,2072784875,224        pp,4.15,"9,641",Mar 2018,"Mar 22, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Aug 2018,"Aug 02, 2018","Aug 01, 2018",,Paperback,view,/book/show/39329210-vers-la-beaut
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Garden of Earthly Delights        (Wonderland Quartet, #1)","Oates, Joyce Carol",0812968344,9780812968347,0812968344,406        pp,3.85,"2,551",1967,"Apr 22, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 26, 2019","May 28, 2019","Jul 04, 2018",,Paperback,view,/book/show/15981.A_Garden_of_Earthly_Delights
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'Équipée malaise,"Jean,, Echenoz",2707316873,9782707316875,B0072L22OC,252        pp,3.66,80,1987,"Jan 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Charles Pontiac et Jean-François Pons sont tous deux épris de Nicole Fischer. Elle leur préfère un troisième larron et devient veuve avant même de metCharles Pontiac et Jean-François Pons sont tous deux épris de Nicole Fischer. Elle leur préfère un troisième larron et devient veuve avant même de mettre au monde une petite Justine blonde et rose. Les deux amoureux évincés et éplorés partent donc dans d'autres mondes. L'un ira en Malaisie, l'autre sous les ponts de Paris. C'est une lecture qu'il faut y faire lentement sous peine de passer à côté de certaines tournures. Au fil du roman, se défont sans cesse des situations que l’écrivain avait bien nouées pour nous, parce que son écriture est faite pour déboussoler le lecteur, qui se raccroche à ce qu’il peut pendant que l’auteur s’amuse à faire de jolies phrases.  Le récit est haché, il se ralentit et s'accélère. Les séquences se succèdent sur un rythme proche de celui du cinéma....more",Notes are private!,0,2,1,"Jun 30, 2018","Jul 10, 2018","Jun 30, 2018",,Paperback,view (with text),/book/show/599456.L_quip_e_malaise
