,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bam cooks the books ;-)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chenneville,"Jiles, Paulette*",0063252708,9780063252707,,320        pp,4.16,"3,972","Sep 12, 2023","Sep 12, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**Happy Publication Day**The Civil War has ended as LT John Chenneville awakens in a field hospital with a serious head injury. He's been in a semi-co**Happy Publication Day**The Civil War has ended as LT John Chenneville awakens in a field hospital with a serious head injury. He's been in a semi-coma for months and is as weak as a kitten. When he is well enough to travel, he is sent home to St Louis, where his family had been some of the earliest French settlers. There he learns some grievous news: his sister and her family have been murdered. It becomes John's mission to find the killer and get retribution. But first he must continue to heal and regain his strength. At last, he's ready and sets off on an odyssey that will take him across nearly four hundred miles of the American West, much of it on foot. These are unlawful times and he can't count on lawmen for justice. Along the way, he travels through a wild and beautiful territory that author Jiles describes so well. But as with all such odysseys, it's the people he meets and the experiences he has that is the most interesting. And through his thoughts and actions, Jiles reveals what kind of man John Chenneville truly is. I received an arc of this new novel from the author and publisher via NetGalley. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,7,1,"Sep 08, 2023","Sep 11, 2023","Aug 12, 2023",,ebook,view (with text),/book/show/112975136-chenneville
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House Is on Fire,"Beanland, Rachel*",1982186143,9781982186142,1982186143,376        pp,4.11,"15,501","Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2023",,Hardcover,view,/book/show/61273814-the-house-is-on-fire
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Darktown        (Darktown, #1)","Mullen, Thomas*",1501133888,9781501133886,,384        pp,4.01,"8,508","Sep 13, 2016","Sep 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 11, 2023",,ebook,view,/book/show/27274326-darktown
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rumor Game,"Mullen, Thomas*",1250842778,9781250842770,B0C1X7FHM6,362        pp,3.77,398,"Feb 27, 2024","Feb 27, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Set in Boston just as America enters WWII. There are two main characters: Anne Lemire, a journalist who writes a weekly column called the Rumor ClinicSet in Boston just as America enters WWII. There are two main characters: Anne Lemire, a journalist who writes a weekly column called the Rumor Clinic for the Star--her job is to chase down stupid stories and disprove them. And Devon Mulvey, a young FBI agent whose job currently is to provide security for a war munitions plant. He and his partner Lou are called to the scene of the murder of one of the plant's employees. Could it have been because he was Jewish? There seems to be an awful lot of anti-semitism in that mostly Irish area of Boston as America is drawn into the war in Europe. This story opened my eyes to the level of racial hatred which existed even here in America during that historic period. The plot which combines mystery and a bit of romance allows the author to deliver an important message. One can't help but draw certain parallels to modern times and the racism that still exists unfortunately. I received an arc of this novel through the St Martin Press Influencer Group via Net Galley. Many thanks for the opportunity. My  is voluntary and the opinions expressed are my own. ...more",Notes are private!,0,16,1,"Feb 20, 2024","Feb 23, 2024","Aug 11, 2023",,Kindle Edition,view (with text),/book/show/126919016-the-rumor-game
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evergreen        (Japantown Mystery #2),"Hirahara, Naomi*",1641293594,9781641293594,1641293594,312        pp,3.79,"1,022","Aug 01, 2023","Aug 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"*3.5 stars rounded upThis is Hirahara's followup to Clark and Division, about the experiences of a Japanese-American family during WWII, but it can de*3.5 stars rounded upThis is Hirahara's followup to Clark and Division, about the experiences of a Japanese-American family during WWII, but it can definitely be read as a standalone. In the previous book the Itos have been released from the Manzanar detention center and are sent to resettle in Chicago where they learn their beloved oldest daughter Rose, who had gone there ahead of them, has died from an apparent suicide. Devastated, the three remaining family members struggle to settle into this new life in a strange city. Aki, Rose's baby sister, does not believe her sister would kill herself and seeks answers. During the course of the story, Aki studies nursing and marries Art Nakasone, a local Japanese man from a wealthy family, before he joins the war effort.The second book begins two years later in 1946. The Itos are among thousands of Japanese-Americans who have been allowed to return home to Southern California where they struggle to pick up the strings of their former lives. The Itos are lucky to find jobs and a small house to rent and are happy to learn that their boxed up possessions have been kept safe for them by a local farmer. While waiting for her husband Art to be discharged from the army, Aki is working as a nurse's aide at the Japanese Hospital in Boyle Heights. During one shift, she observes an elderly man who is being examined with suspicious injuries, and recognizes him as the father of her husband's best man from their wedding. Later, when the same man is admitted with a gun shot wound, Aki is determined to figure out what is really going on. But when Art returns home, he is none too pleased with her suspicions and questioning, seeming to have secrets of his own. This is a really interesting look at what Japanese-Americans went through during these early post-war months. The unfairness of how they were treated is front and center. They were fortunate to have a close circle of friends to call upon for support and friendship in times of need. As usual during hard times, some people turn to a life of crime to get ahead and that's where Aki looks to find some answers. Many thanks to my local public library for providing me with a hardcover copy of this new novel to read. Where would we be without our libraries?...more",Notes are private!,2,20,1,"Oct 11, 2023","Oct 13, 2023","Aug 10, 2023",,Hardcover,view (with text),/book/show/122351557-evergreen
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Mercies: A Detective Mystery,"Lehane, Dennis*",006212952X,9780062129529,006212952X,464        pp,4.31,"43,577","Apr 25, 2023","Apr 25, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mary Pat Fennessy is one tough broad. When her 17-year-old daughter Jules goes missing after a night out with friends, nothing will stop her from learMary Pat Fennessy is one tough broad. When her 17-year-old daughter Jules goes missing after a night out with friends, nothing will stop her from learning the truth, even if she has to take on the Irish mob.Mary Pat has lived her entire life in the Southie housing projects of Boston and she's already lost a lot: her first husband, her son and now her second husband has left her, saying her hate embarrasses him. She cannot lose her daughter who is her heart. It's a hot summer in 1974 and the tempers of the white people of Boston are heating up too: the courts have ruled their schools must desegregate when they open in a few weeks. All the dark rage of racism is rising up, ready to boil over. On the same night Jules disappeared, a young black man was struck by a train and killed. When Homicide Detective Bobby Coyne investigates, it seems Jules and her friends were somehow involved. Finding out what really happened that night is of the utmost importance--but it might take Mary Pat's unorthodox methods to do it!I've now read nine books by Dennis Lehane and I have to say, he is the master of the taut thriller plot. So much tension, you could cut it with a knife, capturing this turbulent moment of racial struggle so well. You might not like these characters but they are real human beings, portrayed with all their flaws, sins and deep-seated prejudices. They virtually jump off the page of this story. Mary Pat--well, male action heroes of other thrillers have nothing over her. She is truly the product of a hard-knock life spent in Southie. Get your hands on this book asap!!...more",Notes are private!,0,31,1,"Aug 08, 2023","Aug 09, 2023","Aug 08, 2023",,Paperback,view (with text),/book/show/34668208-small-mercies
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deep Sky,"Kitasei, Yume*",1250875331,9781250875334,1250875331,399        pp,3.71,"5,882","Jul 18, 2023","Jul 18, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2023",,Hardcover,view,/book/show/61884842-the-deep-sky
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Persepolis: 20th Anniversary Edition,"Satrapi, Marjane",0593701054,9780593701058,0593701054,352        pp,4.39,"181,333",2003,"Aug 08, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2023",,Hardcover,view,/book/show/75665940-the-complete-persepolis
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lone Wolf        (Orphan X, #9)","Hurwitz, Gregg Andrew*",,,B0C1X7TWZF,389        pp,4.43,"5,338","Feb 13, 2024","Feb 13, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"*4.5 stars rounded up. A thoroughly enjoyable addition to the Orphan X series finds Evan Smoak pitted against a beautiful and deadly assassin. As usua*4.5 stars rounded up. A thoroughly enjoyable addition to the Orphan X series finds Evan Smoak pitted against a beautiful and deadly assassin. As usual there's exciting action, a nice touch of humor and this time around, some thought-provoking involvement with social media and AI. 'The future's gonna be amazing. Don't let anyone scare you into thinking otherwise.' Many thanks to the author and publisher for providing me with an arc of this new thriller via NetGalley. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,7,1,"Feb 04, 2024","Feb 07, 2024","Aug 03, 2023",,Kindle Edition,view (with text),/book/show/126919150-lone-wolf
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Poison Pen        (A Scottish Bookshop Mystery, 9)","Shelton, Paige*",1250890608,9781250890603,1250890608,304        pp,4.36,107,"Apr 09, 2024","Apr 09, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was offered an arc of this new cozy mystery through the SMPG Influencer program. I had read and enjoyed the previous book in the series so was excitI was offered an arc of this new cozy mystery through the SMPG Influencer program. I had read and enjoyed the previous book in the series so was excited to dive right in. Delaney Nichols, an American transplanted to Scotland, is sent by her boss Edwin to collect an ancient sword found on the property of Jolie Lannister at her mansion West Rosebud House in Roslin. When Delaney arrives though, she steps into the middle of an argument going on between Jolie and her attorney, Bowie Berry, who has brought an estate appraiser, Gilles Haig, and his young assistant, Alban Dunning, to look over the contents of the old mansion. Ms Berry believes Jolie is showing signs of a mental disorder, exhibited in hoarding disease, and wants these experts to do an inventory of the cluttered contents. Jolie had signed over power of attorney to Ms Berry 10 years ago to cover such a circumstance. Once Jolie convinces these people to leave, she takes Delaney and her driver Elias to the outbuilding where the sword is being kept. Before long though, they hear a man yelling: the groundskeeper Homer has found young Alban murdered. Delaney has been involved in some detecting in the past and has aided police investigations; she does the same here. Who would want the poor young man dead? And why? The situation becomes quite controversial with questions about the ownership of such national treasures as the ancient sword. There's also some old gossip to wade through involving the royal family. A very intriguing mystery plot! ...more",Notes are private!,0,5,1,"Dec 27, 2023","Dec 28, 2023","Aug 03, 2023",,Hardcover,view (with text),/book/show/127280469-the-poison-pen
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christmas Presents,"Unger, Lisa*",,,B0BW26WPC2,274        pp,3.64,"13,453","Oct 24, 2023","Oct 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Lisa Unger has written an entertaining holiday novella that is anything but merry and bright. As the author says in her Acknowledgements, it's 'a walkLisa Unger has written an entertaining holiday novella that is anything but merry and bright. As the author says in her Acknowledgements, it's 'a walk on the dark side,' very much a psychological thriller which just happens to be set at Christmastime.Madeline Martin is a survivor. Just before Christmas, 2014, the teenaged boy she thought she loved murdered her best friend, Stephanie Cramer, and attempted to kill her as well, leaving her grievously wounded. Their other two friends, sisters Ainsley and Sam Wallace, have been missing ever since that night. The boyfriend, Evan Handy, is in prison, serving a life sentence for his crimes. Now Harley Granger, a true crime writer, podcaster, and self-styled cold-case detective, wants to write about Evan Handy and dig deeper into the case, especially now that another local girl has gone missing. Is it possible Handy had an accomplice who is still out there and active? This is a quick, entertaining read with plenty of twists and turns to keep the reader guessing. I, for one, enjoyed it. I received an arc of this novella from the author and publisher via NetGalley. Many thanks! My  is voluntary and the opinions expressed are my own....more",Notes are private!,2,17,1,"Oct 20, 2023","Oct 21, 2023","Jul 31, 2023",,Kindle Edition,view (with text),/book/show/123181463-christmas-presents
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Darling Girls,"Hepworth, Sally*",,,B0C2MYN135,361        pp,4.21,"17,614","Apr 23, 2024","Apr 23, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2023",,Kindle Edition,view,/book/show/133286944-darling-girls
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Secret        (Jack Reacher, #28)","Child, Lee*",1984818589,9781984818584,1984818589,292        pp,4.11,"36,146","Oct 24, 2023","Oct 24, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not a bad outing for this long-running series, now dually written by Lee and Andrew Child. This book takes us back to 1992, where someone is killing mNot a bad outing for this long-running series, now dually written by Lee and Andrew Child. This book takes us back to 1992, where someone is killing members of a team of scientists who worked on an ill-fated military project at a chemical company in India in 1969. Captain Reacher is assigned to an inter-agency task force to try to figure out who is behind these killings. An enjoyable action-packed thriller....more",Notes are private!,0,28,1,"Nov 10, 2023","Nov 12, 2023","Jul 31, 2023",,Hardcover,view (with text),/book/show/123226695-the-secret
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mobility,"Kiesling, Lydia*",1638930562,9781638930563,,352        pp,3.75,"1,578","Aug 01, 2023","Aug 01, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"*4-4.5 stars. Mobility is Lydia Kiesling's second novel and follows Elizabeth “Bunny” Glenn throughout her life. We first meet her in 1998 at the age *4-4.5 stars. Mobility is Lydia Kiesling's second novel and follows Elizabeth “Bunny” Glenn throughout her life. We first meet her in 1998 at the age of 15. She is currently living in Baku, Azerbaijan, with her father who is a career U.S. diplomat and her older brother, John. Her mother has returned to Texas with the baby brother, Teddy Bear, to help care for her aging mother. Bunny reads all the latest fashion magazines, like Cosmo, Vanity Fair and Vogue, for beauty advice and clues, because at this point in her life, she seems to believe a woman's worth is how attractive she is to a man. Baku is the current hot spot with its developing offshore oil business and has become a magnet for brash young men who want a piece of the action. Thankfully they seem to know Bunny is a bit TOO young to be toyed with. Later, in her 20s, she is still looking for her niche in life. Her parents have divorced and she moves in with her distraught mother who has inherited her family's home in Beaumont, Texas. Bunny's brothers are off busy doing their own things. She decides to sign on with a temp employment agency who send her to work a clerical job at a private oil services company. There she slowly works her way up. The changes in her job seem to coincide with the changes in the energy industry. Quite a bit of the novel is an informative discussion of the structure of the oil industry--who owns what, how the industry is changing. Of course, climate change becomes a bigger factor as the years pass. But also who are employed in these well-paying jobs. Women engineers are few and far between and Bunny finds herself helping organize women to network. I thought a lot about what the title means. Does mobility always mean improvement? You can be upwardly mobil because of receiving an education, through the job or profession you enter, through rising income, by the neighborhood you can afford to live in, and, in some cases, you might even move up in social class through the good fortune of these things. Consumerism rears its ugly head though and you might have to dress the part. Bunny remains obsessed with designer clothes, shoes and face creams throughout her life. As part of a diplomat's family, Bunny has lived in several countries around the world, went to schools in America, and came back to Texas to live as an adult, so the mobility of her living circumstances is part of what shaped her life. Her extended family ends up scattered across the globe and don't see each other that often. Is that a downside to mobility? Mobility is a part of modern life, as humans have the ability to travel across the globe and even into outer space. Gas and oil fuel that and many other of the commodities that make up our lives--electricity, heating, clothing, buildings, even food substances. Can alternatives to fossil fuels be found quickly enough to slow the problems caused by climate change? In the end, it may come down to what we truly need to live and what we can live without. Lots of fuel for thought here, pun intended. I received an arc from the author and publisher via NetGalley. Many thanks! My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,16,1,"Aug 12, 2023","Aug 14, 2023","Jul 30, 2023",,Hardcover,view (with text),/book/show/85323183-mobility
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Widows        (Kinship #1),"Montgomery, Jess*",,,B07D2CBR2D,321        pp,3.76,"3,011","Jan 08, 2019","Jan 08, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The idea of writing an historical mystery about the first female sheriff in Ohio came to the author after learning about the actual first female sheriThe idea of writing an historical mystery about the first female sheriff in Ohio came to the author after learning about the actual first female sheriff in Ohio, Maude Collins, who came to the office after her husband was killed in the line of duty in Vinton County in 1925. Similarly, Montgomery's lead character, Lily Ross, is asked to take on the job of sheriff in 1925 after her own husband, Daniel Ross, Sheriff of the fictional Bronwyn County, is killed while escorting a prisoner to jail. Lily looks into the circumstances of his death and doesn't believe the scenario she's been told. Furthermore, she begins to realize that she doesn't know everything about who Daniel the man really was. Lily is one of several widows in the county--many other women have lost their husbands in coal mining accidents. And one such is Marvena who is agitating to bring in the United Coal Miner's Union. Her oldest daughter Eula has gone missing and she had asked Sheriff Daniel to look into it before he died. Can Lily help find her now? Although I liked these characters and the interesting historical setting, the pacing of the plot seemed to drag for me. I would like to read more in the series however, to see where the author takes her characters next....more",Notes are private!,0,4,1,"Dec 19, 2023","Dec 23, 2023","Jul 25, 2023",,Kindle Edition,view (with text),/book/show/41811591-the-widows
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Call Me Hunter: A Novel,"Shockey, Jim",,,B0BTZBRJ5X,415        pp,3.55,444,"Oct 17, 2023","Oct 17, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"'Zhivago is dead. I hunted him down and I killed him. He will never hurt you.'Such begins the story in a manuscript which was hand delivered to a mail'Zhivago is dead. I hunted him down and I killed him. He will never hurt you.'Such begins the story in a manuscript which was hand delivered to a mailbox in Pinehurst, North Carolina, where a young journalist named Nyala lives with her Ukrainian roommate, Luba. The writer of the papers signs himself Tsau-z, the Man of Sores, and he addresses Nyala by name. He's telling her his story and it seems somehow to involve her in a personal way. But how is that possible?The story tells about a secret organization called Our World which is over 250 years old whose mission is to seek out the world's greatest art treasures and bring them together to sell to private collectors at something called the Gathering. In order to do this, they search the world for 'idiot savants' who have the ability to recognize these art treasures and train them as operatives from a young age. Tsau-z was one of these children. Zhivago was another--as well as a psychopathic killer. Nyala can't believe what she's reading but there are enough details included that she's able to do some fact checking to back it up. She decides to travel to the city where Tsau-z's story begins to dig deeper for more proof; she and Luba head off on a road trip. This is a mind-boggling tale--what a debut! I smell a series developing here and can't wait to read what happens next. One caveat: I would recommend not reading the publisher's synopsis, which contains a spoiler, imho. It's one of the best twists of the novel so don't ruin it for yourself. I received an arc from the author and publisher via NetGalley. I'm thrilled I took a chance on a new author--many thanks for the introduction. My  is voluntary and the opinions expressed are my own....more",Notes are private!,0,14,1,"Oct 08, 2023","Oct 10, 2023","Jul 25, 2023",,Kindle Edition,view (with text),/book/show/134689434-call-me-hunter
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So Late in the Day: Stories of Men and Women,"Keegan, Claire",0802160875,9780802160874,B0C355MM1N,64        pp,4.03,"10,980","Feb 22, 2022","Nov 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always marvel over the ability of Claire Keegan to express so much in a short story or novel. This book contains three short stories that were previI always marvel over the ability of Claire Keegan to express so much in a short story or novel. This book contains three short stories that were previously published separately and deal with interactions between men and women. 1) SO LATE IN THE DAY: We meet Cathal on what should have been the happiest day of his life but instead he gets to spend the day in introspection, thinking about where things went wrong. 2) THE LONG AND PAINFUL DEATH: A female writer arrives at the Böll House writer's retreat on Achill Island, Ireland, for two weeks of gloriously peaceful writing, only to be pestered by a German scholar. 3) ANTARCTICA: A middle-aged married woman decides she wants a taste of sexual freedom before she gets too old. She tells her husband she is going to do some Christmas shopping in the city over the weekend and there she meets a man with darker plans than she could have wished for.A great taste of Claire Keegan's writing. This would make a great little gift for your literary-minded friends.Many thanks to the publisher and author for providing me with an arc through NetGalley. ...more",Notes are private!,0,13,1,"Oct 30, 2023","Oct 30, 2023","Jul 24, 2023",,Kindle Edition,view (with text),/book/show/137114840-so-late-in-the-day
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Women,"Hannah, Kristin*",,,B0C1X97LW7,472        pp,4.69,"225,288","Feb 06, 2024","Feb 06, 2024",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Boy, did this ever bring back memories! I'm dating myself here but I went to university from 1966-1971 so I was in the midst of all these things that Boy, did this ever bring back memories! I'm dating myself here but I went to university from 1966-1971 so I was in the midst of all these things that were happening. Such tumultuous times with the war, the protests, the sit-ins, the marches, the assassinations, the Civil Rights movement, riots. When I was home, my family would watch the war coverage on the nightly news during dinner and my dad and I would argue over it--so much so that my poor mom would run around closing windows so the neighbors wouldn't hear us, lol. And OMG, the music! The sound track to our lives! My husband was drafted (before I knew him) but was sent to Germany to serve. Fortunately none of our friends were killed in Vietnam, but every one of them, to a man, came back damaged in some significant way. But we didn't hear about the women who went to war. Kristin Hannah has created a novel to change that, to show the role played by women in Vietnam. Sure, they weren't in actual combat, but they faced horrors and dangers and worked hard under impossible conditions to help save as many wounded soldiers as possible. Theirs was often the last caring face a dying soldier saw, the last sweet encouraging words they heard. And then to go home to be spat on and shamed. To be told by veteran's groups 'There were no women in Vietnam.' And so to not get the help so badly needed to recover from PTSD, as it is now known. Terrific story told with great heart and understanding. I loved all these characters. What a time to come of age! I received an arc of this novel from the author and publisher via NetGalley. Many thanks to them. My  is voluntary and the opinions expressed are my own....more",Notes are private!,11,60,1,"Jan 27, 2024","Jan 30, 2024","Jul 24, 2023",,Kindle Edition,view (with text),/book/show/126918788-the-women
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crow Mary,"Grissom, Kathleen*",1476748470,9781476748474,1476748470,348        pp,4.34,"7,409","Jun 06, 2023","Jun 06, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kathleen Grissom's latest work of historical fiction is based on the real life story of Crow Mary Farwell. In 1872, at the age of sixteen, she marriesKathleen Grissom's latest work of historical fiction is based on the real life story of Crow Mary Farwell. In 1872, at the age of sixteen, she marries a white fur trader named Abe and they travel from Montana to his trading post in Saskatchewan, Canada. While there, they witness the Cypress Hills Massacre and decide to press charges against the men responsible. The justice system fails them and Abe's reputation never recovers. Mary is a remarkable woman, courageous with strong principles, proud of her Crow heritage. Grissom weaves an intimate story about her marriage and the love that develops between husband and wife. It's distressing once again to read how poorly native people were treated and how their customs were disregarded by the government who wanted them to become assimilated to white society. I rooted for Mary when she stood up for herself and tried to protect her children. This is quite an uplifting story, seeing the past from a new perspective. ...more",Notes are private!,0,18,1,"Aug 16, 2023","Aug 18, 2023","Jul 22, 2023",,Hardcover,view (with text),/book/show/62918680-crow-mary
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Sinners Bleed,"Cosby, S.A.*",1250831911,9781250831910,1250831911,341        pp,4.26,"50,149","Jun 06, 2023","Jun 06, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This thriller grabs you right from the start and never lets you go. The main character, Titus Crown, is a former FBI Special Agent working in DomesticThis thriller grabs you right from the start and never lets you go. The main character, Titus Crown, is a former FBI Special Agent working in Domestic Terrorism, who has returned home to rural Charon County, Virginia, and is currently the first Black sheriff in the county's history.Normally things are pretty quiet in that corner of Virginia near the Chesapeake but then a call comes in about an active shooter at the local school. It's a former student, a troubled young man that Titus knows well, and he has killed a much-loved teacher. The take-down at the school doesn't go well and as Titus and his deputies begin their follow-up investigation, they uncover some horrifying facts about that beloved teacher and his former student but realize there's another man involved in these crimes--a man Titus calls the Last Wolf. This is one of the best police procedurals I've ever read. But be forewarned, the murders are quite gruesome and graphic. Cosby's writing is taut, dramatic and often quite beautiful. The deep-seated racism inherent in small-town America is woven throughout the story and there's quite a bit of discussion of religion as well--especially the hypocrisy of many who call themselves Christians. Cosby's characters are quite well drawn, believable and flawed human beings. I highly recommend adding this thriller to your summer reading list....more",Notes are private!,0,25,1,"Jul 22, 2023","Jul 23, 2023","Jul 22, 2023",,Hardcover,view (with text),/book/show/61884832-all-the-sinners-bleed
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tainted Cup        (Shadow of the Leviathan, #1)","Bennett, Robert Jackson*",1984820729,9781984820723,B0C4JB56TJ,410        pp,4.36,"7,154","Feb 06, 2024","Feb 06, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**Happy Publication Day!!**A totally original fantasy/mystery set in the world of the Empire where a person's attributes and skills can be enhanced us**Happy Publication Day!!**A totally original fantasy/mystery set in the world of the Empire where a person's attributes and skills can be enhanced using plants. But plants can also kill in this world and the story opens with an apprentice investigator named Dinios Kol arriving at the scene of a horrific murder at the home of a wealthy landowner, Kaygi Haza. The murder victim is Commander Taqtasa Blas of the Engineers who had spent the night in the villa and seems to have been poisoned. Dinios is 'an officer for the Index, the imperial administration responsible for managing the high courts and delivering justice throughout the Empire.' He works for Immunis Anagosa Dolabra, currently the Iudex Investgator of the Daretana Canton. Ana rarely leaves her home and keeps herself blindfolded to avoid too much stimulation. But Din is an 'engraver,' meaning he has been enhanced to be able to remember everything he sees and is told, so he can come back to Ana and describe the scene of the murder in detail and repeat the testimony of witnesses. It is later learned that 10 other Engineers have been similarly poisoned in neighboring Talagray. Their deaths have weakened the Empire's defense system built to keep the Leviathans in the sea from coming ashore and attacking the cities and their citizens. Ana and Din are called in to investigate these deaths as well. There they find lies, greed and intrigue and perhaps more than one killer at work. Jackson has built quite a unique world where danger lurks around every corner which makes for a riveting mystery. The author mentions in his acknowledgments that his reading of Nero Wolfe mysteries inspired so much of Ana, but he 'eventually decided she was more like Hannibal Lecter than Wolfe.' LOL I was invited to read an arc of this novel by the author and publisher via Net Galley. Many thanks to them for the opportunity. I will definitely look forward to reading more in this series. My  is voluntary and the opinions expressed are my own....more",Notes are private!,2,13,1,"Jan 24, 2024","Jan 27, 2024","Jul 17, 2023",,Kindle Edition,view (with text),/book/show/150249463-the-tainted-cup
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finlay Donovan Rolls the Dice        (Finlay Donovan, #4)","Cosimano, Elle*",,,B0C1X7LZ3S,315        pp,4.03,"11,747","Mar 05, 2024","Mar 05, 2024",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Elle Cosimano has packed this fourth edition of her Finlay Donovan series with humor, mayhem and dead bodies. The whole family, including ex-husband SElle Cosimano has packed this fourth edition of her Finlay Donovan series with humor, mayhem and dead bodies. The whole family, including ex-husband Stephen, the kids, Vero, and Finlay's mother, heads to Atlantic City, supposedly for a girls' weekend but really to solve a BIG problem that involves a car and a missing person. Of course, hot and sexy Detective Nic and other police, plus the FBI show up too. They've had a tip that Feliks is flying back into town. Lots of action and silliness but Cosimano somehow makes it work. Great fun!I received an invitation to read an arc from the author and publisher via NetGalley. Many thanks for the opportunity! My  is voluntary and the opinions expressed are my own....more",Notes are private!,2,13,1,Mar 2024,"Mar 03, 2024","Jul 17, 2023",,Kindle Edition,view (with text),/book/show/126918023-finlay-donovan-rolls-the-dice
