,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Hannah's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,101 Essays That Will Change The Way You Think,"Wiest, Brianna*",,,B01MYMUGQL,450        pp,3.77,"43,911","Nov 14, 2016","Nov 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2022",,Kindle Edition,view,/book/show/32998876-101-essays-that-will-change-the-way-you-think
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Man’s Search for Meaning,"Frankl, Viktor E.",080701429X,9780807014295,080701429X,165        pp,4.37,"713,777",1959,"Jun 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2022",,Paperback,view,/book/show/4069.Man_s_Search_for_Meaning
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,"Strayed, Cheryl*",,,,354        pp,4.17,"123,178","Jul 10, 2012","Jul 10, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ten outta ten and I already want to read it again. You know in school when you over-highlighted textbooks? That’s how I felt about the quotes I liked Ten outta ten and I already want to read it again. You know in school when you over-highlighted textbooks? That’s how I felt about the quotes I liked in this book“Compassion isn’t about solutions. It’s about giving all the love that you’ve got.”“It’s a kick in the pants to hear that the problem is you, but it’s also fucking fantastic. You are, after all, the only person you can change.”“I do not believe in God as most people do. But I believe there is a divine spirit in each of us, that there is something bigger than our individual selves that we can touch when we live our lives with integrity, compassion, and love.”“Your assumptions about the lives of others are in direct relation to you naive pomposity. Many people you think have it easy worked hard for what they got. Many people who seem to be gliding along have suffered and are suffering. Many people who to you appear to be old and stupidly saddled down with kids and cars and houses were once every bit as hip and pompous as you.”...more",Notes are private!,0,7,1,"May 29, 2023","Jun 13, 2023","Mar 21, 2022",,ebook,view (with text),/book/show/13152194-tiny-beautiful-things
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Breath Becomes Air,"Kalanithi, Paul",,,B00XSSYR50,208        pp,4.40,"668,402","Jan 12, 2016","Jan 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 14, 2022",,Kindle Edition,view,/book/show/25899336-when-breath-becomes-air
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fly Girls: How Five Daring Women Defied All Odds and Made Aviation History,"O'Brien, Keith",1328876640,9781328876645,1328876640,352        pp,3.92,"8,076","Aug 07, 2018","Aug 07, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2022",,Hardcover,view,/book/show/37488430-fly-girls
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Cut,"Moore, Susanna",0330347810,9780330347815,0330347810,180        pp,3.27,"3,796",1995,"Dec 17, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2022",,Paperback,view,/book/show/153970.In_the_Cut
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sentence,"Erdrich, Louise",006267112X,9780062671127,006267112X,387        pp,3.96,"68,602","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2022",,Hardcover,view,/book/show/56816904-the-sentence
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Valley Road: Inside the Mind of an American Family,"Kolker, Robert*",038554376X,9780385543767,038554376X,377        pp,4.16,"122,398","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2022",,Hardcover,view,/book/show/50088631-hidden-valley-road
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Grass Is Green and the Girls Are Pretty,"Weisberger, Lauren",1984855565,9781984855565,1984855565,368        pp,3.42,"28,731","Apr 21, 2021","May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 04, 2022",,Hardcover,view,/book/show/56167258-where-the-grass-is-green-and-the-girls-are-pretty
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Range: Why Generalists Triumph in a Specialized World,"Epstein, David*",0735214484,9780735214484,0735214484,352        pp,4.14,"67,777","May 28, 2019","May 28, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very Malcolm Galdwell-esque. The book is about the benefits of being a generalist, and gives interesting examples of experts in various fields who entVery Malcolm Galdwell-esque. The book is about the benefits of being a generalist, and gives interesting examples of experts in various fields who entered into their fields later into life. Some good lessons as well, the core of which is “you’re never too old!”“Instead of working back from a goal, work forward towards promising situations”“Compare yourself to yourself yesterday, not to younger people who aren’t you”...more",Notes are private!,0,2,1,"Mar 04, 2022","Mar 31, 2022","Mar 04, 2022",,Hardcover,view (with text),/book/show/41795733-range
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trick Mirror: Reflections on Self-Delusion,"Tolentino, Jia*",0525510540,9780525510543,0525510540,303        pp,4.05,"70,921","Aug 06, 2019","Aug 06, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2022",,Hardcover,view,/book/show/43126457-trick-mirror
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart's Invisible Furies,"Boyne, John*",,,,582        pp,4.51,"162,329","Feb 09, 2017","Aug 22, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Definitely not the normal type of book I pick up but I absolutely loved it. The writing was beautiful and the way the story flows, leaving off and picDefinitely not the normal type of book I pick up but I absolutely loved it. The writing was beautiful and the way the story flows, leaving off and picking back up some amount of time later and subtlely filling in the gaps, was very effective. It did not end the way I expected which I also always appreciate. “It’s as if she understood the condition of loneliness and how it undermines us all, forcing us to make choices that we know are wrong for us”...more",Notes are private!,0,2,1,"Mar 31, 2022",May 2022,"Feb 27, 2022",,Hardcover,view (with text),/book/show/33253215-the-heart-s-invisible-furies
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sanatorium        (Detective Elin Warner, #1)","Pearse, Sarah*",0593296672,9780593296677,0593296672,400        pp,3.37,"171,213",2020,"Feb 02, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5. Kept me on the edge of my seat and never suspected the right person. Would have been a 4 if the last chapter was taken out of the book. Maybe the3.5. Kept me on the edge of my seat and never suspected the right person. Would have been a 4 if the last chapter was taken out of the book. Maybe there is a part 2 coming but it ended very open ended. ...more,Notes are private!,0,1,1,"Jan 26, 2022","Jan 27, 2022","Jan 26, 2022",,Hardcover,view (with text),/book/show/56935099-the-sanatorium
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Maid        (Molly the Maid, #1)","Prose, Nita*",,,,304        pp,3.78,"538,830","Jan 04, 2022","Jan 04, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5! Quick read that I thought of more as cute rather than a mystery. The narrator is described as “different, special, unique, etc.” throughout the b3.5! Quick read that I thought of more as cute rather than a mystery. The narrator is described as “different, special, unique, etc.” throughout the book. She is very kindhearted and defaults to giving people the benefit of the doubt, which lands her in less than ideal situations. My biggest takeaway is to be kind, always. “Thats the trouble with pain. It’s as contagious as a disease. It spreads from the person who first endured it to those who love them most”...more",Notes are private!,0,1,1,"Feb 05, 2022","Feb 07, 2022","Jan 26, 2022",,Hardcover,view (with text),/book/show/55196813-the-maid
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Can Say Goodbye: Writers on Their Unshakable Love for New York,"Botton, Sari*",147678440X,9781476784403,147678440X,256        pp,3.80,"1,184","Oct 14, 2014","Oct 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2022",,Paperback,view,/book/show/21412067-never-can-say-goodbye
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",,,,408        pp,4.33,"1,484,850","Sep 20, 2011","Aug 28, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5! The writing in this book was amazing - I have nothing bad to say about it, the 3 stars is mainly because it’s not my favorite genre and the extra3.5! The writing in this book was amazing - I have nothing bad to say about it, the 3 stars is mainly because it’s not my favorite genre and the extra 1/2 star is because I still cried at the ending. ...more",Notes are private!,0,0,1,"Feb 22, 2022","Feb 26, 2022","Jan 26, 2022",,Paperback,view (with text),/book/show/13623848-the-song-of-achilles
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Body,"Ratajkowski, Emily",1250817862,9781250817860,1250817862,239        pp,4.02,"67,934","Nov 09, 2021","Nov 09, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"During the first couple chapters I was a bit frustrated with the book - she seems to almost contradict herself with the themes of beauty, validation, During the first couple chapters I was a bit frustrated with the book - she seems to almost contradict herself with the themes of beauty, validation, confidence, etc. On finishing the book I actually enjoyed those contradictions a lot because I think it speaks to a lot of our subconcious feelings (e.g., We can all agree the number of likes you get on instagram doesn’t say anything about you… but doesn’t it feel good to get more? But if it doesn’t matter, then why is validating?) I thought she did a great job showing the span of emotions someone can have about a singular event. I think it also speaks to the role the media has played in defining the “worth” of women and how even if we know it is wrong, it does not mean we are not at risk to falling into that trap now and again. ...more",Notes are private!,0,9,1,"Jan 18, 2022","Jan 19, 2022","Jan 18, 2022",,Hardcover,view (with text),/book/show/57145833-my-body
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI,"Grann, David*",0385534256,9780385534253,,359        pp,4.15,"340,097","Apr 18, 2017","Apr 18, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Agree with Bridgey that this story was insane and shocking that I had never heard of it. Not the exact quote but, something to the tune of “every leveAgree with Bridgey that this story was insane and shocking that I had never heard of it. Not the exact quote but, something to the tune of “every level of society took part in the cover up.”There are so many of these large scale horrific events (and probably many more that we are unaware of) that it is hard to wrap my head around that humanity can be so bad at the core. ...more",Notes are private!,0,3,1,"Jun 26, 2022","Jun 29, 2022","Jan 18, 2022",,ebook,view (with text),/book/show/29496076-killers-of-the-flower-moon
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True Crime Story,"Knox, Joseph*",0857527703,9780857527707,,448        pp,3.89,"8,962","Jun 17, 2021",Aug 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5. This book is absolutely insane (because its true). Constant twisting and turning and the ending was not predictable at all. Really scared me,Notes are private!,0,3,1,"Jan 13, 2022","Jan 13, 2022","Jan 18, 2022",,Hardcover,view (with text),/book/show/58699449-true-crime-story
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glass Castle,"Walls, Jeannette*",074324754X,9780743247542,074324754X,288        pp,4.31,"1,212,331",Jan 2005,"Jan 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2022",,Paperback,view,/book/show/7445.The_Glass_Castle
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,"Sharma, Robin S.",0062515675,9780062515674,B007YTQLNU,208        pp,3.89,"160,037",1996,"Apr 21, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2022",,Paperback,view,/book/show/43877.The_Monk_Who_Sold_His_Ferrari
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ask for More: 10 Questions to Negotiate Anything,"Carter, Alexandra*",,,B07Z44ZCJK,248        pp,4.15,739,"May 05, 2020","May 05, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2022",,Kindle Edition,view,/book/show/50247784-ask-for-more
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weapons of Math Destruction: How Big Data Increases Inequality and Threatens Democracy,"O'Neil, Cathy",0553418815,9780553418811,0553418815,259        pp,3.88,"27,035","Sep 06, 2016","Sep 06, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 - Found this book very interesting however it was also very repetitive. Almost lost me towards the middle, but there is a great section on social 3.5 - Found this book very interesting however it was also very repetitive. Almost lost me towards the middle, but there is a great section on social media, psychology, and algorithms towards the end. I would highly recommend ~skimming~ this one. ...more",Notes are private!,0,4,1,"Jan 03, 2022","Mar 04, 2022","Jan 03, 2022",,Hardcover,view (with text),/book/show/28186015-weapons-of-math-destruction
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winter in Paradise        (Paradise, #1)","Hilderbrand, Elin*",,,,320        pp,4.08,"130,621","Oct 09, 2018","Oct 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 14, 2021","Nov 16, 2021","Nov 28, 2021",,ebook,view,/book/show/31933069-winter-in-paradise
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Troubles in Paradise        (Paradise, #3)","Hilderbrand, Elin*",0316435589,9780316435581,0316435589,352        pp,3.94,"88,940","Oct 06, 2020","Oct 06, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2021","Nov 28, 2021","Nov 28, 2021",,Hardcover,view,/book/show/50998096-troubles-in-paradise
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Happens in Paradise        (Paradise, #2)","Hilderbrand, Elin*",0316426075,9780316426077,0316426075,432        pp,4.03,"101,999","Oct 08, 2019","Oct 08, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Nov 17, 2021not set","Nov 22, 2021not set","Nov 28, 2021",,Hardcover,view,/book/show/43884998-what-happens-in-paradise
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot,"Korelitz, Jean Hanff*",125079076X,9781250790767,125079076X,320        pp,3.82,"113,963","May 11, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 03, 2021",,Hardcover,view,/book/show/55315487-the-plot
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House of Gucci: A Sensational Story of Murder, Madness, Glamour, and Greed","Forden, Sara Gay",0060937750,9780060937751,0060937750,288        pp,3.44,"14,992",2000,"Oct 09, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Didn’t like it as much as I thought I would. Imagined it to be more about the murder rather than the business. Overall found it interesting / drew a lDidn’t like it as much as I thought I would. Imagined it to be more about the murder rather than the business. Overall found it interesting / drew a lot of parallels to Succession. ...more,Notes are private!,0,2,1,"Jan 03, 2022","Jan 13, 2022","Oct 04, 2021",,Paperback,view (with text),/book/show/61013.The_House_of_Gucci
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Undocumented Americans,"Villavicencio, Karla Cornejo*",0399592687,9780399592683,0399592687,208        pp,4.39,"21,762","Mar 24, 2020","Mar 24, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 04, 2021","Nov 05, 2021","Oct 04, 2021",,Hardcover,view,/book/show/41880092-the-undocumented-americans
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire of Pain: The Secret History of the Sackler Dynasty,"Keefe, Patrick Radden",,,B08ND91K6G,625        pp,4.54,"102,990","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Kindle Edition,view,/book/show/56343711-empire-of-pain
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apples Never Fall,"Moriarty, Liane*",1250220254,9781250220257,1250220254,467        pp,3.77,"348,034","Sep 14, 2021","Sep 14, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5. The beginning to middle was juicy and kept me engaged. The ending seemed a bit far fetched and anticlimactic.“What is the actual benefit to accur3.5. The beginning to middle was juicy and kept me engaged. The ending seemed a bit far fetched and anticlimactic.“What is the actual benefit to accuracy when it comes to memories?”...more,Notes are private!,0,1,1,"Oct 20, 2021","Oct 25, 2021","Sep 28, 2021",,Hardcover,view (with text),/book/show/56143578-apples-never-fall
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0374602603,9780374602604,0374602603,356        pp,3.54,"388,490","Sep 07, 2021","Sep 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Compared to Normal People and Conversations with Friends, this was my least favorite Sally Rooney novel. With her other two books, they didn’t feel liCompared to Normal People and Conversations with Friends, this was my least favorite Sally Rooney novel. With her other two books, they didn’t feel like they ended, it felt more like the reader left the story. This one felt more buttoned up and rushed in comparison, as well as a “happily ever after” which I didn’t expect from Rooney.“If you tell me you don’t want to be with me, I might feel very hurt and humiliated, but I’m not going to start begging and pleading with you. At some level, I actually think you know I won’t. But then you get left with the impression that I don’t love you, or I don’t want you, because you’re not getting this response from me - this response that you basically know you won’t get, because I’m not the type of person who can give it to you.”...more",Notes are private!,0,2,1,"Sep 25, 2021","Sep 27, 2021","Sep 27, 2021",,Hardcover,view (with text),/book/show/56597885-beautiful-world-where-are-you
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Never Here,"Bartz, Andrea*",,,,304        pp,3.51,"124,685","Aug 03, 2021","Aug 03, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5. I thought the premise of the story was interesting and the writing was descriptive. The middle of the book felt redundant with the character havi3.5. I thought the premise of the story was interesting and the writing was descriptive. The middle of the book felt redundant with the character having the same thoughts over and over. The very last sentence was confusing and I still can’t decide 1) what it means and 2) if I’m a fan of it. ...more,Notes are private!,0,0,1,"Dec 06, 2022","Dec 09, 2022","Sep 02, 2021",,Hardcover,view (with text),/book/show/56084054-we-were-never-here
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kitchen Confidential: Adventures in the Culinary Underbelly,"Bourdain, Anthony",0060899220,9780060899226,0060899220,312        pp,4.16,"315,254",2000,"Jan 09, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 05, 2021","Nov 28, 2021","Sep 02, 2021",,Paperback,view,/book/show/33313.Kitchen_Confidential
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values        (Phaedrus, #1)","Pirsig, Robert M.",0060589469,9780060589462,0060589469,540        pp,3.78,"230,374",Apr 1974,"Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was a mixture of a father son cross country trip on a motorcycle, and a parallel journey of the father’s philosophical thinking. The descripThis book was a mixture of a father son cross country trip on a motorcycle, and a parallel journey of the father’s philosophical thinking. The descriptiveness of the scenery and journey balanced out some of the philosophy heavy sections, some of which were a bit over my head. Overall, would recommend as long as you have an interest in philosophy. “Thats what really weighs you down. … thought.”...more",Notes are private!,0,2,1,"Sep 02, 2021","Oct 04, 2021","Sep 02, 2021",,Mass Market Paperback,view (with text),/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Think Again: The Power of Knowing What You Don't Know,"Grant, Adam",1984878107,9781984878106,1984878107,307        pp,4.21,"98,402","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 26, 2021",,Hardcover,view,/book/show/55539565-think-again
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moth Presents All These Wonders: True Stories About Facing the Unknown,"Burns, Catherine",1101904402,9781101904404,1101904402,331        pp,4.42,"8,593","Mar 21, 2017","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2021",,Hardcover,view,/book/show/30901606-the-moth-presents-all-these-wonders
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between the World and Me,"Coates, Ta-Nehisi",,,,152        pp,4.40,"333,006","Jul 14, 2015","Jul 14, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2021",,Hardcover,view,/book/show/25489625-between-the-world-and-me
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,56 Days,"Howard, Catherine Ryan*",1838951628,9781838951627,1838951628,428        pp,3.75,"52,842","Aug 17, 2021","Aug 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2021",,Hardcover,view,/book/show/57009922-56-days
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sisters in Arms,"Alderson, Kaia*",0062964585,9780062964588,0062964585,374        pp,3.69,"6,633","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2021",,Paperback,view,/book/show/54870176-sisters-in-arms
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Razorblade Tears,"Cosby, S.A.*",,,,336        pp,4.10,"92,490","Jul 06, 2021","Jul 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2021",,Hardcover,view,/book/show/54860585-razorblade-tears
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The People We Keep,"Larkin, Allison*",1982171294,9781982171292,1982171294,368        pp,4.12,"86,151","Aug 03, 2021","Aug 03, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 12, 2021",,Hardcover,view,/book/show/55711726-the-people-we-keep
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are the Brennans,"Lange, Tracey*",1250796229,9781250796226,1250796229,274        pp,3.81,"74,540","Aug 03, 2021","Aug 03, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5. Very quick read about a family who all support each other despite their struggles. Thought the ending was predictable,Notes are private!,0,0,1,"Jan 17, 2022","Jan 17, 2022","Jul 12, 2021",,Hardcover,view (with text),/book/show/55169040-we-are-the-brennans
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Summer of '69,"Hilderbrand, Elin*",0316420018,9780316420013,0316420018,432        pp,3.96,"132,217","Jun 13, 2019","Jun 18, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Love this one! More than 28 Summers. I enjoyed the perspective changes as the author switched from each character in the family by chapter. The endingLove this one! More than 28 Summers. I enjoyed the perspective changes as the author switched from each character in the family by chapter. The ending, although not “perfect” by any means, left a sense of peace which is difficult to achieve....more",Notes are private!,0,0,1,"Jul 10, 2021","Jul 10, 2021","Jul 11, 2021",,Hardcover,view (with text),/book/show/42283286-summer-of-69
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,28 Summers,"Hilderbrand, Elin*",0316420042,9780316420044,0316420042,432        pp,4.20,"199,804","Jun 16, 2020","Jun 16, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another beach read (can you tell I’m in summer mode?). Much less predictable, much better writing, and much more emotional story than my previous readAnother beach read (can you tell I’m in summer mode?). Much less predictable, much better writing, and much more emotional story than my previous read. Makes you question the significance and morality of relationships. Highly recommend. ...more",Notes are private!,0,0,1,"Jul 08, 2021","Jul 09, 2021","Jul 10, 2021",,Hardcover,view (with text),/book/show/52588078-28-summers
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unhoneymooners        (Unhoneymooners, #1)","Lauren, Christina*",,,,432        pp,3.92,"834,639","May 14, 2019","May 14, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very quick and predictable beach read. Did not enjoy the writing style at all.,Notes are private!,0,0,1,"Jul 07, 2021","Jul 08, 2021","Jul 10, 2021",,Paperback,view (with text),/book/show/42201431-the-unhoneymooners
