,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Martyna (Książki na fali)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kozioł ofiarny,"du Maurier, Daphne",8382158943,9788382158946,,448        pp,3.99,"11,027",1957,"Oct 12, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kolejna ciekawa pozycja od Daphne du Maurier, którą miałam okazję czytać! Widzę w nich podobną strukturę – główny bohater/ka uległy, pokorny, bojący sKolejna ciekawa pozycja od Daphne du Maurier, którą miałam okazję czytać! Widzę w nich podobną strukturę – główny bohater/ka uległy, pokorny, bojący się wyrazić swoje zdanie. Z drugiej strony, postać drugoplanowa mocno manipulująca. W tej książce główny bohater spotyka swojego sobowtóra, który podstępem zamienia ich życia. Mimo początkowych sprzeciwów, głowny bohater wchodzi w to na miękko i totalnie się temu poddaje.Każda książka tej autorki mi się podobała (poza tą, jeszcze „Moja kuzynka Rachela” i „Rebeka”) i będę sięgała po następne...more",Notes are private!,0,2,1,"Jun 04, 2023","Jun 18, 2023","Nov 02, 2022",,Hardcover,view (with text),/book/show/61869709-kozio-ofiarny
126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perswazje,"Austen, Jane",8381398991,9788381398992,,256        pp,4.15,"702,280","Dec 20, 1817","May 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Podobała mi się mniej niż „Duma i uprzedzenie” i „Rozważna i romantyczna”, ale i tak lubię i chwalę twórczość Austen.",Notes are private!,0,14,1,"Oct 28, 2022","Oct 30, 2022","Oct 28, 2022",,Hardcover,view (with text),/book/show/57523595-perswazje
127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kraj niespokojnego poranka. Pamięć i bunt w Korei Południowej,"Husarski, Roman",8381912717,9788381912716,8381912717,312        pp,3.49,415,"Jul 28, 2021","Jul 28, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mam zgrzyt z tą książką. Korea to fascynujący kraj – a jednak przedstawienie tematów przez autora jest po prostu… mało interesujące. Brak uporządkowanMam zgrzyt z tą książką. Korea to fascynujący kraj – a jednak przedstawienie tematów przez autora jest po prostu… mało interesujące. Brak uporządkowania i przeskakiwanie w wątkach sprawiają, że jest chaos i w zasadzie nie wiadomo, czym ta książka ma być. Może właśnie tym, co mi przychodzi do głowy – wszystkim i niczym....more",Notes are private!,0,0,1,"Feb 05, 2023","Feb 15, 2023","Oct 07, 2022",,Hardcover,view (with text),/book/show/58200113-kraj-niespokojnego-poranka-pami-i-bunt-w-korei-po-udniowej
128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lśnienie        (Lśnienie, #1)","King, Stephen*",,9788374696005,8374696001,516        pp,4.27,"1,488,666","Jan 28, 1977",Jan 2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To dobra pozycja, mimo, że to nie do końca mój gatunek. Zachwyca i przeraża. Klimatyczna, podobała mi się i zaspokoiła moją potrzebę „czegoś z dreszczTo dobra pozycja, mimo, że to nie do końca mój gatunek. Zachwyca i przeraża. Klimatyczna, podobała mi się i zaspokoiła moją potrzebę „czegoś z dreszczykiem”, a rzadko sięgam po takie książki. Wrażenia z lektury wzmacniał audiobook - słuchowisko z głosami aktorów jako poszczególnych bohaterów i dźwiękami otoczenia....more",Notes are private!,0,1,1,"Oct 03, 2022","Oct 16, 2022","Oct 03, 2022",,Paperback,view (with text),/book/show/7862755-l-nienie
129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,7736 km. Pomiędzy Koreą Południową a Polską,"Mok, Mijin",8381352258,9788381352253,8381352258,320        pp,4.35,354,"Sep 28, 2022","Sep 28, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Weszła jak masełko! Od kiedy zaczęłam interesować się Koreą, brakowało mi źródła z którego będę mogła się dowiedzieć wachlarzu tematów (historycznych,Weszła jak masełko! Od kiedy zaczęłam interesować się Koreą, brakowało mi źródła z którego będę mogła się dowiedzieć wachlarzu tematów (historycznych, kulturowych, społecznych itp.) w skondensowanej formie. Ta książka jest dobra właśnie pod tym względem! Napisana z perspektywy Koreanki mieszkającej w Polsce, zawiera sporo ciekawostek i porównań pomiędzy krajami. Przeczytałam z przyjemnością i zainteresowaniem....more",Notes are private!,0,6,1,"Dec 29, 2022","Jan 02, 2023","Oct 01, 2022",,Paperback,view (with text),/book/show/61401842-7736-km-pomi-dzy-kore-po-udniow-a-polsk
130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Małe lisy,"Bargielska, Justyna",,9788375365054,837536505X,112        pp,3.21,144,"Mar 11, 2013","Mar 11, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 01, 2022",,Hardcover,view,/book/show/17623421-ma-e-lisy
131,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lore Olympus: Volume One        (Lore Olympus, #1)","Smythe, Rachel*",0593160290,9780593160299,0593160290,384        pp,4.27,"132,647","Nov 02, 2021","Nov 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Komiks czytałam na telefonie w aplikacji Webtoon, ale jest też wydawany w formie papierowej - 1 tom liczy od 1-25 epizodu. Obecnie jest ich ponad 200.Komiks czytałam na telefonie w aplikacji Webtoon, ale jest też wydawany w formie papierowej - 1 tom liczy od 1-25 epizodu. Obecnie jest ich ponad 200. Piękna kreska i kolory! Dzięki temu, że niedawno czytałam mitologię dla dzieci, wychwytuję wiele smaczków. ...more",Notes are private!,0,3,1,"Sep 19, 2022","Oct 10, 2022","Sep 19, 2022",,Hardcover,view (with text),/book/show/57282218-lore-olympus
132,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Utonęła,"Bohman, Therese",8395900724,9788395900723,8395900724,176        pp,3.26,"5,621","Aug 10, 2010","Mar 03, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Czytanie książek z tak irytującymi bohaterami to trochę masochizm. Postacie, z których wyborami trudno sympatyzować i łatwo można je potępić, a jednocCzytanie książek z tak irytującymi bohaterami to trochę masochizm. Postacie, z których wyborami trudno sympatyzować i łatwo można je potępić, a jednocześnie ich wstydliwe i mroczne myśli przyciągają do czytania dalej. Była intrygująca i czytało się dobrze, ale ze względu na sporo niedopowiedzeń (zakończenie, ekhem) mam niedosyt....more",Notes are private!,0,12,1,"Sep 11, 2022","Sep 13, 2022","Sep 13, 2022",,Paperback,view (with text),/book/show/56137194-uton-a
133,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lato, gdy mama miała zielone oczy","Țîbuleac, Tatiana",8366505243,9788366505247,8366505243,152        pp,4.36,"22,735",2017,"Aug 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Robiłam do niej podejście już w zeszłe lato, ale początek zalał mnie falą nienawiści – a wbrew pozorom w rzeczywistości to bardzo czuła historia. NastRobiłam do niej podejście już w zeszłe lato, ale początek zalał mnie falą nienawiści – a wbrew pozorom w rzeczywistości to bardzo czuła historia. Nastolatek Aleksy, mówiący o swojej matce jako: „najbardziej bezużytecznej ze wszystkich matek, jakie dotąd istniały” wyjeżdża z nią na wspólne wakacje. Podczas nich, jego wstręt do matki, ale też głęboki żal rozwijający się od dzieciństwa zmieniają się w bliskość. To krótka powieść, nasycona emocjami, przez które czasem trudno przebrnąć – a jednocześnie pięknie napisana. Coś dla książkowych masochistów...more",Notes are private!,0,2,1,"Aug 20, 2023","Aug 25, 2023","Sep 11, 2022",,Paperback,view (with text),/book/show/57405165-lato-gdy-mama-mia-a-zielone-oczy
134,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Easy Korean Reading For Beginners        (소리내어 읽어보는 30가지 이야기),TalkToMeInKorean,,9791186701935,B07J35QFLB,128        pp,4.51,114,"May 18, 2020","Aug 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Paperback,view,/book/show/41137091-easy-korean-reading-for-beginners
135,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tigers, Fairies, and Gods: Enchanting Folktales from Korea 단계별로 읽는 한국 전래동화","Kim, Mijeong Mimi",1635190134,9781635190137,1635190134,370        pp,4.80,5,unknown,"Sep 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Paperback,view,/book/show/55018748-tigers-fairies-and-gods
136,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Płonący bóg        (Wojna makowa, #3)","Kuang, R.F.*",8379646487,9788379646487,8379646487,796        pp,4.31,"86,911","Nov 17, 2020","Jun 30, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 06, 2022",,Paperback,view,/book/show/57507278-p-on-cy-b-g
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Belcanto,"Patchett, Ann",8324083898,9788324083893,8324083898,384        pp,3.93,"283,409","May 22, 2001","Sep 05, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"„Dom z papieru” w subtelnej odsłonie.Znałam pojęcie syndromu sztokholmskiego, nie zastanawiałam się jednak nad jego odwrotnością – syndromem limskim. „Dom z papieru” w subtelnej odsłonie.Znałam pojęcie syndromu sztokholmskiego, nie zastanawiałam się jednak nad jego odwrotnością – syndromem limskim. Stanem, w którym to u porywacza pojawiają się pozytywne myśli i uczucia do swojej ofiary.To właśnie w „Belcanto” zderzają się ze sobą te dwa światy. Punktem wyjścia jest przyjęcie urodzinowe japońskiego biznesmena, zorganizowane w nienazwanym południowoamerykańskim kraju. Zaproszeni goście w postaci biznesmenów z różnych krajów, tłumacza i gwiazdy wieczoru śpiewaczki operowej zostają uwięzieni przez terrorystów. Z kolejnymi miesiącami wspólnego przebywania zaczynają nawiązywać relacje - otwierają przed sobą swoje uczucia, pragnienia i potrzeby. A wszystko w otoczeniu muzyki.Nie spodziewałam się takiego doświadczenia z tej książki. Ann Patchett przygląda się ludzkiej naturze, umieszczając swoich bohaterów w takich warunkach. Łączy ścieżki ludzi niemających wspólnego języka.To ciekawa realizacja pomysłu inspirowanego prawdziwymi wydarzeniami z 1996 r. w Peru. Chętnie przeczytam coś więcej Ann Patchett....more",Notes are private!,0,9,1,"Sep 06, 2022","Sep 11, 2022","Sep 06, 2022",,Hardcover,view (with text),/book/show/61393799-belcanto
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lato Muminków,"Jansson, Tove",8310135955,9788310135957,8310135955,176        pp,4.29,"12,104",1954,2020,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 24, 2022","Sep 04, 2022","Aug 24, 2022",,Hardcover,view,/book/show/52693473-lato-mumink-w
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moja pierwsza mitologia. Księga II,"Marciniak, Katarzyna",8310129548,9788310129543,8310129548,288        pp,4.41,17,"Oct 12, 2016","Oct 12, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oba tomy są super, dla młodszych i starszych (chociaż pisane językiem dla młodszego czytelnika).Świat umarłych i różne interpretacje śmierci to coś coOba tomy są super, dla młodszych i starszych (chociaż pisane językiem dla młodszego czytelnika).Świat umarłych i różne interpretacje śmierci to coś co lubię, więc chętnie wybrałabym się na sok czy coś do Hadesa...more",Notes are private!,0,1,1,"Aug 24, 2022","Aug 30, 2022","Aug 24, 2022",,Hardcover,view (with text),/book/show/34879117-moja-pierwsza-mitologia-ksi-ga-ii
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moja pierwsza mitologia. Księga I,"Marciniak, Katarzyna",8310131232,9788310131232,8310131232,272        pp,4.06,31,2013,"Oct 12, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"W sumie chciałam odświeżyć sobie mity i w moje ręce wpadła „Moja pierwsza mitologia”. Zebrane i opisane w niej mity są pisane pod młodszego czytelnikaW sumie chciałam odświeżyć sobie mity i w moje ręce wpadła „Moja pierwsza mitologia”. Zebrane i opisane w niej mity są pisane pod młodszego czytelnika, ale na moje obecne potrzeby takie podanie treści było wystarczające...more",Notes are private!,0,1,1,"Aug 15, 2022","Aug 21, 2022","Aug 15, 2022",,Hardcover,view (with text),/book/show/34333274-moja-pierwsza-mitologia-ksi-ga-i
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Republika smoka        (Wojna makowa, #2)","Kuang, R.F.*",8379645936,9788379645930,8379645936,792        pp,4.38,"116,235","Aug 06, 2019","Oct 14, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Poprzedni tom podobał mi się bardziej, ale zaczęłam już słuchać ostatniego. Chyba największy problem mam w tym, że bohaterowie są mi obojętni.",Notes are private!,0,3,1,"Aug 15, 2022","Aug 31, 2022","Aug 15, 2022",,Paperback,view (with text),/book/show/55219911-republika-smoka
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gdzie śpiewają raki,"Owens, Delia*",8381392683,9788381392686,8381392683,416        pp,4.39,"2,988,968","Aug 14, 2018","Nov 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Podobał mi się pomysł na bohaterkę i zakończenie!Dziewczyna z mokradeł, która nie chodziła do szkoły - ale zbierała sobie te pióra i muszle i miała taPodobał mi się pomysł na bohaterkę i zakończenie!Dziewczyna z mokradeł, która nie chodziła do szkoły - ale zbierała sobie te pióra i muszle i miała talent do rysowania ich i opisywania. Mimo, że ksiażka była trochę na wyrost i trochę naciągana, całość fajnie wyszła. ...more",Notes are private!,0,9,1,"Aug 14, 2022","Aug 19, 2022","Aug 14, 2022",,Paperback,view (with text),/book/show/49656952-gdzie-piewaj-raki
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Przypadki Morrigan Crow        (Nevermoor, #1)","Townsend, Jessica*",8380085272,9788380085275,8380085272,432        pp,4.33,"64,176","Oct 12, 2017","Oct 17, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Chyba powiem, że po prostu się zawiodłam. Miałam duże oczekiwania do tej książki, chociaż trudno ich nie mieć po porównaniach do Harrego Pottera. Nie Chyba powiem, że po prostu się zawiodłam. Miałam duże oczekiwania do tej książki, chociaż trudno ich nie mieć po porównaniach do Harrego Pottera. Nie wiem... jakiś taki misz-masz turnieju z Czary Ognia, Kapelusznika i kota z Alicji w Krainie Czarów, więc teoretycznie to co lubię - ale jakoś nie bawiłam się za dobrze. Było... spoko....more",Notes are private!,0,1,1,"Aug 04, 2022","Aug 12, 2022","Aug 04, 2022",,Paperback,view (with text),/book/show/41880417-przypadki-morrigan-crow
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strach się bać,"Bralczyk, Jerzy",837576583X,9788375765830,837576583X,336        pp,3.92,12,"Mar 24, 2022","Mar 24, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 24, 2022",,Hardcover,view,/book/show/59746686-strach-si-ba
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Grobowa cisza, żałobny zgiełk","Ogawa, Yōko",8395530080,9788395530081,8395530080,176        pp,4.04,"22,068","Jun 01, 1998",Nov 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wyjątkowy zbiór połączonych ze sobą opowiadań. Podobało mi się szukanie nici powiązań między nimi. Na szczęście, nie były one straszne, to był taki roWyjątkowy zbiór połączonych ze sobą opowiadań. Podobało mi się szukanie nici powiązań między nimi. Na szczęście, nie były one straszne, to był taki rodzaj osobliwości jaki lubię. To krótka, ale ciekawa i oryginalna lektura. Taka też do pożyczenia znajomym, szukającym czegoś ciekawego do przeczytania :D...more",Notes are private!,0,11,1,"Jul 20, 2022",Aug 2022,"Jul 20, 2022",,Paperback,view (with text),/book/show/55801331-grobowa-cisza-a-obny-zgie-k
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niewyczerpany żart,"Wallace, David Foster",8383180268,9788383180267,,"1,136        pp",4.26,"91,903","Feb 01, 1996","Sep 28, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 16, 2022",,Hardcover,view,/book/show/61128200-niewyczerpany-art
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Światłość w sierpniu,"Faulkner, William",,9788324083350,,520        pp,3.94,"61,906","Mar 12, 1932","Aug 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 11, 2022",,Hardcover,view,/book/show/169769187-wiat-o-w-sierpniu
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pachinko,"Lee, Min Jin",8380155696,9788380155695,8380155696,576        pp,4.33,"471,135","Feb 07, 2017","Sep 27, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Książka mimo swojej objętości przez większą część (pod koniec zwolniła) czytała się sama - opisuje kolejne pokolenia koreańskiej rodziny, zmuszonej wyKsiążka mimo swojej objętości przez większą część (pod koniec zwolniła) czytała się sama - opisuje kolejne pokolenia koreańskiej rodziny, zmuszonej wyjechać do Japonii, gdzie zawsze będzie obca. W tle wydarzenia historyczne XX wieku, na czele z okupacją Korei przez Japonię. Kojarzy mi się z „Ósmym życiem” (tam: gruzińska rodzina), jednak „Pachinko” podobało mi się bardziej....more",Notes are private!,0,6,1,"Jul 03, 2022","Jul 16, 2022","Jul 03, 2022",,Paperback,view (with text),/book/show/36216309-pachinko
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House in the Cerulean Sea        (The House in the Cerulean Sea, #1)","Klune, T.J.*",,,,394        pp,4.41,"626,947","Mar 16, 2020","Mar 17, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Rozumiem powody, dla których ta książka podoba się czytelnikom – jest zabawna i daje nadzieję. Moja niepopularna opinia będzie raczej w mniejszości – Rozumiem powody, dla których ta książka podoba się czytelnikom – jest zabawna i daje nadzieję. Moja niepopularna opinia będzie raczej w mniejszości – wynudziłam się na niej. Była przegadana, z wyszczególnieniem koloru skarpetek bohaterów, a od pretensjonalnych dialogów oczy bolały mnie od przewracania....more",Notes are private!,0,2,1,"Jun 26, 2022","Jul 02, 2022","Jun 26, 2022",,Kindle Edition,view (with text),/book/show/45047384-the-house-in-the-cerulean-sea
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wojna makowa        (Wojna makowa, #1)","Kuang, R.F.*",8379645278,9788379645275,8379645278,640        pp,4.17,"259,994","May 01, 2018","Feb 12, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Przyciągnęło mnie osadzenie fabuły w kulturze Dalekiego Wschodu i to, że była dostępna w audiobooku, który ochronił mnie przed utknięciem przy fragmenPrzyciągnęło mnie osadzenie fabuły w kulturze Dalekiego Wschodu i to, że była dostępna w audiobooku, który ochronił mnie przed utknięciem przy fragmentach dotyczących polityki i strategii. W książce jest ich sporo i dzięki audiobookowi słuchało się płynnie i sprawnie. ...more",Notes are private!,0,1,1,"Jun 26, 2022","Aug 14, 2022","Jun 26, 2022",,Paperback,view (with text),/book/show/50527488-wojna-makowa
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,W Dolinie Muminków,"Jansson, Tove",8310135939,9788310135933,8310135939,192        pp,4.30,"16,329",1948,2020,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 tom z serii… wyjątkowo symboliczny, bo pojawia się w nim Buka. Czy była straszna? Raczej samotna i nieszczęśliwa. Sama część ok.",Notes are private!,0,1,1,"Jun 19, 2022","Aug 24, 2022","Jun 19, 2022",,Hardcover,view (with text),/book/show/52693258-w-dolinie-mumink-w
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Porzucenie kota. Wspomnienie o ojcu,"Murakami, Haruki",8328722127,9788328722125,8328722127,80        pp,3.58,"5,750",Jun 2019,"Apr 13, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2,5Murakami, jeden z najpopularniejszych japońskich pisarzy w tym krótkim eseju opisał swoją relację z ojcem. Zbyt wiele o niej jednak nie powiedział 2,5Murakami, jeden z najpopularniejszych japońskich pisarzy w tym krótkim eseju opisał swoją relację z ojcem. Zbyt wiele o niej jednak nie powiedział - bo ojciec niewiele mówił, a i syn nie dopytywał....more",Notes are private!,0,6,1,"Jun 12, 2022","Jun 13, 2022","Jun 12, 2022",,Paperback,view (with text),/book/show/60628809-porzucenie-kota-wspomnienie-o-ojcu
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Kometa nad Doliną Muminków        (The Moomins, #2)","Jansson, Tove",8310135920,9788310135926,8310135920,192        pp,4.24,"19,169",1946,"Feb 19, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Muminki mają wielopoziomowy wymiar, są ponadczasowe zarówno dla dzieci i dorosłych. Wspaniale czytane w audio przez Krzysztofa Kowalewskiego.",Notes are private!,0,0,1,"Jun 12, 2022","Jun 19, 2022","Jun 12, 2022",,Hardcover,view (with text),/book/show/51794986-kometa-nad-dolin-mumink-w
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Proszę państwa do gazu i inne opowiadania,"Borowski, Tadeusz",8367157745,9788367157742,8367157745,424        pp,3.90,"1,623",1946,"Apr 20, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wstrząsające - Borowski w swoich opowiadaniach posługuje się behawioryzmem i surową oceną rzeczywistości - tylko tego, co zewnętrzne. Zachowań ludzi, Wstrząsające - Borowski w swoich opowiadaniach posługuje się behawioryzmem i surową oceną rzeczywistości - tylko tego, co zewnętrzne. Zachowań ludzi, a nie ich myśli. Opisuje człowieka zlagrowanego, takiego, który nie jest ludzki i sprowadza się tylko do instynktu. Wyzbywa się emocji i próbuje jakoś „urządzić się” w obozie. ...more",Notes are private!,0,3,1,"Jun 05, 2022","Jun 19, 2022","Jun 05, 2022",,Hardcover,view (with text),/book/show/60443250-prosz-pa-stwa-do-gazu-i-inne-opowiadania
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sezon luster,"McLemore, Anna-Marie*",8367247191,9788367247191,8367247191,373        pp,4.06,"5,992","Mar 16, 2021","Jun 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 05, 2022","Jun 12, 2022","Jun 05, 2022",,Paperback,view,/book/show/60835882-sezon-luster
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Małe trolle i duża powódź        (The Moomins, #1)","Jansson, Tove",8310135874,9788310135872,8310135874,72        pp,4.03,"17,778",1945,"Feb 19, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Niebieski domek,Notes are private!,0,3,1,"Jun 05, 2022","Jun 08, 2022","Jun 05, 2022",,Hardcover,view (with text),/book/show/51794682-ma-e-trolle-i-du-a-pow-d
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ophelia After All,"Marie, Racquel*",1250797306,9781250797308,1250797306,341        pp,4.08,"10,153","Feb 08, 2022","Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 02, 2022",,Hardcover,view,/book/show/56978109-ophelia-after-all
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Młodość. Wyznania nastolatków,"Skåber, Linn",8308075762,9788308075760,8308075762,256        pp,4.17,"2,133",Sep 2018,"May 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2022",,Hardcover,view,/book/show/60575591-m-odo-wyznania-nastolatk-w
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter i Insygnia Śmierci        (Harry Potter, #7)","Rowling, J.K.",8372782806,9788372782809,8372782806,784        pp,4.62,"3,707,608","Jul 21, 2007","Jan 26, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Epickie zakończenie. To była wspaniała przygoda. Będę do niej wracać - książkowo i filmowo.,Notes are private!,0,6,1,"May 15, 2022","May 31, 2022","May 15, 2022",,Paperback,view (with text),/book/show/5929499-harry-potter-i-insygnia-mierci
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kwiat wiśni i czerwona fasola,"Sukegawa, Durian",8323345473,9788323345473,8323345473,176        pp,4.07,"44,580","Feb 06, 2013","Oct 24, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dobra emocjonalna lektura, pełna ciepła i zrozumienia, z ważnym przesłaniem. Jeżeli szukacie czegoś prostego i poruszającego, to coś dla Was",Notes are private!,0,2,1,"May 08, 2022","May 14, 2022","May 08, 2022",,Paperback,view (with text),/book/show/42082359-kwiat-wi-ni-i-czerwona-fasola
