,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,elle's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Never Never: Part Two        (Never Never, #2)","Hoover, Colleen*",1311051155,9781311051158,,158        pp,3.96,"63,856","May 17, 2015","May 17, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 13, 2022",,ebook,view,/book/show/24422492-never-never
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Earth We're Briefly Gorgeous,"Vuong, Ocean",0525562028,9780525562023,0525562028,246        pp,4.04,"299,728","Jun 04, 2019","Jun 04, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“is that what art is? to be touched thinking what we feel is ours when, in the end, it was someone else, in longing, who finds us?”on eart“is that what art is? to be touched thinking what we feel is ours when, in the end, it was someone else, in longing, who finds us?”on earth we’re briefly gorgeous is a semi autographical novel in which little dog, the protagonist, writes letters to his illiterate mother. he describes immigrant life with evocative and unflinching poignancy, detailing his struggles with his identity, family history, and relationships. it additionally addresses many heavy themes such as war, drugs, race, gender and sexuality, and class but in a way where the reader doesn’t feel like the book is biting off more than it can chew.this is one of the most beautifully written books i have ever read in my life. vuong’s ability to spin words into gold and sentences into a melody is unlike anything i have seen before. the rawness and honesty he imbued into the narrative that felt like i was experiencing emotions miles below surface level. if our way of experiencing feelings is layered like the earth, vuong’s writing stripped away the crust and mantle.for an epistolary novel written in anecdotes and vignettes, its kaleidoscopic beauty did not overshadow its coherency. i loved that i could get the satisfaction of reading a beautiful poem combined with the complexities of a well written novel. it was non symmetrical and linear in the best way. it felt like vuong had all the english words in his hands and he was weaving and rearranging letters in ways we’ve never seen before. the details made everything so vivid and crisp.however, it did get a bit too much for me near the end of the novel, where the prose was a bit too experimental and flowery for me. although many of my highlighted quotes were from this section, this actually diminished the overall impact of his storytelling. the writing that was so graceful and poetic at the start became a bit too disjointed, and it was a bit jarring. it felt like a high risk, high return move for vuong to write in such style. in its best parts, the return, when done well, was astronomical. in the rare minority of times, it missed the mark a bit.all in all, what a beautiful, visceral, heartwrenching novel....more",Notes are private!,0,159,1,"Mar 05, 2022","Mar 13, 2022","Jan 13, 2022",,Hardcover,view (with text),/book/show/41880609-on-earth-we-re-briefly-gorgeous
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evvie Drake Starts Over,"Holmes, Linda*",0525619240,9780525619246,0525619240,289        pp,3.83,"137,435","Jun 25, 2019","Jun 25, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"not sure what to say about this because on one hand it was cute and the banter didn't want to make me want to cringe and cry (bar is so low at this ponot sure what to say about this because on one hand it was cute and the banter didn't want to make me want to cringe and cry (bar is so low at this point).on the other hand, the story had so much potential but ALL the characters fell flat. like it ended up being such a bland and mediocre book? to the point where i literally have absolutely nothing (good or bad) to say about this book. it just ended up dragging on to the point where i was just braving it to be over. the characters' personalities felt superficial and everyone's problems, while very serious, didn't resonate as much as it should have.upsetting to say that my 'haven't read a good romance since may 2021' streak has not ended yet....more",Notes are private!,0,11,1,"Jan 09, 2022","Jan 09, 2022","Jan 05, 2022",,Hardcover,view (with text),/book/show/40514431-evvie-drake-starts-over
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Weather Girl,"Solomon, Rachel Lynn*",0593200144,9780593200148,0593200144,336        pp,3.63,"42,895","Jan 11, 2022","Jan 11, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,i have not read a single good romance this year what circle of hell is this.,Notes are private!,0,72,1,"Jan 15, 2022","Jan 16, 2022","Jan 04, 2022",,Paperback,view (with text),/book/show/53369734-weather-girl
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winners        (Beartown, #3)","Backman, Fredrik*",,,B09R2J1DXF,671        pp,4.46,"110,926",2022,"Sep 27, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"mini i finally finished. i am a fucking wreck. literally actually just a WRECK.a beautiful, beautiful finale to my most beloved series. backmini i finally finished. i am a fucking wreck. literally actually just a WRECK.a beautiful, beautiful finale to my most beloved series. backman is back pulling heart strings. i laughed, i cried. i spaced out my reading for three months because i didn't want this to end. while i absolutely sobbed and felt broken and hollow (the way you do after a good book), i am so so grateful that i found this series. this series is so insanely special to me.beartown is the first book i recommend anyone when they ask for a recommendation, and i am so so glad this book did not disappoint. one of my favorite books this entire year.⸻⸻⸻⸻⸻⸻⸻mid-read updatei've been reading this book for three months because i don't want it to end⸻⸻⸻⸻⸻⸻⸻pre-read part 2GUESS WHO GOT THE ARC GUESS WHO GOT THE ARCscreaming AND crying I DON'T HAVE TO LEARN SWEDISH⸻⸻⸻⸻⸻⸻⸻pre-read part 1september 2022? guess it's time to learn swedish! totally manageable....more",Notes are private!,0,182,1,"Apr 26, 2022","Aug 17, 2022","Jan 01, 2022",,Kindle Edition,view (with text),/book/show/60318890-the-winners
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shoko's Smile: Stories,"Eunyoung, Choi",0143135260,9780143135265,0143135260,272        pp,3.94,"5,028","Jul 07, 2016","Jun 01, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"buddy read with emma & leahin a bad reading slump but buddy reads always help————————————finally finally finished! i sort of thought i'd like this morbuddy read with emma & leahin a bad reading slump but buddy reads always help————————————finally finally finished! i sort of thought i'd like this more BUT it was still great! all the stories are so complete in their own way, although i loved the first stories more than the latter. however, it was so cool and interesting to read about korean history in a book that was already written in korean. also, i just want to give HUGE props to the translator. i went back and forth between the original korean version and the translated version and the language and feel are almost identical. this is incredibly hard to do because korean and english are such vastly different languages but somehow the translator manages to capture the essence of the original text. just loved it so much. this is why translated books are just amazing. as a bilingual gal, this just made me so happy so i thought i should mention it....more",Notes are private!,0,11,1,"Jan 30, 2022","Feb 08, 2022","Dec 26, 2021",,Paperback,view (with text),/book/show/55782297-shoko-s-smile
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Score        (Off-Campus, #3)","Kennedy, Elle*",,,,361        pp,4.17,"335,374","Jan 11, 2016","Jan 11, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"liked the romance in this book more than i probably should have but some parts were so cringey and also like… elle kennedy writes like a teenager on wliked the romance in this book more than i probably should have but some parts were so cringey and also like… elle kennedy writes like a teenager on wattpad. also at this point i don’t think it’s the characters that are problematic, it’s just her :-)...more",Notes are private!,0,24,1,"Dec 23, 2021","Dec 23, 2021","Dec 23, 2021",,Kindle Edition,view (with text),/book/show/27252717-the-score
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Window Shopping,"Bailey, Tessa*",1087987598,9781087987590,1087987598,248        pp,3.52,"77,236","Oct 19, 2021","Jan 01, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"you know the porn videos with the really really bad introductions? this book is exactly that, but with santa hats.",Notes are private!,7,1000,1,"Dec 15, 2021","Dec 15, 2021","Dec 15, 2021",,Unknown Binding,view (with text),/book/show/59031925-window-shopping
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0571365434,9780571365432,0571365434,337        pp,3.54,"388,602","Sep 07, 2021","Sep 03, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“and I love that about humanity, and in fact it's the very reason i root for us to survive - because we are so stupid about each other.”it“and I love that about humanity, and in fact it's the very reason i root for us to survive - because we are so stupid about each other.”it comes as no surprise to anyone that i would rate this five stars. this may very possibly be my favorite sally rooney, even over conversation with friends (maybe not)(i said very possibly, not that it is so don't hold me against it)(i have to reread conversations to make a wise and educated decision).beautiful world, where are you explores the relationships and dynamics between four people: alice, eileen, simon, and felix. what i love about rooney’s writing, and loved about this book, is that rooney writes the romance between characters as more of a psychological exploration into human relationships and its various dimensions. rather than writing her novels in a ‘classic romance’ sense, with trite ideals and love interests placed on sky-high pedestals, rooney writes a more grounded, realistic depiction of love and all the joys and turmoils it entails. this is definitely rooney’s most ambitious novel yet; she not only tackles the complexities of relationships with her usual sophistication and sharp wit, but also ventures into an epistolary series of historical anecdotes and social commentary through alice and eileen’s email correspondence. i think it was stylistically interesting to insert between chapters, but became an instrumental part of the novel. the characters attempt to find the meaning of life through internal self-reflection and introspection, but also various external outlets: relationships, religion, jobs, family. through the emails, rooney explores this on a macroscopic scale and how these struggles are also visible in society. the alternation between email/prose shows the overall scope and scenery of what the modern millennial is living and struggling through while also examining the four character’s specific and personal problems at closer proximity, which i thought was very apt for the vibe novel.while felix is very obviously the weakest link (and the most useless asshole character), i loved how human all of these four characters were throughout the novel. they simultaneously crave and reject romantic intimacy and continuously question their own emotions and intentions. they are also excellent as self-analysis (although it is often their downfall), which makes it more enjoyable to read, in my opinion. all of this is a reflection of how we, in real life, behave, and i loved how well she articulated these feelings in her novel. ironically, her characters do not believe in happy endings, yet the fleeting moments of possible happily ever afters lead us to believe in them too. momentarily. but isn’t that enough?i think this was a great book to read in my early twenties, especially during the pandemic, which has prompted us to question and reevaluate relationships in our own lives, both romantic and platonic—undoubtedly one of the best books of 2022 for me....more",Notes are private!,0,408,1,"Dec 09, 2021","Jan 07, 2022","Dec 09, 2021",,Paperback,view (with text),/book/show/58146174-beautiful-world-where-are-you
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Birthday Girl,"Douglas, Penelope*",1952646057,9781952646058,B07C7N5CBS,407        pp,3.95,"306,160","Apr 15, 2018","Apr 15, 2018",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,the bar is in hell because i was thinking “at least it’s not punk 57” while i was reading it.,Notes are private!,1,55,1,Dec 2021,Dec 2021,"Dec 03, 2021",,Kindle Edition,view (with text),/book/show/39865941-birthday-girl
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cave Dwellers,"McDowell, Christina*",1982132787,9781982132781,1982132787,352        pp,3.21,"4,210","May 25, 2021","May 25, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 28, 2021","Nov 28, 2021","Nov 28, 2021",,Hardcover,view,/book/show/50892224-the-cave-dwellers
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls,"Cline, Emma",081299860X,9780812998603,081299860X,355        pp,3.50,"216,869","Jun 14, 2016","Jun 14, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,emma cline i love you,Notes are private!,0,2,1,"Aug 06, 2018","Aug 08, 2018","Nov 20, 2021",,Hardcover,view (with text),/book/show/26893819-the-girls
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The White Album,"Didion, Joan",0374532079,9780374532079,0374532079,224        pp,4.06,"39,046",1979,"Nov 10, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 21, 2020","Oct 24, 2020","Nov 20, 2021",,Paperback,view,/book/show/421.The_White_Album
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boy Parts,"Clark, Eliza",1910312630,9781910312636,1910312630,297        pp,3.78,"47,722","Jul 23, 2020","Jul 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“was it my idea to have him hurt me, or did he just let me think it was?”it’s women’s history month, so i’m starting the month with boy pa“was it my idea to have him hurt me, or did he just let me think it was?”it’s women’s history month, so i’m starting the month with boy parts.boy parts follows irina, a photographer who takes fetishistic and explicit photos of men she scouts as her models. she is narcissistic and manipulative and is hyperaware of the power she holds over men and people in general. she knows how to control a situation so she has the upper hand in every situation. the book begins when she gets an offer to exhibit her work at an art gallery. from here, we see glimpses of her past in fleeting hallucinatory and hazy flashbacks where there is no definitive line between imagination and reality.the book is told in first person, which does fantastically in distorting the story even further, as she is as unreliable as a narrator can go. it’s very unhinged, very american psycho-esque, and i loved every page of it. irina is baiscally patrick bateman. she is equally cruel and violent to herself as she is cruel and violent to others, destructive as much as she is self destructive. while she has no regard for any sort of moral consequence, she has elusive moments of reflection where you almost feel sympathetic towards her. almost.one of the reasons why i loved this book so much was that it was brilliantly written. the writing is not flowery or complicated in any way, but the way clark manages to weave in implied social commentary on gender roles and the male gaze is insane. with more accounts of male photographers abusing their power over female models (emily ratajowski, for example), this power dynamic is flipped on its head when irina pays no heed to her models who are essentially her victims. by subverting this structure, clark shines a light on both toxic masculinity and trauma alike.it is hinted that irina has become this way because she suffered sexual abuse in her childhood and teenage years. this is a portrayal of how many people, men especially, who were previously abused in the past, become abusers. this is just one of the ways gender roles are twisted and distorted to allow us to see power disparities in real life for what they really are and provides a space for reflection.what i was surprised to love were the plethora of pop culture references. i usually don’t like when books are so boldly twenty-first century, but the way they were laced in felt natural and didn’t ruin the flow of the narrative.boy parts is thrilling and gross and visceral, and i enjoyed every single moment of it.⸻⸻⸻⸻⸻⸻⸻reread 2023eliza clark i love you this is still so so good⸻⸻⸻⸻⸻⸻⸻pre-readthis feels like everything i love in a book so i'm going in with high hopes.i've also only heard good things about it so it better not let me down or i may never recover again....more",Notes are private!,0,192,2,"Nov 29, 2023Mar 2022","Nov 30, 2023Mar 02, 2022","Nov 20, 2021",,Paperback,view (with text),/book/show/54388240-boy-parts
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History,"Tartt, Donna",0140167773,9780140167771,0140167773,629        pp,4.17,"742,110","Sep 16, 1992","Jul 01, 1993",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"posted my annotations & annotation guide for the secret history on my bookstagram! also my .i will probably be posting chapter by chapter readinposted my annotations & annotation guide for the secret history on my bookstagram! also my .i will probably be posting chapter by chapter reading guides on my instagram so stay tuned!⸻⸻⸻⸻⸻⸻⸻here is the very long awaited  of one of my favorite books.i first read the secret history for class in high school, then two times after that. it is, without a doubt, always in my top 5 list of books. i’m sure i’m not special in that case, because this book is a true testament to the genius and beauty of english literature.i can say a thousand and one things about this book, post my many essays i’ve written on it, and it still would not be enough. every flick of a page in this book makes me feel like i’m slowly unravelling layers of something huge, something so very intricate. this took donna tartt 10 years to write, and everyone who reads it can absolutely tell why.the secret history centers around richard, a transfer student to hamden college, a liberal arts college in new england. it centers around a group of students and their classics professor and the murder of one of their classmates. it explores themes of beauty, hedonism, moral corruption, and the very slow descent into madness.i don’t want to say anything about the plot because the best way to go into this book is to go into it blind. instead, i want to talk about the writing. the writing!!! i will never be able to shut up about how fantastic it is. with the goldfinch but more so the secret history, it is easy to tell that this isn’t just a book, it is an art form waiting to be consumed.it’s insane just how much love this book has gotten, especially in the last year because of the ‘dark academia’ vibe it gives off. but this book is so much more than that, and sometimes i wish people wouldn’t get wholly swept away in the vibe of the book that they lose track of the attention to detail and expert character/world building.i have read this three times, and in the times that i did, i was living, breathing, and eating the secret history 24/7. i was living inside of these pages, and i never wanted to leave. tartt has the brilliant capability to immerse and entrap you into her narrative to the point where when you finish reading, you enter a sort of fugue state for a bit because readjusting to reality is hard.that’s my favorite part of reading a book that is genuinely so perfect. the part where, when you finish, you wonder just how you’re supposed to go back to living your day to day life.⸻⸻⸻⸻⸻⸻⸻pre-rereadrereading because why live if you're not going to reread the secret history annually? my chronic rereading disease persists into 2022.also entertaining because i'm looking at annotations i made at 17 as an almost 22 year old and my thoughts are largely the same. have i just not matured? stay tuned to find out.at one point in chapter one where richard wrote that he was vaguely marxist, i wrote ""materialistic king seems pretty capitalist to me!"" and i stand by that.⸻⸻⸻⸻⸻⸻⸻can you believe that i have read this book three times and i still cannot come up with a good enough  to describe how much i love this book?i've been trying for four years, guys....more",Notes are private!,0,260,4,"Apr 12, 2022Sep 13, 2021Jan 03, 2020Feb 12, 2018","Apr 18, 2022Sep 13, 2021Jan 06, 2020Feb 16, 2018","Nov 17, 2021",,Paperback,view (with text),/book/show/70897.The_Secret_History
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Us Against You        (Beartown, #2)","Backman, Fredrik*",1501160796,9781501160790,1501160796,448        pp,4.36,"192,605","Aug 21, 2017","Jun 05, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,oh god i am literally not mentally stable to handle this right now fredrik we need to have a talk.please PLEASE read beartown and us against you. i wioh god i am literally not mentally stable to handle this right now fredrik we need to have a talk.please PLEASE read beartown and us against you. i will never stop shoving these two books down people's throats they are my favorite books ever....more,Notes are private!,1,31,1,Jan 2022,Jan 2022,"Nov 10, 2021",,Hardcover,view (with text),/book/show/36373463-us-against-you
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Viscount Who Loved Me        (Bridgertons, #2)","Quinn, Julia*",0349429790,9780349429793,0349429790,352        pp,4.02,"357,719","Dec 05, 2000","Feb 11, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,the banter and tension were okay but. no stars to how the plot wrapped up. basically the duke and i 2.0 please come up with original plots!that being the banter and tension were okay but. no stars to how the plot wrapped up. basically the duke and i 2.0 please come up with original plots!that being said i am so excited for season 2...more,Notes are private!,0,21,1,"Jan 03, 2022","Jan 04, 2022","Nov 08, 2021",,Hardcover,view (with text),/book/show/56709520-the-viscount-who-loved-me
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crying in H Mart,"Zauner, Michelle",0525657746,9780525657743,0525657746,256        pp,4.27,"417,313","Apr 20, 2021","Apr 20, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“in fact, she was both my first and second words: umma, then mom. i called to her in two languages. even then i must have known that no one wo“in fact, she was both my first and second words: umma, then mom. i called to her in two languages. even then i must have known that no one would ever love me as much as she would.”sometimes, a book just hits you.and when it does, it’s both a blessing and also a curse because you can’t stop thinking about it. for this book, i couldn’t stop thinking about it due to how hauntingly beautiful it was. i also couldn’t stop thinking about it because of how heavily i related to some parts.this took me two months to write, because there is no way i can write this without getting very personal.crying in h-mart, at its core, is a beautiful and unflinchingly candid portrayal of zauner’s relationship with her mother. usually i love memoirs because they are interspersed with universal and relatable themes throughout the profoundly personal ones. i love that although their lives are vastly different to mine, but i can still find ways to relate.for crying in h-mart, i related on a much deeper level. i related to her korean-but-not-quite identity. i related to her struggles in fitting in a school as a minority (having grown up in england and the US, i related too much to this). i related to wanting to be somebody else, but wanting to cling on as hard as i could to a culture i wasn’t sure if i could call mine because of how distanced i was from it (could i call korean my native language if english was my first?)there is something about reading korean words and food (especially things i say/eat on a daily basis with my parents) in a book. there was something so moving about seeing korean culture intricately woven through the sentences. things that feel so natural to me being explained made me feel proud. it brought me to tears.i have never, ever felt so seen in a book. and the fact that it was in a memoir is a testament to how brilliant zauner is.as a korean girl who grew up and absorbed cultures without knowing if she could call her own, whether her own or others, thank you. this book made me feel seen and heard. this book filled me with love then ripped me apart all at the same time. it devastated me. i think about this daily and it has been two months.the bottom line is this: it is a book i will carry with me for a very long time.⸻⸻⸻⸻⸻⸻⸻mini i am an absolute wreck. i knew this was going to devastate me but i didn't know how much. my not quite american not quite korean self has also never felt so seen. easily top 5 books i've read this year.will be back to write a full  in 2-5 business days.(it actually ended up taking me three months)...more",Notes are private!,0,102,1,"Nov 07, 2021","Nov 08, 2021","Nov 07, 2021",,Hardcover,view (with text),/book/show/54814676-crying-in-h-mart
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Master and Man,"Tolstoy, Leo",1421803674,9781421803678,1421803674,57        pp,4.00,"6,914",1895,"Feb 08, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 14, 2020","Apr 14, 2020","Nov 07, 2021",,Hardcover,view,/book/show/50270.Master_and_Man
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Deaths,"Tolstoy, Leo",,,B003VIWOOI,21        pp,3.43,"1,490",1859,"Jul 11, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 04, 2020","Feb 04, 2020","Nov 07, 2021",,Kindle Edition,view,/book/show/9505913-three-deaths
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Meek One,"Dostoevsky, Fyodor",0141397489,9780141397481,B01BITA99S,57        pp,3.89,"15,963",1876,"Feb 26, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2020,Oct 2020,"Nov 07, 2021",,Paperback,view,/book/show/24874310-the-meek-one
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kreutzer Sonata,"Tolstoy, Leo",0812968239,9780812968231,0812968239,128        pp,3.87,"30,033",1889,"Sep 09, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 15, 2020","Mar 23, 2020","Nov 07, 2021",,Paperback,view,/book/show/141077.The_Kreutzer_Sonata
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beowulf,Unknown,0393320979,9780393320978,0393320979,256        pp,3.48,"311,126",1000,"Feb 17, 2001",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2015","Feb 28, 2015","Nov 07, 2021",,Paperback,view,/book/show/52357.Beowulf
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Three Theban Plays: Antigone, Oedipus the King, Oedipus at Colonus",Sophocles,,,,430        pp,3.99,"67,069",-450,"Jan 03, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 09, 2015","Feb 16, 2015","Nov 07, 2021",,Paperback,view,/book/show/1542.The_Three_Theban_Plays
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Aeneid,Virgil,,,,484        pp,3.86,"130,250",-19,"Jan 29, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2015","Feb 17, 2015","Nov 07, 2021",,Paperback,view,/book/show/1681593.The_Aeneid
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dream of a Ridiculous Man,"Dostoevsky, Fyodor",1419160222,9781419160226,1419160222,32        pp,4.02,"29,265",1877,"Jun 17, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 06, 2020","Oct 06, 2020","Nov 07, 2021",,Paperback,view,/book/show/329866.The_Dream_of_a_Ridiculous_Man
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Odyssey,Homer,0140268863,9780140268867,B00CQ4JM3O,560        pp,3.81,"1,080,500",-700,"Nov 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,Aug 2015,"Aug 12, 2015","Nov 07, 2021",,Paperback,view,/book/show/333706.The_Odyssey
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Swan Green,"Mitchell, David",0812974018,9780812974010,0812974018,296        pp,3.97,"42,039","Apr 11, 2006","Feb 27, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 10, 2016","Apr 24, 2016","Nov 07, 2021",,Paperback,view,/book/show/14316.Black_Swan_Green
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Purple Hibiscus,"Adichie, Chimamanda Ngozi",1616202416,9781616202415,1616202416,336        pp,4.18,"119,985","Oct 30, 2003","Apr 17, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 04, 2016","May 17, 2016","Nov 07, 2021",,Paperback,view,/book/show/14569052-purple-hibiscus
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Persepolis,"Satrapi, Marjane",0375714839,9780375714832,0375714839,341        pp,4.39,"181,361",2003,"Oct 30, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 08, 2015","Sep 26, 2015","Nov 07, 2021",,Paperback,view,/book/show/991197.The_Complete_Persepolis
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World According to Garp: A Novel,"Irving, John*",0345418018,9780345418012,0345418018,510        pp,4.10,"228,595","Apr 24, 1978","Jun 23, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 15, 2017","Nov 14, 2017","Nov 07, 2021",,Paperback,view,/book/show/7920863-the-world-according-to-garp
542,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamlet,"Shakespeare, William",014312854X,9780143128540,014312854X,208        pp,4.02,"952,113",1601,"Mar 29, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 09, 2018","Feb 25, 2018","Nov 07, 2021",,Paperback,view,/book/show/25853022-hamlet
543,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Double,"Dostoevsky, Fyodor",0141396180,9780141396187,0141396180,176        pp,3.68,"32,915",1846,"Mar 27, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 20, 2020","Aug 25, 2020","Nov 07, 2021",,Paperback,view,/book/show/22283216-the-double
544,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Streetcar Named Desire,"Williams, Tennessee",0141190272,9780141190273,0141190272,112        pp,3.98,"310,632",1947,"Mar 05, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 09, 2017","Feb 14, 2017","Nov 07, 2021",,Paperback,view,/book/show/6336454-a-streetcar-named-desire
