,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Liza's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nimona,"Stevenson, N.D.",,,,272        pp,4.18,"163,290","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2019",,Kindle Edition,view,/book/show/19351043-nimona
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lafayette in the Somewhat United States,"Vowell, Sarah",1594631743,9781594631740,1594631743,274        pp,3.84,"16,356","Oct 20, 2015","Oct 20, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 22, 2019",,Hardcover,view,/book/show/24602886-lafayette-in-the-somewhat-united-states
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,True West,"Shepard, Sam",,,0573617287,71        pp,3.68,"10,866","Jan 01, 1981","Jun 01, 1981",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2019",,Paperback,view,/book/show/206893.True_West
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Roomies,"Lauren, Christina*",1501165836,9781501165832,1501165836,368        pp,3.78,"75,394","Dec 05, 2017","Dec 05, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My first and definitely not my last book from Christina Lauren. She is entertaining, funny, witty and light. I didn't know what the book was about, anMy first and definitely not my last book from Christina Lauren. She is entertaining, funny, witty and light. I didn't know what the book was about, and although I would not make the same choices like the protagonist, it was fun and almost kind of made sense.For months Holland Bakker was going deliberately into the subway station to listen to the captivating music performed by a street musician. And she had crush on him, and she went out of her way to see him and listen to him. She never actually talked to the stranger, but then came a night when she did. That happened on a night she was attacked on the subway rails, and Calvin (which Holland called Jack in her head) rescues her, and then quickly disappears when the police start asking questions. That is because the talented musician is illegal in this country, but he still wishes to stay and be found and become a famous and successful musician. Actually, it reminded me a bit the story where a famous musician actually did play in the subway, and people didn't even get the genius of it just because they assume someone in the subway is probably not that of a great artist. (check Famous Violinist Joshua Bell plays in the subway). Anyway, Holland's uncle, who is pretty much a father for her, is Broadway’s hottest musical director. How convenient and awesome. But of course, he cannot hire a person without a work permit. Now, what can they do? So she decides to marry Calvin. Which is kind of crazy, and also kind of stupid because she has a crush on him. And stuff happens, because they have to live in the same apartment, and now Holland gets to know Calvin for real.Yes, there were cheesy parts. Yes, there were some parts that were not greatly written. But overall it was fun, pretty well written, quite entertaining, and overall good. I really liked the characters portraying, and especially how Holland learned finally that her best friend, Lulu, is actually not a friend, and that she should decide what to do with this unhealthy so-called friendship.Almost 4 stars. And recommended for just good-time reading of a non-very-common type of romance....more",Notes are private!,0,2,1,"Sep 02, 2019","Sep 02, 2019","Apr 18, 2019",,Paperback,view (with text),/book/show/34466910-roomies
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Stolen Life,"Dugard, Jaycee",1451629184,9781451629187,1451629184,273        pp,3.95,"119,823","Jul 11, 2011","Jul 12, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2019",,Hardcover,view,/book/show/11330361-a-stolen-life
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Freedom: My Book of Firsts,"Dugard, Jaycee",1501147641,9781501147647,1501147641,272        pp,3.53,"4,646",2016,"Jul 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2019",,Unknown Binding,view,/book/show/29405007-freedom
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cocoa Beach,"Williams, Beatriz*",0062405004,9780062405005,,400        pp,3.50,"9,180","Jun 27, 2017","Jun 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2019",,ebook,view,/book/show/32600192-cocoa-beach
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Rabbit,"Roehrig, Caleb*",1250085659,9781250085658,1250085659,329        pp,3.77,"2,366","Apr 24, 2018","Apr 24, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2019",,Hardcover,view,/book/show/34499210-white-rabbit
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Industries of the Future,"Ross, Alec J,*",1476753652,9781476753652,1476753652,320        pp,3.97,"8,284","Feb 02, 2016","Feb 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2019",,Hardcover,view,/book/show/25111341-the-industries-of-the-future
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cabin at the End of the World,"Tremblay, Paul*",0062679104,9780062679109,0062679104,272        pp,3.32,"78,480","Jun 26, 2018","Jun 26, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2019",,Hardcover,view,/book/show/36381091-the-cabin-at-the-end-of-the-world
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anyone You Want Me to Be: A True Story of Sex and Death on the Internet,"Douglas, John E.",0743448804,9780743448802,0743448804,397        pp,3.79,"1,203",2003,"May 25, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2019",,Mass Market Paperback,view,/book/show/94333.Anyone_You_Want_Me_to_Be
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Team of Rivals: The Political Genius of Abraham Lincoln,"Goodwin, Doris Kearns",,,0743270754,916        pp,4.28,"186,409","Oct 25, 2005","Sep 26, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2019",,Paperback,view,/book/show/2199.Team_of_Rivals
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Rabbit Hall,"Chase, Eve",0718180070,9780718180072,0718180070,400        pp,3.95,"17,111","Jun 26, 2015","Jul 02, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Lorna is really interested in finding a mansion which is in the country in the middle of nowhere. She knows exactly what she's looking for. And the stLorna is really interested in finding a mansion which is in the country in the middle of nowhere. She knows exactly what she's looking for. And the story starts with them driving and trying to find this place and almost getting lost.Her past is related to this place and she knows it somehow even though it's not clear exactly how. When they get to the estate it's a really weird place which is not maintained well but Lorna really wants to get married there. Even when she finds out the place is not prepared for any of this and does not have license. She accepted an offer from the old lady that owns a place to come and stay there which is weird on its own.The story also contains a past story in the estate. And past and present are very confusing. It's okay for about half the book. And then becomes really really boring. I really hoped it would be done already. I wasn't happy and contained and it was really difficult to understand how the story was woven.Two and a half stars....more,Notes are private!,0,5,1,"Jul 20, 2020","Aug 06, 2020","Apr 16, 2019",,Hardcover,view (with text),/book/show/23337562-black-rabbit-hall
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Work in Progress,"Franta, Connor",1476791619,9781476791616,1476791619,212        pp,4.15,"19,609","Apr 21, 2015","Apr 21, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2019",,Paperback,view,/book/show/22886113-a-work-in-progress
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Fragility: Why It’s So Hard for White People to Talk About Racism,"DiAngelo, Robin",0807071161,9780807071168,,7        pp,4.17,"163,675","Jun 26, 2018","Jun 26, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is super important. And I have to emphasize how much I agree with so much that is written in this book. All of us want to see ourselves as pThis book is super important. And I have to emphasize how much I agree with so much that is written in this book. All of us want to see ourselves as progressive, caring, good human beings. No one likes to be pointed out as racist, which is clearly a bad human being. No one. And definitely not us. We? Racists? How can that be?But the world for black people is much more complicated than clear upfront racism. Racism exists in comments, in jokes, in comparisons (by the way, sexism exists in that way too, and not just in a cleat sexual harassment or touching someone). And yes, many white people are somewhat racist, even if not all the time. And many hate that it is being pointed out to them. We want to be color blind, but it is not possible. Actually to be color blind is also not making any progress with treating black people fairly. We have to get closer if we really want to change anything, it is not going to work if we never talk, never study in the same schools, never shop in the same places. And to say the truth, we all know it: Many people of color have shared with me that they don’t bother giving feedback to a white person if they think the individual is unwilling to accept it; they either endure the microaggressions or drift away from the relationship. They do not feel close to white people to whom they can’t speak honestly about racism, and these relationships always have a degree of distance and inauthenticity. While we worry that if we have revealed our racism in any way, the people of color in our lives will give up on us, I have found the opposite to be true. When we engage with the feedback and seek to repair the breach, the relationship deepens. Trying to explain away our racism does not fool people of color or bring them closer.And now just look at these scenarios, race is still shameful, but only when it is black or not white:To illustrate an early lesson in white racial framing, imagine that a white mother and her white child are in the grocery store. The child sees a black man and shouts out, “Mommy, that man’s skin is black!” Several people, including the black man, turn to look. How do you imagine the mother would respond? Most people would immediately put their finger to their mouth and say, “Shush!” When white people are asked what the mother might be feeling, most agree that she is likely to feel anxiety, tension, and embarrassment. Indeed, many of us have had similar experiences wherein the message was clear: we should not talk openly about race. When I use this example with my students, sometimes a student will say that the mother is just teaching her child to be polite. In other words, naming this man’s race would be impolite. But why? What is shameful about being black—so shameful that we should pretend that we don’t notice?31 The mother’s reaction would probably be the same if the man had a visible disability of some kind or was obese. But if the child had seen a white person and shouted out, “Mommy, that man’s skin is white!” it is unlikely that the mother would feel the same anxiety, tension, and embarrassment that would have accompanied the first statement. Now imagine that the child had shouted out how handsome the man was, or how strong. These statements would probably be met with chuckles and smiles. The child would not likely be shushed, because we consider these statements compliments.Overall, this book is very important, and I agree with almost everything written in it. My only issue was that it was very repetitive. So overall the book is too long, and some of the great things get lost when it becomes almost boring. Almost 3.5 stars, and should have been more. This book reminded me a lot of So You Want to Talk About Race by Ijeoma Oluo. But maybe the best books that will get people to understand how it feel are books by the amazing Chimamanda Ngozi Adichie, who is giving the strongest message throughout her talented storytelling....more",Notes are private!,0,8,1,"Apr 08, 2019","Apr 08, 2019","Apr 08, 2019",,Audiobook,view (with text),/book/show/43708708-white-fragility
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All You Can Ever Know,"Chung, Nicole*",1936787970,9781936787975,1936787970,240        pp,3.86,"24,517","Oct 02, 2018","Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2019",,Hardcover,view,/book/show/30297153-all-you-can-ever-know
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Parade,"Eggers, Dave",0735277524,9780735277526,0735277524,192        pp,3.64,"8,059","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2019",,Hardcover,view,/book/show/40819224-the-parade
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wife,"Burke, Alafair*",,,B072NY8QFP,357        pp,3.86,"42,261","Jan 23, 2018","Jan 23, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 05, 2019",,Kindle Edition,view,/book/show/34971475-the-wife
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boy Robot,"Curtis, Simon*",1481459295,9781481459297,1481459295,432        pp,3.50,669,"Oct 25, 2016","Oct 25, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2019",,Hardcover,view,/book/show/28954095-boy-robot
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Year of the War,"Meissner, Susan*",0451492153,9780451492159,0451492153,389        pp,4.20,"18,023","Mar 19, 2019","Mar 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 05, 2019",,Hardcover,view,/book/show/40530049-the-last-year-of-the-war
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Can't Hurt Me: Master Your Mind and Defy the Odds,"Goggins, David*",1544512260,,B07H453KGH,366        pp,4.34,"230,810","Nov 15, 2018","Dec 04, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2019",,Kindle Edition,view,/book/show/41721428-can-t-hurt-me
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Royal Art of Poison: Filthy Palaces, Fatal Cosmetics, Deadly Medicine, and Murder Most Foul","Herman, Eleanor*",1250140862,9781250140869,1250140862,304        pp,3.98,"4,446","Jun 12, 2018","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2019",,Hardcover,view,/book/show/36447149-the-royal-art-of-poison
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals","Hollis, Rachel*",1400209609,9781400209606,1400209609,216        pp,3.79,"82,921","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2019",,Hardcover,view,/book/show/40591267-girl-stop-apologizing
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Phantom Prince: My Life with Ted Bundy,"Kendall, Elizabeth",0914842706,9780914842705,0914842706,183        pp,4.18,"11,299","Sep 01, 1981","Jan 01, 1981",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2019",,Hardcover,view,/book/show/482198.The_Phantom_Prince
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life She Was Given,"Wiseman, Ellen Marie*",1617734497,9781617734496,1617734497,356        pp,4.10,"42,362","Jul 25, 2017","Jul 25, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2019",,Paperback,view,/book/show/32926258-the-life-she-was-given
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Me & Emma,"Flock, Elizabeth*",0778322858,9780778322856,0778322858,296        pp,3.91,"21,840",2005,"Feb 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2019",,Paperback,view,/book/show/80534.Me_Emma
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Chilbury Ladies' Choir,"Ryan, Jennifer*",1101906758,9781101906750,1101906758,371        pp,3.97,"34,330","Feb 14, 2017","Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2019",,Hardcover,view,/book/show/30269104-the-chilbury-ladies-choir
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Anonymous Girl,"Hendricks, Greer*",1250133734,9781250133731,1250133734,375        pp,3.80,"164,519","Jan 08, 2019","Jan 08, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am pretty sure that the fans of The Wife Between Us would love this book. I really didn't like the previous book by Greer Hendricks. This book was mI am pretty sure that the fans of The Wife Between Us would love this book. I really didn't like the previous book by Greer Hendricks. This book was much better than the previous one, it started pretty awesome even, with the protagonist reminding a bit of Lu from Me Before You by Jojo Moyes. A girl, a makeup artist, that needs money and come from a family with a bad financial state, finds an opportunity to take part in research and get paid for it. And a lot!Jess decides to take a chance for this research about honesty and ethics, which is kind of funny since she got in a very deceitful way. Quickly she gets very close with Dr. Shields, and she find things about herself, about Dr Shields and slowly the truth about this research.Halfway through the book it all started dragging. It was a feeling of nothing new is being added one page after the next, until Greer decided to save us with a resolution at the end. The two points of view were written find, and helped getting to know the characters. Dr Shields, made sense as the manipulative therapist conducting the survey, and Jess, the participant, that is somewhere between naive and low class not so innocent person herself.Overall, almost 3 stars, because it had a core that is good, and it started very well. Even with all the dragging it is still above 2 stars, but definitely cannot go with the crowd of 4+ stars. Maybe next time Greer will step up the stars?...more",Notes are private!,0,6,1,"Aug 04, 2019","Aug 04, 2019","Mar 19, 2019",,Hardcover,view (with text),/book/show/39863515-an-anonymous-girl
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Killer Book of Serial Killers: Incredible Stories, Facts and Trivia from the World of Serial Killers (History, Biographies, and Famous Murders for True Crime Buffs)","Philbin, Tom",1402213859,9781402213854,1402213859,352        pp,3.84,"2,203","Jan 01, 2009","Jan 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Paperback,view,/book/show/6187389-the-killer-book-of-serial-killers
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tear Me Apart,"Ellison, J.T.*",0778330001,9780778330004,0778330001,489        pp,4.15,"14,976","Aug 28, 2018","Aug 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 19, 2019",,Paperback,view,/book/show/36839879-tear-me-apart
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Only Woman in the Room,"Benedict, Marie*",1492666866,9781492666868,1492666866,312        pp,3.85,"82,132","Jan 08, 2019","Jan 08, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love Marie Benedict so much. I read her first one, The Other Einstein which was so much better book about Einstein than Einstein: His Life and UniveI love Marie Benedict so much. I read her first one, The Other Einstein which was so much better book about Einstein than Einstein: His Life and Universe by Walter Isaacson (which is way too wordy in all of his books, and tends to be more one sided). Even though her Einstein book is somewhat fiction, and no one knows exactly how much. Benedict is telling the story of the silenced women, the ones that are behind a wall of non-existence, or in Lamarr's case, beautiful and silent existence. These women who are strong, extremely smart, and actually have an amazing story of their own and it needs to be heard, and we need more of these. Benedict is such an amazing story teller, that there are very few dull moments in the whole book.  Did you people know that Hedy Lamarr was so much more than a pretty face? Not just more than, she was an inventor and one that invented super complex patents that exists in every cell phone, but that also improved massively spread-spectrum technology and wired torpedoes to remote control and safe ones? But how on earth did an invention patented by a dazzling movie star in 1942 eventually become part of the foundation for the modern cell phone, a device that has transformed our world? If that's not enough reason to read this book, and learn more about this woman I am not sure what is.Hedy Lamar was born as a jewish girl in Austria. Her name was Hedwig Kiesler. Her family was not exactly jewish, she didn't even really know what it means, but closer to WWII that was not important. At 19, she married Fritz Mandl, who was much older than her and very very rich (and an was also armaments manufacturer and arms dealer, and sold weapon pretty much to everyone). He was not a great person, or a great husband, but definitely had a huge affect on Hedy's life. She was an actress before, and with these marriage, she had to stop acting. Fritz controlled Hedy in every possible way, but she was useful even to him a little bit more than a beautiful artwork, since she could listen and understand what people said around her. His controlling started even before the wedding when he decided on her dress, the venue and everything else. Let's say that no one cried a river when she left him forever.From there starts her Hollywood chapter, and Hedy does not let anyone own her again. She is a smart woman, an excellent negotiator, a funny, witty and beyond forgettable. And no one probably thinks that there is a genius mind in this beautiful woman, but oh wow! Hedy never forgot Europe, the war, the jews, and her mom (which she got out of there at some point). She knew things about Hitler's plan, that she overheard from Hitler and his people, and she couldn't stop thinking what it. But she also knew things about war technology and its weak points, and her inventions came from there (at least at the start), merging that with her renewed passion for art. I was so enthusiastic to see the relationship between playing a piano and torpedos and frequencies, brilliant!!! Hedy's father was an excellent father, and if there is one person except Hedy herself that we can attribute having such a talented amazing Hedy, that would be her loving and respectful father. He believed in her, he taught her to think, he questioned with her, and supported her. Strong women are best if they have strong fathers standing by them. I wish for every child to have a father like Hedy had. Of course there was sexism that made me furious, and unfortunately, our world even right at this moment have a ton of sexism in it. Here you go: “I’m a big fan of your work, and I speak for all of us here in saying we appreciate the incredible efforts you and Mr. Antheil have undertaken here. But my advice to you is this—stick to your films. They help lift people’s spirits. But if you’re bound and determined to help with the war effort, we think you’d be better able to assist by selling war bonds than building torpedoes. Instead of focusing on all this weapons stuff, why don’t you help us raise money to win the war against the Japs and the Krauts?”No matter the sexism that I knew well permeated the very fiber of my world, I couldn’t believe his words. These men were rejecting a system that would enable a plane or ship to steer a whole fleet of torpedoes against enemy vessels with perfect accuracy, without any capacity on the enemy’s part to jam the necessary radio signals. How could the military allow their soldiers and sailors to lose on the seas—to be killed in vast numbers—because they wouldn’t use a weapon system designed by a woman?I wish I could say the world is different today, and people will embrace people like Lamarr, not just on stage, but also for their brains. I think we will need a couple of more years before there is a decent amount of equal opportunities and embracing women (and men) in all fields.5 stars for the book, millions of stars to the star Hedy Lamarr!...more",Notes are private!,0,7,1,"May 09, 2019","May 09, 2019","Mar 19, 2019",,Hardcover,view (with text),/book/show/39971465-the-only-woman-in-the-room
