,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Maria's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,2084: La fin du monde,"Sansal, Boualem",2072626153,9782072626159,B010Q3GXL0,244        pp,2.96,"1,935","Aug 20, 2015","Aug 20, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Kindle Edition,view,/book/show/26131294-2084
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lucrarea iubirii,"Osmonde, Gabriel",6068543080,9786068543086,6068543080,312        pp,3.67,63,2006,2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/20651384-lucrarea-iubirii
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cartea neliniştirii,"Pessoa, Fernando",9736894398,9789736894398,9736894398,616        pp,4.41,"30,714",1982,2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/18373169-cartea-nelini-tirii
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scrisoare de dragoste în scriere cuneiformă,"Zmeškal, Tomáš",,,,unknown,3.81,298,2008,unknown,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,,view,/book/show/25587392-scrisoare-de-dragoste-n-scriere-cuneiform
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O vară fără bărbaţi,"Hustvedt, Siri",,9789734626496,9734626493,192        pp,3.45,"11,768",2011,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/15733634-o-var-f-r-b-rba-i
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Omul de ianuarie,"Mitchell, David",973689990X,9789736899904,973689990X,428        pp,3.97,"42,037","Apr 11, 2006",Nov 2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/27839386-omul-de-ianuarie
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luarea Ismailului,"Shishkin, Mikhail",,9786065887893,6065887897,480        pp,3.98,162,1999,2016,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/33379963-luarea-ismailului
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prizonierul cerului        (Cimitirul cărților uitate, #3)","Ruiz Zafón, Carlos",9734640518,9789734640515,9734640518,248        pp,4.12,"100,638","Nov 01, 2011",Oct 2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/24687715-prizonierul-cerului
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frig,"Bernhard, Thomas",,,,346        pp,3.87,"1,674",1963,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,,view,/book/show/33311362-frig
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Despre ce vorbim cînd vorbim despre iubire,"Carver, Raymond",9734653652,9789734653652,9734653652,200        pp,4.05,"66,747","Apr 20, 1981",May 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Mass Market Paperback,view,/book/show/25574739-despre-ce-vorbim-c-nd-vorbim-despre-iubire
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alexis sau Tratat despre lupta zadarnică. Lovitura de grație,"Yourcenar, Marguerite",6067792303,9786067792300,6067792303,256        pp,3.94,"1,131",1971,Aug 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/36145918-alexis-sau-tratat-despre-lupta-zadarnic-lovitura-de-gra-ie
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un bărbat pe nume Ove,"Backman, Fredrik*",6067104741,9786067104745,6067104741,433        pp,4.38,"1,031,694","Aug 27, 2012",Apr 2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/35266453-un-b-rbat-pe-nume-ove
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fata cu fragi,"Stromme, Lisa*",,9786067791779,,320        pp,3.93,"1,448",Apr 2016,2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/34456376-fata-cu-fragi
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Extrem de tare și incredibil de aproape,"Foer, Jonathan Safran *",9736894908,9789736894909,9736894908,424        pp,3.97,"420,941",2005,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/17831064-extrem-de-tare-i-incredibil-de-aproape
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dacă într-o noapte de iarnă un călător,"Calvino, Italo",9734604724,9789734604722,9734604724,328        pp,4.03,"97,931","Jun 02, 1979",2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/8548821-dac-ntr-o-noapte-de-iarn-un-c-l-tor
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Minciuni pe canapea,"Yalom, Irvin D.",,9789735873018,,392        pp,4.07,"20,506",1996,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/7715063-minciuni-pe-canapea
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,De veghe în lanul de secară,"Salinger, J.D.",9734620312,9789734620319,9734620312,280        pp,3.80,"3,523,680","Jul 16, 1951",2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/11220550-de-veghe-n-lanul-de-secar
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Și munții au ecou,"Hosseini, Khaled*",,,,416        pp,4.07,"371,139","Feb 29, 2012",2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/18337668-i-mun-ii-au-ecou
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tristețea îngerilor,"Stefánsson, Jón Kalman",9734658778,9789734658770,9734658778,332        pp,4.29,"2,483",2009,Oct 2016,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/32618614-triste-ea-ngerilor
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Number9Dream,"Mitchell, David",0812966929,9780812966923,0812966929,401        pp,3.87,"25,357",2001,"Feb 11, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/6820.Number9Dream
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gânduri către sine însuşi,Marcus Aurelius,9735037866,9789735037864,9735037866,416        pp,4.28,"247,818",180,"Jun 01, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/18134835-g-nduri-c-tre-sine-nsu-i
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tunelul,"Sabato, Ernesto",9735002930,9789735002930,9735002930,160        pp,4.02,"74,872",1948,2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/11105267-tunelul
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unbearable Lightness of Being,"Kundera, Milan",0571224385,9780571224388,0571224385,314        pp,4.11,"469,567",1984,"Oct 27, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/9717.The_Unbearable_Lightness_of_Being
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vânătorii de zmeie,"Hosseini, Khaled*",9737485874,9789737485878,9737485874,405        pp,4.34,"3,148,947","May 29, 2003",2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/13514811-v-n-torii-de-zmeie
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Povestiri orientale,"Yourcenar, Marguerite",973501422X,,,160        pp,3.87,"3,837",1938,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/17905780-povestiri-orientale
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moscova-Petuski,"Erofeev, Venedikt",9734643800,9789734643806,9734643800,168        pp,4.04,"11,699",1969,Apr 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/21826461-moscova-petuski
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,1913. Vara secolului,"Illies, Florian",,,,296        pp,3.88,"6,155",2012,Jun 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/30752994-1913-vara-secolului
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nu voi mai vedea lumea niciodată. Memoriile unui scriitor întemnițat,"Altan, Ahmet",6069783190,9786069783191,6069783190,216        pp,4.25,"2,842",2018,2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/55425894-nu-voi-mai-vedea-lumea-niciodat-memoriile-unui-scriitor-ntemni-at
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Straja dragonilor,"Negoiţescu, Ion",9735024586,9789735024581,9735024586,220        pp,4.26,116,1994,2009,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/13665297-straja-dragonilor
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klara and the Sun,"Ishiguro, Kazuo*",059331817X,9780593318171,059331817X,303        pp,3.75,"336,702","Mar 02, 2021","Mar 02, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Hardcover,view,/book/show/54120408-klara-and-the-sun
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Journey to the End of the Night,"Céline, Louis-Ferdinand",0811216543,9780811216548,0811216543,453        pp,4.19,"42,092",1932,"May 17, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/12395.Journey_to_the_End_of_the_Night
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,322","May 19, 1942","Mar 28, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/49552.The_Stranger
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gargantua and Pantagruel,"Rabelais, François",0140445501,9780140445503,0140445501,"1,041        pp",3.66,"15,304",1532,"Oct 26, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/18266.Gargantua_and_Pantagruel
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Handmaid’s Tale        (The Handmaid's Tale, #1)","Atwood, Margaret*",,,,311        pp,4.14,"2,046,901",1985,Apr 1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/38447.The_Handmaid_s_Tale
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Împăratul muștelor,"Golding, William",,9789736891687,,236        pp,3.69,"2,904,130","Sep 17, 1954",2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/17342005-mp-ratul-mu-telor
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,541","Apr 10, 1925",1925,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/4671.The_Great_Gatsby
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,624,008","Sep 11, 2001","Aug 29, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/4214.Life_of_Pi
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfume: The Story of a Murderer,"Süskind, Patrick",0140120831,9780140120837,0140120831,263        pp,4.04,"468,467","Feb 26, 1985",1987,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/343.Perfume
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Name of the Rose,"Eco, Umberto",0156001314,9780156001311,0156001314,536        pp,4.14,"364,635",1980,"Jan 01, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/119073.The_Name_of_the_Rose
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Farewell to Arms,"Hemingway, Ernest",0099910101,9780099910107,0099910101,293        pp,3.82,"321,762",Sep 1929,2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/10799.A_Farewell_to_Arms
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Never Let Me Go,"Ishiguro, Kazuo*",,,1400078776,288        pp,3.85,"694,134","Apr 05, 2005","Aug 31, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/6334.Never_Let_Me_Go
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Remains of the Day,"Ishiguro, Kazuo*",,,,258        pp,4.14,"303,601","May 01, 1989",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/28921.The_Remains_of_the_Day
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dimineaţă pierdută,"Adameșteanu, Gabriela",9734631322,9789734631322,9734631322,496        pp,4.07,811,1983,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 05, 2022",,Paperback,view,/book/show/17186304-diminea-pierdut
