,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Gail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Caraval        (Caraval, #1)","Garber, Stephanie*",1250095255,9781250095251,1250095255,407        pp,3.99,"519,387","Sep 29, 2016","Jan 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2016",,Hardcover,view,/book/show/27883214-caraval
1268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Truth About Forever,"Dessen, Sarah*",,,,374        pp,4.12,"222,897","May 11, 2004",Jun 2012,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sarah Dessen's books are all as comfortable and formulaic (in the best way) as a bowl of your favorite chicken noodle soup (or maybe, since so many arSarah Dessen's books are all as comfortable and formulaic (in the best way) as a bowl of your favorite chicken noodle soup (or maybe, since so many are set in the summer months, your favorite bowl of ice cream?) In this case, I can barely remember the protagonist's name (no matter), but I loved her love interest here (Wes), with his ""swoonnnn"" factor and talent for creating sculptures. And I loved, loved, loved the way all these kids worked for a catering company—it was such a great angle for the story and was my favorite part of the book (the moments where they're all together working and chaos ensues!) ...more",Notes are private!,0,0,1,"Jun 21, 2016","Jun 29, 2016","Jun 21, 2016",,Paperback,view (with text),/book/show/15395725-the-truth-about-forever
1269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Come Away with Me,"Brown, Karma*",077831832X,9780778318323,077831832X,368        pp,4.04,"5,312","May 26, 2015","Aug 25, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"WHOA to this book. As in, it has an ending that goes where you least it expect it (but then, after you read it, it all kind of makes sense). I had beeWHOA to this book. As in, it has an ending that goes where you least it expect it (but then, after you read it, it all kind of makes sense). I had been told about its shock factor from several other friends who read it, so I burnt the midnight oil, trying my darnedest to figure out which direction Karma was going to take things (sure I was convinced which way she would go, only to be SUPER surprised at the end). Not sure I could recommend this to everyone (it is, after all, about a woman who loses her baby ... sadly, in the middle of reading this, a girlfriend of mine went through this exact thing) but for those who are intrigued enough to pick it up, you'll be richly rewarded by this author's vivid descriptions (especially of Tegan's travels to Thailand, Italy and Hawaii) and thrown for a loop come its final pages. ...more",Notes are private!,0,3,1,"Jun 21, 2016","Jun 29, 2016","Jun 21, 2016",,Paperback,view (with text),/book/show/23569705-come-away-with-me
1270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl from Everywhere        (The Girl from Everywhere, #1)","Heilig, Heidi*",0062380753,9780062380753,0062380753,454        pp,3.68,"16,296","Feb 16, 2016","Feb 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 17, 2016",,Hardcover,view,/book/show/21979832-the-girl-from-everywhere
1271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything I Don't Remember,"Khemiri, Jonas Hassen",,,B0176M1AJ4,273        pp,3.73,"7,849",Aug 2015,"Jul 12, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2016",,Kindle Edition,view,/book/show/28377709-everything-i-don-t-remember
1272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Truly Madly Guilty,"Moriarty, Liane*",1250125561,9781250069795,,432        pp,3.59,"294,069","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 15, 2016",,Hardcover,view,/book/show/26247008-truly-madly-guilty
1273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homegoing,"Gyasi, Yaa*",,,,305        pp,4.47,"341,228","Jun 07, 2016","Jun 07, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just .... I can't even with this book. As in, I cannot even BEGIN to describe how powerful a read this novel is. If this doesn't win every book prizI just .... I can't even with this book. As in, I cannot even BEGIN to describe how powerful a read this novel is. If this doesn't win every book prize for fiction this year, something is wrong with the game. First, can we just talk about the fact Yaa Gyasi is 26? TWENTY SIX. Yeah, I KNOW. If this is her debut, be prepared to hear her name someday receiving the Nobel Prize, because seriously, she is that good.In ""Homegoing,"" Gyasi tackles the concurrent stories of two families derived from African half-sisters, beginning in Ghana in the 1700s: one, Effia, the wife of a English trader who moves into the palatial Cape Coast Castle and the other, Esi, imprisoned in the castle's dungeon and sold into the American slave trade.In alternating chapters Gyasi introduces us to the descendants of these women as their stories span multiple generations and hardships that carry through to the present day. I am particularly in awe of how Gyasi chose to have these families' stories intertwine at the end of the book. It left me turning the last page speechless/wanting to push ""Homegoing"" into the hands of everybody I knew.If ever there was a modern-day sequel to Alex Haley's ""Roots,"" THIS IS THE BOOK. If ever there was a series of stories that tackled the question ""What is it like to be black in America today?,"" THIS IS THE BOOK. If ever there was a novel that should be required reading of everybody, especially given recent current events, THIS IS THE BOOK.Empathy is born within the pages of novels—but especially one as powerful as this.+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++I borrowed this from the library and should have bought a copy because now I'm un-dog-earring a ton of pages I marked up b/c of the most amazing prose. Here are a few I don't want to forget:Pg 18: ""Cargo ships like black specks of dust in the blue, wet eye of the Atlantic"" (GAHHHHH this writing...when so many of her buzzed-about peers are falling to purple prose syndrome, Gyasi's vivid descriptions are perfectly placed...this is just one example)Pg 39: ""In my village we have a saying about separated sisters. They are like a woman and her reflection, doomed to stay on opposite sides of the pond"" (Such an elegant way for Gyasi to mirror her plot with one of the stories told by one of the African villagers she writes about) Pg 72: ""The corners of her lips always seemed to twitch upward, unwillingly, then fall within milliseconds, as though attached to that sadness that had once anchored her own mother's heart. ""Ain't we all done lost someone?"" Ness asked. (Ohhhh man....It was Ness's slave narrative that might have wrecked me most in this book) Couple that with the final paragraph of her story on page 87 and I was a blubbering fool.Pg 93: ""They would just trade one type of shackles for another, trade physical ones that wrapped around wrists and ankles for the invisible ones that wrapped around the mind."" (Very quickly in the book, you understand that one of Gyasi's objectives was to introduce her readers to how Africans—Asante and Fante, in this case—were complicit w/the whites in the slave trade—a particular chapter of the ugly slave narrative I'd never heard)Pg 112: Kojo's story—God, I just...this one was SO HARD, too: ""Every time Jo saw a slave in Baltimore, he felt like he remembered. Every time Jo saw a slave in Baltimore, he saw himself, saw what his life would have been like had Ma Aku not taken him to freedom. His free papers named him Kojo Freeman. Free man. Half the ex-slaves in Baltimore had the name. Tell a lie long enough and it will turn to truth."" (One of those lines I had to stop to savor ... so powerful)Pg 145: ""There should be no room in your life for regret. If in the moment of doing you felt clarity, you felt certainty, then why feel regret later?"" (Words to live by) Pg 216: ""In the new apartment Willie had no Bess to leave [Carson] with, and so she left him by himself on days she went to work, making sure to shut the windows and lock the doors and hide the sharp things. At night she would find that he had put himself to sleep, the mattress soaked with his ever-present tears."" (This scene in Willie's chapter—Willie the daughter of Big H, whose story REALLY broke my heart—made tears fall onto my cheeks because I have a son the age of her son and I could just NEVER imagine having to be in a position where I would leave my son alone all day the way this character had to) Pg 226: In Yaw's chapter, the paragraph that is essentially the thesis of Gyasi's brilliant novel: ""This is the problem of history. We cannot know that which we were not there to see and hear and experience for ourselves. We must rely upon the words of others......We believe the one who has the power. He is the one who gets to write the story. So when you study history, you must always ask yourself, Whose story am I missing? Whose voice was suppressed so that this voice could come forth? Once you have figured that out, you must find that story too. From there, you begin to get a clearer, yet still imperfect, picture."" Pg 244: ""For Sonny, the problem with America wasn't segregation, but the fact that you could not, in fact, segregate. Sonny had been trying to get away fro white people for as long as he could remember, but, big as this country was, there was nowhere to go."" Pg 295: From Marcus's chapter, ""It was one thing to research something, another thing entirely to have lived it. To have felt it. How could he explain to Marjorie that what he wanted to capture with his project was the feeling of time, of having been a part of something that stretched so far back, was so impossibly large, that it was easy to forget that she, and he, and everyone else, existed in it—not apart from it, but inside of it.""This last passage particular grabbed me because of Gyasi's thoughts on time that she shared in this Slate interview: http://www.slate.com/articles/arts/bo...Also, another great interview with her, this one from TIME: http://time.com/4357214/homegoing-yaa......more",Notes are private!,0,21,1,"Jul 18, 2016","Jul 27, 2016","Jun 10, 2016",,Hardcover,view (with text),/book/show/27071490-homegoing
1274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don't Order Dog        (Jeri Halston Series Book 1),"Wente, C.T.",,,B00IOQE6XY,466        pp,3.93,951,"Jun 01, 2013","Jun 30, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2016",,Kindle Edition,view,/book/show/21412553-don-t-order-dog
1275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Self-Editing for Fiction Writers: How to Edit Yourself Into Print,"Browne, Renni",0060545690,9780060545697,0060545690,288        pp,4.24,"6,731","Jan 01, 1993","Apr 13, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Some solid advice in here but a little heavy on the exercises (which felt like they made up half the book and which I never took the time to complete)Some solid advice in here but a little heavy on the exercises (which felt like they made up half the book and which I never took the time to complete). I feel like 75 percent of the content is geared toward someone who is a totally newbie, but still gleaned a few tips to apply to my own writing. ...more",Notes are private!,0,5,1,"Jun 10, 2016","Jul 10, 2016","Jun 10, 2016",,Paperback,view (with text),/book/show/180467.Self_Editing_for_Fiction_Writers
1276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Reader's Manifesto: An Attack on the Growing Pretentiousness in American Literary Prose,"Myers, B.R.",0971865906,9780971865907,0971865906,149        pp,3.90,580,Sep 2002,"Sep 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 10, 2016",,Paperback,view,/book/show/101435.A_Reader_s_Manifesto
1277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Today Will Be Different,"Semple, Maria",0316467065,9780316403436,0316403431,259        pp,3.17,"68,783","Oct 04, 2016","Oct 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 06, 2016",,Hardcover,view,/book/show/28449270-today-will-be-different
1278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One True Loves,"Reid, Taylor Jenkins*",,,B0176M3XWQ,352        pp,4.05,"490,564","Jun 07, 2016","Jun 07, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One thing I know for certain after reading three of Taylor Jenkins Reid's four books: She is an author who—for me—is a sure thing. Her newest, One TruOne thing I know for certain after reading three of Taylor Jenkins Reid's four books: She is an author who—for me—is a sure thing. Her newest, One True Loves, explores the life of Emma Blair, who marries her high school sweetheart, only to lose him in a ""Cast-away"" like plane crash. She finds love again with a classmate she's always had a soft spot for, but soon after, has to confront fate knocking on her door in the form of her dead husband, suddenly very much alive. As with all her books, I couldn't put this one down! [Without spoilers, I'll add I was REALLY satisfied with the ending—and I'd been on pins and needles throughout the book wondering if I would like it!]A few lines I loved/thoughts related to the book:""I think that perhaps everyone has a moment that splits their life in two. When you look back on your own timeline, there's a sharp spike somewhere along the way, some event that changed you, changed your life, more than the others. A moment that creates a 'before' and an 'after.'"" ""I had predicated my life on the idea that I wanted to see everywhere extraordinary, but I'd come to realize that extraordinary is everywhere.""""Flirting is probably just as much about falling in love with yourself as it is with someone else."" ""It's rare that you love the person who loves you, that you love only the person who loves only you. Otherwise, somebody's heartbroken. But I guess that's why true love is so alluring in the first place. It's hard to find and hold on to, like all beautiful things. Like gold, saffron, or an aurora borealis."" And lastly, this scene I loved (because I had never heard of this phenomenon yet experienced this MANY times:""That's the Baader-Meinhof phenomenon,"" Olive said when I mentioned it at lunch. ""My brother just told me about this. You don't notice something and then you learn the name for it and suddenly it's everywhere."" Olive thought for a moment. ""Whoa. I'm pretty sure I have the Baader-Meinhof penomenon about the Baader-Meinhof phenomenon.""Two things: 1) That scene made me LOL and 2) in One True Loves, there is a reference to Emma's parents taking a ""disco nap."" Now, I had never heard of such a thing. At 34 years old, I had to look it up! So, I'm reading this book on my phone and meanwhile, I'm reading a hardbound copy of Cynthia Sweeney's ""The Nest."" Like, literally a day after learning this ""disco nap"" term in TJR's book, it turns up in ""The Nest!"" So, yeah, the BM phenomenon? TOTALLY A REAL THING. ...more",Notes are private!,0,6,1,"Jun 10, 2016","Jun 14, 2016","Jun 06, 2016",,Kindle Edition,view (with text),/book/show/27189194-one-true-loves
1279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writing Down the Bones: Freeing the Writer Within,"Goldberg, Natalie",1590303164,9781590303160,1590303164,336        pp,4.21,"29,991","Oct 12, 1986","Jan 10, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I wanted to like this one more than I did. I’ve heard so many writers sing its praises. For me, there were too many free-writing exercises that seemedI wanted to like this one more than I did. I’ve heard so many writers sing its praises. For me, there were too many free-writing exercises that seemed more about finding oneself as a writer and less about, once you DO feel you are a writer, improving your craft. But some lovely analogies and thoughts from Goldberg to be found here, too. Just not what I thought it would be. ...more",Notes are private!,0,0,1,"Aug 16, 2017",Oct 2017,"Jun 06, 2016",,Paperback,view (with text),/book/show/44905.Writing_Down_the_Bones
1280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Will Know Me,"Abbott, Megan*",031623107X,9780316231077,031623107X,345        pp,3.43,"43,110","Jul 26, 2016","Jul 26, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I couldn't stop reading Megan Abbott's ""You Will Know Me."" This is my second book of hers and reading it was an experience much like the first (The FeI couldn't stop reading Megan Abbott's ""You Will Know Me."" This is my second book of hers and reading it was an experience much like the first (The Fever). Haunting, chilling ... in some ways a literary experience on par with how that old show Unsolved Mysteries used to make me feel as kid...creeped out and on edge but unable to look away. The plot of the novel is also timely—a story centered around young Devon, an elite gymnast (I couldn't unsee Olympian Aly Raisman as the character) whose parents will stop at nothing to keep her Olympic hopes alive, even if it means entangling themselves in the accident that is the story's catalyst. A perfect pick for anyone who loves mysteries and suspense a la Gillian Flynn. ...more",Notes are private!,0,4,1,"Aug 17, 2016","Aug 21, 2016","Jun 01, 2016",,Hardcover,view (with text),/book/show/25251757-you-will-know-me
1281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Home,"Alcott, Kathleen",1594633630,9781594633638,1594633630,336        pp,3.57,"3,420","Jul 30, 2015","Aug 04, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2016",,Hardcover,view,/book/show/24611962-infinite-home
1282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Allergy Solution: Unlock the Surprising, Hidden Truth About Why You Are Sick and How to Get Well","Galland, Leo*",1401949398,9781401949396,1401949398,323        pp,4.02,329,"Feb 23, 2016","May 10, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2016",,Hardcover,view,/book/show/25779569-the-allergy-solution
1283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Please Don't Tell,"Tims, Laura*",,,,352        pp,3.60,"1,307","May 24, 2016","May 24, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 25, 2016",,Hardcover,view,/book/show/17933522-please-don-t-tell
1284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Artists' and Writers' Cookbook: A Collection of Stories with Recipes,"Garrett, Natalie Eve*",1576877884,9781576877883,1576877884,176        pp,3.74,95,unknown,"Oct 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2016",,Hardcover,view,/book/show/28687006-the-artists-and-writers-cookbook
1285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fault Line,"Desir, Christa",1442460725,9781442460720,1442460725,240        pp,3.53,"2,160","Oct 15, 2013","Oct 15, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 20, 2016",,Hardcover,view,/book/show/13482832-fault-line
1286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Paris Review Interviews, 1",The Paris Review,0312361750,9780312361754,0312361750,510        pp,4.39,"1,150","Oct 17, 2006","Oct 17, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You guys, I am such a dork that for years I coveted the four book collection set of these Paris Review interviews. (As in, they've sat in my Amazon wiYou guys, I am such a dork that for years I coveted the four book collection set of these Paris Review interviews. (As in, they've sat in my Amazon wish list since like, 2009.) But they're stupidly expensive (like, $150 for the set) so yeah, wishful thinking is right.Imagine my surprise to discover our local library has them! Recently I dived into this one and then was glad I DIDN'T purchase them b/c in the time I had this checked out, I found myself devouring a few, skimming others, and straight up not reading some b/c well, my interests just didn't align with their work (why oh why will I forever struggle to 'get' poetry? I read the TS Eliot interview and was like, 'huh?').In regards to these collections, I must add that I LOVE reading interviews (I also love interviewing, something I do practically every day for my job and have for years as a journalist/writer—if you ever meet me, expect me to pepper you with questions. I'm curious by nature and it's what I do). I also love getting a sneak peek into a creative's working life, so these are great for that as they're especially good about painting a scene of the artist in his/her work environment at the time the interview was conducted (many in this volume in the 50s-60s). Especially loved the Capote and Hemingway interviews but my absolute favorite is the Vonnegut one included in this book. (You MUST read it.) Alas, didn't get to the Didion interview before I had to return it. Next time ..... ...more",Notes are private!,0,0,1,"May 12, 2016","Jun 02, 2016","May 12, 2016",,Paperback,view (with text),/book/show/11473.The_Paris_Review_Interviews_1
1287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some Possible Solutions,"Phillips, Helen*",1627793798,9781627793797,1627793798,224        pp,3.63,648,"May 31, 2016","May 31, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2016",,Hardcover,view,/book/show/26792283-some-possible-solutions
1288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Flags: The Rise of ISIS,"Warrick, Joby",0385538227,9780385538220,,368        pp,4.32,"14,981","Sep 29, 2016","Sep 29, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 12, 2016",,ebook,view,/book/show/25241317-black-flags
1289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hemingway Thief,"Harris, Shaun",163388175X,9781633881754,163388175X,240        pp,3.56,378,"Jul 19, 2016","Jul 19, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2016",,Paperback,view,/book/show/27774552-the-hemingway-thief
1290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls,"Cline, Emma",081299860X,9780812998603,081299860X,355        pp,3.50,"216,841","Jun 14, 2016","Jun 14, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm in the camp of people tired of these much-buzzed books (often times written for six-figure sums by young female writers whose book jacket picturesI'm in the camp of people tired of these much-buzzed books (often times written for six-figure sums by young female writers whose book jacket pictures feature come-hither stares) where weak characters and plot are masked by purple prose that pulls you out of the story. This happens to be one of those books for me. (Note I said for me—troll around here and you'll find plenty of people satisfied with this read). Myself, I got about 75 pages in (a point at which the plot was starting to go somewhere, I just couldn't make myself care), and gave up. I'd like to say it's because the book was due at the library but I'm not sure I'd have wanted to finish it even if I'd kept it. I'm reassured about my feelings on this one by the back-and-forth I exchanged with my astute (and remarkably well-read) GR friend, Jess. Her  (and our subsequent commentary) speaks to why this book drove me mad enough I couldn't finish it. ...more",Notes are private!,0,6,1,"Jun 26, 2016",Jul 2016,"May 11, 2016",,Hardcover,view (with text),/book/show/26893819-the-girls
1291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Autofocus,"Gibaldi, Lauren*",006230223X,9780062302236,006230223X,352        pp,3.68,499,"Jun 14, 2016","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 11, 2016",,Hardcover,view,/book/show/27064326-autofocus
1292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eligible,"Sittenfeld, Curtis*",0307736644,9780307736642,0307736644,14        pp,3.60,"92,671","Apr 19, 2016","Apr 19, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sittenfeld is a popular writer (perhaps you’ve picked up her best-sellers Prep or American Wife) but this was my first book of hers and I was smitten.Sittenfeld is a popular writer (perhaps you’ve picked up her best-sellers Prep or American Wife) but this was my first book of hers and I was smitten. A modern-day retelling of Jane Austen’s Pride and Prejudice wherein the five Bennet sisters are adrift in Cincinnati, Ohio (a city I once lived). Much like the original, their attention is stolen by a (Chip) Bingley and (Fitzwilliam) Darcy. The writing is Austen-ish (so expect a fair amount of fancy words), but Sittenfeld’s wit—combined with her modern makeover of P&P’s cast of characters (case in point: Chip Bingley was a contestant on a dating reality show called Eligible; the youngest Bennet sisters are CrossFit fanatics)—will keep you turning the pages of this humorous reinterpretation of a classic. ...more",Notes are private!,0,1,1,"May 10, 2016","May 16, 2016","May 10, 2016",,Audio CD,view (with text),/book/show/26109026-eligible
1293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hamilton Affair,"Cobbs, Elizabeth*",1628727209,9781628727203,1628727209,408        pp,3.87,"13,324","Aug 02, 2016","Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2016",,Hardcover,view,/book/show/28695340-the-hamilton-affair
1294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Two-Family House,"Loigman, Lynda Cohen*",1250076927,9781250076922,1250076927,290        pp,3.93,"27,165","Mar 08, 2016","Mar 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2016",,Hardcover,view,/book/show/25663717-the-two-family-house
1295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ready Player One        (Ready Player One, #1)","Cline, Ernest*",030788743X,9780307887436,030788743X,374        pp,4.23,"1,167,612","Aug 16, 2011","Aug 16, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 02, 2016",,Hardcover,view,/book/show/9969571-ready-player-one
1296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Presence: Bringing Your Boldest Self to Your Biggest Challenges,"Cuddy, Amy*",0316256579,9780316256575,0316256579,352        pp,3.90,"17,771","Nov 03, 2015","Dec 22, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 14, 2016",,Hardcover,view,/book/show/25066556-presence
1297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aristotle and Dante Discover the Secrets of the Universe        (Aristotle and Dante, #1)","Sáenz, Benjamin Alire*",1442408928,9781442408920,1442408928,390        pp,4.31,"600,440","Feb 21, 2012","Feb 21, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book—one that's come highly recommended over the years—was a slow burn for me.I finally got around to it as my latest Audible selection this spriThis book—one that's come highly recommended over the years—was a slow burn for me.I finally got around to it as my latest Audible selection this spring and—confession time—the fact I did was driven in large part by Lin-Manuel Miranda reading it. He does GREAT BTW. But come on, are you surprised? The guy has the creative Midas touch. At first, my struggle with the story was b/c the action in the first third of the novel is slow. As in, the biggest thing that happens to Ari (our teenage male protagonist) is meeting Dante (the geeky, curious kid who becomes his BFF). The two then commiserate about being outcasts and sharing the weight of being named after famous philosophers (and we also get some backstory on their lives—a LOT of backstory when it comes to Ari's relationship w/his dad, a Vietnam vet suffering PTSD).But somewhere along the way—driven in large part by Benjamin Alire Sáenz's beautiful writing—I got more and more interested in the story until at one point, I had my car turned off, just sitting in my in-laws' driveway, not wanting to stop listening, because I didn't want to get out until the pivotal scene in my ears was over.I both loved and hated that this book had a sort of portent of doom hanging over basically the entire narrative. It kept me guessing and then sighing with relief at its HEA ending. Overall what I loved most about the narrative is that it introduces its readers to diverse characters with real and authentic problems. While it's set in the '80s, without question it's that kind of classic coming of age story that, if not already on high school reading lists, will be someday. And it should because it has that definitive ""it"" factor that makes you think every teenager needs to read this story....more",Notes are private!,0,1,1,"Apr 14, 2016",Jun 2016,"Apr 14, 2016",,Hardcover,view (with text),/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe
1298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Exit, Pursued by a Bear","Johnston, E.K.*",,,,243        pp,3.91,"12,109","Mar 15, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2016",,Hardcover,view,/book/show/25528801-exit-pursued-by-a-bear
1299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Change Your Words, Change Your Life: Understanding the Power of Every Word You Speak","Meyer, Joyce",0446538574,9780446538572,0446538574,320        pp,4.38,"1,870","Jan 01, 2007","Sep 11, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2016",,Hardcover,view,/book/show/13528467-change-your-words-change-your-life
