,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,piperitapitta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
137,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goražde: Area protetta,"Sacco, Joe",8804503645,9788804503644,8804503645,227        pp,4.28,"10,063",Jun 2000,"Feb 21, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Oct 21, 2022","Nov 05, 2022","Oct 21, 2022",,Paperback,view,/book/show/13142646-gora-de
138,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Guarda le luci, amore mio","Ernaux, Annie*",8831312847,9788831312844,8831312847,107        pp,3.53,"3,982","Mar 27, 2014","Mar 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Oct 09, 2022","Oct 15, 2022","Oct 15, 2022",,Paperback,view,/book/show/60581703-guarda-le-luci-amore-mio
139,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'impero del dolore,"Keefe, Patrick Radden",8804753943,9788804753940,8804753943,696        pp,4.54,"102,993","Apr 13, 2021","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nel nome dei SacklerPurdue PharmaOxyContinCrisi degli OppiodiEpidemia morti negli Stati UnitiFamiglia Sackler[image]È tutto raccontato qui (ma raccontNel nome dei SacklerPurdue PharmaOxyContinCrisi degli OppiodiEpidemia morti negli Stati UnitiFamiglia Sackler[image]È tutto raccontato qui (ma raccontato è un termine che non gli rende giustizia, perché quella di Patrick Radden Keefe è una vera e propria indagine che da giornalistica - inizia sul New Yorker - si è espansa fino a diventare un libro di quasi settecento pagine), dall’arrivo dei Sackler negli USA all’inizio del XX secolo fino alla dinastia e ai risvolti giudiziari dei nostri giorni: avvincente come un romanzo, sia pure molto complesso e incline ad alcuni tecnicismi (sia in ambito pubblicitario - Arthur Sackler coniò per primo il termine “ampio spettro” riferito a un farmaco - che commerciale, che farmaceutico, che finanziario, che giudiziario, che politico), ma appassionante (sì, in alcuni momenti riesce a essere appassionante come un legal drama e la storia dell'arrivo di Isaac Sackler a Brooklyn che con la nascita di Arthur, Mortimer e Raymond segna l'avvio della dinastia, sembra uscito da un racconto di Malamud o da un romanzo di uno dei fratelli Singer) e terrificante se si pensa a quanto loro è stato permesso di fare sotto l’egida della rispettabilità acquisita con la filantropia e grazie alle generose donazioni al mondo delle arti e delle scienze, e a quanta collusione ci fu con chi di fatto doveva controllarli (la Food and Drug Administration, per esempio - “Agenzia per gli alimenti e i medicinali"", abbreviato in FDA - è l'ente governativo statunitense che si occupa della regolamentazione dei prodotti alimentari e farmaceutici, dipendente dal Dipartimento della salute e dei servizi umani degli Stati Uniti d'America - cit. Wikipedia) prima che si decidesse di fermarli e riconoscergli una responsabilità che fu diretta (e non casuale o incidentale) e personale (sia Arthur Sackler che i suoi fratelli che Richard Sackler - di seconda generazione - seguivano e decidevano personalmente rispetto alla produzione e al marketing aggressivo con il quale si chiedeva ai loro agenti commerciali di promuovere il farmaco) nel determinare la più grande crisi ed emorragia interna in termini di perdite di vite umane. Migliaia di vite umane.[image]Ecco, questo per capire perché nella quasi totalità dei romanzi contemporanei USA c'è un riferimento alle morti provocate dall'uso di antidolorifici a base di oppiodi (il più delle volte inizialmente assunti per alleviare il dolore provocato da un infortunio o da un incidente sul lavoro) o dall'eroina (il successivo e conseguente passaggio, sia economico che per maggior facilità nella reperibilità) una volta sviluppata la dipendenza dai primi: da quelli che dovevano essere  farmaci (e parlo al plurale perché Purdue Pharma fu un apripista nell'utilizzo farmaceutico e degli oppiodi) a tutela dei pazienti affetti da dolori post traumatici e dolore cronico.Fra le storie raccontate c'è anche quella dell'artista e attivista Nan Goldin, la cui vicenda personale e la carriera sono raccontate anche nel documentario All the beauty and the bloodshed di Laura Poitras, vincitore Vincitore del Leone d'Oro alla 79. Mostra del Cinema di Venezia nel 2022 e ora candidato al Premio Oscar nella sua categoria.[image]Le immagini sono tratte dai flashmob organizzati da Nan Goldin e dal gruppo di attivisti PAIN-Prescription Addiction Intervention Now....more",Notes are private!,0,11,1,"Oct 11, 2022","Jan 15, 2023","Oct 11, 2022",,Paperback,view (with text),/book/show/62007061-l-impero-del-dolore
140,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il vento selvaggio che passa,"Yates, Richard",8833890910,9788833890913,8833890910,508        pp,3.91,"2,213",1984,"Feb 27, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Quattro, quattro e mezza: uno Yates molto diverso dagli altri per alcuni aspetti, ma molto Yates per tanti altri. Lo definirei uno Yates della maturitQuattro, quattro e mezza: uno Yates molto diverso dagli altri per alcuni aspetti, ma molto Yates per tanti altri. Lo definirei uno Yates della maturità, con tutti i pregi che questa definizione comporta....more",Notes are private!,0,23,1,"Oct 10, 2022","Oct 24, 2022","Oct 10, 2022",,Paperback,view (with text),/book/show/51173830-il-vento-selvaggio-che-passa
141,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il testimone,"Villoro, Juan",8895492404,9788895492407,8895492404,504        pp,3.77,617,"Nov 03, 2004","Jun 30, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2022",,Paperback,view,/book/show/30971042-il-testimone
142,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una donna,"Ernaux, Annie*",8899793476,9788899793470,8899793476,112        pp,4.22,"11,887","Jan 14, 1988","Apr 09, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Festeggio il Premio Nobel leggendo gli ultimi due titoli che mi mancavano, felice perché so che ne sta per arrivare un altro.“Le rimproveravo di esserFesteggio il Premio Nobel leggendo gli ultimi due titoli che mi mancavano, felice perché so che ne sta per arrivare un altro.“Le rimproveravo di essere ciò che io, in procinto di emigrare in un ambiente diverso, cercavo di non sembrare più.”“In certi momenti aveva in sua figlia, di fronte a lei, un nemico di classe.”Il rapporto di Annie Ernaux con la madre, per come ce lo racconta lei stessa, è segnato da una profonda frattura sociale e generazionale: la madre è di famiglia operaia nata e vissuta in una piccola cittadina di provincia, mentre la figlia sarà non solo “quella che avrà studiato” e che metterà fra loro la distanza della lingua e della cultura, ma anche, a sua volta, un prodotto del Sessantotto, che amplificherà tutte le distanze che i figli da sempre, in maniera del tutto naturale, mettono fra loro e i genitori che per forza di cose sono nati e vissuti in un’epoca precedente. Resta in ogni caso, anche quando Ernaux stessa (citando ne Il posto Jean Genet- “Scrivere è l’ultima risorsa quando abbiamo tradito” - ma anche come si evince dalle due citazioni che ho riportato qui sopra) ammetta di sentirsi rispetto ai genitori colei che in qualche senso li ha traditi, anche laddove non rinnegherà mai il proprio percorso sociale e culturale, l’insofferenza per la tenacia con la quale sono sempre rimasti legati ai riti e alle abitudini dettate dalle umili origini, la tenerezza per una madre e un padre così lontani da lei, il tentativo di conoscere per conciliare le proprie esistenze, le proprie differenze, le mancanze che li hanno allontanati, la conoscibilità delle proprie origini....more",Notes are private!,0,34,1,"Oct 07, 2022","Oct 07, 2022","Oct 07, 2022",,Paperback,view (with text),/book/show/39732898-una-donna
143,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ritratto in piedi,"Manzini, Gianna",8804407069,9788804407065,8804407069,222        pp,3.69,29,1971,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2022",,Paperback,view,/book/show/2943417-ritratto-in-piedi
144,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Una tipografia in paradiso,"Mondadori, Mimma",,,,216        pp,3.20,5,1986,1986,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,Oct 2022,"Oct 07, 2022","Oct 05, 2022",,Hardcover,view,/book/show/26002375-una-tipografia-in-paradiso
145,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Il bacio fantasma. Amori, poesie e follia di Richard Brautigan","Golia, Marco Petrella, Filippo",8862617526,,,92        pp,3.62,8,unknown,"Jun 10, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 03, 2022","Oct 04, 2022","Oct 03, 2022",,,view,/book/show/58413917-il-bacio-fantasma-amori-poesie-e-follia-di-richard-brautigan
146,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American dust. Prima che il vento si porti via tutto,"Brautigan, Richard",8876380205,9788876380204,8876380205,109        pp,4.04,"3,913",1982,2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Oct 02, 2022","Oct 03, 2022","Oct 02, 2022",,Paperback,view,/book/show/9693707-american-dust-prima-che-il-vento-si-porti-via-tutto
147,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,California: La fine del sogno,"Costa, Francesco",,,B0BBL8SB5Y,204        pp,4.14,"3,920","Sep 13, 2022","Sep 13, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Sep 20, 2022","Oct 09, 2022","Sep 20, 2022",,Kindle Edition,view,/book/show/62084267-california
148,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La pace come un fiume,"Enger, Leif",8864110186,9788864110189,8864110186,381        pp,4.01,"90,381","Aug 02, 2001",May 2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Sep 17, 2022",Oct 2022,"Sep 17, 2022",,Paperback,view,/book/show/16144450-la-pace-come-un-fiume
149,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I venerdì da Enrico's,"Carpenter, Don",8888320784,9788888320786,8888320784,366        pp,4.10,670,"Apr 08, 2014","Jun 23, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Sep 03, 2022","Sep 17, 2022","Sep 03, 2022",,Hardcover,view,/book/show/25883127-i-venerd-da-enrico-s
150,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tracce: memoria, storia e razza nel paesaggio americano","Savoy, Lauret Edith",8894833798,9788894833799,8894833798,240        pp,4.10,"1,148","Nov 10, 2015",2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Origini[image]Forse il più complesso fra i libri pubblicati nella collana This Land, quello con una presa meno immediata, ma non per questo non altretOrigini[image]Forse il più complesso fra i libri pubblicati nella collana This Land, quello con una presa meno immediata, ma non per questo non altrettanto bello, non altrettanto intenso.La scrittrice, docente di studi ambientali e geologa Lauret Edith Savoy, ripercorre e indaga sulle origini della sua famiglia e sulle possibili discendenze da schiavi afroamericani e, muovendo da questa esigenza interiore, allarga le sue ricerche alle tracce lasciate sul continente americano non solo dalle moltitudini di persone provenienti dal continente africano di cui nulla è stato tramandato, ma anche da quelle vissute ai confini con il Messico e alle tribù di nativi ingannate e annientate nel corso della fondazione del più grande stato democratico del mondo; ne deriva un un viaggio che è sì geografico e naturalistico, storico e sociale, ma anche intimo e spirituale, in una ricerca continua di connessione con la terra, con le moltitudini di persone che l'hanno popolata, con le proprie origini.Letter to AmericaDear America,An old and perhaps unanswerable question has troubled me since my childhood. Now it won’t let me rest.The Revolutionary War had entered its final years, still undecided, when J. Hector St. John de Crèvecoeur asked, What then is the American, this new man? Most of the soon-to-be former colonists would probably agree with his response, published in 1782 in Letters from an American Farmer: “He is either an European, or the descendant of an European, . . . who leaving behind him all his ancient prejudices and manners, receives new ones from the new mode of life he has embraced, the new government he obeys, and the new rank he holds.” He makes “a new race of men, whose labours and posterity will one day cause great changes in the world.”So many others were excluded from this definition: women, Indigenous peoples, as well as one-fifth the population of the fledging United States “whose labours” had driven the economies of all 13 colonies. [...]https://www.terrain.org/2018/currents......more",Notes are private!,0,16,1,"Aug 26, 2022","Oct 15, 2022","Aug 28, 2022",,Paperback,view (with text),/book/show/61625961-tracce
151,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scompartimento n. 6,"Liksom, Rosa",,,8870915263,240        pp,3.21,"4,951",2011,"Feb 28, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 24, 2022","Sep 02, 2022","Aug 24, 2022",,Paperback,view,/book/show/20880406-scompartimento-n-6
152,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Questa vita tuttavia mi pesa molto,"Franzosini, Edgardo",8845930122,9788845930126,8845930122,117        pp,3.45,255,"Sep 17, 2015","Sep 17, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Che bella la biografia immaginata di Rembrandt Bugatti, fratello del più famoso Ettore - quello delle auto ancora più famose, le Bugatti, appunto - scChe bella la biografia immaginata di Rembrandt Bugatti, fratello del più famoso Ettore - quello delle auto ancora più famose, le Bugatti, appunto - scultore prevalentemente di animali, che amava osservate in silenzio nei grandi zoo degli inizi del Novecento: Milano, Parigi, Anversa. Ma qui, forse, la storia diventa immaginaria, mentre l’unica certezza è quella delle sue opere e della morte prematura.Delicato, commovente, inesorabile nell’intrecciare la storia del suo protagonista all’avanzata dei venti di guerra: la prima mondiale, con quel senso di distruzione che coinvolge anche l’intimo dell’artista, prima, e dell’uomo, poi. Voglio leggere altro di questo autore....more",Notes are private!,0,25,1,"Aug 22, 2022","Aug 24, 2022","Aug 22, 2022",,Paperback,view (with text),/book/show/26724723-questa-vita-tuttavia-mi-pesa-molto
153,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infanzia,"Ditlevsen, Tove",8893258684,9788893258685,8893258684,123        pp,4.10,"11,819",1967,"Mar 24, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Tre e mezza, in realtà, mi riserva la quarta per le altre due parti della trilogia.https://www.sololibri.net/?page=amp&a...Tre e mezza, in realtà, mi riserva la quarta per le altre due parti della trilogia.https://www.sololibri.net/?page=amp&a......more",Notes are private!,0,10,1,"Aug 21, 2022","Aug 22, 2022","Aug 21, 2022",,Paperback,view (with text),/book/show/60422248-infanzia
154,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Di seconda mano,"Offutt, Chris*",8833893898,9788833893891,8833893898,192        pp,3.57,23,unknown,"Jul 08, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Aug 19, 2022","Aug 26, 2022","Aug 19, 2022",,Paperback,view,/book/show/61895275-di-seconda-mano
155,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A proposito di mia figlia,"Hye-Jin, Kim",8804744650,9788804744658,8804744650,144        pp,3.71,"7,530","Sep 15, 2017","May 17, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,14,1,"Aug 17, 2022","Aug 19, 2022","Aug 17, 2022",,Paperback,view,/book/show/60850762-a-proposito-di-mia-figlia
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le perfezioni,"Latronico, Vincenzo",8830105694,9788830105690,8830105694,144        pp,3.30,"1,845","Mar 22, 2022","Mar 22, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Aug 17, 2022",,Paperback,view,/book/show/59800061-le-perfezioni
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poet X,"Acevedo, Elizabeth*",8820069563,9788820069568,8820069563,355        pp,4.39,"127,378","Mar 06, 2018","Apr 27, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 14, 2022","Aug 15, 2022","Aug 14, 2022",,Hardcover,view,/book/show/57822173-poet-x
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tutto perfetto tranne la madre,"Bartolomei, Fabio",8833573745,9788833573748,8833573745,144        pp,3.55,56,Sep 2021,Sep 2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fabio Bartolomei lascia sempre con il sorriso sulle labbra, anche quando si tratta di un sorriso enigmatico dal retrogusto amaro e di una storia in cuFabio Bartolomei lascia sempre con il sorriso sulle labbra, anche quando si tratta di un sorriso enigmatico dal retrogusto amaro e di una storia in cui non ci sono né perfezione, né lieto fine. O forse sì....more",Notes are private!,0,5,1,"Aug 09, 2022","Aug 09, 2022","Aug 09, 2022",,Paperback,view (with text),/book/show/58651491-tutto-perfetto-tranne-la-madre
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Libera. Diventare grandi alla fine della storia,"Ypi, Lea",8807493217,9788807493218,8807493217,272        pp,4.28,"12,047","Oct 28, 2021","May 19, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 04, 2022","Aug 13, 2022","Aug 04, 2022",,Paperback,view,/book/show/61061614-libera-diventare-grandi-alla-fine-della-storia
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anarchia,"Dalrymple, William",8845936619,9788845936616,8845936619,634        pp,4.20,"14,362","Sep 10, 2019","Mar 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2022",,Paperback,view,/book/show/60550236-anarchia
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Storia della morte in Occidente,"Ariès, Philippe",8817112232,9788817112239,8817112232,260        pp,3.83,987,"Apr 01, 1974","Dec 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 26, 2022",,Paperback,view,/book/show/9734630-storia-della-morte-in-occidente
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mabel dice sì,"Ricci, Luca",8806211765,9788806211769,8806211765,137        pp,3.52,60,Sep 2012,Sep 2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 25, 2022","Jul 30, 2022","Jul 25, 2022",,Paperback,view,/book/show/16038245-mabel-dice-s
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mill Town. La resa dei conti,"Arsenault, Kerri*",889483364X,9788894833645,889483364X,402        pp,3.68,"1,945","Sep 01, 2020",2021,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Jul 20, 2022","Aug 11, 2022","Jul 20, 2022",,Paperback,view,/book/show/61625818-mill-town-la-resa-dei-conti
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La condanna dei viventi,"De Franchi, Marco",8830459186,9788830459182,8830459186,564        pp,3.85,468,"May 05, 2022","May 05, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bisognerebbe iniziare a prevedere delle multe per ogni volta che la parola ""capolavoro"" viene usata con leggerezza e a sproposito. Non male, ma davverBisognerebbe iniziare a prevedere delle multe per ogni volta che la parola ""capolavoro"" viene usata con leggerezza e a sproposito. Non male, ma davvero troppo lungo e con una prima parte che è appena sopra la sufficienza.Perlomeno è stato utile per fare un bel ripasso su Caravaggio e sulle sue opere.[image]...more",Notes are private!,0,28,1,"Jul 17, 2022","Aug 02, 2022","Jul 17, 2022",,Hardcover,view (with text),/book/show/60816557-la-condanna-dei-viventi
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trust,"Diaz, Hernan*",8807034956,9788807034954,8807034956,384        pp,3.84,"97,385","May 03, 2022","Jun 14, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"MonopolyUn autore da continuare a seguire, questo Hernán Díaz (nato in Argentina e cresciuto in Svezia, ma adesso che vive a Brooklyn, insegna, pensa MonopolyUn autore da continuare a seguire, questo Hernán Díaz (nato in Argentina e cresciuto in Svezia, ma adesso che vive a Brooklyn, insegna, pensa e scrive in inglese, Hernan Diaz senza accenti)Dopo Il falco (che mi aveva convinta solo in parte e delusa per la rimanente), un’opera più ambiziosa e riuscita: verrebbe da pensare a una partitura (se solo ne sapessi un po’ di più di musica classica), suggestionati dalle quattro parti e dalle quattro voci che compongono il romanzo: una voce classica e ottocentesca - á la Henry James, che ha fatto sussultare il mio animo di lettrice - una sperimentale, ma solo in parte, quando mette sulla pagina gli appunti e lo schema di qualcosa che dovrà essere (o è già stato) scritto, un’altra novecentesca, la terza parte, quando racconta la New York della prima metà del Novecento, divisa fra Wall Street e i movimenti anarchici dì Brooklyn (il cuore del romanzo, dove si incastrano i diversi registri e dove si cominciano a riunire i tasselli) e, infine, un’ultima diaristica, in cui i pensieri e gli appunti rimandano al flusso di coscienza di Virginia Woolf (evocata nelle pagine stesse del diario), in cui i polmoni si allargano, il corpo si ferma, la mente sembra trovare un nuovo spazio e una nuova forma.Metaletteratura, sì, ma anche un romanzo che rischia di diventare un nuovo classico.Da evitare assolutamente di leggere la quarta di copertina, che anticipa fatti (e di fatto svela troppo del perché e della struttura del romanzo) che non hanno motivo di essere svelati se non scoprendoli nel momento stesso in cui l’autore decide di rivelarceli.Sintetizzando: New York, anni Cinquanta, storia di un finanziere dei primi anni Trenta del Novecento e di sua moglie, una storia, soprattutto di soldi, ma anche, soprattutto (e quindi fifty-fifty) di relazioni: ma la storia che leggeremo, è proprio la vera storia? D’altra parte Il titolo stesso, Trust, ha diversi significati: ci si può fidare della verità?[edit] aggiungo il link di un'intervista in cui Hernan Diaz presenta ""Trust"" - con la traduttrice Ada Arduini. https://youtu.be/zj7wjw4o-qA...more",Notes are private!,0,60,1,"Jul 03, 2022","Jul 16, 2022","Jul 03, 2022",,Paperback,view (with text),/book/show/61202655-trust
