,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Emma Deplores Goodreads Censorship's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Among the Bros: A Fraternity Crime Story,"Marshall, Max",0063099551,9780063099555,B0BPSZTS2G,289        pp,3.53,"4,890","Nov 07, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Kindle Edition,view,/book/show/70240470-among-the-bros
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gator Country: Deception, Danger, and Alligators in the Everglades","Renner, Rebecca*",1250842573,9781250842572,1250842573,288        pp,3.85,"1,248","Nov 14, 2023","Nov 14, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Hardcover,view,/book/show/65211796-gator-country
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Material World: The Six Raw Materials That Shape Modern Civilization,"Conway, Ed",0593534344,9780593534342,0593534344,512        pp,4.55,"1,785","Jun 15, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Hardcover,view,/book/show/125937631-material-world
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Rome of One's Own: The Forgotten Women of the Roman Empire,"Southon, Emma",1419760181,9781419760181,1419760181,416        pp,4.36,646,"Sep 07, 2023","Nov 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An entertaining and educational work, from a scholar of ancient history whose work always comes across to me like lectures from “the fun professor”: sAn entertaining and educational work, from a scholar of ancient history whose work always comes across to me like lectures from “the fun professor”: someone deeply versed in scholarship but with a delivery that is hip, irreverent, and opinionated. The British title is “A History of the Roman Empire in 21 Women” and that’s more representative of its contents, though less allusive, than the American one, “A Rome Of One’s Own” (although over a third of the book is set before Rome became an empire). The chapters each focus on a different woman (or two) and a different period in history, so for me, something to read a chapter at a time rather than blow through all at once.Happily, I learned a fair bit about Roman history from this. The women profiled are diverse, and other than Boudicca (because no one can resist writing about Boudicca) were ones I hadn’t heard of before. The book moves from examination of the roles of women in Rome’s foundation myths; to the formerly enslaved woman who would up giving information that brought down the cult of Dionysus, all in an effort to save her boyfriend from his malicious mom; to a businesswoman in Pompei, officers’ wives at the forts along Hadrian’s Wall, a highborn court poet, an early Christian martyr. There are women at the peak of political power, too: I especially enjoyed reading about Augustus’s daughter Julia Caesar, whose restricted upbringing ultimately turned into rebellion, and Julia Maesa, a Syrian woman whose sister married an officer who later became emperor, and who later fought successfully to get her two successive grandsons on the throne. There were some real Machiavellian moves there, but she seems to have been popular, and I’d love to read a novel about her if anybody could write a good one.In the end, I definitely enjoyed this and found it well worth reading, as well as sometimes humorous. Too much of this author’s voice would probably begin to grate, but in small doses it is excellent, and a great way to learn more about Roman history....more",Notes are private!,0,5,1,"Mar 31, 2024","Apr 08, 2024","Oct 31, 2023",,Hardcover,view (with text),/book/show/98652084-a-rome-of-one-s-own
166,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Parade,"Lin, Jami Nakamura*",0063213230,9780063213234,0063213230,352        pp,4.31,552,"Oct 24, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2023",,Hardcover,view,/book/show/90588968-the-night-parade
167,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nineteen Ways of Looking at Wang Wei: How a Chinese Poem is Translated,"Weinberger, Eliot",0918825148,9780918825148,0918825148,53        pp,4.25,955,1987,1995,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 30, 2023",,Paperback,view,/book/show/235926.Nineteen_Ways_of_Looking_at_Wang_Wei
168,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Soldiers and Kings: Survival and Hope in the World of Human Smuggling,"De León, Jason*",0593298586,9780593298589,0593298586,400        pp,4.53,17,2024,"Mar 19, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 29, 2023",,Hardcover,view,/book/show/165938555-soldiers-and-kings
169,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Subversive Simone Weil: A Life in Five Ideas,"Zaretsky, Robert",022654933X,9780226549330,022654933X,200        pp,3.98,239,unknown,"Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2023",,Hardcover,view,/book/show/55244640-the-subversive-simone-weil
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Child Goddess,"Marley, Louise*",0441012124,9780441012121,0441012124,352        pp,3.84,206,"May 31, 2004","May 31, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2023",,Mass Market Paperback,view,/book/show/394761.The_Child_Goddess
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret Barrister: Stories of the Law and How It's Broken,"Secret Barrister, The",1509841156,,B0753GBC5Z,385        pp,3.90,"19,372","Mar 22, 2018","Mar 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 28, 2023",,Kindle Edition,view,/book/show/36620738-the-secret-barrister
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ghosts of Beatrice Bird,"Morgan, Louisa*",0356516830,9780356516837,0356516830,400        pp,4.08,525,"Nov 21, 2023","Nov 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Paperback,view,/book/show/62312325-the-ghosts-of-beatrice-bird
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Princess of Thornwood Drive,"Moreau, Khalia*",1538725266,9781538725269,1538725266,336        pp,3.75,165,"Sep 19, 2023","Nov 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2023",,Paperback,view,/book/show/75593782-the-princess-of-thornwood-drive
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When Crack Was King: A People's History of a Misunderstood Era,"Ramsey, Donovan X.",0525511806,9780525511809,0525511806,448        pp,4.37,"2,965","Jul 11, 2023","Jul 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2023",,Hardcover,view,/book/show/63024187-when-crack-was-king
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Rivermouth: A Chronicle of Language, Faith, and Migration","Oliva, Alejandra*",,9781662601699,,320        pp,4.25,409,"Jun 20, 2023","Jun 20, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2023",,,view,/book/show/64041063-rivermouth
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Impatient,"Amadou Amal, Djaïli",0063141620,9780063141629,0063141620,176        pp,4.04,"6,391","Sep 30, 2017","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2023",,Hardcover,view,/book/show/59949727-the-impatient
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girls and Their Monsters: The Genain Quadruplets and the Making of Madness in America,"Farley, Audrey Clare*",1538724472,9781538724477,1538724472,304        pp,3.54,"1,409","Jun 13, 2023","Jun 13, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 21, 2023",,Hardcover,view,/book/show/62874240-girls-and-their-monsters
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carmen and Grace,"Aquino, Melissa Coss",0063159066,9780063159068,0063159066,400        pp,3.90,891,"Apr 04, 2023","Apr 04, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2023",,Hardcover,view,/book/show/61419657-carmen-and-grace
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Iron Flame        (The Empyrean, #2)","Yarros, Rebecca*",1649374178,9781649374172,1649374178,640        pp,4.35,"919,844","Nov 07, 2023","Nov 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have what for me is an unusual relationship with this series. I don’t think it’s a great work of art, but it is a lot of fun. I am reading them as aI have what for me is an unusual relationship with this series. I don’t think it’s a great work of art, but it is a lot of fun. I am reading them as a buddy read and they are ideal for that, or for anyone who wants to engage with a fandom: they are plot-heavy books chock-full of secrets and hidden agendas and fertile ground for speculation of every sort. The series is also an interesting mashup of narrative elements and styles: I would call it epic fantasy for an audience whose first love was YA, as written by an author steeped in American military culture and romance novels. None of these are elements I love on their own, but it’s fun to see how Yarros mixes them together.Iron Flame picks up right where Fourth Wing left off, and the plot does not slow down: just as much happens here as in the first, with lots of new revelations, new characters, new information about the world, and some big events, most of which I definitely was not expecting. Overall it was a satisfying story, and while I’m not fully convinced it needed to be 140 pages longer than Fourth Wing (a few of these scenarios could have been cut down a bit), it left me very interested to see what would happen next.One thing I think Yarros struggles with a bit here is particularly interesting to me. This series has just as many characters as your typical epic fantasy, but unlike most, only one point-of-view. Which results in Violet having the fairly unique opportunity among fictional protagonists to have about as many people in her life as you’d expect from a real person! Especially a person who is basically attending fantasy West Point. Violet has:-	1 love interest-	2 dragons-	3 close relatives-	3 ride-or-die squadmates-	1 non-military nerd friend-	1 antagonistic quasi-friend-	2 messy situations where one person is deeply invested while the other thinks they are sworn enemiesPlus a variety of other relationships with somewhat less investment: her doctor; several professors who seem invested in her success; a former mentor who can no longer be trusted; various peripheral squadmates, at least two of whom will obviously have a significant future role. This is a lot of characters to develop and relationships to maintain (not counting the 3+ actual sworn enemies since those don’t need maintenance), which is probably why most books don’t try. And I don’t think Yarros is entirely successful, in that characters often seem to drop off the radar despite living in the same place, and Violet’s squadmates and friends tend to have one-note personalities, if that. But as someone who gets tired of the limited relationship options usually available to protagonists (normally you get about 3 significant people, including 1-2 love interests and a parent or mentor), it was fun to see someone write an actually connected character. And I enjoy the family drama in these books a lot, while being less invested in the dragons and the romance than many readers. Well, this installment definitely delivers on the family drama front.Of course, like many hastily-written-but-huge fantasy sequels, there are writing tics: eyes flare, shoulders dip, “lectures” is frequently used as a dialogue tag, and most confusingly, the act of someone putting their hand in another’s hair is repeatedly described with the verb “spear.” I suppose all that tracks with the use of the first person present (Violet doesn’t have time to stop and think about her word choice either, and in any case first person present is not a stylistic choice from which I have high literary expectations). There are other nits I could pick, too: these books dump more trauma than they have time to deal with, and the characters don’t always feel quite like products of their world. Thus far each volume has one truly absurd fight scene in which Violet wins in a head-scratchingly convoluted way. Overall though, this was a fun read, with its heart very much in the right place, and despite my middling rating, I find myself resonating far more with fans of the series than its detractors. I’ll definitely read the next when it’s released, and I’ll fully enjoy theorycrafting in the meanwhile....more",Notes are private!,3,18,1,"Nov 07, 2023","Nov 24, 2023","Oct 14, 2023",,Hardcover,view (with text),/book/show/90202302-iron-flame
180,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moth Smoke,"Hamid, Mohsin",0312273231,9780312273231,0312273231,256        pp,3.85,"11,477",2000,"Jan 01, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2023",,Paperback,view,/book/show/440777.Moth_Smoke
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"East West Street: On the Origins of ""Genocide"" and ""Crimes Against Humanity""","Sands, Philippe",0385350716,9780385350716,0385350716,448        pp,4.46,"10,612","May 24, 2016","May 24, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2023",,Hardcover,view,/book/show/27068666-east-west-street
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Other Rivers: A Chinese Education,"Hessler, Peter",0593655338,9780593655337,0593655338,480        pp,0.00,0,unknown,"Jul 09, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2023",,Hardcover,view,/book/show/199347135-other-rivers
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Egyptian Made: Women, Work, and the Promise of Liberation","Chang, Leslie T.",0525509216,9780525509219,0525509216,368        pp,4.20,20,unknown,"Mar 12, 2024",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2023",,Hardcover,view,/book/show/63249459-egyptian-made
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Age of Ambition: Chasing Fortune, Truth, and Faith in the New China","Osnos, Evan",0374280746,9780374280741,0374280746,403        pp,4.25,"8,379","May 13, 2014","May 13, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2023",,Hardcover,view,/book/show/18490568-age-of-ambition
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,African Europeans: An Untold History,"Otélé, Olivette",1541619676,9781541619678,1541619676,304        pp,3.77,588,"Oct 22, 2020","May 04, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is about an important topic, and as the author is a history professor, I imagine she knows a great deal about it. After reading the book, I This book is about an important topic, and as the author is a history professor, I imagine she knows a great deal about it. After reading the book, I am left imagining, however, because good luck gleaning information from it.The book suffers from a lack of organization on any level: paragraphs, chapters, the book as a whole. I was left with little sense of what the author was trying to say other than that Africa and Europe have a history together, nor was the focus of individual chapters particularly clear, as they leap around in time, place and subject with no transitions. While the book is sold as a rebuttal to the notion that people of African descent living in Europe are a relatively new phenomenon, kicking off with World Wars I and II, it actually does little to rebut that or even focus on it much. Out of seven chapters, the first two are sort of about that, though also with non-sequiturs like the Roman-governed Egyptians’ war with Nubia, cited as an example of European/African contact. Then it jumps straight from the Roman Empire to the Renaissance. Chapters 3 and 4 focus on European overseas empires and the slave trade, Chapter 5 on the period around the world wars, and Chapters 6 and 7 are all about 21st century activism. But the biggest problem is with the writing itself; I wouldn’t even call it academic—there’s a bit of jargon, but not much—so much as clunky, confusing and at times incoherent. Here are some examples:Dutch ambiguity was further evidenced by the debate about slavery and education to which Capitein contributed in some degree. Capetein arrived in Middelburg in 1728. He then travelled with Van Gogh to The Hague, where Van Gogh had a house. Two years after his arrival, Van Gogh sent him to German-born minister [sic] of the Reformed Church, Johann Philipp Manger. Manger’s impression on the boy was important. In the 1730s the Republic was at its height in terms of trade and culture. The Dutch, Capitein amongst them, were proud of its achievements. Through Capitein’s writings, one learns that The Hague and the whole of the country were a source of regional and national esteem. Manger’s position as a vocal protector of immigrants and a tolerant Christian provided access to a more balanced and outward-looking perspective that greatly influenced the young Capetein. Under Manger’s tutelage, Capitein learnt French and was encouraged to consider university. In 1735, at nearly eighteen years old, he was baptized. He joined the University of Leiden two years later. (72)It’s as if the author put all the sentences into a blender and slapped them down in the order they came out—and at no point is the debate about slavery and education addressed, despite being the apparent thesis sentence of the paragraph. Or see this one, about France:The number of legal cases involving black people led the authorities to suggest that a special unit should be set up. In 1777 the Police des Noirs, or ‘police for black people’, was created. Soon after, it became compulsory for black people to carry a cartouche (an identification card). Between 1777 and 1789, in Paris only, 765 people were registered. The aim of the Police des Noirs was to limit the number of black people in the country. It was not named a ‘police for enslaved people’, so the assumption by then was that all black bodies were enslaved. Masters who had enslaved domestic servants in their service had to register them or risk paying a heavy fine. Enslaved people were to stay in detention centres for the duration of their master’s stay. The costs would be the master’s responsibility. (84-85)This paragraph appears to discuss two totally different regimes—one under which black people in France had to be registered and carry identification cards at all times and were heavily policed, and another under which they were interned (in regular jails, a subsequent paragraph explains). At no point is this abrupt transition addressed: did one system replace the other? Did one apply to some people while the other applied to others? Who knows! Not the reader of this book!I was similarly confused by this one, about the French West African colony at Saint Louis:The mariage a la mode du pays was legally recognized. When the European husband died or left the country and it was confirmed that he would never come back, the woman could remarry. These women had the support of their communities if they then wanted to start anew and have children within a second or third union. The children born from the marriages had their father’s name and could enjoy the benefits of his wealth. However, these unions were not recognized by European laws, meaning that the father’s European assets could not go to his African children. In 1830, the law changed, stating that European African children in Senegal could no longer inherit their father’s property. However, a French Royal Ordinance of the same year stated that children born before 1830 were still allowed to inherit their father’s property in Saint Louis. (108)So, basically, the law didn’t allow mixed-race children to inherit their European father’s property (despite “enjoying his wealth” in some unspecified way), and then the law changed so they super-duper couldn’t inherit it?Or take this one, about a Cameroonian prince:Alexander led a life of leisure in many ways. He married Andrea when he was nineteen years old. She was seventeen. Their first child, a son, was born in 1920 and their daughter was born a year later. Alexander travelled to Cameroon in 1919 and returned the same year. He went back there again in 1922, but by then the couple had grown apart. Andrea had been allowed to move to Germany and Alexander never saw her. He allegedly refused to provide for her unless she relinquished custody of their children, so she had to work to provide for them. It was only after the Second World War that Alexander was reunited with his daughter. His relationship with his son, Jose Emmanuel Manga Bell, remained contentious. Alexander shot his son while he was on a visit to Cameroon in 1947. The circumstances of the death remain unclear. Alexander and Emmanuel were African Europeans who were caught between both identities at a time when colonial rule was shifting from German to British and French powers. (140)What a bizarre paragraph: the opening sentence has nothing to do with the rest of it (nothing here suggests a life of leisure), buried midway through there’s a surprise filicide, given no more narrative weight than the mundane biographical details, and then it wraps up on such an anodyne statement one assumes it to be true, but which is in no way supported by the information given.Likewise, some assertions really needed more explanation, such as:Despite Bailey’s strict definition of the term, we have seen over the last few years that certain forms of discrimination against black and dual-heritage women have common features. The vile media attacks against the Duchess of Sussex held similarities to those encountered by supermodel Iman. Both were deemed too far away from either blackness or whiteness. Iman famously confronted the editor-in-chief of the black US magazine Essence when she stated that Iman was ‘a white woman dipped in chocolate’ in 1976. Both women have been criticized for having either not enough or too much of certain attributes. Nonetheless, class is an element that needs to be part of the discussion. Iman and Markle have had access to a kind of wealth that many underprivileged dark-skinned black women can only dream of. They have both held professional posts based on their physical attributes as well as expertise and achievement in their fields. (178)Like much of this book, this paragraph seems aimed at people already familiar with the situations described. As someone who does not follow royal gossip and has never heard of Iman, this “certain attributes” talk was opaque to me, as was the claim that both women “held professional posts based on their physical attributes” (?).Or: As Félix Germain and Silyane Larcher have noted, black French citizens are often referred to as people issus de l’immigration (‘from an immigrant background’) ‘as if white French citizens were not also issus de l’immigration’, with the implication that ‘whites are natives, but people of African descent are not’. (190)We’re talking about France here, not the U.S.—I’m going to need some explanation for why this proposition is wrong.Or:For example, a report on stop and search police practices in Spain corroborates word of mouth stories about the relationship of the Spanish police with minority ethnic communities. The harrowing reports demonstrate that stop and search for no valid reason is widely accepted by the majority group. In fact, it is one of many ways the police force shows that it values white bodies above all else. The report found that, according to the police, racial profiling reassures the majority group even when there is no evidence of danger. Yet the practice also propagates the idea that there must be a need to profile specific communities. In 2015, the last year that police data about stop and search in Spain is available, 6,550,422 police identifications were conducted. To put things in perspective, the report argues, this needs to be compared with 1.2 million stop and searches conducted in England and Wales in 2011-12. Police impunity in public spaces has rendered these places unsafe for most minority ethnic groups in Spain. (196)Maybe this brain glitch is unique to me but formatting those numbers that way had my brain so convinced that the England/Wales count was double the Spain count that I could not for the life of me figure out why this made Spain look bad even upon several readings (thanks to the commenter who pointed it out!). If the goal is to provide perspective, maybe compare the per capita stop-and-searches in each country, and express them in the same style? (Also, while we’re on the topic of this paragraph: did the Spanish police actually admit they were searching minorities solely to reassure white people and if so, why is that buried in weaselly language in the middle of the paragraph?)Part of me felt like I should give this book a second star, because it’s an important topic and I was pleased that it ranged over Western Europe as a whole rather than centering England, as British writers usually do. And if much of the book reads like the literature  portion of someone’s thesis, at least there is good information buried in there somewhere? But then I reached the bit stating that Treyvon Martin was killed by a “neighborhood manager” (221), when in fact George Zimmerman was just a neighborhood watch volunteer, with no authority over the neighborhood or the residents. And when the facts you know are wrong, it’s hard to trust the rest of them....more",Notes are private!,5,22,1,"Jan 11, 2024","Jan 19, 2024","Oct 11, 2023",,Hardcover,view (with text),/book/show/55277905-african-europeans
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gun Dealers' Daughter,"Apostol, Gina*",0393062945,9780393062946,0393062945,294        pp,3.83,566,"Jan 01, 2010","Jul 09, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2023",,Hardcover,view,/book/show/13176465-gun-dealers-daughter
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spell of Good Things,"Adebayo, Ayobami*",0525657649,9780525657644,,352        pp,3.79,"4,150","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2023",,Hardcover,view,/book/show/61103018-a-spell-of-good-things
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Brief History of Indonesia: Sultans, Spices, and Tsunamis: The Incredible Story of Southeast Asia's Largest Nation","Hannigan, Tim*",0804844763,9780804844765,0804844763,288        pp,4.05,"1,081","Aug 18, 2015","Aug 18, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Kind of embarrassing to introduce your book by talking about how you wanted to write a history that reads like an airport thriller when yours in fact Kind of embarrassing to introduce your book by talking about how you wanted to write a history that reads like an airport thriller when yours in fact reads like a textbook.Also like a textbook, it feels very... traditional, in all the worst ways. Oral histories are dismissed even after being vindicated by archaeology. When the author exercises his imagination by envisioning the first group of Melanesians to arrive on Flores Island, that imagination turns out to be populated exclusively by men.My plan was to read this and follow it up with Indonesia, Etc: Exploring the Improbable Nation, but I barely managed to drag myself through 42 pages of this before deciding to just read that one instead....more",Notes are private!,0,6,0,not set,not set,"Oct 06, 2023",,Paperback,view (with text),/book/show/24796758-a-brief-history-of-indonesia
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Indonesia, Etc: Exploring the Improbable Nation","Pisani, Elizabeth*",0393351270,9780393351279,0393351270,416        pp,4.20,"2,906","Jan 01, 2014","Jun 22, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Like all the best travel books, this one is written by an author who knows the country well. Elizabeth Pisani lived in Indonesia for years, as a journLike all the best travel books, this one is written by an author who knows the country well. Elizabeth Pisani lived in Indonesia for years, as a journalist and later as a public health worker, before spending a year traveling around the country in 2011-2012. And this book is full of fascinating places and people. You’ll also learn a lot: there’s some basics on the history, as well as explorations of various cultural practices, religion, work, political campaigning, education, and language, not to mention difficult issues like corruption, environmental degradation, and recent experiences of mass violence. It all fits very naturally into the author’s journey and the experiences of people she meets. I haven’t made a list of highlights, as Pisani’s storytelling is strong and I was equally engaged and interested throughout—and because so much of what’s in here sounds so bizarre or extreme out of context that a list of factoids would look like gawping, while the book itself places things in context and is respectful. Pisani doesn’t just zoom around, but often stays for weeks or months, participates in household work, and keeps up with people afterwards. Indonesia is a huge and diverse country, and the book ranges from the urban jungle of Jakarta to little-developed and remote islands, spending more than half its pages on the smaller islands of eastern Indonesia, while later chapters explore Sumatra, Borneo and Java.Pisani does a strong job of picking out the most compelling stories to share (we don’t see every place she visited) and letting the places and people she meets take center stage rather than overshadowing the story herself (though her Britishness and her age are clear from time to time). But she’s clearly up for just about anything, and gets to know a lot of people fairly well. I especially enjoyed her reconnection with people she’d met sometimes decades before, seeing how their lives had turned out. And the writing itself flows well, as you’d expect from an experienced journalist. I do agree with other ers that it’s not a book you blaze through, but one to appreciate a section at a time.For the most populous country in the world, Indonesia is not one I knew much about, and this book did a great job of putting it on my mental map. A great choice for any armchair traveler....more",Notes are private!,0,12,1,"Dec 10, 2023","Dec 17, 2023","Oct 06, 2023",,Paperback,view (with text),/book/show/23316545-indonesia-etc
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For Girls Who Walk Through Fire,"DeRose, Kim*",1454948876,9781454948872,1454948876,320        pp,4.13,215,"Sep 05, 2023","Sep 26, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2023",,Hardcover,view,/book/show/122524142-for-girls-who-walk-through-fire
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After the Forest,"Woods, Kell*",125085248X,9781250852489,B0BQGFPPXN,375        pp,3.82,"4,125","Sep 26, 2023","Oct 03, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 03, 2023",,Hardcover,view,/book/show/65214189-after-the-forest
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heart Is a Lonely Hunter,"McCullers, Carson",0618084746,9780618084746,0618084746,359        pp,3.99,"110,182","Jun 04, 1940","Jan 01, 1961",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2023",,Paperback,view,/book/show/37380.The_Heart_Is_a_Lonely_Hunter
