,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,DeEtte's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Titan’s Curse        (Percy Jackson and the Olympians, #3)","Riordan, Rick*",,,,320        pp,4.37,"1,055,696","May 05, 2007","May 05, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"We listened to the book on cd over our Christmas vacation. I REALLY liked the plot of this novel, but once again was totally annoyed by the horrible nWe listened to the book on cd over our Christmas vacation. I REALLY liked the plot of this novel, but once again was totally annoyed by the horrible narrator. But I endured and found myself really enjoying the story. This might've been my favorite of the series so far. Our hero is getting a bit older and starting to step into his role a bit better. A lot of new characters and twists that were fun. Just a really good ""family-friendly"" series. I recommend to anybody, but especially people with kids between 8-16, our 9-year old son loves them!...more",Notes are private!,0,0,1,not set,"Dec 30, 2009","Jan 01, 2010",,Paperback,view (with text),/book/show/561456.The_Titan_s_Curse
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Olympian        (Percy Jackson and the Olympians, #5)","Riordan, Rick*",0739380338,9780739380338,0739380338,11        pp,4.55,"1,002,670","May 05, 2009","May 12, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I highly recommend this entire series. It's super fun, it's an easy read, and all of the Greek mythology tidbits and characters are really interestingI highly recommend this entire series. It's super fun, it's an easy read, and all of the Greek mythology tidbits and characters are really interesting. Of course the similarities to Harry Potter are pretty obvious, and Riordan is nowhere near as good a writer as Rowling. Nonetheless, I really enjoyed the stories and was very entertained....more",Notes are private!,0,0,1,not set,"Jan 09, 2010","Jan 01, 2010",,Audio CD,view (with text),/book/show/4502507-the-last-olympian
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Battle of the Labyrinth        (Percy Jackson and the Olympians, #4)","Riordan, Rick*",,,,361        pp,4.42,"1,081,892","Mar 06, 2008","May 02, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Jan 05, 2010","Jan 01, 2010",,Kindle Edition,view,/book/show/8130423-the-battle-of-the-labyrinth
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something Rotten        (Thursday Next, #4)","Fforde, Jasper*",014303541X,9780143035411,014303541X,385        pp,4.16,"35,004","Jul 31, 2004","Jul 26, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Maybe my favorite of the series so far. I found myself laughing out loud quite a lot. The addition of Hamlet as a character in this book was hilariousMaybe my favorite of the series so far. I found myself laughing out loud quite a lot. The addition of Hamlet as a character in this book was hilarious!! On to the next!...more,Notes are private!,0,0,1,not set,"Dec 28, 2009","Jan 01, 2010",,Paperback,view (with text),/book/show/26999.Something_Rotten
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Well of Lost Plots        (Thursday Next, #3)","Fforde, Jasper*",0143034359,9780143034353,0143034359,381        pp,4.09,"40,838",2003,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Great. Love it. I feel like these books keep getting better. What I wouldn't give for a movie-version of this series. It would be so fun.Great. Love it. I feel like these books keep getting better. What I wouldn't give for a movie-version of this series. It would be so fun....more,Notes are private!,0,0,1,not set,"Dec 16, 2009","Dec 16, 2009",,Paperback,view (with text),/book/show/27001.The_Well_of_Lost_Plots
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lost in a Good Book        (Thursday Next, #2)","Fforde, Jasper*",0142004030,9780142004036,0142004030,399        pp,4.13,"54,044","Mar 31, 2002",2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Still one of the most fun and creative worlds ever created. Thursday Next is awesome and so funny. I love British humor and this book combines so manyStill one of the most fun and creative worlds ever created. Thursday Next is awesome and so funny. I love British humor and this book combines so many cool facets-strong lead heroine, literature, mystery, humor, romance. The characters are super quirky, the plots are exciting. I can't wait to read the next one....more",Notes are private!,0,0,1,not set,"Dec 13, 2009","Dec 05, 2009",,Paperback,view (with text),/book/show/27000.Lost_in_a_Good_Book
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sea of Monsters        (Percy Jackson and the Olympians, #2)","Riordan, Rick*",0786856866,9780786856862,,279        pp,4.24,"1,172,419","Apr 01, 2006","Apr 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Didn't like this one as much as the first. I was still upset at the guys voice on the book on cd, it's super annoying. Also, in this book, the similarDidn't like this one as much as the first. I was still upset at the guys voice on the book on cd, it's super annoying. Also, in this book, the similarities to Harry Potter were starting to weedle a bit. The main character, Percy Jackson, seemed like a complete idiot most of the time, and I found myself wondering how anybody could be that stupid. BUT I still enjoyed it as a whole. Another fun, action-packed plot, lots of twists and turns, and a bunch of Greek mythology references that it make it really interesting for me. I am going to continue reading the series, and I mean reading, no more listening for me....more",Notes are private!,0,0,1,not set,"Nov 29, 2009","Dec 04, 2009",,Hardcover,view (with text),/book/show/28186.The_Sea_of_Monsters
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Lightning Thief        (Percy Jackson and the Olympians, #1)","Riordan, Rick*",,,,377        pp,4.31,"3,011,442","Jul 28, 2005","Mar 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"We listened to this on cd during our Thanksgiving drive to my parents' house. I was a bit put off at first because the guy reading it, read like he waWe listened to this on cd during our Thanksgiving drive to my parents' house. I was a bit put off at first because the guy reading it, read like he was instructing 1st graders. But once I got used to that, I really enjoyed the story. Of course, there are many Harry Potter similarities, but it wasn't a total distraction and I thoroughly enjoyed all of the Greek mythologoy. A very fun and easy read, good characters, nice plot, lots of action. I recommend. I think I would've enjoyed it even more had I been reading rather than listening....more",Notes are private!,0,0,1,not set,"Nov 25, 2009","Dec 04, 2009",,Paperback,view (with text),/book/show/28187.The_Lightning_Thief
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gathering Storm        (The Wheel of Time, #12)","Jordan, Robert",0765302306,9780765302304,0765302306,824        pp,4.42,"160,641","Nov 07, 2009","Oct 27, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the 12th book in this series and I can honestly say it's the first one I've enjoyed since about book 5. The writing was much easier to swallowThis is the 12th book in this series and I can honestly say it's the first one I've enjoyed since about book 5. The writing was much easier to swallow, and the plot was progressing nicely (something that hasn't happened in the last 4 or so books). Not to speak ill of the dead, but I just enjoy Brandon Sanderson's writing so much more than Robert Jordan's. My biggest beef with this series is the many countless subplots going on...I feel it's a bit like ""Lost"" on ABC...too many stories to keep track of. I feel like things are starting to get wrapped up now so it was a very refreshing change of pace. The only reason I didn't give the book 5 stars is because I still just can't deal with all of the characters self-involved whining and complaining and their ridiculous senses of pride. Even the main character, who is basically the savior of this world, is completely self-involved in his selflessness. Does that make sense? But the ending of the book gave me a bit of hope on that front. I have to say...for the first time in a long time, I'm actually really looking forward to the next book in the series....more",Notes are private!,0,2,1,not set,"Nov 19, 2009","Nov 19, 2009",,Hardcover,view (with text),/book/show/1166599.The_Gathering_Storm
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hush, Hush        (Hush, Hush, #1)","Fitzpatrick, Becca*",1416989412,9781416989417,1416989412,391        pp,3.93,"704,588","Oct 13, 2009","Oct 13, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"honestly, pretty lame. if you're looking for a fallen angel/love story, ""fallen"" is a better pick...much less shallow and one-dimensional. the characthonestly, pretty lame. if you're looking for a fallen angel/love story, ""fallen"" is a better pick...much less shallow and one-dimensional. the characters all seemed like caricatures, which is never a good thing for me. don't think i'll read the sequel....more",Notes are private!,0,0,1,Apr 2010,"Apr 02, 2010","Nov 12, 2009",,Hardcover,view (with text),/book/show/6339664-hush-hush
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Forest of Hands and Teeth        (The Forest of Hands and Teeth, #1)","Ryan, Carrie*",0575090855,9780575090859,0575090855,336        pp,3.60,"85,552","Mar 10, 2009",Jul 2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really really really liked this story. So much so that I read the entire book in one 4-hour sitting, I just couldn't put it down. It's like a cross I really really really liked this story. So much so that I read the entire book in one 4-hour sitting, I just couldn't put it down. It's like a cross between Danny Boyles ""28 Days Later"" and M. Night's ""The Village"". Very fun and interesting read, good characters, interesting plot. Every chapter I kept saying ""Okay I'll just read one more chapter"". Then it was 3:30 in the morning and I only had one chapter left... I give it only 4 stars because the characters weren't as developed as I would've liked and I felt the ending was a bit rushed and maybe a tad too open-ended. Other than that, it's a super quick, easy and compelling novel. ...more",Notes are private!,0,0,1,not set,"Oct 16, 2009","Oct 17, 2009",,Paperback,view (with text),/book/show/3432478-the-forest-of-hands-and-teeth
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dr. Jekyll and Mr. Hyde,"Stevenson, Robert Louis",0451528956,9780451528957,0451528956,139        pp,3.83,"580,417","Jan 05, 1886","Sep 02, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I hadn't read this since middle school and I loved it so much more this time! I'm giving it 5 stars simply for creep-factor. Even though I'm very famiI hadn't read this since middle school and I loved it so much more this time! I'm giving it 5 stars simply for creep-factor. Even though I'm very familiar with the story (as are we all), I found myself in suspense and a little frightened at certain moments. What a writer! And I of course picked up on some of the bigger themes this time around that were completely lost on a middle schooler. What happens when we start to indulge our impulses and rationalize the behavior? At what point have we surrendered ourselves to evil? Some good stuff, I thoroughly enjoyed. A good October read!...more",Notes are private!,0,0,1,not set,"Oct 15, 2009","Oct 17, 2009",,Mass Market Paperback,view (with text),/book/show/51496.Dr_Jekyll_and_Mr_Hyde
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Eyre Affair        (Thursday Next, #1)","Fforde, Jasper*",0142001805,9780142001806,0142001805,374        pp,3.89,"132,373","Jul 19, 2001","Feb 25, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This has got to be the craziest, funkiest world ever created in literature! I loved it! It's so bizarre you can't even really explain it...I suppose iThis has got to be the craziest, funkiest world ever created in literature! I loved it! It's so bizarre you can't even really explain it...I suppose it's sci-fi, but the world's fixation with all things literature doesn't feel sci-fiish at all. I loved the main character, Thursday, and all of the other querky people she teams up with in her pursuit of the evil mastermind. The whole book read like a hilarious British comedy, but set in a crazy time-traveling, litera-obsessed, post-war country. I only give it a 4, because it started a bit slow. It took me a good 100 pages before I was completely hooked. Also, I thought the main love story was a bit weak and not angsty enough for my liking. But I can't wait to read the next book in the series. I'm a fan....more",Notes are private!,0,0,1,not set,"Oct 20, 2009","Sep 27, 2009",,Paperback,view (with text),/book/show/27003.The_Eyre_Affair
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,591",Aug 2005,"Sep 23, 2008",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow. The first half of this book was COMPLETELY boring. The second half of this book was morally disgusting. I didn't like any of the characters. The Wow. The first half of this book was COMPLETELY boring. The second half of this book was morally disgusting. I didn't like any of the characters. The plot was ridiculous. I honestly don't understand why anybody would like this book. It paints all of Sweden to be a den of iniquity where morals are bad, sexual perversion is the norm and nobody is honest. I wouldn't recommend this book to anyone I know....more",Notes are private!,0,0,1,not set,"Nov 06, 2009","Sep 27, 2009",,Hardcover,view (with text),/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alchemist,"Coelho, Paulo*",0061122416,9780061122415,B00A2KBUGQ,197        pp,3.91,"3,055,935",1988,"May 01, 1993",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 27, 2009",,Paperback,view,/book/show/865.The_Alchemist
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,East of Eden,"Steinbeck, John",0142000655,9780142000656,0142000655,601        pp,4.41,"538,855",1952,2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Gorgeous, beautiful...I'm ashamed of myself for never having read it before.Gorgeous, beautiful...I'm ashamed of myself for never having read it before....more",Notes are private!,0,0,1,not set,"Sep 27, 2009","Sep 16, 2009",,Paperback,view (with text),/book/show/4406.East_of_Eden
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Darkness At Sethanon        (The Riftwar Saga, #4)","Feist, Raymond E.",0586066888,9780586066881,0586066888,527        pp,4.19,"67,270","Feb 07, 1986",1987,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Solid fantasy series. The middle book (Silverthorn) was my favorite, but I liked the story as a whole. Likeable characters, very upstanding, morally iSolid fantasy series. The middle book (Silverthorn) was my favorite, but I liked the story as a whole. Likeable characters, very upstanding, morally incorrupt, strong...good stuff....more",Notes are private!,0,0,1,not set,"Sep 16, 2009","Sep 10, 2009",,Mass Market Paperback,view (with text),/book/show/13813.A_Darkness_At_Sethanon
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silverthorn        (The Riftwar Saga, #3)","Feist, Raymond E.",0586064176,9780586064177,0586064176,432        pp,4.11,"63,720","May 07, 1985",1986,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Definetely my favorite of the series so far. It jumps right into action, the plot is getting really interesting and starting to come together nicely. Definetely my favorite of the series so far. It jumps right into action, the plot is getting really interesting and starting to come together nicely. Some new secondary characters who I like a lot. A great novel for any fantasy lover....more",Notes are private!,0,0,1,not set,"Sep 10, 2009","Sep 07, 2009",,Mass Market Paperback,view (with text),/book/show/149302.Silverthorn
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magician: Master        (The Riftwar Saga, #2)","Feist, Raymond E.",0553564935,9780553564938,0553564935,499        pp,4.25,"72,385",Nov 1982,Jan 1993,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I would've given it probably 3.5 stars if I could. Simply put, I HATED the first half of the book. I thought it was slow and way too wordy and I foundI would've given it probably 3.5 stars if I could. Simply put, I HATED the first half of the book. I thought it was slow and way too wordy and I found myself being really annoyed at the characters. The second half makes up for it in action and awesomeness. I'm looking forward to the third....more",Notes are private!,0,0,1,not set,"Sep 05, 2009","Sep 07, 2009",,Mass Market Paperback,view (with text),/book/show/13810.Magician
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magician: Apprentice        (The Riftwar Saga, #1)","Feist, Raymond E.",0553564943,9780553564945,0553564943,485        pp,4.17,"95,629","Oct 01, 1982","Jan 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Liked the characters, liked the use of magic, lots of action. Very enjoyable if you're a fan of the fantasy genre. Of course, there's the similaritiesLiked the characters, liked the use of magic, lots of action. Very enjoyable if you're a fan of the fantasy genre. Of course, there's the similarities between this and other fantasy series, but you'll always have that and I didn't find it distracting. ...more",Notes are private!,0,0,1,not set,"Sep 03, 2009","Sep 02, 2009",,Mass Market Paperback,view (with text),/book/show/13812.Magician
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fire        (Graceling Realm, #2)","Cashore, Kristin",0575085118,9780575085114,0575085118,334        pp,4.10,"185,857","Oct 05, 2009","Sep 24, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Absolutely loved every second of it!,Notes are private!,0,0,1,not set,"Nov 12, 2009","Sep 02, 2009",,Hardcover,view (with text),/book/show/6001758-fire
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Disreputable History of Frankie Landau-Banks,"Lockhart, E.*",0786838183,9780786838189,0786838183,345        pp,3.81,"49,657","Mar 25, 2008","Mar 25, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Really, it's like 4.5 stars. So cute and witty. I loved the main character, she was so so so likeable. The plot was fun and moved along very nicely. FReally, it's like 4.5 stars. So cute and witty. I loved the main character, she was so so so likeable. The plot was fun and moved along very nicely. Frankie is a girl with very high principles, but she's not so morally ""perfect"" that she doesn't have moments of doubt and shallowness. I actually found that really refreshing, I thought it made her more believable. I read the book in one 3.5 hour sitting and I really would've liked it to go on a LOT longer. I highly recommend....more",Notes are private!,0,0,1,not set,"Aug 25, 2009","Aug 29, 2009",,Hardcover,view (with text),/book/show/1629601.The_Disreputable_History_of_Frankie_Landau_Banks
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Angels & Demons        (Robert Langdon, #1)","Brown, Dan*",1416524797,9781416524793,1416524797,736        pp,3.94,"3,158,451",May 2000,"Apr 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just re-read this book after many years because I was inbetween other books and it was on my shelf. I like this novel better than the DaVinci code, I just re-read this book after many years because I was inbetween other books and it was on my shelf. I like this novel better than the DaVinci code, the story was more interesting to me, and the characters more likeable. There's nothing earth-shattering in this book, just an adventure story, jam packed with a lot of history. The main reason I enjoy Dan Brown's books is because they are so well researched. He does a great job of mingling fact with fiction and I always feel like I've learned something when I'm done. This is a good summer beach read. ...more",Notes are private!,0,0,1,not set,Aug 2009,"Aug 22, 2009",,Paperback,view (with text),/book/show/960.Angels_Demons
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sarah's Key,"Rosnay, Tatiana de*",0312370830,9780312370831,0312370830,294        pp,4.18,"474,824","Sep 01, 2006",Jun 2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It was so interesting to learn about this particular part of French WWII history. I had never heard about this and couldn't believe that such a huge aIt was so interesting to learn about this particular part of French WWII history. I had never heard about this and couldn't believe that such a huge and horrific occurence isn't widely known. The present storyline wasn't very interesting and felt a bit forced, but I'm glad I read the book. ...more",Notes are private!,0,0,1,not set,"May 04, 2010","Aug 14, 2009",,Hardcover,view (with text),/book/show/556602.Sarah_s_Key
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hater        (Hater, #1)","Moody, David*",0955005167,9780955005169,0955005167,244        pp,3.65,"10,420","Jul 17, 2006","Jan 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very intriguing plot. It kind of reminded me of the age-old ""what came first the chicken or the egg"" question, but in terms of hate and violence/warA very intriguing plot. It kind of reminded me of the age-old ""what came first the chicken or the egg"" question, but in terms of hate and violence/war. Moody did a great job of capturing the mundane in our lives, I felt so sympathetic to the main character as he struggled through his day to day. The writing was just a bit simplistic for me, but I still enjoyed the story as a whole. Be warned if you're planning on reading, there are some very distrubing scenes and the language is pretty harsh. I think I'll read the sequel when it comes out, I am interested to know what happens next. ...more",Notes are private!,0,0,1,not set,Aug 2009,"Aug 12, 2009",,Paperback,view (with text),/book/show/263460.Hater
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Glass        (The Mortal Instruments, #3)","Clare, Cassandra*",1416914307,9781416914303,1416914307,541        pp,4.28,"961,514","Mar 24, 2009","Mar 24, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A good ending to the series. By midway through, I could see exactly where the plot was taking us (which I usually hate), but I didn't really mind. TheA good ending to the series. By midway through, I could see exactly where the plot was taking us (which I usually hate), but I didn't really mind. The ""angst"" was a bit much for me, simply because I knew it was for no reason. I loved the two main characters a bit more with every book and there's a few background characters that really make the series amazing to me. As I said in the previous , I love Buffy and this series just made me miss it a lot. The writer did leave some things open for additional series, I hope she explores that!...more",Notes are private!,0,0,1,not set,Aug 2009,"Aug 12, 2009",,Hardcover,view (with text),/book/show/3777732-city-of-glass
534,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Ashes        (The Mortal Instruments, #2)","Clare, Cassandra*",1416914293,9781416914297,1416914293,453        pp,4.11,"934,053","Aug 07, 2008","Mar 25, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Again, a super fun world to read about. The plot is slightly predictable, but I still really liked where it was taking me. The characters get more andAgain, a super fun world to read about. The plot is slightly predictable, but I still really liked where it was taking me. The characters get more and more likeable the further you read. A good 2nd installment....more",Notes are private!,0,0,1,not set,Aug 2009,"Aug 12, 2009",,Hardcover,view (with text),/book/show/1582996.City_of_Ashes
535,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"City of Bones        (The Mortal Instruments, #1)","Clare, Cassandra*",1416914285,9781416914280,1416914285,485        pp,4.07,"2,000,158","Mar 27, 2007","Mar 27, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I will preface my  by saying that I am HUGE Buffy fan, so reading this book was fairly nostalgic. I really liked the world that was created. TheI will preface my  by saying that I am HUGE Buffy fan, so reading this book was fairly nostalgic. I really liked the world that was created. The characters are awesome and funny. The lore of the Shadowhunters is very interesting and different. Of course there's plenty of similarities with other fantasy-based series, but I didn't find it annoying. There's always bound to be similarities when you're basically writing a ""good vs. evil"" type of novel. Any fans of supernatural/fantasy or Buffy/Angel will most likely enjoy the series....more",Notes are private!,0,0,1,not set,Aug 2009,"Aug 12, 2009",,Hardcover,view (with text),/book/show/256683.City_of_Bones
536,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The No. 1 Ladies' Detective Agency        (No. 1 Ladies' Detective Agency, #1)","McCall Smith, Alexander*",1400034779,9781400034772,1400034779,235        pp,3.81,"265,146",1998,"Feb 06, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Super cute book. The main character is endearing and interesting. It's a nice glimpse into African life, lots of lovely details about the country. TheSuper cute book. The main character is endearing and interesting. It's a nice glimpse into African life, lots of lovely details about the country. The end was a bit forced, but all in all I really enjoyed it....more",Notes are private!,0,0,1,not set,Aug 2009,"Aug 08, 2009",,Paperback,view (with text),/book/show/7061.The_No_1_Ladies_Detective_Agency
537,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Deathly Hallows        (Harry Potter, #7)","Rowling, J.K.",,,,759        pp,4.62,"3,707,587","Jul 21, 2007","Jul 21, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pure storytelling masterpiece. I just re-read Half Blood Prince prior to the movie release and couldn't bring myself to not read Deathly Hallows againPure storytelling masterpiece. I just re-read Half Blood Prince prior to the movie release and couldn't bring myself to not read Deathly Hallows again. This series, in my opinion, is the best fantasy series ever written. I can't imagine anything surpassing it. If you haven't read it, do yourself a favor and read it now....more",Notes are private!,0,0,1,not set,Jul 2009,"Jul 21, 2009",,Hardcover,view (with text),/book/show/136251.Harry_Potter_and_the_Deathly_Hallows
538,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,652        pp,4.58,"3,274,260","Jul 16, 2005","Sep 16, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Just a re-read before the movie, but still as FANTASTIC as ever! Every time I finish reading a Harry Potter book, whether it's my first time or my fifJust a re-read before the movie, but still as FANTASTIC as ever! Every time I finish reading a Harry Potter book, whether it's my first time or my fifth time, I feel a sad little twinge on my heart strings just knowing that there are no more books coming. I love this series more than I can even express in words. I laugh, I cry, I cringe, I hate, I love-you truly experience every emotion imaginable when you're reading this story. Half-Blood Prince is a truly superb book, and it's even more amazing once you've read Deathly Hallows. Rowling is a master of subtle hints and foreshadowing, her writing is easy, yet beautiful, and her characters are SO REAL. If there's anybody on the planet who hasn't read this series, do it now!!! ...more",Notes are private!,0,0,1,not set,"Jul 13, 2009","Jul 09, 2009",,Paperback,view (with text),/book/show/1.Harry_Potter_and_the_Half_Blood_Prince
539,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Enemies & Allies,"Anderson, Kevin J.*",0061662550,9780061662553,0061662550,336        pp,3.75,"1,908",2009,"May 05, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun! That's the best word to describe this book. I wouldn't recommend it for people who don't like superheroes. It just reminded me (as if I need a reFun! That's the best word to describe this book. I wouldn't recommend it for people who don't like superheroes. It just reminded me (as if I need a reminder) why I love Batman so much. ...more,Notes are private!,0,0,1,not set,Jul 2009,"Jul 02, 2009",,Hardcover,view (with text),/book/show/6125565-enemies-allies
540,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Speaker for the Dead        (Ender's Saga, #2)","Card, Orson Scott",0812550757,9780812550757,0812550757,382        pp,4.10,"255,275",Mar 1986,"Aug 15, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Definetely no ""Ender's Game"", that's for sure. It was way more confusing and, for lack of a better term, ""sci-fiey"". The ending didn't give much closuDefinetely no ""Ender's Game"", that's for sure. It was way more confusing and, for lack of a better term, ""sci-fiey"". The ending didn't give much closure, it's a pretty blatant statement of ""there's another book coming"". I was happy to see Ender get some happiness and the story kept me interested, I just wasn't as invested as I was in Ender's Game. At some point, I'll most likely read the next two books but I'm in no hurry....more",Notes are private!,0,0,1,not set,Jul 2009,"Jul 02, 2009",,Paperback,view (with text),/book/show/7967.Speaker_for_the_Dead
541,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ender’s Game        (Ender's Saga, #1)","Card, Orson Scott",0812550706,9780812550702,0812550706,324        pp,4.31,"1,373,945","Jan 15, 1985","Sep 30, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this book, I've always loved this book, I will always love this book. Read it.I love this book, I've always loved this book, I will always love this book. Read it....more",Notes are private!,0,0,1,not set,"Jul 02, 2009","Jun 11, 2009",,Mass Market Paperback,view (with text),/book/show/375802.Ender_s_Game
