,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Abigail's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
181,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Range: Why Generalists Triumph in a Specialized World,"Epstein, David*",0735214484,9780735214484,0735214484,352        pp,4.14,"63,178","May 28, 2019","May 28, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 09, 2019",,Hardcover,view,/book/show/41795733-range
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Idiot,"Dostoevsky, Fyodor",0679642420,9780679642428,0679642420,667        pp,4.20,"173,203",1868,"Apr 08, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jul 2019,"Jul 07, 2019","Jul 01, 2019",,Paperback,view,/book/show/12505.The_Idiot
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tender Is the Night,"Fitzgerald, F. Scott",,,068480154X,430        pp,3.79,"132,936","Apr 12, 1934","Jul 01, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 19, 2019","Jun 24, 2019","Jun 25, 2019",,Paperback,view,/book/show/46164.Tender_Is_the_Night
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Conquest of Happiness,"Russell, Bertrand",0415378478,9780415378475,0415378478,183        pp,4.02,"13,631",unknown,"Jan 02, 1976",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2019","Jun 17, 2019","Jun 17, 2019",,Paperback,view,/book/show/51783.The_Conquest_of_Happiness
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am Dynamite! A Life of Nietzsche,"Prideaux, Sue",152476082X,9781524760823,152476082X,464        pp,4.29,"2,377","Oct 04, 2018","Oct 30, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 08, 2019","May 16, 2019","Apr 08, 2019",,Hardcover,view,/book/show/37707826-i-am-dynamite-a-life-of-nietzsche
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pet Sematary,"King, Stephen*",,,,580        pp,4.05,"559,544","Nov 14, 1983","May 13, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 27, 2019","Apr 07, 2019","Apr 08, 2019",,Kindle Edition,view,/book/show/33124137-pet-sematary
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Darwin's Cathedral: Evolution, Religion, and the Nature of Society","Wilson, David Sloan",0226901351,9780226901350,0226901351,268        pp,3.85,368,2002,"Oct 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2019",,Paperback,view,/book/show/134827.Darwin_s_Cathedral
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jason and the Golden Fleece,Apollonius of Rhodes,0192835831,9780192835833,0192835831,175        pp,3.82,"9,992",-250,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 05, 2019",,Paperback,view,/book/show/764332.Jason_and_the_Golden_Fleece
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are","Stephens-Davidowitz, Seth*",0062390856,9780062390851,0062390856,338        pp,3.91,"39,478","May 09, 2017","May 09, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2019",,Hardcover,view,/book/show/28512671-everybody-lies
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Explaining Postmodernism: Skepticism and Socialism from Rousseau to Foucault,"Hicks, Stephen R.C.",1592476422,9781592476428,1592476422,230        pp,3.89,"1,763","Apr 01, 2004","Aug 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2019",,Paperback,view,/book/show/27793.Explaining_Postmodernism
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maps of Meaning: The Architecture of Belief,"Peterson, Jordan B.",0415922224,9780415922227,0415922224,564        pp,4.07,"5,299","Mar 01, 1999","Mar 24, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2019",,Paperback,view,/book/show/2218102.Maps_of_Meaning
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming Attached: First Relationships and How They Shape Our Capacity to Love,"Karen, Robert",0195115015,9780195115017,0195115015,512        pp,4.24,"1,334",1994,"Apr 23, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2019",,Paperback,view,/book/show/547830.Becoming_Attached
193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Psychotherapy and Existentialism: Selected Papers on Logotherapy,Frankl,0671547291,9780671547295,0671547291,231        pp,4.19,"1,596",1946,"Apr 01, 1985",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2019",,Paperback,view,/book/show/207060.Psychotherapy_and_Existentialism
194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Do Humankind’s Best Days Lie Ahead?: The Munk Debates        (The Munk Debates, 2015)","Pinker, Steven*",1487001681,9781487001681,1487001681,128        pp,3.36,"1,531","Jun 07, 2016","Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2019",,Paperback,view,/book/show/29340854-do-humankind-s-best-days-lie-ahead
195,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Becoming a Person: A Therapist's View of Psychotherapy,"Rogers, Carl R.",039575531X,9780395755310,039575531X,420        pp,4.16,"16,246",1961,"Sep 07, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2019",,Paperback,view,/book/show/174879.On_Becoming_a_Person
196,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Little Princess,"Burnett, Frances Hodgson",0142437018,9780142437018,0142437018,242        pp,4.22,"300,474",1905,"Feb 26, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Paperback,view,/book/show/3008.A_Little_Princess
197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Father Brown Stories,"Chesterton, G.K.",0140622594,9780140622591,0140622594,238        pp,3.78,"2,424",1927,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Paperback,view,/book/show/301456.Father_Brown_Stories
198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Groundwork of the Metaphysics of Morals,"Kant, Immanuel",0521626951,9780521626958,0521626951,120        pp,3.83,"19,742",1785,"Apr 28, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Paperback,view,/book/show/60080.Groundwork_of_the_Metaphysics_of_Morals
199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",014241493X,9780142414934,B003F76HBG,305        pp,3.72,"1,292,847","Oct 16, 2008","Sep 22, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Paperback,view,/book/show/6442769-paper-towns
200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mockingjay        (The Hunger Games, #3)","Collins, Suzanne",0439023513,9780439023511,0439023513,390        pp,4.08,"3,038,334","Aug 24, 2010","Aug 24, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Hardcover,view,/book/show/7260188-mockingjay
201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Catching Fire        (The Hunger Games, #2)","Collins, Suzanne",0439023491,9780439023498,0439023491,391        pp,4.31,"3,342,910","Sep 01, 2009","Sep 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Hardcover,view,/book/show/6148028-catching-fire
202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hunger Games        (The Hunger Games, #1)","Collins, Suzanne",0439023483,9780439023481,,374        pp,4.33,"8,180,038","Sep 14, 2008","Oct 14, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 21, 2019",,Hardcover,view,/book/show/2767052-the-hunger-games
203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Meditations on First Philosophy,"Descartes, René",0872201929,9780872201927,0872201929,59        pp,3.73,"25,135",1641,"Oct 01, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 11, 2019","Jan 17, 2019","Jan 17, 2019",,Paperback,view,/book/show/30658.Meditations_on_First_Philosophy
204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Crawl Through It,"King, A.S.*",,,B00RTY0D1Q,336        pp,3.53,"3,151","Sep 22, 2015","Sep 22, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2019",,Kindle Edition,view,/book/show/23203744-i-crawl-through-it
205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strange Fascinations of Noah Hypnotik,"Arnold, David*",0425288862,9780425288863,0425288862,414        pp,4.00,"2,836","May 22, 2018","May 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2019",,Hardcover,view,/book/show/30734631-the-strange-fascinations-of-noah-hypnotik
206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ordinary Men: Reserve Police Battalion 101 and the Final Solution in Poland,"Browning, Christopher R.",0060995068,9780060995065,0060995068,271        pp,4.09,"18,250","Feb 01, 1992","Apr 24, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2021",Oct 2021,"Jan 09, 2019",,Paperback,view,/book/show/647492.Ordinary_Men
207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sickness Unto Death: A Christian Psychological Exposition for Upbuilding and Awakening,"Kierkegaard, Søren",0691020280,9780691020280,0691020280,226        pp,4.09,"10,186","Jul 30, 1849","Nov 01, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2019",,Paperback,view,/book/show/24972.The_Sickness_Unto_Death
208,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mystery of Consciousness,"Searle, John Rogers",1862071225,9781862071223,1862071225,unknown,3.75,836,1990,"Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2019",,Paperback,view,/book/show/51906.The_Mystery_of_Consciousness
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Research Methods,"Passer, Michael W.",,,B06XMR95X4,"1,340        pp",3.67,24,"Dec 07, 2012","Feb 07, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 08, 2019","Apr 08, 2019","Jan 08, 2019",,Kindle Edition,view,/book/show/35052746-research-methods
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apology,Plato,0865163480,9780865163485,0865163480,127        pp,4.20,"51,934",-399,"Mar 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 27, 2018","Jan 07, 2019","Jan 07, 2019",,Paperback,view,/book/show/73945.Apology
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World Revisited,"Huxley, Aldous",0060898526,9780060898526,0060898526,123        pp,3.95,"19,341",Nov 1958,"Sep 05, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Jan 2019,"Jan 07, 2019","Jan 07, 2019",,Paperback,view,/book/show/5481.Brave_New_World_Revisited
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thus Spoke Zarathustra,"Nietzsche, Friedrich",,,,327        pp,4.07,"143,484",1883,"Mar 30, 1978",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 02, 2019",,Paperback,view,/book/show/51893.Thus_Spoke_Zarathustra
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Phaedra,Seneca,0801494338,9780801494338,0801494338,128        pp,3.79,"1,279",54,"Nov 15, 1986",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 05, 2018","Dec 05, 2018","Dec 22, 2018",,Paperback,view,/book/show/1152984.Phaedra
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Eumenides        (Oresteia, #3)",Aeschylus,0521240840,9780521240840,0521240840,320        pp,3.85,"4,065",-458,"Nov 24, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 23, 2018","Oct 23, 2018","Dec 21, 2018",,cloth,view,/book/show/3332967-eumenides
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Libation Bearers        (Oresteia, #2)",Aeschylus,1593772807,9781593772802,,43        pp,3.81,"3,139",-458,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 22, 2018",not set,"Dec 21, 2018",,,view,/book/show/6251772-the-libation-bearers
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Agamemnon        (Oresteia, #1)",Aeschylus,0521010756,9780521010757,0521010756,144        pp,3.83,"19,772",-458,"Mar 01, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 21, 2018","Oct 21, 2018","Dec 21, 2018",,Paperback,view,/book/show/1524.Agamemnon
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,War and Peace,"Tolstoy, Leo",,,B00JCDK5ME,"2,101        pp",4.15,"317,702",1867,"Apr 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2018","Nov 02, 2019","Dec 20, 2018",,Kindle Edition,view,/book/show/21851991-war-and-peace
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for Godot,"Beckett, Samuel",,,,109        pp,3.84,"194,704","Apr 01, 1952",2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2018","Dec 31, 2018","Dec 12, 2018",,Paperback,view,/book/show/17716.Waiting_for_Godot
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Antigone        (The Theban Plays, #3)",Sophocles,1580493882,9781580493888,1580493882,80        pp,3.67,"144,339",-441,"Nov 30, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Dec 11, 2018not set","Dec 12, 2018not set","Dec 12, 2018",,Paperback,view,/book/show/7728.Antigone
220,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prometheus Bound,Aeschylus,0195061659,9780195061659,0195061659,144        pp,3.93,"17,985",-480,"Feb 01, 1990",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,3,"Dec 11, 2018not setnot set","Dec 11, 2018not setnot set","Dec 11, 2018",,Paperback,view,/book/show/297593.Prometheus_Bound
221,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Man, Economy, and State","Rothbard, Murray N.",0945466323,9780945466321,0945466323,987        pp,4.41,351,1962,"Jun 15, 1993",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/154255.Man_Economy_and_State
222,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Anarchy, State, and Utopia","Nozick, Robert",0465097200,9780465097203,0465097200,367        pp,3.76,"5,520",Nov 1974,1974,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/479572.Anarchy_State_and_Utopia
223,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of National Defense: Essays on the Theory and History of Security Production,"Hoppe, Hans-Hermann",0945466374,9780945466376,0945466374,453        pp,4.24,201,Oct 2003,"Oct 16, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2018",,Hardcover,view,/book/show/168854.The_Myth_of_National_Defense
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road to Serfdom,"Hayek, Friedrich",0226320618,9780226320618,0226320618,274        pp,4.16,"22,936","Sep 18, 1944","Oct 15, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/299215.The_Road_to_Serfdom
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Law,"Bastiat, Frédéric",1933550147,9781933550145,1933550147,61        pp,4.35,"12,600","Nov 14, 1849","Jun 30, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/1609224.The_Law
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anatomy of the State,"Rothbard, Murray N.",1933550481,9781933550480,1933550481,60        pp,4.20,"4,799",1974,"Jan 08, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/6613404-anatomy-of-the-state
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Семейное счастие,"Tolstoy, Leo",,,,90        pp,3.90,"10,506",1859,"Apr 28, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/5508624
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Somebody Loves You, Mr. Hatch","Spinelli, Eileen",1416912355,9781416912354,1416912355,32        pp,4.49,"1,842",1991,"Jan 10, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 07, 2018",,Paperback,view,/book/show/216047.Somebody_Loves_You_Mr_Hatch
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unbearable Lightness of Being,"Kundera, Milan",0571224385,9780571224388,0571224385,314        pp,4.11,"445,418",1984,"Oct 27, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/9717.The_Unbearable_Lightness_of_Being
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Then There Were None,"Christie, Agatha",0312330871,9780312330873,0312330871,264        pp,4.28,"1,269,715","Nov 06, 1939","May 03, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 11, 2021","Feb 21, 2021","Dec 01, 2018",,Paperback,view,/book/show/16299.And_Then_There_Were_None
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matilda,"Dahl, Roald",0141301066,9780141301068,0141301066,240        pp,4.33,"895,960","Oct 01, 1988","Jun 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/39988.Matilda
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fault in Our Stars,"Green, John*",,,,313        pp,4.14,"4,894,621","Jan 10, 2012","Jan 10, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Hardcover,view,/book/show/11870085-the-fault-in-our-stars
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atlas Shrugged,"Rand, Ayn",0452011876,9780452011878,0452011876,"1,168        pp",3.69,"384,270","Oct 10, 1957","Aug 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/662.Atlas_Shrugged
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catch-22,"Heller, Joseph",0684833395,9780684833392,0684833395,453        pp,3.99,"815,588","Nov 10, 1961","Sep 04, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/168668.Catch_22
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Tom Sawyer,"Twain, Mark",,9780143039563,0143039563,244        pp,3.92,"907,925",Jun 1876,"Feb 28, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/24583.The_Adventures_of_Tom_Sawyer
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Wild Things Are,"Sendak, Maurice",0099408392,9780099408390,B00BG704OS,38        pp,4.24,"978,933","Apr 09, 1963",2000,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/19543.Where_the_Wild_Things_Are
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Odyssey,Homer,0143039954,9780143039952,0143039954,541        pp,3.80,"1,038,284",-700,"Oct 31, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/1381.The_Odyssey
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Women,"Alcott, Louisa May",,,0451529308,449        pp,4.14,"2,136,466",1868,"Apr 06, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 01, 2018",,Mass Market Paperback,view,/book/show/1934.Little_Women
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Thief,"Zusak, Markus*",,,0375831002,592        pp,4.39,"2,434,542","Mar 01, 2005","Mar 14, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Hardcover,view,/book/show/19063.The_Book_Thief
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Prince,"Saint-Exupéry, Antoine de",,,,96        pp,4.32,"1,991,639","Apr 06, 1943","Jun 29, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/157993.The_Little_Prince
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Diary of a Young Girl,"Frank, Anne",,,,283        pp,4.19,"3,565,454",1947,Jul 1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Mass Market Paperback,view,/book/show/48855.The_Diary_of_a_Young_Girl
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daphnis and Chloe,Longus,,,,128        pp,3.79,"4,541",150,"Jan 26, 1989",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 01, 2018",,Paperback,view,/book/show/1016881.Daphnis_and_Chloe
